
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.160]   (gentle music)
[00:00:08.160 --> 00:00:15.120]   - Welcome, welcome.
[00:00:15.120 --> 00:00:18.200]   Friends of the room here in Dallas.
[00:00:18.200 --> 00:00:20.060]   Tonight we're gonna continue the Colossians series
[00:00:20.060 --> 00:00:20.900]   that we're in.
[00:00:20.900 --> 00:00:21.720]   I'm gonna tell a story,
[00:00:21.720 --> 00:00:22.560]   they'll kinda tell us where we're going.
[00:00:22.560 --> 00:00:25.040]   When I started dating my now wife,
[00:00:25.040 --> 00:00:27.200]   then just date,
[00:00:27.200 --> 00:00:31.880]   she was driving a very unique automobile.
[00:00:31.880 --> 00:00:35.080]   And it was this 1994 Toyota Camry
[00:00:35.080 --> 00:00:38.360]   that was like a piece of junk, totally.
[00:00:38.360 --> 00:00:40.320]   It had hundreds of thousands of miles on it.
[00:00:40.320 --> 00:00:42.200]   The windows wouldn't roll down.
[00:00:42.200 --> 00:00:43.940]   And she lived in College Station, Texas,
[00:00:43.940 --> 00:00:46.660]   which is, whoop, very, it's very hot.
[00:00:46.660 --> 00:00:48.600]   And she didn't have a radio.
[00:00:48.600 --> 00:00:51.480]   She couldn't open the driver's side door.
[00:00:51.480 --> 00:00:53.240]   So anytime that we would hang out together,
[00:00:53.240 --> 00:00:55.200]   she would open the door for me and her
[00:00:55.200 --> 00:00:57.440]   and then crawl over to get to her spot.
[00:00:57.440 --> 00:00:58.740]   So we didn't take her car very often.
[00:00:58.740 --> 00:01:02.040]   But it was just like this total clunker of a car.
[00:01:02.040 --> 00:01:03.160]   Every time that she would turn,
[00:01:03.160 --> 00:01:05.960]   her bumper was hanging from the front of the car
[00:01:05.960 --> 00:01:06.860]   on the left side.
[00:01:06.860 --> 00:01:08.880]   So when she would take left turns,
[00:01:08.880 --> 00:01:10.000]   it would like sparks,
[00:01:10.000 --> 00:01:11.280]   would fireworks show,
[00:01:11.280 --> 00:01:13.040]   would just go off from this car.
[00:01:13.040 --> 00:01:16.760]   And really, she grew up in kinda circumstances
[00:01:16.760 --> 00:01:19.120]   that that was, the only reason you drive that car
[00:01:19.120 --> 00:01:19.960]   is if you have to.
[00:01:19.960 --> 00:01:21.160]   And this was kinda her case.
[00:01:21.160 --> 00:01:22.400]   She drove it 'cause she had to.
[00:01:22.400 --> 00:01:26.280]   She was raised in a single, for the most part, mom family.
[00:01:26.280 --> 00:01:28.320]   And that was the car that she had.
[00:01:28.320 --> 00:01:29.640]   And so when I started dating her,
[00:01:29.640 --> 00:01:30.640]   this was kinda the case.
[00:01:30.640 --> 00:01:32.120]   So we would take my car most of the time,
[00:01:32.120 --> 00:01:34.380]   my little exterior lady car, sorority car,
[00:01:34.380 --> 00:01:35.720]   like we talked about a couple weeks ago.
[00:01:35.720 --> 00:01:38.320]   But there came a day where in the midst of this,
[00:01:38.320 --> 00:01:40.760]   in the midst of her driving this,
[00:01:40.760 --> 00:01:42.800]   her mom remarried.
[00:01:42.800 --> 00:01:45.160]   And he remarried a guy named Charlie.
[00:01:45.160 --> 00:01:48.280]   And Charlie was about to totally change
[00:01:48.280 --> 00:01:49.600]   a lot of things in their life.
[00:01:49.600 --> 00:01:52.520]   And one day, they went out to dinner as a family.
[00:01:52.520 --> 00:01:54.320]   And she went out and she was with him.
[00:01:54.320 --> 00:01:55.960]   And she walked outside after dinner,
[00:01:55.960 --> 00:01:57.160]   they left the restaurant.
