
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.520]   - All right, Porsche, how we doing?
[00:00:19.520 --> 00:00:20.840]   (audience cheering)
[00:00:20.840 --> 00:00:21.680]   Good.
[00:00:21.680 --> 00:00:25.520]   We are wrapping up our series tonight,
[00:00:25.520 --> 00:00:27.720]   There He Said It.
[00:00:27.720 --> 00:00:30.240]   And before we do that, I wanna welcome
[00:00:30.240 --> 00:00:32.880]   one specific Porche Live location.
[00:00:32.880 --> 00:00:35.440]   It is a significant night for them.
[00:00:35.440 --> 00:00:37.080]   And it's actually a historic moment
[00:00:37.080 --> 00:00:40.160]   because these guys are about to break off
[00:00:40.160 --> 00:00:43.960]   and be their own young adult ministry and serve their city.
[00:00:43.960 --> 00:00:45.760]   And they were actually the first
[00:00:45.760 --> 00:00:48.420]   Porche Live location to ever exist.
[00:00:48.420 --> 00:00:50.080]   So this is a really big deal.
[00:00:50.080 --> 00:00:51.800]   And we could not be more excited for these people.
[00:00:51.800 --> 00:00:54.880]   We believe in their team, in their staff, in their city.
[00:00:54.880 --> 00:00:58.060]   And we are so excited to welcome and say thank you
[00:00:58.060 --> 00:01:01.360]   and send off in an honoring way, a strong way,
[00:01:01.360 --> 00:01:04.520]   give it up for the Porche Live Fort Worth
[00:01:04.520 --> 00:01:05.600]   for tuning in tonight.
[00:01:05.600 --> 00:01:08.320]   (audience cheering)
[00:01:08.320 --> 00:01:09.560]   We love you guys.
[00:01:09.560 --> 00:01:11.000]   We're praying for you guys.
[00:01:11.000 --> 00:01:12.540]   And we are so excited to see the way
[00:01:12.540 --> 00:01:13.920]   that you impact the young adults
[00:01:13.920 --> 00:01:15.600]   all across Fort Worth, Texas.
[00:01:15.600 --> 00:01:18.680]   And of course, my friends tonight in Dallas, welcome.
[00:01:18.680 --> 00:01:21.520]   Last week, David, he talked about
[00:01:21.520 --> 00:01:23.380]   the shocking statement from Jesus,
[00:01:23.380 --> 00:01:26.120]   which was ask and you shall receive.
[00:01:26.120 --> 00:01:28.340]   It was just this really great reminder
[00:01:28.340 --> 00:01:32.360]   that God wants his children to come and ask and seek
[00:01:32.360 --> 00:01:34.200]   and knock and be persistent
[00:01:34.200 --> 00:01:38.000]   because he loves to give good things to his children.
[00:01:38.000 --> 00:01:41.200]   And tonight we're taking like a pretty big turn
[00:01:41.200 --> 00:01:44.320]   because that was in Matthew chapter six.
[00:01:44.320 --> 00:01:45.800]   Jesus is teaching his first sermon
[00:01:45.800 --> 00:01:46.900]   called the Sermon on the Mount.
[00:01:46.900 --> 00:01:49.400]   And this text is in Matthew chapter seven
[00:01:49.400 --> 00:01:52.040]   where Jesus is wrapping up that sermon.
[00:01:52.040 --> 00:01:55.340]   And he just kind of really takes a big turn
[00:01:55.340 --> 00:01:57.080]   that is kind of a downer.
[00:01:57.080 --> 00:02:01.420]   And this passage, I mean, shocking is an understatement.
[00:02:01.420 --> 00:02:06.180]   This passage actually haunted me for majority of my life.
[00:02:06.180 --> 00:02:10.460]   I used to read this text alone in my room
[00:02:10.460 --> 00:02:13.240]   and not know what to think.
[00:02:13.240 --> 00:02:18.620]   And it's a really, really important statement
[00:02:18.620 --> 00:02:21.660]   that we need to take heed to.
[00:02:21.660 --> 00:02:24.940]   And Jesus, he takes this statement serious
[00:02:24.940 --> 00:02:27.460]   because he's serious about us.
[00:02:27.460 --> 00:02:30.020]   He's serious about us being with him.
[00:02:30.020 --> 00:02:33.280]   And so let's read Matthew chapter seven, verse 21.
[00:02:33.280 --> 00:02:40.780]   Jesus says, "Not everyone who says to me,
[00:02:40.780 --> 00:02:44.540]   'Lord, Lord,' will enter the kingdom of heaven.
[00:02:44.540 --> 00:02:47.980]   But the one who does the will of my father
[00:02:47.980 --> 00:02:49.780]   who is in heaven,
[00:02:49.780 --> 00:02:53.740]   on that day, many will say to me,"
[00:02:53.740 --> 00:02:58.740]   he's talking about the day where he returns as king
[00:02:58.740 --> 00:03:02.140]   and comes and takes those who are his into heaven.
[00:03:02.140 --> 00:03:03.900]   He says, "On that day, many will say to me,
[00:03:03.900 --> 00:03:08.260]   'Lord, Lord, did we not prophesy in your name
[00:03:08.260 --> 00:03:11.500]   and cast out demons in your name
[00:03:11.500 --> 00:03:15.000]   and do many mighty works in your name?'
[00:03:15.000 --> 00:03:20.000]   And then will I declare to them, 'I never knew you.
[00:03:20.000 --> 00:03:25.680]   Depart from me, you workers of lawlessness.'"
