
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:10.300]   Good evening, it is great to worship with you.
[00:00:10.300 --> 00:00:12.580]   Welcome, Dallas, welcome, Fort Worth.
[00:00:12.580 --> 00:00:15.960]   If you're tuning in on podcast or streaming online,
[00:00:15.960 --> 00:00:18.560]   welcome, those of you who are tuning in around the world.
[00:00:18.560 --> 00:00:22.260]   It is great to continue in this series in Colossians.
[00:00:22.260 --> 00:00:24.660]   And so I thought I'd start this evening
[00:00:24.660 --> 00:00:27.040]   by talking about something about a month ago.
[00:00:27.040 --> 00:00:28.800]   Some of you are gonna be like, was that a month ago?
[00:00:28.800 --> 00:00:31.660]   It was a month ago, our world,
[00:00:31.660 --> 00:00:32.500]   I was about to say our country,
[00:00:32.500 --> 00:00:35.960]   our entire world was divided on an issue
[00:00:35.960 --> 00:00:38.000]   that we must talk about this evening.
[00:00:38.000 --> 00:00:40.520]   I mean, it separated people.
[00:00:40.520 --> 00:00:42.360]   Does anybody know what I'm talking about?
[00:00:42.360 --> 00:00:44.820]   I mean, there was this thing that came out
[00:00:44.820 --> 00:00:46.920]   that everyone was like, wait a minute,
[00:00:46.920 --> 00:00:49.520]   and they landed on one side or the other,
[00:00:49.520 --> 00:00:52.920]   and it divided husband and wife and families
[00:00:52.920 --> 00:00:56.520]   and congregations and people.
[00:00:56.520 --> 00:00:59.400]   And so, let me show it to you.
[00:00:59.400 --> 00:01:02.720]   (congregation laughing)
[00:01:02.720 --> 00:01:04.720]   There it is.
[00:01:04.720 --> 00:01:09.180]   There it is, I saw it, I know.
[00:01:09.180 --> 00:01:12.480]   And so on three, okay,
[00:01:12.480 --> 00:01:15.040]   we're gonna settle this issue on three, ready?
[00:01:15.040 --> 00:01:18.720]   Okay, I want you to scream out what color that dress is.
[00:01:18.720 --> 00:01:20.240]   If you're lost right now,
[00:01:20.240 --> 00:01:23.120]   you've either been locked in a closet or in some,
[00:01:23.120 --> 00:01:24.760]   I don't know, and so ask a friend,
[00:01:24.760 --> 00:01:25.660]   they're gonna share with you.
[00:01:25.660 --> 00:01:29.060]   But this dress brought down the internet, okay?
[00:01:29.060 --> 00:01:32.800]   Ellen DeGeneres said appropriately,
[00:01:32.800 --> 00:01:34.720]   Ellen DeGeneres said appropriately
[00:01:34.720 --> 00:01:36.960]   that the world will be divided from here on out,
[00:01:36.960 --> 00:01:38.020]   and I agree with her.
[00:01:38.020 --> 00:01:40.360]   All right, and so on three,
[00:01:40.360 --> 00:01:42.900]   we're gonna yell out what color that dress is, ready?
[00:01:42.900 --> 00:01:45.760]   One, two, three.
[00:01:45.760 --> 00:01:48.480]   (congregation cheering)
[00:01:48.480 --> 00:01:50.460]   That is right, it is white and gold.
[00:01:50.460 --> 00:01:52.160]   (congregation cheering)
[00:01:52.160 --> 00:01:53.160]   Thank you.
[00:01:53.700 --> 00:01:54.860]   Just by show of hands,
[00:01:54.860 --> 00:01:57.100]   how many of you yelled out white and gold?
[00:01:57.100 --> 00:02:00.460]   Okay, okay, now by show of hands,
[00:02:00.460 --> 00:02:04.020]   how many yelled out black and blue?
[00:02:04.020 --> 00:02:07.580]   Okay, I want all of you who yelled out white and gold
[00:02:07.580 --> 00:02:11.060]   to pray for the eyes of those who yelled out black and blue.
[00:02:11.060 --> 00:02:12.500]   Would you just lay hands on them,
[00:02:12.500 --> 00:02:14.700]   and we're gonna pray really for the rest of our time
[00:02:14.700 --> 00:02:16.400]   that the Lord would open their eyes,
[00:02:16.400 --> 00:02:18.200]   that they would no longer be blind.
