
[00:00:00.000 --> 00:00:05.000]   [ Music ]
[00:00:05.000 --> 00:00:34.000]   [ Singing ]
[00:00:34.000 --> 00:01:03.000]   [ Singing ]
[00:01:03.000 --> 00:01:12.000]   [ Singing ]
[00:01:12.000 --> 00:01:41.000]   [ Singing ]
[00:01:41.000 --> 00:02:00.000]   [ Singing ]
[00:02:00.000 --> 00:02:08.000]   [ Applause ]
[00:02:09.000 --> 00:02:12.000]   >> Guys, what did they say though?
[00:02:12.000 --> 00:02:18.000]   They said Jesus, we're too thankful for words.
[00:02:18.000 --> 00:02:21.000]   A lot of times.
[00:02:21.000 --> 00:02:25.000]   Jesus, we're too thankful for words.
[00:02:25.000 --> 00:02:27.000]   Words are important though.
[00:02:27.000 --> 00:02:30.000]   Those are friends of ours, Portugalers just like you.
[00:02:30.000 --> 00:02:33.000]   I recognize some of them as they walk off the stage,
[00:02:33.000 --> 00:02:35.000]   friends who stumbled into this place.
[00:02:35.000 --> 00:02:37.000]   Some of them came from Christian backgrounds.
[00:02:37.000 --> 00:02:39.000]   Some of them were raised in the church.
[00:02:39.000 --> 00:02:41.000]   Others of them couldn't stop getting high.
[00:02:41.000 --> 00:02:44.000]   Others of them couldn't stop sleeping with their boyfriends.
[00:02:44.000 --> 00:02:49.000]   And all of them came to this place and heard a call to get on a plane
[00:02:49.000 --> 00:02:53.000]   and go overseas, specifically Ethiopia.
[00:02:53.000 --> 00:02:55.000]   And they did so.
[00:02:55.000 --> 00:02:59.000]   And the Lord used the trip to grab their hearts and put a song in their hearts.
[00:02:59.000 --> 00:03:03.000]   That's what the scripture says Jesus does is he put a song in our hearts.
[00:03:03.000 --> 00:03:05.000]   And so they shared that song with you.
[00:03:05.000 --> 00:03:09.000]   I'd love to just start by talking about -- they started that way because we're
[00:03:09.000 --> 00:03:13.000]   talking about reaching the ends of the earth tonight with the gospel as we move
[00:03:13.000 --> 00:03:16.000]   through the series and wrap up tonight in our Unashamed series.
[00:03:16.000 --> 00:03:20.000]   And so I'll start with just some kind of strange pictures.
[00:03:20.000 --> 00:03:22.000]   This first one is particularly strange.
[00:03:22.000 --> 00:03:23.000]   I'll have to explain.
[00:03:23.000 --> 00:03:26.000]   This is a pink dolphin of the Amazon.
[00:03:26.000 --> 00:03:30.000]   And we got to swim with the pink dolphins.
[00:03:30.000 --> 00:03:33.000]   They are pink because the water is so dark there.
[00:03:33.000 --> 00:03:35.000]   And they're freshwater dolphin.
[00:03:35.000 --> 00:03:38.000]   And it was just fun to get in the water with them and get to hang out there on
[00:03:38.000 --> 00:03:42.000]   the Amazon River near Manaus, Brazil.
[00:03:42.000 --> 00:03:46.000]   And so this next one, this is a leopard skin.
[00:03:46.000 --> 00:03:48.000]   Yes, a leopard skin.
[00:03:48.000 --> 00:03:49.000]   Also in Brazil.
[00:03:49.000 --> 00:03:53.000]   Someone had just killed it a couple weeks before we got there and wanted to
[00:03:53.000 --> 00:03:54.000]   share that with us.
[00:03:54.000 --> 00:03:56.000]   Actually offered us its skull.
[00:03:56.000 --> 00:03:57.000]   What a prize.
[00:03:57.000 --> 00:03:59.000]   They said, "Here, go home.
[00:03:59.000 --> 00:04:00.000]   Go back with this leopard skull."
[00:04:00.000 --> 00:04:02.000]   And I was like, I remember talking to Tim, like, "How are we going to get this
[00:04:02.000 --> 00:04:03.000]   thing on the plane?"
[00:04:03.000 --> 00:04:04.000]   And I think it's illegal.
[00:04:04.000 --> 00:04:09.000]   And then this next one, this is an alligator that we caught on an alligator
[00:04:09.000 --> 00:04:12.000]   hunt with one of the missionaries there in Brazil.
[00:04:12.000 --> 00:04:18.000]   He took us out and we were looking for crocodiles of the Amazon.
[00:04:18.000 --> 00:04:24.000]   And we didn't want to catch his father, but we did catch him.
[00:04:24.000 --> 00:04:28.000]   And then now jumping continents, this is Africa.
[00:04:28.000 --> 00:04:35.000]   Here, this is the Maasai warriors, the Maasai Mara near an area of Kenya in
[00:04:35.000 --> 00:04:37.000]   the African jungle.
[00:04:37.000 --> 00:04:38.000]   You always hear about the African Bushmen.
[00:04:38.000 --> 00:04:41.000]   What happens to the African Bushmen who never hears the gospel?
[00:04:41.000 --> 00:04:45.000]   This is the African Bushmen right here with his piercings.
[00:04:45.000 --> 00:04:47.000]   And that's an earring.
[00:04:47.000 --> 00:04:48.000]   That's quite an earring, actually.
[00:04:48.000 --> 00:04:50.000]   That is indeed a Maasai warrior.
[00:04:50.000 --> 00:04:54.000]   And then here, that was his lion club that he had made, and I traded him a
[00:04:54.000 --> 00:04:56.000]   Swiss army knife for it.
[00:04:56.000 --> 00:04:58.000]   And he made the trade, and I brought that back.
[00:04:58.000 --> 00:05:00.000]   I still have it today, keeping me safe.
[00:05:00.000 --> 00:05:03.000]   This is a mass grave there in Rwanda.
[00:05:03.000 --> 00:05:07.000]   When over a million people died or nearly a million people died in the
[00:05:07.000 --> 00:05:10.000]   genocide, the government built this mass grave for them.
[00:05:10.000 --> 00:05:15.000]   And as we visited that, that was one of the things that we saw.
[00:05:15.000 --> 00:05:17.000]   And then we also saw this.
[00:05:17.000 --> 00:05:18.000]   This is the king of the jungle.
[00:05:18.000 --> 00:05:20.000]   There is no fence between me and him.
[00:05:20.000 --> 00:05:23.000]   This guy was just out roaming around hunting.
[00:05:23.000 --> 00:05:26.000]   Probably that.
[00:05:26.000 --> 00:05:28.000]   That's an elephant.
[00:05:28.000 --> 00:05:31.000]   Four to be precise.
[00:05:31.000 --> 00:05:35.000]   And now again, jumping continents now to an island nation of Haiti, one of the
[00:05:35.000 --> 00:05:39.000]   most beautiful beaches I've ever seen in the world there on the island nation of
[00:05:39.000 --> 00:05:40.000]   Haiti.
[00:05:40.000 --> 00:05:43.000]   Also the most beautiful sunsets at our partner, Mission of Hope.
[00:05:43.000 --> 00:05:45.000]   We got to see that sunset every single night.
[00:05:45.000 --> 00:05:50.000]   And then there's the Haitian waterfall with me and my port shirt, praising God
[00:05:50.000 --> 00:05:54.000]   and the glory of his creation on the island nation of Haiti.
[00:05:54.000 --> 00:05:57.000]   And here's why I show you all of that.
[00:05:57.000 --> 00:06:05.000]   Because I believe with all my heart that I can compel you tonight to get on a
[00:06:05.000 --> 00:06:08.000]   plane and to go overseas.
[00:06:08.000 --> 00:06:13.000]   And I believe with all my heart on the way back, you will thank me that I did
[00:06:13.000 --> 00:06:14.000]   so.
[00:06:14.000 --> 00:06:19.000]   You will be very, very glad that you used a week's vacation to do so.
[00:06:19.000 --> 00:06:24.000]   But I do not want you to get on a plane to see a pink dolphin, a waterfall, a
[00:06:24.000 --> 00:06:31.000]   sunset, a very beautiful beach, a Maasai warrior, a lion, or anything of the
[00:06:31.000 --> 00:06:32.000]   like.
[00:06:32.000 --> 00:06:35.000]   In fact, the most amazing things of all of those trips, if I didn't see any of
[00:06:35.000 --> 00:06:39.000]   those things, the most beautiful, incredible things of all of those trips
[00:06:39.000 --> 00:06:42.000]   that I went on were the people and we intentionally left them out apart from
[00:06:42.000 --> 00:06:43.000]   the Maasai warrior.
[00:06:43.000 --> 00:06:47.000]   But the most amazing thing, and you must believe me because I would not lie to
[00:06:47.000 --> 00:06:52.000]   you right up top of the message, the most memorable experiences I had, be it in
[00:06:52.000 --> 00:06:58.000]   the Amazon, be it in Africa, be it in Haiti or anywhere else I've ever been,
[00:06:58.000 --> 00:07:03.000]   were the people, God's creation, those he made in his image.
[00:07:03.000 --> 00:07:09.000]   And the most amazing experience that I had in all of those places, we get to
[00:07:09.000 --> 00:07:15.000]   tell them this amazing news that they don't have to go to hell.
[00:07:15.000 --> 00:07:18.000]   That they can be with God forever in his kingdom.
[00:07:18.000 --> 00:07:23.000]   That God loved them so much that he took all the crazy stuff, the genocide, the
[00:07:23.000 --> 00:07:27.000]   fact that you killed your brother's wife.
[00:07:27.000 --> 00:07:30.000]   Jesus died for that and you don't have to go to hell, you can be with him
[00:07:30.000 --> 00:07:31.000]   forever.
[00:07:31.000 --> 00:07:34.000]   That's good news.
[00:07:34.000 --> 00:07:38.000]   And to get to sit on a soccer field after playing a soccer game with a bunch of
[00:07:38.000 --> 00:07:44.000]   kids and ask them with an EvangelCube, "Do you want to trust in this Jesus?"
[00:07:44.000 --> 00:07:49.000]   "For your salvation?"
[00:07:49.000 --> 00:07:54.000]   And for them to say in their broken English or through an interpreter, "Yes, I
[00:07:54.000 --> 00:07:57.000]   do."
[00:07:57.000 --> 00:07:59.000]   "Can I do that now?"
[00:07:59.000 --> 00:08:02.000]   And to know that those people today as we gather in this room, maybe they're
[00:08:02.000 --> 00:08:05.000]   sleeping, maybe they're not, maybe they're playing soccer, maybe they're eating
[00:08:05.000 --> 00:08:09.000]   dinner or breakfast.
[00:08:09.000 --> 00:08:12.000]   But to know that we will be with them again.
[00:08:12.000 --> 00:08:17.000]   That one day we will be in the fullness of the presence of God and his glory.
[00:08:17.000 --> 00:08:19.000]   Face to face with them again.
[00:08:19.000 --> 00:08:21.000]   Remember when we played soccer?
[00:08:21.000 --> 00:08:24.000]   Remember when you prayed to trust in Jesus?
[00:08:24.000 --> 00:08:26.000]   Man, that was awesome.
[00:08:26.000 --> 00:08:28.000]   Now the pink dolphins, that was cool too.
[00:08:28.000 --> 00:08:34.000]   But when you prayed, when you understood the hope that you have in Christ, man,
[00:08:34.000 --> 00:08:37.000]   it was amazing.
[00:08:37.000 --> 00:08:44.000]   And what I can't do, or I'm sorry, what I hope God does in spite of me tonight,
[00:08:44.000 --> 00:08:51.000]   is not to give you an excitement about jaguars, dolphins, elephants, lions,
[00:08:51.000 --> 00:08:55.000]   tigers and bears, oh my.
[00:08:55.000 --> 00:09:00.000]   But to give you a heart for his people all over the world.
[00:09:00.000 --> 00:09:06.000]   People that if you don't go and see, and if you don't go and share, we won't get
[00:09:06.000 --> 00:09:09.000]   to see them again.
[00:09:09.000 --> 00:09:14.000]   Because there are so many people on this planet right now as we gather in this
[00:09:14.000 --> 00:09:18.000]   room who have not heard the name of Jesus and have not had the opportunity to
[00:09:18.000 --> 00:09:20.000]   trust him.
[00:09:20.000 --> 00:09:22.000]   I'm not talking about unsaved people.
[00:09:22.000 --> 00:09:25.000]   I'm talking about unreached people.
[00:09:25.000 --> 00:09:26.000]   And there's a difference.
[00:09:26.000 --> 00:09:31.000]   An unsaved person is someone who has heard the gospel and rejected it.
[00:09:31.000 --> 00:09:37.000]   An unreached person is someone who won't or who hasn't had the opportunity to
[00:09:37.000 --> 00:09:39.000]   hear the gospel.
[00:09:39.000 --> 00:09:40.000]   Do those people exist today?
[00:09:40.000 --> 00:09:41.000]   Indeed they do.
[00:09:41.000 --> 00:09:46.000]   There's 4,083 unreached people groups in the world.
[00:09:46.000 --> 00:09:51.000]   This is groups of people who have not had the opportunity to hear the gospel,
[00:09:51.000 --> 00:09:54.000]   nor do they have the Bible maybe in their language or available to them.
[00:09:54.000 --> 00:10:04.000]   There are 2,998,119,000 unreached people living today, alive today, destined for
[00:10:04.000 --> 00:10:11.000]   hell, having not heard the saving message of Jesus Christ under the condemnation
[00:10:11.000 --> 00:10:12.000]   of their sin.
[00:10:12.000 --> 00:10:19.000]   2,670 people groups, or roughly 204 million individuals in the world, have no
[00:10:19.000 --> 00:10:24.000]   scriptures or audio recordings available in their primary language.
[00:10:24.000 --> 00:10:29.000]   339 of the 550 people groups in China do not even have Bible portions available
[00:10:29.000 --> 00:10:32.000]   in their primary language.
[00:10:32.000 --> 00:10:37.000]   35 of the 78 people groups in Afghanistan do not even have Bible portions
[00:10:37.000 --> 00:10:41.000]   available in their primary language.
[00:10:41.000 --> 00:10:45.000]   And I talk a lot about our generation.
[00:10:45.000 --> 00:10:49.000]   Some have told me that I'm hard on our generation, millennials, Generation Y,
[00:10:49.000 --> 00:10:51.000]   those born between 1980 and 2000.
[00:10:51.000 --> 00:10:56.000]   I talk a lot about how it is very, very possible that our nation is lost due to
[00:10:56.000 --> 00:10:58.000]   us not taking our faith seriously.
[00:10:58.000 --> 00:11:02.000]   But I want you to know there is really good news in the midst of that, that there
[00:11:02.000 --> 00:11:05.000]   is a purification of Christianity happening.
[00:11:05.000 --> 00:11:08.000]   There are people who are nominal believers who are falling off, but there are
[00:11:08.000 --> 00:11:13.000]   people who are real believers, those indwelled by the Holy Spirit who are
[00:11:13.000 --> 00:11:18.000]   taking that message and leveraging their life like the apostles did for the sake
[00:11:18.000 --> 00:11:21.000]   of the spreading of the gospel and the building of his kingdom.
[00:11:21.000 --> 00:11:26.000]   And plainly put, in layman's terms, those who will live their lives for the sake
[00:11:26.000 --> 00:11:30.000]   of telling others the story of Jesus Christ so that they can be with him
[00:11:30.000 --> 00:11:31.000]   forever.
[00:11:31.000 --> 00:11:33.000]   And that's happening in your generation.
[00:11:33.000 --> 00:11:38.000]   It is very, very possible that in your generation the entire world is reached
[00:11:38.000 --> 00:11:40.000]   for the sake of the gospel.
[00:11:40.000 --> 00:11:46.000]   It was not possible prior to today, but due to the world wide web, a literal
[00:11:46.000 --> 00:11:52.000]   string of wires that stretches and bonds every single continent on the planet,
[00:11:52.000 --> 00:11:56.000]   and due to satellite imaging, for the first time we can see any place on the
[00:11:56.000 --> 00:11:57.000]   planet.
[00:11:57.000 --> 00:12:02.000]   Not only can you see it, but it sits in your pocket on your phone.
[00:12:02.000 --> 00:12:07.000]   I can call someone halfway around the world right now and see them.
[00:12:07.000 --> 00:12:12.000]   For the first time in history, it is very possible that we all see the return of
[00:12:12.000 --> 00:12:17.000]   Christ at once, and moreover, we can pave a way for him coming by preaching the
[00:12:17.000 --> 00:12:26.000]   gospel to every nation, as Matthew 24 says, must happen before he returns.
[00:12:26.000 --> 00:12:31.000]   And so that is what we can do, and that is what I hope we will do, and I hope the
[00:12:31.000 --> 00:12:35.000]   Lord uses the rest of our evening tonight.
[00:12:35.000 --> 00:12:39.000]   As we talk about to the ends of the earth, taking this light to the ends of the
[00:12:39.000 --> 00:12:41.000]   earth, we're in a series called Unashamed.
[00:12:41.000 --> 00:12:44.000]   Week one, we talked about our Jerusalem.
[00:12:44.000 --> 00:12:47.000]   These are the places that you go on an everyday basis.
[00:12:47.000 --> 00:12:51.000]   Your Jerusalem is your Starbucks, your grocery store, the place where you work,
[00:12:51.000 --> 00:12:54.000]   your school, your neighborhood, your apartment community.
[00:12:54.000 --> 00:12:55.000]   This is your Jerusalem.
[00:12:55.000 --> 00:12:57.000]   What is your responsibility to your Jerusalem?
[00:12:57.000 --> 00:13:01.000]   It is to be a light there, that wherever you are, the Holy Spirit indwells you.
[00:13:01.000 --> 00:13:05.000]   If you are a Christian, that is, if you've trusted in Jesus Christ, death and
[00:13:05.000 --> 00:13:09.000]   resurrection for the forgiveness of your sins, then you have the Holy Spirit,
[00:13:09.000 --> 00:13:12.000]   you're going to be with God forever, and your responsibility is to be a light
[00:13:12.000 --> 00:13:16.000]   wherever you are, to push back darkness wherever you go.
[00:13:16.000 --> 00:13:17.000]   Okay?
[00:13:17.000 --> 00:13:20.000]   Then week two, we talked about our Judea and Samaria.
[00:13:20.000 --> 00:13:21.000]   This is Dallas, Fort Worth.
