
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:00:02.420 --> 00:00:18.080]   All right, well, Porch, how are we doing tonight?
[00:00:18.080 --> 00:00:19.480]   We're doing okay?
[00:00:19.480 --> 00:00:20.720]   It's great to see you.
[00:00:20.720 --> 00:00:22.440]   Thanks for being here this Tuesday night.
[00:00:22.440 --> 00:00:24.220]   It is, it's a joy, man.
[00:00:24.220 --> 00:00:25.680]   Like every single week,
[00:00:25.680 --> 00:00:29.000]   we genuinely believe there's never a Tuesday like another.
[00:00:29.000 --> 00:00:31.300]   And that means that tonight we sit at the center
[00:00:31.300 --> 00:00:32.640]   of a really special opportunity
[00:00:32.640 --> 00:00:35.380]   because I think God wants to do something
[00:00:35.380 --> 00:00:37.440]   very unique in your life.
[00:00:37.440 --> 00:00:38.280]   I mean that.
[00:00:38.280 --> 00:00:40.200]   Like I'm not just selling something up here.
[00:00:40.200 --> 00:00:42.640]   I really genuinely believe
[00:00:42.640 --> 00:00:44.120]   that the God of heaven and earth,
[00:00:44.120 --> 00:00:46.040]   he is here amongst us right now.
[00:00:46.040 --> 00:00:48.120]   He is moving by way of his spirit
[00:00:48.120 --> 00:00:51.200]   and he is wanting to offer you something,
[00:00:51.200 --> 00:00:53.200]   whether it's for your mind or it's for your heart
[00:00:53.200 --> 00:00:54.380]   or it's for your soul,
[00:00:54.380 --> 00:00:56.480]   that will lead you to walk away from this room
[00:00:56.480 --> 00:00:57.480]   different than how you entered in.
[00:00:57.480 --> 00:00:58.320]   You believe that?
[00:00:58.320 --> 00:00:59.880]   Can you think of that for yourself?
[00:00:59.880 --> 00:01:01.520]   Give me an amen if so.
[00:01:01.520 --> 00:01:02.640]   All right, you can talk back to me.
[00:01:02.640 --> 00:01:03.480]   That's okay.
[00:01:03.480 --> 00:01:04.840]   I know sometimes we worry if that's allowed,
[00:01:04.840 --> 00:01:06.080]   but you can do so.
[00:01:06.080 --> 00:01:07.840]   Hey, we're so grateful you're here.
[00:01:07.840 --> 00:01:10.400]   We've got so many young adults all over the nation
[00:01:10.400 --> 00:01:12.240]   that are tuning in with us tonight as well.
[00:01:12.240 --> 00:01:13.880]   We've got Porch Live locations
[00:01:13.880 --> 00:01:17.000]   all over the great United States of America.
[00:01:17.000 --> 00:01:19.040]   We've got Porch Live locations specifically
[00:01:19.040 --> 00:01:21.320]   in Springfield, Boise and greater Lafayette
[00:01:21.320 --> 00:01:23.640]   that we wanna give a very special shout out to.
[00:01:23.640 --> 00:01:24.960]   We love you guys so much.
[00:01:24.960 --> 00:01:27.960]   Hey, let me kick things off with a story
[00:01:27.960 --> 00:01:29.440]   just to get us going here.
[00:01:29.440 --> 00:01:32.640]   Well, when I made the leap from corporate America
[00:01:32.640 --> 00:01:35.960]   into full-time ministry, I need to confess,
[00:01:35.960 --> 00:01:40.160]   I genuinely found myself second-guessing that decision
[00:01:40.160 --> 00:01:41.800]   in my earliest days.
[00:01:41.800 --> 00:01:44.880]   And now the reason for that isn't because I worried
[00:01:44.880 --> 00:01:46.480]   whether or not the position
[00:01:46.480 --> 00:01:47.440]   was gonna be the right fit for me.
[00:01:47.440 --> 00:01:49.440]   No, I really liked the job that I was getting to do.
[00:01:49.440 --> 00:01:50.640]   It wasn't because I was concerned
[00:01:50.640 --> 00:01:52.440]   if the organization was everything that I had hoped for,
[00:01:52.440 --> 00:01:54.880]   because it was an amazing organization.
[00:01:54.880 --> 00:01:56.520]   And it wasn't that I was second-guessing.
[00:01:56.520 --> 00:01:57.920]   God, did you call me into this?
[00:01:57.920 --> 00:02:01.240]   I genuinely believed with a wholehearted conviction.
[00:02:01.240 --> 00:02:04.240]   God had called me into a life of ministry.
[00:02:04.240 --> 00:02:06.920]   So why then did I second-guess all of it?
[00:02:06.920 --> 00:02:10.040]   Because I really loved all of the comforts
[00:02:10.040 --> 00:02:13.440]   that came with corporate America in the Western world.
[00:02:13.440 --> 00:02:17.200]   Like I genuinely loved my old paycheck
[00:02:17.200 --> 00:02:20.680]   because as a single guy, I never had to count my dollars
[00:02:20.680 --> 00:02:22.320]   or worry about budgeting anything.
[00:02:22.320 --> 00:02:25.160]   I could spend my money where I wanted to,
[00:02:25.160 --> 00:02:27.280]   when I wanted to and how I wanted to.
[00:02:27.280 --> 00:02:31.280]   I loved all of the confidence that came with my old job
[00:02:31.280 --> 00:02:34.920]   because I could walk into a variety of rooms
[00:02:34.920 --> 00:02:36.840]   and talk to a smattering of people.
[00:02:36.840 --> 00:02:37.800]   I could visit with friends.
[00:02:37.800 --> 00:02:38.800]   I could talk to family.
[00:02:38.800 --> 00:02:40.320]   I could go out on the weekends.
[00:02:40.320 --> 00:02:43.000]   I could find myself visiting with whole strangers
[00:02:43.000 --> 00:02:45.800]   and feel like I had something impressive to offer them
[00:02:45.800 --> 00:02:48.120]   because my career was respectable.
[00:02:48.120 --> 00:02:49.840]   And I loved the opportunities
[00:02:49.840 --> 00:02:51.600]   that came with that old job too.
[00:02:51.600 --> 00:02:54.920]   I loved that it indulged my competitive edge.
[00:02:54.920 --> 00:02:56.360]   It gave me a ladder to climb up
[00:02:56.360 --> 00:02:58.720]   and prove that I was worthy of following after.
[00:02:58.720 --> 00:03:00.160]   I could leave a legacy.
[00:03:00.160 --> 00:03:01.840]   I could make my mark on the world.
[00:03:01.840 --> 00:03:03.920]   I could even make a name for myself.
[00:03:03.920 --> 00:03:08.400]   I loved all of this about my old job.
[00:03:08.400 --> 00:03:09.440]   So when I made the switch,
[00:03:09.440 --> 00:03:12.160]   having left the halls of power
[00:03:12.160 --> 00:03:16.800]   to do things like fold t-shirts by the thousands
[00:03:16.800 --> 00:03:18.840]   and lick envelopes by the millions
[00:03:18.840 --> 00:03:20.940]   to send out newsletters to all of the people
[00:03:20.940 --> 00:03:22.720]   that follow along with the ministry,
[00:03:22.720 --> 00:03:26.600]   I often second-guessed, "God, did I make the right decision?"
[00:03:26.600 --> 00:03:28.320]   I remember very specifically.
[00:03:28.320 --> 00:03:31.080]   There was one summer day
[00:03:31.080 --> 00:03:33.440]   in the middle of the heat of August,
[00:03:33.440 --> 00:03:35.520]   the first week of school at Texas A&M,
[00:03:35.520 --> 00:03:37.600]   I was sitting out front of Kyle Field
[00:03:37.600 --> 00:03:39.420]   and I had borrowed this grill
[00:03:39.420 --> 00:03:41.320]   because we were gonna pass out hot dogs.
[00:03:41.320 --> 00:03:43.160]   And yet as I fired that grill up,
[00:03:43.160 --> 00:03:45.900]   only one of the six burners worked.
[00:03:45.900 --> 00:03:49.640]   And yet I had a cooler of 2,000 hot dogs to cook.
[00:03:49.640 --> 00:03:51.960]   And as I stood there baking in the heat
[00:03:51.960 --> 00:03:53.840]   of a Texas summer, I asked,
[00:03:53.840 --> 00:03:57.880]   "Oh God, why do you test me so?"
[00:03:57.880 --> 00:04:00.800]   Why do I tell you that?
[00:04:00.800 --> 00:04:05.420]   Because we all can relate to that experience, can't we?
[00:04:05.420 --> 00:04:06.800]   Maybe not the cooking hot dogs
[00:04:06.800 --> 00:04:08.440]   in the middle of the heat of Texas,
[00:04:08.440 --> 00:04:11.880]   but in feeling like God is testing you.
[00:04:11.880 --> 00:04:13.660]   I don't know what your situation is
[00:04:13.660 --> 00:04:16.280]   and I don't know how serious your situation may be,
[00:04:16.280 --> 00:04:17.920]   yet we have all been in a situation
[00:04:17.920 --> 00:04:20.200]   where we have found ourselves asking the very same thing.
[00:04:20.200 --> 00:04:23.440]   "God, why are you testing me?"
[00:04:23.440 --> 00:04:26.000]   Like you hit it off with someone
[00:04:26.000 --> 00:04:29.280]   and yet the relationship, it ended unexpectedly.
[00:04:29.280 --> 00:04:31.440]   It fell far short of where you thought it would go
[00:04:31.440 --> 00:04:34.440]   or you are expected to take over the family business.
[00:04:34.440 --> 00:04:37.120]   And yet at some point during your journey through life,
[00:04:37.120 --> 00:04:38.740]   you realize God's giving you a different passion
[00:04:38.740 --> 00:04:39.580]   for something else.
[00:04:39.580 --> 00:04:41.320]   And now you fear that you're gonna let everybody
[00:04:41.320 --> 00:04:44.220]   in your family down or you love hanging out
[00:04:44.220 --> 00:04:45.060]   with those friends.
[00:04:45.060 --> 00:04:46.480]   And yet every time you go out with them,
[00:04:46.480 --> 00:04:49.200]   you always feel pressured into compromising.
[00:04:49.200 --> 00:04:52.040]   And then you wake up on Saturday or Sunday morning
[00:04:52.040 --> 00:04:53.500]   and you're just filled with regret
[00:04:53.500 --> 00:04:55.160]   because of the guilt by way of the things
[00:04:55.160 --> 00:04:56.400]   that you did the night before,
[00:04:56.400 --> 00:04:59.240]   or you have applied for 50 different jobs.
[00:04:59.240 --> 00:05:00.960]   And yet, despite all of your effort,
[00:05:00.960 --> 00:05:02.920]   you cannot get a response back.
[00:05:02.920 --> 00:05:07.000]   We have all been in a place where we're wondering why?
[00:05:07.000 --> 00:05:07.840]   Why God?
[00:05:07.840 --> 00:05:09.360]   Like, why are you testing me?
[00:05:09.360 --> 00:05:13.480]   Why are you making it so very difficult?
[00:05:13.480 --> 00:05:15.660]   That's what I wanna talk to you about tonight.
[00:05:15.660 --> 00:05:17.480]   Because as we continue in our series
[00:05:17.480 --> 00:05:20.200]   of the book of Genesis, we're gonna visit with,
[00:05:20.200 --> 00:05:23.680]   we're gonna specifically dial in to the life of Abraham
[00:05:23.680 --> 00:05:27.280]   in a key moment where he asks the very same thing.
[00:05:27.280 --> 00:05:30.620]   He is confronted with this great test from God.
[00:05:30.620 --> 00:05:34.980]   One that has marked the history of humanity
[00:05:34.980 --> 00:05:37.080]   across the globe in so many different places,
[00:05:37.080 --> 00:05:39.640]   and yet has relevance even for us here tonight.
[00:05:39.640 --> 00:05:42.600]   I want to talk to you about the sacrifice of Isaac.
[00:05:42.600 --> 00:05:44.600]   So if you have a Bible, you can grab it
[00:05:44.600 --> 00:05:47.160]   and you can turn with me to Genesis chapter 22.
[00:05:47.160 --> 00:05:49.320]   While you're turning there, we have been in this series
[00:05:49.320 --> 00:05:51.880]   where we've been walking through the book of Genesis.
[00:05:51.880 --> 00:05:54.000]   And while we can't look at every single chapter,
[00:05:54.000 --> 00:05:55.760]   we have thought to ourselves, you know what?
[00:05:55.760 --> 00:05:58.420]   In an effort to understand, God, who are you?
[00:05:58.420 --> 00:06:00.360]   Let's look at 10 iconic moments
[00:06:00.360 --> 00:06:02.160]   over the course of this book.
[00:06:02.160 --> 00:06:04.400]   And last week, we turned the corner
[00:06:04.400 --> 00:06:06.980]   into really focusing on the family of Abraham.
[00:06:06.980 --> 00:06:09.400]   You see, you get all of the primeval history,
[00:06:09.400 --> 00:06:12.160]   everything that happens across the globe,
[00:06:12.160 --> 00:06:14.680]   and then it slowly dials down into this one man
[00:06:14.680 --> 00:06:17.000]   and the rest of his family, because it's from that man
[00:06:17.000 --> 00:06:19.700]   and his family that Jesus Christ himself is gonna come
[00:06:19.700 --> 00:06:23.540]   and God is going to bless the rest of the world.
[00:06:23.540 --> 00:06:25.600]   And so as we jumped into Abraham last week,
[00:06:25.600 --> 00:06:28.480]   we found that he was walking with God
[00:06:28.480 --> 00:06:31.000]   in a manner that you and I very similarly do.
[00:06:31.000 --> 00:06:32.900]   We find ourselves journeying with him
[00:06:32.900 --> 00:06:34.840]   through a variety of different highs and lows,
[00:06:34.840 --> 00:06:37.360]   ebbs and flows, and yet what we know is that
[00:06:37.360 --> 00:06:40.960]   as we go with him, often it's not perfect,
[00:06:40.960 --> 00:06:42.120]   but it can be faithful.
[00:06:42.120 --> 00:06:43.640]   That's the story of Abraham.
[00:06:43.640 --> 00:06:47.280]   We see in him this guy that has just said yes to going
[00:06:47.280 --> 00:06:49.400]   with God, and as he's gone with him,
[00:06:49.400 --> 00:06:52.760]   he's found that, man, there have been high peaks
[00:06:52.760 --> 00:06:53.920]   and there have been low valleys,
[00:06:53.920 --> 00:06:57.280]   and yet through it all, God has continued to be faithful.
[00:06:57.280 --> 00:06:58.720]   And yet as we come to chapter 22,
[00:06:58.720 --> 00:07:00.440]   what we need to know is that Abraham
[00:07:00.440 --> 00:07:04.080]   is now over 100 years old.
[00:07:04.080 --> 00:07:08.780]   And in this spot at his life, he's really grown in his faith.
[00:07:08.780 --> 00:07:11.120]   A lot has taken place since chapter 12.
[00:07:11.120 --> 00:07:14.560]   In chapter 12, he kind of took a flyer on God.
[00:07:14.560 --> 00:07:15.380]   God looked at him and said,
[00:07:15.380 --> 00:07:17.480]   "Hey, I've got big plans for you."
[00:07:17.480 --> 00:07:19.160]   And Abraham said, "Cool, okay."
[00:07:19.160 --> 00:07:20.760]   And so he left his home, he left his family,
[00:07:20.760 --> 00:07:23.800]   he left his inheritance, and he began to journey with God
[00:07:23.800 --> 00:07:25.920]   into the promises that God had given him.
[00:07:25.920 --> 00:07:29.200]   And as we come to 22, we realize a lot of those things
[00:07:29.200 --> 00:07:30.520]   have come to pass.
[00:07:30.520 --> 00:07:32.760]   Like he has received the son of promise.
[00:07:32.760 --> 00:07:35.880]   He has entered into the land which God wanted to give him,
[00:07:35.880 --> 00:07:39.880]   and yet through it all, as Abraham has grown
[00:07:39.880 --> 00:07:44.560]   in his knowledge of who God is, in his love for that God,
[00:07:44.560 --> 00:07:48.880]   what we realize is all of it has come by way of testing.
[00:07:48.880 --> 00:07:52.160]   All of it has come by way of testing.
[00:07:52.160 --> 00:07:55.600]   Him knowing God's heart, obeying God's voice,
[00:07:55.600 --> 00:07:56.880]   trusting God's character.
[00:07:56.880 --> 00:07:59.120]   Like the very things that I hope would be true of you,
[00:07:59.120 --> 00:08:04.120]   it all, literally all of it, came by way of testing.
[00:08:04.120 --> 00:08:05.680]   Notice I said testing.
[00:08:05.680 --> 00:08:06.920]   I didn't say tempting,
[00:08:06.920 --> 00:08:09.220]   because though those things can feel very similar,
[00:08:09.220 --> 00:08:11.160]   they are very, very different from one another.
[00:08:11.160 --> 00:08:13.200]   The Bible makes it really plain.
[00:08:13.200 --> 00:08:16.320]   James 1:13 says, "Let no one say when he is tempted,
[00:08:16.320 --> 00:08:18.240]   "I'm being tempted by God.
[00:08:18.240 --> 00:08:19.760]   "For God cannot be tempted with evil,
[00:08:19.760 --> 00:08:21.920]   "and he himself tempts no one."
[00:08:21.920 --> 00:08:22.760]   Why do I tell you that?
[00:08:22.760 --> 00:08:24.400]   Because it means things like the thirst traps
[00:08:24.400 --> 00:08:26.500]   in your algorithm, or the pressure you feel
[00:08:26.500 --> 00:08:28.760]   to kind of perform and look successful before your peers,
[00:08:28.760 --> 00:08:29.720]   that's not from God.
[00:08:29.720 --> 00:08:31.740]   He didn't do that to you, that's on us.
[00:08:31.740 --> 00:08:36.740]   God does not tempt anyone, but he tests everyone.
[00:08:37.880 --> 00:08:41.000]   Because if you just look up north of verse 13 in James 1,
[00:08:41.000 --> 00:08:43.340]   what you find in verses two through four is it says,
[00:08:43.340 --> 00:08:44.620]   "Count it all joy, my brothers,
[00:08:44.620 --> 00:08:47.560]   "when you meet trials of various kinds.
[00:08:47.560 --> 00:08:49.720]   "For you know that the testing of your faith,
[00:08:49.720 --> 00:08:51.760]   "it produces steadfastness.
[00:08:51.760 --> 00:08:53.220]   "And let steadfastness have its full effect,
[00:08:53.220 --> 00:08:57.040]   "that you may be perfect and complete, lacking in nothing."
[00:08:57.040 --> 00:09:01.200]   You see, testing does in fact come from God,
[00:09:01.200 --> 00:09:02.920]   and it comes from God for very good reason.
[00:09:02.920 --> 00:09:06.720]   It comes to refine your character, and grow your faith,
[00:09:06.720 --> 00:09:10.400]   and shape your maturity, and ultimately lead you
[00:09:10.400 --> 00:09:13.560]   to look more like the person of Jesus.
[00:09:13.560 --> 00:09:15.280]   That's what tests do.
[00:09:15.280 --> 00:09:18.320]   Tests, they show you where you are,
[00:09:18.320 --> 00:09:21.360]   and then they show you where you want to be.
[00:09:21.360 --> 00:09:24.600]   I remember experiencing this at the age of 15,
[00:09:24.600 --> 00:09:28.280]   whenever I went to pass my driver's exam,
[00:09:28.280 --> 00:09:30.800]   because I did not pass my driver's exam.
[00:09:30.800 --> 00:09:32.280]   I failed that test miserably,
[00:09:32.280 --> 00:09:34.560]   and the reason for it is I didn't prepare.
[00:09:34.560 --> 00:09:36.400]   I thought that I could figure out the rules of the road
[00:09:36.400 --> 00:09:38.960]   all on my own, and so as I showed it to the DMV,
[00:09:38.960 --> 00:09:41.520]   I failed to become what I wanted,
[00:09:41.520 --> 00:09:43.520]   and yet that test was so useful,
[00:09:43.520 --> 00:09:46.400]   because it showed me, and that cruel woman
[00:09:46.400 --> 00:09:47.760]   that ultimately handed me the results,
[00:09:47.760 --> 00:09:50.960]   that I was not roadworthy.
