
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:28.740]   - What's up, Porch family?
[00:00:28.740 --> 00:00:31.080]   (audience cheering)
[00:00:31.080 --> 00:00:32.920]   Hey, welcome friends in the room,
[00:00:32.920 --> 00:00:36.040]   friends in Fort Worth, El Paso, Phoenix, Arizona,
[00:00:36.040 --> 00:00:39.320]   Boise, Idaho, Northwest Arkansas, Philadelphia,
[00:00:39.320 --> 00:00:40.520]   and all the Porch Live locations,
[00:00:40.520 --> 00:00:42.720]   everybody joining us online.
[00:00:42.720 --> 00:00:44.880]   We are continuing this series,
[00:00:44.880 --> 00:00:46.040]   Fortune Telling, if we haven't met,
[00:00:46.040 --> 00:00:47.860]   my name is Dave and I have the privilege of serving
[00:00:47.860 --> 00:00:51.440]   and being a part of leading on the team that is here.
[00:00:51.440 --> 00:00:54.620]   And I could not be more excited
[00:00:54.620 --> 00:00:57.120]   for what God is about to do tonight.
[00:00:57.120 --> 00:01:00.920]   There's a good friend of mine that has been a integral part
[00:01:00.920 --> 00:01:03.280]   of how God has started a movement of young adults
[00:01:03.280 --> 00:01:05.000]   in this city who is joining us tonight
[00:01:05.000 --> 00:01:05.920]   that I'm about to introduce.
[00:01:05.920 --> 00:01:08.960]   But in terms of communicators, in terms of pastors,
[00:01:08.960 --> 00:01:11.160]   in terms of followers of Jesus,
[00:01:11.160 --> 00:01:14.040]   I cannot, and I mean those words very seriously,
[00:01:14.040 --> 00:01:18.760]   think of a single person I could be more excited
[00:01:18.760 --> 00:01:21.640]   to step up, open God's word, and teach us here.
[00:01:21.640 --> 00:01:23.920]   Tonight, Jonathan Pucluta.
[00:01:23.920 --> 00:01:27.320]   (audience cheering)
[00:01:27.320 --> 00:01:30.240]   From Harris Creek, who if you haven't,
[00:01:30.240 --> 00:01:32.840]   if you're unaware of, the three of you who don't,
[00:01:32.840 --> 00:01:36.000]   JP's been a part of the Porch for a decade
[00:01:36.000 --> 00:01:38.680]   and got to serve as one of the closest friends in the world,
[00:01:38.680 --> 00:01:40.520]   one of the best teachers of God's word
[00:01:40.520 --> 00:01:42.320]   when they write the history book
