
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:26.640]   - What's up, Porch, how we doing?
[00:00:26.640 --> 00:00:28.840]   (audience cheering)
[00:00:28.840 --> 00:00:31.920]   So good to be with you, great to worship with you guys.
[00:00:31.920 --> 00:00:35.420]   Welcome, Dallas, Fort Worth, Houston,
[00:00:35.420 --> 00:00:38.920]   people around the world tuning in via podcast or stream.
[00:00:38.920 --> 00:00:40.440]   We're so glad you are with us,
[00:00:40.440 --> 00:00:42.060]   gathering with us in your communities
[00:00:42.060 --> 00:00:43.800]   and with your friends and neighbors and whatnot.
[00:00:43.800 --> 00:00:45.160]   So great to be here.
[00:00:45.160 --> 00:00:47.000]   It's going to be a fun night
[00:00:47.000 --> 00:00:48.920]   of just diving into the scriptures.
[00:00:48.920 --> 00:00:51.280]   Recently, I told you the last few weeks
[00:00:51.280 --> 00:00:53.560]   that my family and I just got back from vacation.
[00:00:53.560 --> 00:00:56.460]   We went with a couple families with kids and whatnot.
[00:00:56.460 --> 00:01:00.260]   And one of them was Shaney who leads worships
[00:01:00.260 --> 00:01:01.120]   here most nights.
[00:01:01.120 --> 00:01:03.760]   And he had these walkie talkies.
[00:01:03.760 --> 00:01:04.840]   So we went to the beach
[00:01:04.840 --> 00:01:06.640]   and he brought these walkie talkies with him.
[00:01:06.640 --> 00:01:08.040]   And I just thought that was a great idea
[00:01:08.040 --> 00:01:10.100]   because when you're like, our kids were in run room
[00:01:10.100 --> 00:01:11.720]   and we were in another one.
[00:01:11.720 --> 00:01:13.840]   And so you kind of got just like, hey, what do you do
[00:01:13.840 --> 00:01:15.840]   if somebody wakes up in the middle of night or something?
[00:01:15.840 --> 00:01:17.960]   And I just thought the walkie talkies were a great idea.
[00:01:17.960 --> 00:01:21.600]   And so I went home, got on Amazon Prime, made it happen,
[00:01:21.600 --> 00:01:22.600]   got some walkie talkies.
[00:01:22.600 --> 00:01:25.920]   And so there's these, I saw specifically these kind
[00:01:25.920 --> 00:01:29.480]   that had a 24 mile range, 24 mile range.
[00:01:29.480 --> 00:01:30.780]   I'm like, this is gonna be amazing.
[00:01:30.780 --> 00:01:33.840]   'Cause I've got a three year old son, Weston,
[00:01:33.840 --> 00:01:35.000]   and we can just like have fun.
[00:01:35.000 --> 00:01:37.160]   Like I'll be at work, Weston, you know, 10-4, are you there?
[00:01:37.160 --> 00:01:38.120]   Anybody got their ears on?
[00:01:38.120 --> 00:01:39.280]   Kind of thing, it's gonna be amazing.
[00:01:39.280 --> 00:01:43.620]   And so, I'm thinking about all of the possibilities
[00:01:43.620 --> 00:01:44.460]   with these walkie talkies.
[00:01:44.460 --> 00:01:46.600]   My other buddy, he lives a couple miles away.
[00:01:46.600 --> 00:01:48.120]   He has a three year old son too.
[00:01:48.120 --> 00:01:49.380]   I'm like, hey, they're gonna be buddies.
[00:01:49.380 --> 00:01:50.820]   You know, like the old school,
[00:01:50.820 --> 00:01:52.680]   remember like the tin can with the string?
[00:01:52.680 --> 00:01:55.640]   Well, now in 2016, it's walkie talkies.
[00:01:55.640 --> 00:01:58.440]   And so, they're gonna be able to talk and you know,
[00:01:58.440 --> 00:02:00.200]   just have fun, it's gonna be great.
[00:02:00.200 --> 00:02:01.840]   And so these walkie talkies come in,
[00:02:01.840 --> 00:02:04.920]   and I'm thinking like, I'm gonna be at work,
[00:02:04.920 --> 00:02:05.800]   like sitting at my desk.
[00:02:05.800 --> 00:02:06.720]   Hey, Weston, you there?
[00:02:06.720 --> 00:02:08.400]   And so I did that, it didn't work.
[00:02:08.400 --> 00:02:10.760]   And so I go home, I get the box, I'm looking at it,
[00:02:10.760 --> 00:02:12.540]   and I see there's three pictures.
[00:02:12.540 --> 00:02:17.540]   The first picture are two boats on the ocean, open ocean.
[00:02:17.540 --> 00:02:22.640]   And it says 24 mile range, like two boats, unobstructed.
[00:02:23.240 --> 00:02:26.480]   The next picture are two people in a forest.
[00:02:26.480 --> 00:02:30.040]   There's trees, and it says one mile range.
[00:02:30.040 --> 00:02:34.040]   And then the next picture are people in the city,
[00:02:34.040 --> 00:02:36.600]   and like buildings and walls and whatnot,
[00:02:36.600 --> 00:02:38.960]   and it's like one block range.
[00:02:38.960 --> 00:02:41.360]   And I'm like, oh, burn, man, false advertising.
[00:02:41.360 --> 00:02:42.760]   What's up with that?
[00:02:42.760 --> 00:02:44.760]   And as I think about that,
[00:02:44.760 --> 00:02:46.440]   and where we're headed this evening,
[00:02:46.440 --> 00:02:49.640]   I think about just like all of the noise
[00:02:49.640 --> 00:02:52.080]   and the distractions and all the things
[00:02:52.080 --> 00:02:56.240]   that want to come between us and Christ in 2016.
[00:02:56.240 --> 00:03:02.000]   The emails and the text messages and the social media
[00:03:02.000 --> 00:03:05.280]   and the relationships and the news and the killings
[00:03:05.280 --> 00:03:07.280]   and the craziness and the chaos,
[00:03:07.280 --> 00:03:09.960]   and yet we're supposed to sit still with Christ,
[00:03:09.960 --> 00:03:12.400]   but there's all of these things, all of this noise,
[00:03:12.400 --> 00:03:15.900]   all of these structures that wanna come between us.
[00:03:15.900 --> 00:03:20.180]   And so the closer, the closer we must be,
[00:03:21.600 --> 00:03:24.080]   the closer we must be to him
[00:03:24.080 --> 00:03:30.120]   so that we can commune with him and talk with him
[00:03:30.120 --> 00:03:31.760]   and have a relationship with him,
[00:03:31.760 --> 00:03:35.240]   because in those three pictures, we're all the third one.
[00:03:35.240 --> 00:03:39.240]   We are all in the city, if you will.
[00:03:39.240 --> 00:03:44.240]   We are all the people separated by lots of noise
[00:03:44.240 --> 00:03:50.360]   and structure and chaos.
[00:03:50.360 --> 00:03:52.840]   And so we're moving through a series called AD.
[00:03:52.840 --> 00:03:57.440]   AD stands for Anno Domini,
[00:03:57.440 --> 00:04:00.560]   which is Latin for the year of the Lord.
[00:04:00.560 --> 00:04:03.000]   It started as the year of the Lord Jesus Christ,
[00:04:03.000 --> 00:04:04.600]   shortened to the year of the Lord,
[00:04:04.600 --> 00:04:06.840]   you have BC before Christ, AD,
[00:04:06.840 --> 00:04:10.200]   that 2016 years ago, God became a man
[00:04:10.200 --> 00:04:11.560]   in the form of Jesus Christ,
[00:04:11.560 --> 00:04:15.760]   and the calendar started counting from zero,
[00:04:15.760 --> 00:04:20.240]   that every atheist you know acknowledges Jesus
[00:04:20.240 --> 00:04:23.160]   by the date they put on their checks.
[00:04:23.160 --> 00:04:24.840]   How crazy is this?
[00:04:24.840 --> 00:04:29.160]   And so we gather tonight here at the porch in his name,
[00:04:29.160 --> 00:04:31.640]   and this evening, we're talking about
[00:04:31.640 --> 00:04:33.240]   distractions from Jesus,
[00:04:33.240 --> 00:04:37.360]   what pulls you away from time with Jesus.
[00:04:37.360 --> 00:04:41.260]   And for me, I'll just tell you, it's technology.
[00:04:41.260 --> 00:04:44.780]   Like, it's my iPhone, it's the noise of emails,
[00:04:44.780 --> 00:04:49.160]   it's the clutter of the chaos that continues to creep in
[00:04:49.160 --> 00:04:50.640]   and fight for my attention.
[00:04:50.640 --> 00:04:55.200]   There always seems like there is so much other things
