
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:25.760]   Well, what's up, Porch?
[00:00:25.760 --> 00:00:26.840]   How are we doing tonight?
[00:00:26.840 --> 00:00:28.400]   [APPLAUSE]
[00:00:28.400 --> 00:00:31.320]   Hey, it's so good to see you, whether you're
[00:00:31.320 --> 00:00:33.160]   here in the room here in Dallas or you're
[00:00:33.160 --> 00:00:36.000]   watching at one of our Porch Live locations.
[00:00:36.000 --> 00:00:38.680]   Want to just give a shout out right now to our Porch Live
[00:00:38.680 --> 00:00:40.480]   location in Fort Worth.
[00:00:40.480 --> 00:00:43.480]   Also the one in Midland watching tonight.
[00:00:43.480 --> 00:00:47.520]   Indianapolis, Boise, so glad you're tuning in.
[00:00:47.520 --> 00:00:50.320]   This is your first time ever at the Porch.
[00:00:50.320 --> 00:00:53.480]   My name's Timothy Atik, and I'm one of the teaching pastors
[00:00:53.480 --> 00:00:57.400]   here at Watermark on Sundays as well as Tuesday nights.
[00:00:57.400 --> 00:01:00.080]   If you don't know what you just stepped into,
[00:01:00.080 --> 00:01:03.560]   if you feel like you've gotten tricked into being here,
[00:01:03.560 --> 00:01:06.480]   like let me just tell you what you stepped into,
[00:01:06.480 --> 00:01:12.040]   the Porch exists to call any and every young adult to see Jesus.
[00:01:12.040 --> 00:01:13.960]   That's what our hope is for you tonight,
[00:01:13.960 --> 00:01:16.760]   that you would see the beauty of Jesus Christ
[00:01:16.760 --> 00:01:20.160]   and that you would believe that it is worth it to surrender
[00:01:20.160 --> 00:01:22.880]   your life fully to him.
[00:01:22.880 --> 00:01:24.800]   And so here at the Porch, like we
[00:01:24.800 --> 00:01:28.080]   believe that the Bible is the word of God.
[00:01:28.080 --> 00:01:30.160]   Like we believe that God has gone to great lengths
[00:01:30.160 --> 00:01:31.240]   to give us this book.
[00:01:31.240 --> 00:01:36.560]   And when we open this book, it's like God is speaking to us.
[00:01:36.560 --> 00:01:38.020]   And so every week that we gather,
[00:01:38.020 --> 00:01:39.880]   we take this word seriously.
[00:01:39.880 --> 00:01:40.840]   We want to study it.
[00:01:40.840 --> 00:01:42.840]   We want to know it, because we believe that this
[00:01:42.840 --> 00:01:45.680]   is how God speaks to us today.
[00:01:45.680 --> 00:01:47.520]   And so I want you to just think about that,
[00:01:47.520 --> 00:01:51.160]   whether you're an atheist in the room or an agnostic,
[00:01:51.160 --> 00:01:53.240]   or you're a student at Dallas Seminary right now.
[00:01:53.240 --> 00:01:58.640]   Wherever you're at, God wants to speak to you tonight.
[00:01:58.640 --> 00:02:00.080]   And so if that's the case, here's
[00:02:00.080 --> 00:02:02.800]   what I want to ask you to do just very quickly.
[00:02:02.800 --> 00:02:04.760]   I want to invite you to just take a moment
[00:02:04.760 --> 00:02:07.840]   and pray for yourself.
[00:02:07.840 --> 00:02:08.680]   And just say this.
[00:02:08.680 --> 00:02:12.760]   Say, God, speak to me tonight.
[00:02:12.760 --> 00:02:14.560]   Just pray that real quick.
[00:02:14.560 --> 00:02:17.200]   Just say, God, speak to me tonight.
[00:02:17.200 --> 00:02:19.280]   And if you've never talked to God, just say, God,
[00:02:19.280 --> 00:02:23.240]   if you're real, then I want you to speak to me.
