
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.260]   - All right, let's do it.
[00:00:24.260 --> 00:00:26.540]   Help me welcome our friends
[00:00:26.540 --> 00:00:29.000]   tuning in our Porch Live locations.
[00:00:29.000 --> 00:00:30.560]   If you didn't know this, we have Porch Live
[00:00:30.560 --> 00:00:32.160]   satellite locations all over the country.
[00:00:32.160 --> 00:00:35.320]   And tonight, help me welcome Porch Live Scottsdale,
[00:00:35.320 --> 00:00:36.760]   Porch Live Greater Lafayette,
[00:00:36.760 --> 00:00:38.960]   and Porch Live Des Moines, Iowa.
[00:00:38.960 --> 00:00:41.840]   Let's give it up for Dallas to our friends watching online.
[00:00:41.840 --> 00:00:42.840]   (audience cheering)
[00:00:42.840 --> 00:00:44.200]   Of course, my friends in the room,
[00:00:44.200 --> 00:00:45.680]   so glad you guys are here.
[00:00:45.680 --> 00:00:49.960]   We are in our fourth week of our series, Anti-Suppressants,
[00:00:49.960 --> 00:00:52.000]   where we are addressing the things
[00:00:52.000 --> 00:00:55.840]   that we have been shoving down deep, deep, deep.
[00:00:55.840 --> 00:00:57.120]   And just right off the bat,
[00:00:57.120 --> 00:00:58.200]   here's where we're heading tonight.
[00:00:58.200 --> 00:01:00.200]   Tonight, we're talking about
[00:01:00.200 --> 00:01:03.720]   no longer suppressing insecurity,
[00:01:03.720 --> 00:01:06.160]   no longer suppressing our insecurities.
[00:01:06.160 --> 00:01:08.880]   And so we've got to all be in each other's business.
[00:01:08.880 --> 00:01:11.840]   And so this message actually made me really insecure.
[00:01:11.840 --> 00:01:13.560]   And so I'll just start off with a bat,
[00:01:13.560 --> 00:01:15.000]   but you know what else made me insecure?
[00:01:15.000 --> 00:01:17.340]   I have, you know, being up here, you know,
[00:01:17.340 --> 00:01:20.320]   usually every week, just as a weekly opportunity
[00:01:20.320 --> 00:01:22.300]   for me to make sure I really understand
[00:01:22.300 --> 00:01:23.620]   where my security comes from.
[00:01:23.620 --> 00:01:25.860]   And I usually do okay at it.
[00:01:25.860 --> 00:01:27.080]   I'm learning, I'm getting better,
[00:01:27.080 --> 00:01:30.200]   but situations like a couple of weeks ago happened
[00:01:30.200 --> 00:01:31.020]   just unexpectedly.
[00:01:31.020 --> 00:01:32.720]   A friend asked me to send him my last talk.
[00:01:32.720 --> 00:01:34.680]   I went to YouTube, I clicked the link.
[00:01:34.680 --> 00:01:37.680]   I usually keep myself from going and reading any comments,
[00:01:37.680 --> 00:01:40.840]   but every now and then YouTube displays that one comment.
[00:01:40.840 --> 00:01:44.200]   And I was like, and I read it.
[00:01:44.200 --> 00:01:46.160]   And here's what it said.
[00:01:46.160 --> 00:01:49.080]   J.D. Rogers, first off, put some respect on my name.
[00:01:49.080 --> 00:01:50.960]   There's a D in that last name.
[00:01:50.960 --> 00:01:52.680]   You dress like a clown.
[00:01:52.680 --> 00:01:54.260]   You preach like a clown.
[00:01:54.260 --> 00:01:56.220]   No fear of the Lord in you at all,
[00:01:56.220 --> 00:01:58.480]   but there's still time to repent
[00:01:58.480 --> 00:02:01.020]   and hallow the name of Jesus alone.
[00:02:01.020 --> 00:02:05.320]   Reformed one, I just want to say,
[00:02:05.320 --> 00:02:06.760]   thank you for your feedback.
[00:02:06.760 --> 00:02:11.440]   I apparently did not listen with these pants.
[00:02:11.440 --> 00:02:12.280]   I get it.
[00:02:12.280 --> 00:02:13.100]   I was like, you know what?
[00:02:13.100 --> 00:02:13.940]   I went and looked at photos.
[00:02:13.940 --> 00:02:15.760]   I was like, I kind of do dress like a clown,
[00:02:15.760 --> 00:02:18.440]   but hopefully I don't preach like a clown.
[00:02:18.440 --> 00:02:20.240]   Second time, going back and further and further
[00:02:20.240 --> 00:02:21.560]   on my insecurities of J.D.
[00:02:21.560 --> 00:02:23.640]   In college, my first crush, I'm a freshman,
