
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:28.440]   - Alright, what's up guys?
[00:00:28.440 --> 00:00:33.160]   Welcome, everybody joining us online and live
[00:00:33.160 --> 00:00:34.240]   in all the other Porch locations.
[00:00:34.240 --> 00:00:35.460]   That's right, if you didn't just hear,
[00:00:35.460 --> 00:00:37.300]   we are live streaming from Houston, Texas,
[00:00:37.300 --> 00:00:40.840]   which is a first for us and Porch Houston.
[00:00:40.840 --> 00:00:42.400]   Good to be back, man.
[00:00:42.400 --> 00:00:43.720]   How fun.
[00:00:43.720 --> 00:00:47.600]   People, together, my extra extrovertedness, man.
[00:00:47.600 --> 00:00:49.440]   It's missing people, so it is fun
[00:00:49.440 --> 00:00:51.160]   to get to be down here with you guys.
[00:00:51.160 --> 00:00:52.800]   We are continuing a series called Therapy.
[00:00:52.800 --> 00:00:54.040]   This your first week with us?
[00:00:54.040 --> 00:00:55.000]   You can check out the Porch app
[00:00:55.000 --> 00:00:56.480]   and you can find all the different messages
[00:00:56.480 --> 00:00:59.000]   that we've covered so far as we've gone through
[00:00:59.000 --> 00:01:01.960]   four different therapy sessions, if you will.
[00:01:01.960 --> 00:01:04.520]   If ever our nation, or ever there was a time
[00:01:04.520 --> 00:01:06.460]   where people needed to go to therapy,
[00:01:06.460 --> 00:01:10.060]   we is there because we have all been experiencing
[00:01:10.060 --> 00:01:12.200]   a lot of turbulence in life.
[00:01:12.200 --> 00:01:13.960]   And things were already bad before that.
[00:01:13.960 --> 00:01:15.720]   Anxiety was at record highs.
[00:01:15.720 --> 00:01:17.440]   Our generation, or the generation of young adults
[00:01:17.440 --> 00:01:19.680]   out right now, has higher levels of anxiety
[00:01:19.680 --> 00:01:23.420]   than any other group of people in the country.
[00:01:23.420 --> 00:01:27.280]   In fact, studies have shown that a psychiatric ward patient
[00:01:27.280 --> 00:01:29.280]   in the 1950s has the same amount,
[00:01:29.280 --> 00:01:32.080]   or had the same amount of stress and anxiety
[00:01:32.080 --> 00:01:34.320]   as the average young adult today.
[00:01:34.320 --> 00:01:38.240]   People are anxious, and we were anxious before COVID.
[00:01:38.240 --> 00:01:40.760]   Mental health has been a huge issue,
[00:01:40.760 --> 00:01:43.620]   and as we've talked about, if you've been with us,
[00:01:43.620 --> 00:01:46.100]   it's not always an issue that the church covers a lot of.
[00:01:46.100 --> 00:01:47.240]   So we're not done with this series,
[00:01:47.240 --> 00:01:49.240]   and we're just continuing it tonight.
[00:01:49.240 --> 00:01:50.480]   But we're gonna launch into, I think,
[00:01:50.480 --> 00:01:55.480]   a tremendously crucial topic, especially for this season.
[00:01:55.480 --> 00:01:56.660]   It's fun to be back in Houston.
[00:01:56.660 --> 00:01:57.840]   I'm from Houston originally.
[00:01:57.840 --> 00:01:59.660]   I'm an Astros fan 'til I die,
[00:01:59.660 --> 00:02:02.020]   even though they did what they did.
[00:02:02.020 --> 00:02:06.920]   And I'm a little bit sick, but it is not COVID.
[00:02:06.920 --> 00:02:08.100]   I've had two tests.
[00:02:08.100 --> 00:02:09.100]   It is not positive.
[00:02:09.100 --> 00:02:10.180]   I'm the only person in America
[00:02:10.180 --> 00:02:13.300]   with a bacterial sinus infection right now, apparently.
[00:02:13.300 --> 00:02:15.100]   But let me start with this
[00:02:15.100 --> 00:02:16.900]   to frame up where we're going for tonight.
[00:02:16.900 --> 00:02:19.500]   When I was in college, I had a buddy of mine
[00:02:19.500 --> 00:02:22.500]   who spent some time, one, he did what you do
[00:02:22.500 --> 00:02:24.540]   when you're in college, and you have a free day.
[00:02:24.540 --> 00:02:27.100]   He just decided, I'm gonna go out to this lake
[00:02:27.100 --> 00:02:28.660]   that was nearby the campus that we went.
[00:02:28.660 --> 00:02:30.700]   Anyone, any Aggies in the room in here?
[00:02:30.700 --> 00:02:31.540]   (audience cheering)
[00:02:31.540 --> 00:02:33.260]   Yeah, so Lake Brian, he goes out.
[00:02:33.260 --> 00:02:35.260]   He's gonna go hang, read books, do it, you know,
[00:02:35.260 --> 00:02:36.140]   you do when you're in college.
[00:02:36.140 --> 00:02:38.500]   And he goes out, spends a day reading,
[00:02:38.500 --> 00:02:41.860]   chilling in a hammock, just kinda having the day out there.
[00:02:41.860 --> 00:02:44.260]   And at some point, he realizes
[00:02:44.260 --> 00:02:45.780]   he needed to go to the bathroom.
[00:02:45.780 --> 00:02:47.380]   And there weren't any bathrooms around,
[00:02:47.380 --> 00:02:49.180]   and he didn't need to go,
[00:02:49.180 --> 00:02:52.020]   man, this is going somewhere too, by the way.
[00:02:52.020 --> 00:02:55.940]   He had to go, not number one, but number two of the bathroom.
[00:02:55.940 --> 00:02:59.060]   So he does with guys, ladies, you should know this,
[00:02:59.060 --> 00:03:00.900]   will do in that situation, go to the woods,
[00:03:00.900 --> 00:03:02.540]   take care of business, use some leaves,
[00:03:02.540 --> 00:03:03.980]   everything's fine, it's all great.
[00:03:03.980 --> 00:03:06.100]   He does so, goes back, reads his book,
[00:03:06.100 --> 00:03:08.060]   it's a great afternoon, jumps in the water,
[00:03:08.060 --> 00:03:09.460]   it's all good and fine.
[00:03:09.460 --> 00:03:11.660]   Goes back home that night, falls asleep.
[00:03:11.660 --> 00:03:14.780]   In the middle of the night, he wakes up,
[00:03:14.780 --> 00:03:19.260]   and he is covered in a poison ivy rash
[00:03:19.260 --> 00:03:22.300]   in a very unfortunate location.
[00:03:22.300 --> 00:03:26.340]   It was like he was in a poison oak, not poison ivy,
[00:03:26.340 --> 00:03:27.620]   which is pretty much the same thing.
[00:03:27.620 --> 00:03:31.580]   Poison oak diaper rash was consuming his body.
[00:03:31.580 --> 00:03:33.820]   And this was basically a roommate of mine,
[00:03:33.820 --> 00:03:36.580]   and got to see all the experience
[00:03:36.580 --> 00:03:37.460]   that that was for the next month.
[00:03:37.460 --> 00:03:39.620]   But here's what began to happen.
[00:03:39.620 --> 00:03:42.580]   If you don't know this about poison ivy or poison oak,
[00:03:42.580 --> 00:03:46.940]   in order for a rash to heal, it has to be out in the light.
[00:03:46.940 --> 00:03:49.860]   That's a very difficult place
[00:03:49.860 --> 00:03:51.940]   to consistently get exposed to the light.
[00:03:51.940 --> 00:03:54.860]   And so for the next month, he did the same thing.
[00:03:54.860 --> 00:03:56.420]   He'd go to class, he'd sit in his chair,
[00:03:56.420 --> 00:03:58.300]   kind of squirm in tremendous pain,
[00:03:58.300 --> 00:04:00.740]   and then he'd go back home, and he would take an oatmeal bath.
[00:04:00.740 --> 00:04:01.940]   I don't know why you take oatmeal baths,
