
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.040]   - All right, let's do it, let's do it.
[00:00:24.040 --> 00:00:24.960]   What's up?
[00:00:24.960 --> 00:00:28.040]   Our friends tuning in in Porch Live, Tulsa,
[00:00:28.040 --> 00:00:32.040]   Scottsdale, Boise, Idaho, my friends in Dallas, what's up?
[00:00:32.040 --> 00:00:35.220]   We are back having Awaken guest speakers,
[00:00:35.220 --> 00:00:38.240]   all the things, we're back kicking off our fourth night
[00:00:38.240 --> 00:00:40.880]   of our dating series, Dateable.
[00:00:40.880 --> 00:00:45.360]   And I know we had some people upset after, is he dateable?
[00:00:45.360 --> 00:00:47.400]   We're like, yeah, next week, is she dateable?
[00:00:47.400 --> 00:00:49.040]   And then next week didn't come,
[00:00:49.040 --> 00:00:50.540]   and the next week didn't come.
[00:00:50.540 --> 00:00:52.280]   People were knocking on my DMs.
[00:00:52.280 --> 00:00:56.640]   I had a mom in my DMs like, you said next week,
[00:00:56.640 --> 00:00:57.800]   is she dateable?
[00:00:57.800 --> 00:00:58.840]   And I'm like, you're married.
[00:00:58.840 --> 00:01:01.520]   And then I'm like, she's like my daughter.
[00:01:01.520 --> 00:01:02.560]   I was gonna say it to my daughter.
[00:01:02.560 --> 00:01:04.320]   And I was like, well, to that mom,
[00:01:04.320 --> 00:01:05.800]   if you're listening tonight, we're here.
[00:01:05.800 --> 00:01:06.860]   We're here now.
[00:01:06.860 --> 00:01:09.560]   And just so excited.
[00:01:09.560 --> 00:01:11.600]   And like I said, if you didn't join us,
[00:01:11.600 --> 00:01:13.920]   basically what we did a few weeks ago
[00:01:13.920 --> 00:01:16.580]   is got to just walk through three questions
[00:01:16.580 --> 00:01:18.320]   that girls should be asking,
[00:01:18.320 --> 00:01:20.660]   and guys should be even asking themselves concerning,
[00:01:20.660 --> 00:01:23.880]   hey, is this guy that I potentially will be dating,
[00:01:23.880 --> 00:01:24.840]   is he dateable?
[00:01:24.840 --> 00:01:27.280]   According to God's standards, not culture,
[00:01:27.280 --> 00:01:29.320]   what I want, but what God wants.
[00:01:29.320 --> 00:01:32.400]   And tonight, this one is for the boys.
[00:01:32.400 --> 00:01:35.560]   Okay, Tuesdays tonight are for the boys.
[00:01:35.560 --> 00:01:38.140]   If you're a guy in the house and you're ready,
[00:01:38.140 --> 00:01:40.000]   let me hear you say, yeah.
[00:01:40.000 --> 00:01:41.120]   - Yeah.
