
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.860]   All right, well, hey, welcome friends in the room
[00:00:15.860 --> 00:00:18.480]   to Porch Kickoff 2021.
[00:00:18.480 --> 00:00:19.320]   And friends,
[00:00:19.320 --> 00:00:24.600]   man, this is my 12th kickoff to be a part of,
[00:00:24.600 --> 00:00:26.480]   and this one feels as sweet.
[00:00:26.480 --> 00:00:27.600]   You guys look good, man.
[00:00:27.600 --> 00:00:29.200]   Maybe it's just 'cause I haven't seen people in a while,
[00:00:29.200 --> 00:00:30.880]   but it is so fun to get to be with y'all.
[00:00:30.880 --> 00:00:32.760]   And everybody joining us online
[00:00:32.760 --> 00:00:34.600]   or everyone at different locations,
[00:00:34.600 --> 00:00:36.720]   one time a year, we try to rattle off
[00:00:36.720 --> 00:00:38.540]   all the different locations just to celebrate
[00:00:38.540 --> 00:00:40.200]   how God has worked all around the country
[00:00:40.200 --> 00:00:43.080]   at Porch Live locations outside of this city.
[00:00:43.080 --> 00:00:45.680]   And so we've got Austin, Texas, I wanna welcome,
[00:00:45.680 --> 00:00:48.940]   Cincinnati, Houston, Northwest Arkansas,
[00:00:48.940 --> 00:00:52.880]   South Hampton, Philadelphia, Tulsa, Boise, Idaho,
[00:00:52.880 --> 00:00:55.760]   Cedar Rapids, Iowa, Southwest Minnesota,
[00:00:55.760 --> 00:00:58.760]   Indianapolis, Scottsdale, and Fort Worth.
[00:00:58.760 --> 00:01:01.480]   And Scottsdale and Indianapolis kicking off tonight,
[00:01:01.480 --> 00:01:04.880]   Porch locations around the country.
[00:01:04.880 --> 00:01:06.840]   Hey, let me kick us off and give you a little bit
[00:01:06.840 --> 00:01:09.000]   of a glimpse into my time over the break
[00:01:09.000 --> 00:01:11.520]   that'll give us some traction for where we're going.
[00:01:11.520 --> 00:01:13.640]   I have a son who turned five, his name is Crew.
[00:01:13.640 --> 00:01:16.320]   I think we have a picture of him up here.
[00:01:16.320 --> 00:01:18.120]   There he is, first day of school,
[00:01:18.120 --> 00:01:20.160]   just dimples, cute as can be.
[00:01:20.160 --> 00:01:23.400]   And it was back in October, September,
[00:01:23.400 --> 00:01:24.440]   whenever school started,
[00:01:24.440 --> 00:01:26.560]   but he enrolled in a basketball clinic.
[00:01:26.560 --> 00:01:27.440]   What's a basketball clinic?
[00:01:27.440 --> 00:01:28.260]   It's where they go,
[00:01:28.260 --> 00:01:29.520]   you don't get on a team,
[00:01:29.520 --> 00:01:31.360]   you just learn how to play basketball 'cause you're five.
[00:01:31.360 --> 00:01:33.420]   So we showed up, we went to the basketball clinic,
[00:01:33.420 --> 00:01:35.260]   I think we have a picture there of him standing,
[00:01:35.260 --> 00:01:36.240]   there he is on the right,
[00:01:36.240 --> 00:01:38.080]   just standing there with a basketball.
[00:01:38.080 --> 00:01:39.360]   He's never played basketball before,
[00:01:39.360 --> 00:01:41.200]   doesn't really totally get it, but that's okay.
[00:01:41.200 --> 00:01:42.040]   It's a clinic.
[00:01:42.040 --> 00:01:44.360]   The whole point is you show up and they teach you
[00:01:44.360 --> 00:01:45.960]   how to play basketball, how to dribble the ball,
[00:01:45.960 --> 00:01:46.880]   how to handle things.
[00:01:46.880 --> 00:01:48.840]   The coach is standing in that picture,
[00:01:48.840 --> 00:01:50.800]   has everybody line up, go back to the first picture,
[00:01:50.800 --> 00:01:51.840]   has everyone line up, says,
[00:01:51.840 --> 00:01:52.920]   hey, first thing we're gonna do,
[00:01:52.920 --> 00:01:54.420]   we're gonna work on dribbling.
[00:01:54.420 --> 00:01:58.280]   My son has like the greatest fear of failure
[00:01:58.280 --> 00:01:59.320]   of anyone that I know.
[00:01:59.320 --> 00:02:01.280]   He gets it from his mom, that's definitely not true,
[00:02:01.280 --> 00:02:03.800]   but he immediately picks up the ball
[00:02:03.800 --> 00:02:04.960]   and the coach is like, hey, we're gonna dribble,
[00:02:04.960 --> 00:02:06.640]   we're just gonna walk down the court, we're gonna dribble.
[00:02:06.640 --> 00:02:08.840]   And I just see, and whenever you're five,
[00:02:08.840 --> 00:02:11.280]   the tear ducts are like in full display at all times.
[00:02:11.280 --> 00:02:13.680]   So there's tears on call whenever you need them.
[00:02:13.680 --> 00:02:15.520]   And I just see him from across the way
[00:02:15.520 --> 00:02:17.360]   and he begins to like just,
[00:02:17.360 --> 00:02:19.720]   like a trembling lip and just freak out
[00:02:19.720 --> 00:02:20.880]   and the coach says go
[00:02:20.880 --> 00:02:22.920]   and all the other kids start dribbling down.
[00:02:22.920 --> 00:02:26.340]   He picks up his ball and just runs over immediately to me,
[00:02:26.340 --> 00:02:29.220]   bawling, saying, I can't do it, I can't do it.
[00:02:29.220 --> 00:02:32.140]   And I'm like, this mixture of like emotions
[00:02:32.140 --> 00:02:33.500]   and come on, son, you're embarrassing me here
[00:02:33.500 --> 00:02:34.340]   and what am I doing?
[00:02:34.340 --> 00:02:35.160]   You're five.
[00:02:35.160 --> 00:02:37.420]   And I walk over and I get him and I take him back over
