
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.040]   - All right, Porch, how we doing?
[00:00:24.040 --> 00:00:25.720]   We doing okay tonight?
[00:00:25.720 --> 00:00:26.560]   Let's go.
[00:00:26.560 --> 00:00:29.200]   Hey, it's so good to be back here with you
[00:00:29.200 --> 00:00:30.360]   this Tuesday night.
[00:00:30.360 --> 00:00:32.920]   Special shout out to everybody tuning in with us right now.
[00:00:32.920 --> 00:00:35.040]   Wherever it is that you're watching,
[00:00:35.040 --> 00:00:36.800]   whether it's here this evening,
[00:00:36.800 --> 00:00:38.500]   at some point in the future,
[00:00:38.500 --> 00:00:40.600]   we're so glad that you would choose to be a part
[00:00:40.600 --> 00:00:42.040]   of what God is doing.
[00:00:42.040 --> 00:00:43.800]   Man, it happens in Dallas,
[00:00:43.800 --> 00:00:47.000]   but it is happening around our nation
[00:00:47.000 --> 00:00:50.160]   and across the globe within your generation.
[00:00:50.160 --> 00:00:52.360]   We love that God is, I mean, right now,
[00:00:52.360 --> 00:00:55.840]   like he is spiritually surging within the lives
[00:00:55.840 --> 00:00:58.320]   of young adults all over.
[00:00:58.320 --> 00:01:00.000]   And we feel it, like I just felt it.
[00:01:00.000 --> 00:01:00.840]   Did you feel that?
[00:01:00.840 --> 00:01:04.680]   Like in worship, there's something palpable in the room,
[00:01:04.680 --> 00:01:07.080]   and that's something that we want to be true in this space,
[00:01:07.080 --> 00:01:08.200]   that we would come,
[00:01:08.200 --> 00:01:10.740]   and we wouldn't just intellectually ascend
[00:01:10.740 --> 00:01:11.920]   and learn great things,
[00:01:11.920 --> 00:01:14.120]   and we wouldn't just get all caught up in our feels
[00:01:14.120 --> 00:01:17.000]   because it feels good to come in and emote a little bit,
[00:01:17.000 --> 00:01:18.920]   but we would actually find the unification
[00:01:18.920 --> 00:01:19.880]   of those two things,
[00:01:19.880 --> 00:01:23.820]   and we would experience God together because he's here.
[00:01:23.820 --> 00:01:26.800]   Often, it's just a matter of us waking up to that reality.
[00:01:26.800 --> 00:01:28.200]   So thanks for being here.
[00:01:28.200 --> 00:01:30.480]   Special shout out to all of our Porch Live locations
[00:01:30.480 --> 00:01:31.360]   that are tuning in,
[00:01:31.360 --> 00:01:34.360]   Porch Live Indy, Porch Live Boise, and Porch Live Midland.
[00:01:34.360 --> 00:01:35.440]   Special shout out to you guys.
[00:01:35.440 --> 00:01:37.160]   Midland, we love them.
[00:01:37.160 --> 00:01:38.960]   Hey, I'm really excited for tonight.
[00:01:38.960 --> 00:01:40.440]   I don't want to waste much more time.
[00:01:40.440 --> 00:01:43.560]   Obviously, this setup is different than normal,
[00:01:43.560 --> 00:01:45.320]   and because last week, we cued
[00:01:45.320 --> 00:01:47.800]   that we're gonna do a little bit of a round table,
[00:01:47.800 --> 00:01:49.600]   a little, that we're gonna spend an evening
[00:01:49.600 --> 00:01:51.920]   just conversating about a topic
[00:01:51.920 --> 00:01:54.320]   we think is really important.
[00:01:54.320 --> 00:01:55.360]   And to help me with it,
[00:01:55.360 --> 00:01:57.840]   we've got a couple of special guests.
[00:01:57.840 --> 00:02:02.800]   We've got both Timothy Atik, TA, who you know,
[00:02:02.800 --> 00:02:05.440]   elder lead pastor here at Watermark Community Church,
[00:02:05.440 --> 00:02:07.280]   and then we have a very special guest
[00:02:07.280 --> 00:02:11.680]   returning to the Porch stage, Miss Brenna Blaine.
