
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:12.520]   - I love it.
[00:00:12.520 --> 00:00:16.780]   Well, welcome friends in the room and in Fort Worth,
[00:00:16.780 --> 00:00:20.560]   in Houston, El Paso, Tulsa, the Woodlands, Spring,
[00:00:20.560 --> 00:00:24.380]   Cedar Rapids, Tokyo, wherever you're tuning in from,
[00:00:24.380 --> 00:00:26.260]   we are excited to continue this series, The Remnant.
[00:00:26.260 --> 00:00:27.100]   What's The Remnant?
[00:00:27.100 --> 00:00:28.200]   It is the people of God.
[00:00:28.200 --> 00:00:30.520]   It is the ones that God has preserved
[00:00:30.520 --> 00:00:32.360]   throughout every time in all of history.
[00:00:32.360 --> 00:00:34.120]   As I was preparing for this message,
[00:00:34.120 --> 00:00:36.040]   I was working with kind of a team
[00:00:36.040 --> 00:00:37.600]   that helps create the sermon prep stuff.
[00:00:37.600 --> 00:00:38.920]   And one of the things that came up,
[00:00:38.920 --> 00:00:40.360]   it'll make sense in a second,
[00:00:40.360 --> 00:00:43.840]   will give us a good framework for launching
[00:00:43.840 --> 00:00:45.800]   into what we're gonna talk about tonight.
[00:00:45.800 --> 00:00:49.920]   And it was the subject of the number of things
[00:00:49.920 --> 00:00:52.380]   that in school you and I were taught
[00:00:52.380 --> 00:00:56.420]   that really have no involvement in our life today.
[00:00:56.420 --> 00:00:57.260]   Like the number of things
[00:00:57.260 --> 00:00:58.680]   that all throughout elementary school
[00:00:58.680 --> 00:01:00.240]   and through junior high and high school
[00:01:00.240 --> 00:01:01.240]   and the number of different things,
[00:01:01.240 --> 00:01:03.000]   if you think back on it, that you'd be like,
[00:01:03.000 --> 00:01:04.520]   "Oh man, yeah, I did learn that.
[00:01:04.520 --> 00:01:06.600]   "What was that for, huh?"
[00:01:06.600 --> 00:01:09.020]   And so we came up with a handful of 'em
[00:01:09.020 --> 00:01:11.680]   that if you really, for most of us,
[00:01:11.680 --> 00:01:15.040]   it's just funny how much time you spend focusing on this
[00:01:15.040 --> 00:01:17.080]   and pop quizzes and tests,
[00:01:17.080 --> 00:01:18.000]   and then it's just kind of,
[00:01:18.000 --> 00:01:19.080]   it's gone with the wind forever.
[00:01:19.080 --> 00:01:20.220]   Here's a few of 'em.
[00:01:20.220 --> 00:01:21.600]   Long division.
[00:01:21.600 --> 00:01:24.400]   Most of us, does anyone use long division
[00:01:24.400 --> 00:01:25.780]   on a regular basis?
[00:01:25.780 --> 00:01:27.920]   It's like, and if you do,
[00:01:27.920 --> 00:01:30.280]   we gotta get you a calculator, friend.
[00:01:30.280 --> 00:01:32.880]   (audience laughing)
[00:01:32.880 --> 00:01:35.520]   A protractor and a compass.
[00:01:35.520 --> 00:01:37.140]   You remember this thing?
[00:01:37.140 --> 00:01:40.640]   What sort of space age weird, just,
[00:01:40.640 --> 00:01:42.440]   I mean, I know engineers in the room are like,
[00:01:42.440 --> 00:01:44.820]   "Actually, I use one every day.
[00:01:44.820 --> 00:01:46.900]   "I've got one right here if anyone needs it actually."
