
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.480]   - Let's go, let's go!
[00:00:24.480 --> 00:00:25.940]   (audience cheering)
[00:00:25.940 --> 00:00:28.320]   Hey, it is good to be back,
[00:00:28.320 --> 00:00:30.160]   speaking at the porch with all of you.
[00:00:30.160 --> 00:00:31.400]   You guys are my favorite.
[00:00:31.400 --> 00:00:33.120]   I'm so excited to be here.
[00:00:33.120 --> 00:00:36.080]   Hey, I wanna give a quick shout out to our friends,
[00:00:36.080 --> 00:00:37.840]   our live locations, tuning in online.
[00:00:37.840 --> 00:00:41.160]   We have Porch Houston, Porch Sweetwater,
[00:00:41.160 --> 00:00:44.300]   Porch Missouri City, and Porch Cedar Rapids.
[00:00:44.300 --> 00:00:46.760]   And of course, a big hello to my friends in the room
[00:00:46.760 --> 00:00:49.280]   tonight here in Dallas, Texas.
[00:00:49.280 --> 00:00:52.620]   So, hey, if we haven't met, my name is JD,
[00:00:52.620 --> 00:00:54.040]   and I am so excited.
[00:00:54.040 --> 00:00:56.400]   We're gonna get right in because I got 30 minutes.
[00:00:56.400 --> 00:00:57.800]   I got in trouble last time for going too long,
[00:00:57.800 --> 00:00:59.000]   so we're gonna stick to 30 minutes.
[00:00:59.000 --> 00:01:00.440]   So here we go.
[00:01:00.440 --> 00:01:03.840]   Sophomore year of high school, there I am, my brother,
[00:01:03.840 --> 00:01:05.400]   my little brother, who you need to know
[00:01:05.400 --> 00:01:06.600]   is a lot bigger than me.
[00:01:06.600 --> 00:01:11.080]   A lot of things happened, and the point is,
[00:01:11.080 --> 00:01:13.600]   a very brother-on-brother situation happened
[00:01:13.600 --> 00:01:16.180]   where I had the remote, he wanted the remote,
[00:01:16.180 --> 00:01:19.040]   he's here tonight, he wanted the remote,
[00:01:19.040 --> 00:01:21.600]   and he came over to me with his manly self,
[00:01:21.600 --> 00:01:23.600]   and at this point, I'm like this tall,
[00:01:23.600 --> 00:01:26.400]   and he walks over and says, "Give me the remote."
[00:01:26.400 --> 00:01:27.880]   And I'm like, "No."
[00:01:27.880 --> 00:01:29.320]   And he's like, "Give me the remote."
[00:01:29.320 --> 00:01:30.340]   And he starts to do that thing
[00:01:30.340 --> 00:01:32.080]   where you start to bend back someone's finger,
[00:01:32.080 --> 00:01:34.160]   and I'm like, "Uh-uh, uh-uh."
[00:01:34.160 --> 00:01:35.760]   And he's like, "Let go of the remote."
[00:01:35.760 --> 00:01:37.740]   And I look at him, and I say,
[00:01:37.740 --> 00:01:41.160]   "You are not gonna get this remote
[00:01:41.160 --> 00:01:42.800]   "unless you don't have to break my finger.
[00:01:42.800 --> 00:01:44.480]   "If you want this remote, you're gonna break my finger."
[00:01:44.480 --> 00:01:47.680]   And he looks down at me, right in the eye,
[00:01:47.680 --> 00:01:50.440]   and he just goes, (imitates gun firing)
[00:01:50.440 --> 00:01:52.360]   (congregation laughing)
[00:01:52.360 --> 00:01:54.580]   And I pull away, and I'm like,
[00:01:54.580 --> 00:01:56.320]   "Oh, take your stupid remote."
[00:01:56.320 --> 00:01:57.880]   And I throw it, and I walk in my room,
[00:01:57.880 --> 00:02:00.680]   and I look down, and I could not believe it.
[00:02:00.680 --> 00:02:03.080]   My finger is facing this way.
[00:02:03.080 --> 00:02:05.080]   He literally broke my finger.
[00:02:05.080 --> 00:02:06.680]   And I walk in, and I'm like, "Oh, my God."
[00:02:06.680 --> 00:02:07.760]   He's like, "Ah!"
[00:02:07.760 --> 00:02:08.720]   We're like, "Ah!"
[00:02:08.720 --> 00:02:11.160]   And I run into my mom, and we're like, "Ah!"
[00:02:11.160 --> 00:02:12.600]   And she's like, "Oh, ah!"
[00:02:12.600 --> 00:02:14.280]   We all just, she's like, "Get in the car.
[00:02:14.280 --> 00:02:15.120]   "Get in the car."
[00:02:15.120 --> 00:02:16.000]   My brother's like, "Can I come?"
[00:02:16.000 --> 00:02:17.400]   And she's like, "No, you've done enough."
[00:02:17.400 --> 00:02:21.000]   And we get in the car, and we get to the hospital,
[00:02:21.000 --> 00:02:22.160]   and I'm thinking I'm gonna walk out of there
[00:02:22.160 --> 00:02:23.440]   with one of these guys.
[00:02:23.440 --> 00:02:25.820]   Everyone ever had those finger splint things?
[00:02:25.820 --> 00:02:27.240]   Because of the nature of the break,
[00:02:27.240 --> 00:02:29.360]   I had a cast to my elbow.
[00:02:29.360 --> 00:02:31.720]   Imagine walking to high school,
[00:02:31.720 --> 00:02:32.760]   into high school the next day,
[00:02:32.760 --> 00:02:34.560]   and all your friends are like, "What'd you do?
[00:02:34.560 --> 00:02:35.640]   "How'd you break your arm?"
[00:02:35.640 --> 00:02:36.840]   And I'm like, "My little brother
[00:02:36.840 --> 00:02:39.240]   "literally broke my finger with his man hands."
[00:02:39.240 --> 00:02:41.160]   That's what I had to tell people,
