
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:26.320]   What's up, Porch?
[00:00:26.320 --> 00:00:27.320]   How are we doing tonight?
[00:00:27.320 --> 00:00:29.800]   [CHEERING]
[00:00:29.800 --> 00:00:32.160]   You guys out there just want to make sure.
[00:00:32.160 --> 00:00:34.120]   How we doing?
[00:00:34.120 --> 00:00:35.160]   OK.
[00:00:35.160 --> 00:00:36.800]   Hey, good to see you.
[00:00:36.800 --> 00:00:39.720]   If this is your first time ever at the Porch, welcome.
[00:00:39.720 --> 00:00:41.040]   I am glad you made it.
[00:00:41.040 --> 00:00:43.680]   Thank you for trusting us with your Tuesday night.
[00:00:43.680 --> 00:00:46.240]   My name is Timothy Atik, and I'm one of the teaching pastors
[00:00:46.240 --> 00:00:50.080]   here at Watermark on Sundays, as well as here
[00:00:50.080 --> 00:00:52.080]   on Tuesdays at the Porch.
[00:00:52.080 --> 00:00:54.960]   I want to give a special shout out to all of our Porch Live
[00:00:54.960 --> 00:00:59.920]   locations tuning in at different places in the nation.
[00:00:59.920 --> 00:01:02.520]   I'm thinking about Porch Live Cincinnati tonight,
[00:01:02.520 --> 00:01:05.880]   Porch Live Tulsa, Porch Live Scottsdale.
[00:01:05.880 --> 00:01:09.320]   So glad y'all are tuning in.
[00:01:09.320 --> 00:01:11.840]   I also just want to give a special hello
[00:01:11.840 --> 00:01:14.040]   to our deaf and hard of hearing friends that
[00:01:14.040 --> 00:01:15.280]   are in the room tonight.
[00:01:15.280 --> 00:01:17.960]   So I'm just going to try something new out tonight.
[00:01:17.960 --> 00:01:19.360]   I don't know how it's going to go,
[00:01:19.360 --> 00:01:20.760]   but I'm going to give it a whirl.
[00:01:20.760 --> 00:01:22.040]   OK?
[00:01:22.040 --> 00:01:28.520]   We are glad that you are here.
[00:01:28.520 --> 00:01:29.320]   Thanks for coming.
[00:01:29.320 --> 00:01:34.640]   Hey, I want you to know, let's be clear.
[00:01:34.640 --> 00:01:37.600]   If you have any friends that are deaf or hard of hearing,
[00:01:37.600 --> 00:01:40.320]   they belong here at the Porch.
[00:01:40.320 --> 00:01:43.560]   They belong here, not just on one night, every Tuesday night.
[00:01:43.560 --> 00:01:45.440]   So make sure that they know that we
[00:01:45.440 --> 00:01:49.560]   have a place for them to come and worship with us.
[00:01:49.560 --> 00:01:52.000]   So several years ago, my wife and I,
[00:01:52.000 --> 00:01:54.200]   we made a very, very unfortunate decision
[00:01:54.200 --> 00:01:55.800]   that I want to share with you tonight.
[00:01:55.800 --> 00:02:01.960]   We chose to try and fly on an airplane with a small child.
[00:02:01.960 --> 00:02:03.440]   And that's it.
[00:02:03.440 --> 00:02:04.520]   That was a poor decision.
[00:02:04.520 --> 00:02:09.000]   You should never make that decision ever in your life.
[00:02:09.000 --> 00:02:11.480]   Because here's the reality.
[00:02:11.480 --> 00:02:14.120]   When you are traveling with an infant,
[00:02:14.120 --> 00:02:18.440]   you are basically handing that child all of the control.
[00:02:18.440 --> 00:02:24.760]   And your trip just became one big coin toss, that is.
[00:02:24.760 --> 00:02:26.280]   Like, it's a game.
[00:02:26.280 --> 00:02:28.760]   You're either going to come out a big time winner or a big time
[00:02:28.760 --> 00:02:29.260]   loser.
[00:02:29.260 --> 00:02:32.400]   And Cat and I, we came out massive losers.
[00:02:32.400 --> 00:02:38.240]   We were traveling from Austin to Birmingham, Alabama
[00:02:38.240 --> 00:02:41.240]   with our first son Noah, who was about eight months old
[00:02:41.240 --> 00:02:42.400]   at the time.
[00:02:42.400 --> 00:02:44.960]   And we came out major losers.
[00:02:44.960 --> 00:02:47.840]   It was the type of thing that when we landed in Birmingham,
[00:02:47.840 --> 00:02:50.400]   we felt like we had flown to Europe and had jet lag.
[00:02:50.400 --> 00:02:53.080]   We were contemplating only vacationing
[00:02:53.080 --> 00:02:56.880]   from that point forward in either Waco or San Antonio
[00:02:56.880 --> 00:02:59.720]   for about the next 18 years.
[00:02:59.720 --> 00:03:02.120]   Because it was so miserable.
[00:03:02.120 --> 00:03:04.320]   We were on the flight.
[00:03:04.320 --> 00:03:06.120]   And for the majority of the flight,
[00:03:06.120 --> 00:03:08.720]   Noah was just losing his ever-loving mind.
[00:03:08.720 --> 00:03:10.640]   And we were trying everything that we
[00:03:10.640 --> 00:03:16.680]   could to just help him get comfortable and calm down.
[00:03:16.680 --> 00:03:18.360]   And that just wasn't working.
[00:03:18.360 --> 00:03:21.040]   And so it was a frantic situation.
[00:03:21.040 --> 00:03:23.920]   And because it was a frantic situation, I was frantic.
[00:03:23.920 --> 00:03:25.160]   And Catherine was frantic.
[00:03:25.160 --> 00:03:27.280]   So we were frantic individually.
[00:03:27.280 --> 00:03:29.840]   And then we were frantic collectively.
[00:03:29.840 --> 00:03:31.680]   And I guess that people around us
[00:03:31.680 --> 00:03:34.600]   could tell, because at the end of the flight,
[00:03:34.600 --> 00:03:39.240]   a man slid a note through the seat to me.
[00:03:39.240 --> 00:03:40.840]   And I opened up the note.
[00:03:40.840 --> 00:03:43.560]   And on the note was a drawing.
[00:03:43.560 --> 00:03:45.360]   And the drawing was of a triangle.
[00:03:45.360 --> 00:03:49.480]   And at the top of the triangle was the word God.
[00:03:49.480 --> 00:03:53.160]   And then in the two corners was husband and wife.
[00:03:53.160 --> 00:03:54.640]   And then there was a note that said,
[00:03:54.640 --> 00:03:56.840]   the closer you get to God, the closer
[00:03:56.840 --> 00:04:00.320]   you will get to each other.
[00:04:00.320 --> 00:04:04.440]   Now that's an interesting note to get when you're a pastor.
[00:04:04.440 --> 00:04:07.520]   I don't know what you do with that.
[00:04:07.520 --> 00:04:10.880]   I was like, no duh, sign Pastor Timothy Attiq.
[00:04:10.880 --> 00:04:12.480]   And I folded up and handed it back.
[00:04:12.480 --> 00:04:15.160]   No, I'm just kidding.
[00:04:15.160 --> 00:04:17.600]   But when I think about that experience, here's the reality.
[00:04:17.600 --> 00:04:18.960]   That guy was watching us.
[00:04:18.960 --> 00:04:20.880]   And at least in that moment, that guy
[00:04:20.880 --> 00:04:24.960]   could not see Jesus at work in my life.
[00:04:24.960 --> 00:04:27.080]   That's what you call, at least for that moment,
[00:04:27.080 --> 00:04:28.560]   that's what you call hypocrisy.
[00:04:28.560 --> 00:04:32.720]   Hypocrisy is knowing the truth and not living the truth.
[00:04:32.720 --> 00:04:36.280]   At least in that moment, I was struggling
[00:04:36.280 --> 00:04:38.040]   as a pastor with hypocrisy.
[00:04:38.040 --> 00:04:41.840]   I was a person that knew Jesus, but I wasn't living like I did.
[00:04:41.840 --> 00:04:44.800]   I knew the truth, but I wasn't living the truth.
[00:04:44.800 --> 00:04:50.360]   There was information here, but there was no application here.
[00:04:50.360 --> 00:04:53.600]   And I tell you that because, hey, here's the reality.
[00:04:53.600 --> 00:04:55.640]   If you're a follower of Jesus Christ,
[00:04:55.640 --> 00:04:57.880]   we're all going to have times in our lives
[00:04:57.880 --> 00:05:01.040]   where we struggle with hypocrisy.
[00:05:01.040 --> 00:05:03.560]   And if you're not a Christian and you're like,
[00:05:03.560 --> 00:05:06.440]   that's why I'm not a Christian,
[00:05:06.440 --> 00:05:07.960]   because when you look at different Christians,
[00:05:07.960 --> 00:05:10.040]   you're like, sometimes what you say you believe
[00:05:10.040 --> 00:05:12.560]   doesn't match how you live.
[00:05:12.560 --> 00:05:14.920]   And so I'll just apologize on behalf of all Christians.
[00:05:14.920 --> 00:05:16.440]   It's something that we're going to be working on
[00:05:16.440 --> 00:05:18.920]   for the rest of our lives.
[00:05:18.920 --> 00:05:20.440]   We never claim to be perfect.
[00:05:20.440 --> 00:05:23.040]   We only claim to know the one who is perfect,
[00:05:23.040 --> 00:05:25.280]   and that's Jesus Christ, who came
[00:05:25.280 --> 00:05:27.920]   and he was perfect in our place.
[00:05:27.920 --> 00:05:29.800]   And he made a way when there was no way
[00:05:29.800 --> 00:05:32.720]   for very imperfect people to be made right
[00:05:32.720 --> 00:05:35.400]   with a perfect God.
[00:05:35.400 --> 00:05:37.960]   But the reality is that we're all going to have times
[00:05:37.960 --> 00:05:41.880]   where what we know doesn't match how we live.
[00:05:41.880 --> 00:05:45.000]   So if you think back to science in high school,
[00:05:45.000 --> 00:05:46.640]   if you think about the classroom
[00:05:46.640 --> 00:05:48.640]   and you think about the lab,
[00:05:48.640 --> 00:05:51.920]   if Tuesday nights are the classroom
[00:05:51.920 --> 00:05:53.920]   and the rest of the week is the lab
[00:05:53.920 --> 00:05:57.920]   where we go out and live what we learned in the classroom,
[00:05:57.920 --> 00:06:01.480]   sometimes we struggle in the lab.
[00:06:01.480 --> 00:06:05.440]   Interestingly, as we step back
[00:06:05.440 --> 00:06:07.320]   into the book of Ecclesiastes tonight,
[00:06:07.320 --> 00:06:09.760]   and we listen to the wisest man to ever walk the face
[00:06:09.760 --> 00:06:12.040]   of the earth besides Jesus Christ,
[00:06:12.040 --> 00:06:13.880]   as we listen to the words of King Solomon,
[00:06:13.880 --> 00:06:14.840]   you know what he's gonna say?
[00:06:14.840 --> 00:06:18.280]   He's gonna say, "Hey, the problem goes even deeper.
[00:06:18.280 --> 00:06:22.960]   "The issue isn't just that we struggle in the lab.
[00:06:22.960 --> 00:06:25.440]   "We can actually struggle in the classroom."
[00:06:25.440 --> 00:06:29.560]   So we don't just struggle with hypocrisy sometimes
[00:06:29.560 --> 00:06:32.080]   when we go out and live out the rest of our weeks.
[00:06:32.080 --> 00:06:35.080]   We can actually struggle with hypocrisy
[00:06:35.080 --> 00:06:37.080]   doing what we're doing right now,
[00:06:37.080 --> 00:06:40.640]   like when we gather together on Sundays for worship
[00:06:40.640 --> 00:06:44.760]   or we gather together on Tuesday nights for the porch.
[00:06:44.760 --> 00:06:49.760]   And so tonight is gonna be a very unique type of message.
[00:06:49.760 --> 00:06:53.560]   Like it might throw some of you off
[00:06:53.560 --> 00:06:56.760]   because you're kind of looking for the truth
[00:06:56.760 --> 00:06:58.480]   that you need to go out and live.
[00:06:58.480 --> 00:07:00.320]   And I'm actually gonna talk about the truth
[00:07:00.320 --> 00:07:02.560]   that you need to come in and apply
[00:07:03.600 --> 00:07:08.440]   when you come to the porch or you come to church.
[00:07:08.440 --> 00:07:10.480]   Like I wanna talk about Solomon
[00:07:10.480 --> 00:07:15.480]   as he's going to instruct us in how we live here.
[00:07:15.480 --> 00:07:16.960]   Because here's the reality,
[00:07:16.960 --> 00:07:19.760]   God cares a lot about what is happening right now
[00:07:19.760 --> 00:07:20.720]   on Tuesday night.
[00:07:20.720 --> 00:07:23.400]   He cares a lot about what is going on with you
[00:07:23.400 --> 00:07:25.280]   in this moment.
[00:07:25.280 --> 00:07:27.840]   He cares deeply about it.
[00:07:27.840 --> 00:07:30.500]   And so tonight might feel a little bit uncomfortable
[00:07:30.500 --> 00:07:32.960]   because we're gonna talk about the hypocrisy
[00:07:32.960 --> 00:07:35.720]   that might even be happening in our lives
[00:07:35.720 --> 00:07:39.320]   and in our hearts right now, right this second.
[00:07:39.320 --> 00:07:40.320]   And that's okay.
[00:07:40.320 --> 00:07:44.640]   Because while we wanna identify the hypocrisy,
[00:07:44.640 --> 00:07:49.440]   like we have an opportunity even in this moment to pivot
[00:07:49.440 --> 00:07:53.560]   and move towards authenticity in relating to God
[00:07:53.560 --> 00:07:55.880]   even right now.
[00:07:55.880 --> 00:07:59.260]   So because this is gonna be a different type of message,
[00:07:59.260 --> 00:08:00.520]   here's what I wanna do.
[00:08:00.520 --> 00:08:03.160]   I wanna ask everyone in the room to take a moment
[00:08:03.160 --> 00:08:05.000]   and just pray for yourself.
[00:08:05.000 --> 00:08:07.160]   Just real quick, take a second and just say,
[00:08:07.160 --> 00:08:10.900]   "God, would you speak to me tonight?"
[00:08:10.900 --> 00:08:11.740]   Just pray those words,
[00:08:11.740 --> 00:08:15.080]   "God, please speak to me tonight."
[00:08:15.080 --> 00:08:26.640]   Lord, I pray that you would do just that.
[00:08:26.640 --> 00:08:27.800]   That our ears would be open,
[00:08:27.800 --> 00:08:29.080]   that our hearts would be receptive
[00:08:29.080 --> 00:08:30.360]   to whatever you wanna say to us.
[00:08:30.360 --> 00:08:33.680]   Speak to us now in Jesus' name, amen.
[00:08:33.680 --> 00:08:35.280]   Hey, if you're here and you're not a Christian,
[00:08:35.280 --> 00:08:36.880]   this is actually a great night for you to be here
[00:08:36.880 --> 00:08:39.440]   because tonight you're really gonna at least
[00:08:39.440 --> 00:08:43.160]   get an explanation for why we're even doing this.
[00:08:43.160 --> 00:08:45.120]   Like why thousands of young adults
[00:08:45.120 --> 00:08:47.600]   chose to get all of their steps
[00:08:47.600 --> 00:08:50.300]   in just walking from the parking garage
[00:08:50.300 --> 00:08:51.680]   to this building tonight.
[00:08:51.680 --> 00:08:52.600]   Like what's the point?
[00:08:52.600 --> 00:08:53.880]   Why are we doing this?
[00:08:53.880 --> 00:08:55.240]   You're gonna find that out right now.
[00:08:55.240 --> 00:08:58.240]   If you have a Bible, turn with me to Ecclesiastes.
[00:08:59.240 --> 00:09:03.360]   Chapter five, Ecclesiastes chapter five.
[00:09:03.360 --> 00:09:06.280]   We're gonna be looking tonight at verses one through seven.
[00:09:06.280 --> 00:09:12.280]   King Solomon is going to address how we worship
[00:09:12.280 --> 00:09:16.520]   when we come together on Tuesdays and Sundays.
[00:09:16.520 --> 00:09:19.760]   Here's what he says.
[00:09:19.760 --> 00:09:22.820]   Verse one of chapter five, he says,
[00:09:22.820 --> 00:09:27.820]   "Guard your steps when you go to the house of God
[00:09:27.900 --> 00:09:30.860]   "to draw near to listen is better than to offer
[00:09:30.860 --> 00:09:33.360]   "the sacrifice of fools,
[00:09:33.360 --> 00:09:37.680]   "for they do not know that they are doing evil.
[00:09:37.680 --> 00:09:39.920]   "Be not rash with your mouth,
[00:09:39.920 --> 00:09:43.780]   "nor let your heart be hasty to utter a word before God.
[00:09:43.780 --> 00:09:45.620]   "For God is in heaven and you are on earth,
[00:09:45.620 --> 00:09:47.900]   "therefore let your words be few.
[00:09:47.900 --> 00:09:50.020]   "For a dream comes with much business
[00:09:50.020 --> 00:09:54.040]   "in a fool's voice with many words.
[00:09:54.040 --> 00:09:57.640]   "When you vow a vow to God, do not delay paying it,
[00:09:57.640 --> 00:09:59.440]   "for he has no pleasure in fools.
[00:09:59.440 --> 00:10:01.180]   "Pay what you vow.
[00:10:01.180 --> 00:10:02.880]   "It's better that you should not vow
[00:10:02.880 --> 00:10:05.520]   "than that you should vow and not pay.
[00:10:05.520 --> 00:10:08.000]   "Let not your mouth lead you into sin
[00:10:08.000 --> 00:10:11.080]   "and do not say before the messenger that it was a mistake.
[00:10:11.080 --> 00:10:13.280]   "Why should God be angry at your voice
[00:10:13.280 --> 00:10:14.780]   "and destroy the work of your hands?
[00:10:14.780 --> 00:10:17.620]   "For when dreams increase and words grow many,
[00:10:17.620 --> 00:10:22.080]   "there is vanity, but God is the one you must fear."
[00:10:22.080 --> 00:10:25.040]   Solomon is targeting our hypocrisy
[00:10:25.040 --> 00:10:26.840]   when we come together to worship.
[00:10:26.840 --> 00:10:29.240]   So tonight what I wanna do is I wanna look at this passage
[00:10:29.240 --> 00:10:33.280]   and give you five keys to moving away from hypocrisy
[00:10:33.280 --> 00:10:35.640]   and moving towards authenticity
[00:10:35.640 --> 00:10:38.240]   when we come together to worship.
[00:10:38.240 --> 00:10:39.960]   Okay, the first key is this,
[00:10:39.960 --> 00:10:44.960]   true worship ascribes worth to God, not man.
[00:10:44.960 --> 00:10:49.860]   True worship, when we come together, when we sing,
[00:10:49.860 --> 00:10:51.280]   when we open up the Bible,
[00:10:51.280 --> 00:10:56.280]   true worship ascribes worth to God, not man.
[00:10:56.680 --> 00:10:58.680]   Look again at what Solomon says in verse one.
[00:10:58.680 --> 00:11:01.980]   He says, "Guard your steps when you go to the house of God."
