
[00:00:00.000 --> 00:00:19.000]   [Music]
[00:00:19.000 --> 00:00:22.000]   Well, how we doing porch?
[00:00:22.000 --> 00:00:24.000]   Come on, let's go.
[00:00:24.000 --> 00:00:28.000]   Hey, we are so glad that you are here tonight at the porch.
[00:00:28.000 --> 00:00:31.000]   My name is Josiah Jones, I have the privilege of being on staff
[00:00:31.000 --> 00:00:35.000]   here leading our 200 leaders that make up this Tuesday night
[00:00:35.000 --> 00:00:37.000]   gathering that we call the porch.
[00:00:37.000 --> 00:00:41.000]   Can we just give a round of welcome for our leaders?
[00:00:41.000 --> 00:00:43.000]   Yeah, come on.
[00:00:43.000 --> 00:00:46.000]   The ones that are in the parking lot sweating, although we got a
[00:00:46.000 --> 00:00:49.000]   cold front, praise God, right?
[00:00:49.000 --> 00:00:53.000]   Those that are in the town center greeting you and those
[00:00:53.000 --> 00:00:56.000]   that are ushering you to your seat, even in this moment.
[00:00:56.000 --> 00:01:00.000]   Man, we are so grateful for the leaders that serve here at the porch.
[00:01:00.000 --> 00:01:02.000]   Well, hey, we want to welcome you.
[00:01:02.000 --> 00:01:05.000]   You could be anywhere on a Tuesday night, especially if this is your
[00:01:05.000 --> 00:01:08.000]   first time, thank you for choosing to be right here with us at the porch.
[00:01:08.000 --> 00:01:12.000]   It's a real honor and we know you could be in a lot of different places.
[00:01:12.000 --> 00:01:15.000]   I want to give a shout out to our Porch Live locations, watching online,
[00:01:15.000 --> 00:01:20.000]   Porch Live Boise, Idaho, Scottsdale, Arizona, Tulsa, Oklahoma, Midland,
[00:01:20.000 --> 00:01:23.000]   Texas, and a whole host of others.
[00:01:23.000 --> 00:01:28.000]   Can you give it up for our Porch Live locations?
[00:01:28.000 --> 00:01:32.000]   Tonight is a really special night because you're going to get to hear
[00:01:32.000 --> 00:01:35.000]   from a friend of ours at the porch.
[00:01:35.000 --> 00:01:38.000]   His name is Luke Lefevre.
[00:01:38.000 --> 00:01:42.000]   And Luke is a friend, like I just said, of the porch.
[00:01:42.000 --> 00:01:44.000]   He's with his wife Rebecca tonight.
[00:01:44.000 --> 00:01:47.000]   And here's what you need to know about Luke and Rebecca.
[00:01:47.000 --> 00:01:50.000]   Luke is 26 years old, lives in Nashville, Tennessee.
[00:01:50.000 --> 00:01:52.000]   Anybody from Nashville in the room tonight?
[00:01:52.000 --> 00:01:54.000]   Okay, a few of us.
[00:01:54.000 --> 00:01:57.000]   And they have a daughter, Evelyn, who is 1 1/2.
[00:01:57.000 --> 00:02:03.000]   And, man, they are here tonight because I believe that Luke has a call on
[00:02:03.000 --> 00:02:06.000]   his life for this generation.
[00:02:06.000 --> 00:02:09.000]   He leads a young adult movement called Consecrate.
[00:02:09.000 --> 00:02:14.000]   And God is using his voice all across the nation, I would even go as far
