
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.120]   Come on, Fortch, how we doing?
[00:00:19.120 --> 00:00:20.560]   (audience cheering)
[00:00:20.560 --> 00:00:22.080]   Come on.
[00:00:22.080 --> 00:00:23.720]   Come on, come on.
[00:00:23.720 --> 00:00:27.120]   Tonight, yes, tonight we are talking,
[00:00:27.120 --> 00:00:28.760]   I'm talking to the men.
[00:00:28.760 --> 00:00:30.360]   Hey ladies, you can leave.
[00:00:30.360 --> 00:00:31.560]   No, I'm kidding, I'm kidding.
[00:00:31.560 --> 00:00:33.200]   Hey, are there any dudes here anyways?
[00:00:33.200 --> 00:00:34.040]   Do you guys show up?
[00:00:34.040 --> 00:00:35.740]   (audience cheering)
[00:00:35.740 --> 00:00:37.640]   I love it, I love it, I love it.
[00:00:37.640 --> 00:00:39.040]   Well, I wanna say hi to our campuses,
[00:00:39.040 --> 00:00:43.880]   El Paso and Fort Worth and Houston and Tulsa
[00:00:43.880 --> 00:00:45.320]   and wherever you're at around the world,
[00:00:45.320 --> 00:00:47.280]   if you're listening, welcome to the porch.
[00:00:47.280 --> 00:00:48.580]   We're glad you're here.
[00:00:48.580 --> 00:00:53.120]   We're talking to the men, what to look for in a woman.
[00:00:53.120 --> 00:00:56.020]   And so to find out what you guys are thinking,
[00:00:56.020 --> 00:01:00.020]   we went to the State Fair of Texas here in Dallas
[00:01:00.020 --> 00:01:01.560]   and we were asking some guys.
[00:01:01.560 --> 00:01:03.000]   And so we caught some video.
[00:01:03.000 --> 00:01:05.060]   Why don't we start just by watching this?
[00:01:05.060 --> 00:01:10.440]   Hey guys, Josh and Elaine out here at the State Fair
[00:01:10.440 --> 00:01:12.600]   and we're here trying to figure out how people navigate
[00:01:12.600 --> 00:01:14.740]   life, love, relationships.
[00:01:14.740 --> 00:01:16.840]   Dating, their dream guy, their dream girl,
[00:01:16.840 --> 00:01:18.780]   do you believe in the one, soulmate, all that stuff.
[00:01:18.780 --> 00:01:20.620]   Yeah, come along with the ride, let's figure it out.
[00:01:20.620 --> 00:01:22.480]   Describe to me your dream girl.
[00:01:22.480 --> 00:01:24.620]   You know, she gotta like be into the same stuff
[00:01:24.620 --> 00:01:26.980]   that I can be into, 'cause like if we ain't into the same stuff
[00:01:26.980 --> 00:01:28.120]   we're not gonna click.
[00:01:28.120 --> 00:01:32.460]   Probably have to be like a Mexican, nice body, tan.
[00:01:32.460 --> 00:01:36.400]   She got a nice smile, some cute eyes.
[00:01:36.400 --> 00:01:38.060]   You know, the body doesn't have to be perfect,
[00:01:38.060 --> 00:01:41.000]   but you know, a little, a little curviness.
[00:01:41.000 --> 00:01:42.100]   Funny I guess.
[00:01:42.100 --> 00:01:43.340]   Yeah, what do you think?
[00:01:43.340 --> 00:01:45.440]   Yeah, someone who's quirky like me, I don't know.
[00:01:45.440 --> 00:01:47.840]   Just instant connection I guess.
[00:01:47.840 --> 00:01:48.980]   Like he said, beautiful smile,
[00:01:48.980 --> 00:01:50.640]   that's like the first thing, smile.
[00:01:50.640 --> 00:01:52.020]   If she has a good personality,
[00:01:52.020 --> 00:01:55.620]   I never really was big on the body, so like.
[00:01:55.620 --> 00:01:57.860]   (laughing)
[00:01:57.860 --> 00:02:05.360]   All right, all right, all right.
[00:02:05.360 --> 00:02:07.440]   So that's what we're thinking.
[00:02:07.440 --> 00:02:11.000]   So my family and I, we went to the state fair as well,
[00:02:11.000 --> 00:02:13.540]   and a very different experience, right,
[00:02:13.540 --> 00:02:14.840]   when you got three kids with you,
[00:02:14.840 --> 00:02:17.380]   and so you know, we're riding the ladybugs and stuff.
[00:02:17.380 --> 00:02:21.140]   And we go through this like, that warehouse thing
[00:02:21.140 --> 00:02:22.880]   where they, it's not the car show,
[00:02:22.880 --> 00:02:25.220]   but that area by Big Tex, if you've been there,
[00:02:25.220 --> 00:02:26.680]   you've been to Dallas.
[00:02:26.680 --> 00:02:30.420]   And in there they like sell hot tubs and mattresses.
[00:02:30.420 --> 00:02:31.660]   You guys been in there?
[00:02:31.660 --> 00:02:32.960]   You probably don't even go in there,
[00:02:32.960 --> 00:02:34.620]   but we go in there 'cause we're those people.
[00:02:34.620 --> 00:02:36.660]   And we're walking through,
[00:02:36.660 --> 00:02:39.400]   and there's this guy selling a Vitamix, a blender.
[00:02:39.400 --> 00:02:43.600]   Like and so we, our family, we get sucked into this guy.
[00:02:43.600 --> 00:02:46.740]   He's got the microphone on, and he's just making the sale,
[00:02:46.740 --> 00:02:48.800]   talking about how amazing this blender is.
[00:02:48.800 --> 00:02:50.740]   And so I don't know if you have blenders
[00:02:50.740 --> 00:02:53.240]   where you're into like juicing celery or something,
[00:02:53.240 --> 00:02:55.620]   but this dude's just getting after it.
[00:02:55.620 --> 00:02:58.020]   And it's an amazing blender, right?
[00:02:58.020 --> 00:03:01.160]   Like it weighs the stuff that you put inside.
[00:03:01.160 --> 00:03:03.520]   It tells you the recipe, and then it tells you
[00:03:03.520 --> 00:03:05.420]   if you're putting enough of it in there.
[00:03:05.420 --> 00:03:07.860]   And he's mixing it all up, and he's pulling some spinach,
[00:03:07.860 --> 00:03:10.020]   and some kale, and some grapes.
[00:03:10.020 --> 00:03:12.060]   I'm like, man, I don't want anything to do with that.
[00:03:12.060 --> 00:03:15.000]   But as he adds, he adds some like ice and water,
[00:03:15.000 --> 00:03:18.240]   and it keeps telling you it will be green
[00:03:18.240 --> 00:03:21.440]   until you put just, or actually it's red, I'm sorry,
[00:03:21.440 --> 00:03:23.440]   it'll be red until you put just enough in,
[00:03:23.440 --> 00:03:24.880]   and then it turns green, and it says,
[00:03:24.880 --> 00:03:26.580]   okay, switch to the next ingredient.
[00:03:26.580 --> 00:03:27.880]   And he's just mixing it up.
[00:03:27.880 --> 00:03:30.040]   And as I was thinking about that with my family,
[00:03:30.040 --> 00:03:32.180]   as this guy's adding stuff in there,
[00:03:32.180 --> 00:03:34.820]   this is what I think guys do when it comes
[00:03:34.820 --> 00:03:37.220]   to trying to find the perfect woman.
[00:03:37.220 --> 00:03:40.460]   You know, they want these different ingredients, okay?
[00:03:40.460 --> 00:03:44.200]   Like I want her to be really fun, okay?
[00:03:44.200 --> 00:03:47.000]   But not too much drama, okay?
[00:03:47.000 --> 00:03:50.160]   I want her to love football, but not too much football,
[00:03:50.160 --> 00:03:51.940]   like not more than me, 'cause that's weird.
[00:03:51.940 --> 00:03:55.780]   And I want her to be like really hot, you know,
[00:03:55.780 --> 00:03:59.440]   add the cayenne or whatever.
[00:03:59.440 --> 00:04:03.180]   I want her, she needs to look like Gigi Hadid
[00:04:03.180 --> 00:04:07.620]   or Megan Fox, but also serve like Mother Teresa, okay?
[00:04:07.620 --> 00:04:11.480]   But, and so I want her to love to work out,
[00:04:11.480 --> 00:04:13.820]   because I like to look at people who love to work out,
[00:04:13.820 --> 00:04:16.400]   and so you're kind of throwing that stuff in there, right?
[00:04:16.400 --> 00:04:18.100]   This is what you're thinking,
[00:04:18.100 --> 00:04:22.500]   and you're trying to mix up the perfect woman.
[00:04:22.500 --> 00:04:27.500]   And it leaves you looking, and wanting, and searching.
[00:04:27.500 --> 00:04:32.780]   Because if I'm honest, as I've met with guys
[00:04:32.780 --> 00:04:35.780]   over the past decade, here's what I,
[00:04:35.780 --> 00:04:37.620]   here's been my big takeaway
[00:04:37.620 --> 00:04:39.520]   of what you guys are looking for.
[00:04:39.520 --> 00:04:43.120]   You don't know what you're looking for.
[00:04:44.220 --> 00:04:47.420]   You don't really know what you're looking for.
[00:04:47.420 --> 00:04:50.220]   You're thinking, oh, you know, I'll just,
[00:04:50.220 --> 00:04:52.860]   when I find it, I'll have this feeling,
[00:04:52.860 --> 00:04:55.760]   this emotional response.
[00:04:55.760 --> 00:04:57.940]   That's what's going on, like it'll be perfect,
[00:04:57.940 --> 00:04:59.860]   it'll be just the right mix of everything,
[00:04:59.860 --> 00:05:01.660]   so I have a little bit of this, a little bit of that,
[00:05:01.660 --> 00:05:04.700]   and everything is gonna blend together perfectly,
[00:05:04.700 --> 00:05:05.900]   throw me into her life,
[00:05:05.900 --> 00:05:08.940]   and we're gonna mix together perfectly.
[00:05:08.940 --> 00:05:10.580]   And that's just not how it works.
[00:05:12.320 --> 00:05:15.780]   And what it does is I see guys get into relationships,
[00:05:15.780 --> 00:05:18.480]   and everything seems right,
[00:05:18.480 --> 00:05:21.080]   but then anxiety kicks in, fear kicks in,
[00:05:21.080 --> 00:05:23.640]   cold feet kicks in, all of these questions
[00:05:23.640 --> 00:05:25.020]   begin to consume them, they go,
[00:05:25.020 --> 00:05:26.860]   well, I don't know if she's the one,
[00:05:26.860 --> 00:05:28.240]   or if we're gonna make it work,
[00:05:28.240 --> 00:05:30.400]   or if I should take that, you know, go further,
[00:05:30.400 --> 00:05:31.440]   take that step.
[00:05:31.440 --> 00:05:33.800]   And what if?
[00:05:33.800 --> 00:05:37.040]   What if I could help you tonight?
[00:05:37.040 --> 00:05:41.140]   What if I could give you from the scriptures,
[00:05:41.140 --> 00:05:44.520]   the things to look for in a woman,
[00:05:44.520 --> 00:05:46.440]   just to keep it really simple,
[00:05:46.440 --> 00:05:49.920]   hey, here's some things that you can look for in a woman.
[00:05:49.920 --> 00:05:53.660]   So this evening, we're talking about the fantasy girl,
[00:05:53.660 --> 00:05:56.420]   as we move through this series called Fantasy,
[00:05:56.420 --> 00:05:58.880]   Finding Real Love in a Fake World.
[00:05:58.880 --> 00:06:01.140]   And the reason we say finding real love in a fake world
[00:06:01.140 --> 00:06:02.720]   is because that's the big felt need
[00:06:02.720 --> 00:06:04.240]   that everybody came in here with,
[00:06:04.240 --> 00:06:07.080]   everybody's listening with, you want to be loved,
[00:06:07.080 --> 00:06:10.420]   you want to experience love, you want to give love.
[00:06:10.420 --> 00:06:12.220]   But the problem is, is the world says,
[00:06:12.220 --> 00:06:13.760]   hey, this is how you do that,
[00:06:13.760 --> 00:06:15.920]   they have no idea what they're talking about.
[00:06:15.920 --> 00:06:17.760]   They're awful at it.
[00:06:17.760 --> 00:06:21.100]   They're really, really, really bad at it,
[00:06:21.100 --> 00:06:23.440]   and yet they're your teachers.
[00:06:23.440 --> 00:06:27.560]   Be it social media, be it Tinder, be it movies,
[00:06:27.560 --> 00:06:31.880]   be it TV shows, be it airbrushed magazines, it's fake.
[00:06:31.880 --> 00:06:37.900]   And it leaves you not knowing what you're looking for.
[00:06:38.740 --> 00:06:43.740]   And you end up thinking about a wife like she's a smoothie,
[00:06:43.740 --> 00:06:47.880]   with all the perfect ingredients in there.
[00:06:47.880 --> 00:06:50.880]   And you don't even know what ingredients you're looking for.
[00:06:50.880 --> 00:06:52.280]   I'll say it in a different way,
[00:06:52.280 --> 00:06:53.780]   kind of throwback to last week,
[00:06:53.780 --> 00:06:57.200]   you're looking for the wrong ingredients.
[00:06:57.200 --> 00:06:59.780]   And so what can we do about it?
