
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:23.200]   - All right, ladies and gentlemen,
[00:00:23.200 --> 00:00:25.080]   so glad you're tuning in with us.
[00:00:25.080 --> 00:00:28.040]   Like she said, last week was so amazing
[00:00:28.040 --> 00:00:31.040]   getting to be together and gather in person.
[00:00:31.040 --> 00:00:32.800]   It was also such a tease.
[00:00:32.800 --> 00:00:35.480]   I know for me, I spoke too soon last week
[00:00:35.480 --> 00:00:36.520]   during the announcements,
[00:00:36.520 --> 00:00:39.620]   and I am just sick that we did not get
[00:00:39.620 --> 00:00:40.600]   to be together this week,
[00:00:40.600 --> 00:00:42.920]   but I am trusting that God is good,
[00:00:42.920 --> 00:00:45.800]   He is faithful, and I am just thankful
[00:00:45.800 --> 00:00:48.440]   that we still get to gather through technology,
[00:00:48.440 --> 00:00:51.280]   that we have the opportunity here to still meet together.
[00:00:51.280 --> 00:00:54.760]   And so wherever you are, thank you for joining us tonight.
[00:00:54.760 --> 00:00:57.800]   And I know that God still wants to speak to us,
[00:00:57.800 --> 00:00:59.480]   even amidst all the crazy.
[00:00:59.480 --> 00:01:02.020]   And so if you're joining us for the first time,
[00:01:02.020 --> 00:01:04.400]   we are in a series called "Seven Deadly Sins,"
[00:01:04.400 --> 00:01:06.340]   where we are identifying different sins
[00:01:06.340 --> 00:01:07.480]   that a lot of people have said,
[00:01:07.480 --> 00:01:09.680]   "Hey, these sins specifically,
[00:01:09.680 --> 00:01:11.880]   although all sins are equal,
[00:01:11.880 --> 00:01:14.800]   these sins, if you let them have a stronghold
[00:01:14.800 --> 00:01:18.020]   or a huge grip in your life, they can ruin you.
[00:01:18.020 --> 00:01:20.240]   They are deadly in their nature,
[00:01:20.240 --> 00:01:23.620]   and so you have to be on your guard against them."
[00:01:23.620 --> 00:01:26.560]   And we've talked about things like anger and pride.
[00:01:26.560 --> 00:01:28.400]   We've talked about self-indulgence
[00:01:28.400 --> 00:01:31.040]   in terms of laziness and gluttony.
[00:01:31.040 --> 00:01:36.040]   And tonight, we get to talk about the deadly sin of greed.
[00:01:36.040 --> 00:01:40.320]   And I know for me, by the way, if we haven't met, I'm JD.
[00:01:40.320 --> 00:01:43.520]   And I know for me, one thing that's true of JD
[00:01:43.520 --> 00:01:46.680]   is I don't have a lot of stuff.
[00:01:46.680 --> 00:01:50.040]   I'm just at that stage of life where I'm 26,
[00:01:50.040 --> 00:01:51.940]   and I just don't have, I don't have my own house.
[00:01:51.940 --> 00:01:54.360]   I've moved a lot in my young 20s,
[00:01:54.360 --> 00:01:57.020]   and I for sure don't think that I have a lot of money
[00:01:57.020 --> 00:01:58.480]   compared to some.
[00:01:58.480 --> 00:02:00.880]   And so when I first was given this topic,
[00:02:00.880 --> 00:02:02.080]   I was like, man, greed.
[00:02:02.080 --> 00:02:05.240]   I mean, I guess I can tap into like something.
[00:02:05.240 --> 00:02:06.600]   I guess I can hit something.
[00:02:06.600 --> 00:02:10.600]   But as I learned more and more about what greed looks like,
[00:02:10.600 --> 00:02:15.600]   I realized, wow, I am such a greedy person by nature.
[00:02:15.600 --> 00:02:18.840]   And I think a lot of us will be agreeing with that
[00:02:18.840 --> 00:02:19.880]   by the end of tonight.
[00:02:19.880 --> 00:02:21.760]   And so let's lean in together
[00:02:21.760 --> 00:02:26.120]   and see what God's word has to say about this sin of greed.
[00:02:26.120 --> 00:02:29.720]   And so here's one way that I identified
[00:02:29.720 --> 00:02:30.960]   what greed has looked like for me.
[00:02:30.960 --> 00:02:33.460]   There was this thing, because of Corona,
[00:02:33.460 --> 00:02:36.700]   because of all the effects that it's taken on our economy
[00:02:36.700 --> 00:02:39.020]   and all the things that it's done to us financially,
[00:02:39.020 --> 00:02:41.840]   our government passed something where people got
[00:02:41.840 --> 00:02:43.760]   what's something called a stimulus check.
[00:02:43.760 --> 00:02:45.520]   I had never heard of a stimulus check.
[00:02:45.520 --> 00:02:47.480]   I didn't even know if I would receive a stimulus check.
[00:02:47.480 --> 00:02:48.320]   I was like, all right,
[00:02:48.320 --> 00:02:49.920]   am I gonna get some form in the mail?
[00:02:49.920 --> 00:02:52.600]   How will I know if I'm gonna get my STEMI?
[00:02:52.600 --> 00:02:56.280]   And so I guess one day was checking my bank account
[00:02:56.280 --> 00:02:57.880]   like I do every day.
[00:02:57.880 --> 00:02:59.120]   And I was like, what?
[00:02:59.120 --> 00:03:03.240]   Ta-ching, I saw a deposit that I didn't sign up for.
[00:03:03.240 --> 00:03:04.760]   I didn't know how it got there.
[00:03:04.760 --> 00:03:08.580]   I was like, I guess the IRS from my taxes know my stuff.
[00:03:08.580 --> 00:03:11.400]   I don't know, but I'm not really asking questions.
[00:03:11.400 --> 00:03:14.680]   All I see is I got money that I didn't work for
[00:03:14.680 --> 00:03:16.040]   and it felt good.
[00:03:16.040 --> 00:03:17.520]   And what was my first reaction?
[00:03:17.520 --> 00:03:19.560]   I was like, man, I'm gonna save this.
[00:03:19.560 --> 00:03:22.400]   No, it was like, I'm gonna go out tonight.
[00:03:22.400 --> 00:03:23.520]   Dinner is on me.
[00:03:23.520 --> 00:03:25.080]   I'm gonna buy those new pair of Nike's
[00:03:25.080 --> 00:03:27.680]   I've been looking at over there.
[00:03:27.680 --> 00:03:30.540]   And I just was like, this is time for me
[00:03:30.540 --> 00:03:33.560]   to get myself something because this was money.
[00:03:33.560 --> 00:03:35.880]   You know, I know for me, I mean, praise God.
[00:03:35.880 --> 00:03:37.140]   I know there's a lot of people
[00:03:37.140 --> 00:03:39.380]   who really desperately needed that money.
[00:03:39.380 --> 00:03:42.360]   And I'm so thankful that you were able to be provided for
[00:03:42.360 --> 00:03:43.200]   in that way.
[00:03:43.200 --> 00:03:45.520]   But for me, luckily, like I've gotten to keep working.
[00:03:45.520 --> 00:03:48.320]   And so this in my selfish mind
[00:03:48.320 --> 00:03:50.120]   just looked like some extra cash.
[00:03:50.120 --> 00:03:52.960]   And so what do I do with my extra cash?
[00:03:52.960 --> 00:03:56.520]   I spend it on something extra with the extra self that I am.
[00:03:56.520 --> 00:03:58.760]   And so I get my check.
[00:03:58.760 --> 00:04:01.000]   And the first thing I thought was,
[00:04:01.000 --> 00:04:02.520]   what can I do for myself?
[00:04:02.520 --> 00:04:04.200]   And what it for sure was not,
[00:04:04.200 --> 00:04:08.040]   is there any way I can use this for others?
[00:04:08.040 --> 00:04:10.140]   I mean, think about what a Christian,
[00:04:10.140 --> 00:04:12.080]   like what we claim to be about.
[00:04:12.080 --> 00:04:15.300]   You would think that somewhere in there in my heart,
[00:04:15.300 --> 00:04:17.120]   somewhere inside of me,
[00:04:17.120 --> 00:04:19.640]   I would think there are so many people right now
[00:04:19.640 --> 00:04:20.960]   who don't have a job.
[00:04:20.960 --> 00:04:22.960]   JD, you have a job.
[00:04:22.960 --> 00:04:25.520]   There are so many people out there who have never had a job.
[00:04:25.520 --> 00:04:26.580]   There are homeless people.
[00:04:26.580 --> 00:04:27.780]   There are sick people.
[00:04:27.780 --> 00:04:29.800]   There are families in need.
[00:04:29.800 --> 00:04:33.120]   And you would have thought maybe, just maybe,
[00:04:33.120 --> 00:04:35.920]   I would have thought to help others out with my check.
[00:04:35.920 --> 00:04:39.640]   But no, my first reaction was to spend it on myself
[00:04:39.640 --> 00:04:42.000]   because that's what greed does.
[00:04:42.000 --> 00:04:45.360]   Greed makes life all about you
[00:04:45.360 --> 00:04:48.040]   and it makes it nothing about others.
[00:04:48.040 --> 00:04:51.420]   But a lot of times we can't really see greed
[00:04:51.420 --> 00:04:54.080]   because greed, it wears a lot of mask.
[00:04:54.080 --> 00:04:57.220]   It disguises itself in forms of things like,
[00:04:57.220 --> 00:05:00.280]   man, I'm being resourceful or hey, I deserve this.
[00:05:00.280 --> 00:05:01.720]   I've been working really hard or hey,
[00:05:01.720 --> 00:05:03.300]   I'm putting that into my savings.
[00:05:03.300 --> 00:05:04.600]   It's good to save.
[00:05:04.600 --> 00:05:06.480]   Or hey, I'm just trying to be a good steward.
[00:05:06.480 --> 00:05:09.120]   I need this money because one day I have a plan
[00:05:09.120 --> 00:05:10.200]   to upgrade for my family.
[00:05:10.200 --> 00:05:11.440]   We're going to have more kids.
[00:05:11.440 --> 00:05:13.660]   And it disguises itself in so many things
[00:05:13.660 --> 00:05:15.800]   that look good on the outside,
[00:05:15.800 --> 00:05:18.840]   but on the inside, the motives are all out of whack.
[00:05:18.840 --> 00:05:20.960]   And we're doing all of these things,
[00:05:20.960 --> 00:05:23.360]   although them in themselves are not bad,
[00:05:23.360 --> 00:05:25.280]   we do them with wrong motives.
[00:05:25.280 --> 00:05:28.000]   And deep down, we do it for comfortability
[00:05:28.000 --> 00:05:31.060]   and we do it for our own desires.
[00:05:31.060 --> 00:05:32.760]   And I want to tell you this before we get started.
[00:05:32.760 --> 00:05:35.040]   If you live this life,
[00:05:35.040 --> 00:05:37.560]   if you live a life where you are convinced
[00:05:37.560 --> 00:05:39.820]   that you're not greedy, but yet somewhere in there,
[00:05:39.820 --> 00:05:42.080]   you're motivated by greed,
[00:05:42.080 --> 00:05:45.380]   you're going to live this way that tells you,
[00:05:45.380 --> 00:05:48.480]   okay, in this, I'm going to find security and satisfaction,
[00:05:48.480 --> 00:05:50.620]   but you never will.
[00:05:50.620 --> 00:05:55.220]   Instead, you're going to find an upbringing of anxiety
[00:05:55.220 --> 00:05:59.200]   and worry and comparison and discontentment
[00:05:59.200 --> 00:06:02.160]   and exhaustion from striving to succeed,
[00:06:02.160 --> 00:06:04.960]   to achieve more and more and more.
[00:06:04.960 --> 00:06:09.100]   And so I think it's important that we expose tonight greed
[00:06:09.100 --> 00:06:10.300]   for what it really is.
[00:06:10.300 --> 00:06:13.140]   So that way we don't live a life slave to it.
[00:06:13.140 --> 00:06:16.080]   And so I'm not going to teach you,
[00:06:16.080 --> 00:06:18.020]   I'm going to let God's word teach you.
[00:06:18.020 --> 00:06:19.160]   And so if you have your Bible,
[00:06:19.160 --> 00:06:23.300]   let's see what Jesus teaches about this idea of greed.
[00:06:23.300 --> 00:06:24.260]   As you get your Bible,
[00:06:24.260 --> 00:06:25.920]   we're going to read a lot of Bible tonight.
