
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:14.080]   - All right, Dallas, how we doing?
[00:00:14.080 --> 00:00:16.800]   Hello, Dallas.
[00:00:16.800 --> 00:00:19.040]   Hello to Fort Worth and everybody else streaming online.
[00:00:19.040 --> 00:00:20.780]   My name is Adam Tornow.
[00:00:20.780 --> 00:00:22.960]   I'm excited to be here.
[00:00:22.960 --> 00:00:24.420]   Thank you, that's awesome.
[00:00:24.420 --> 00:00:28.380]   My mom and family are up there.
[00:00:29.900 --> 00:00:32.400]   So anyway, I am excited to be here to continue
[00:00:32.400 --> 00:00:36.120]   the First Comes Love series with you guys tonight.
[00:00:36.120 --> 00:00:37.960]   And tonight, I'm just gonna jump right into
[00:00:37.960 --> 00:00:40.640]   what our subject is because we got this whiteboard here.
[00:00:40.640 --> 00:00:45.640]   And so tonight is going to be a little bit of sex ed.
[00:00:45.640 --> 00:00:49.320]   All right, so that's what we're gonna do tonight.
[00:00:49.320 --> 00:00:51.440]   And so I know some of y'all are nervous
[00:00:51.440 --> 00:00:52.800]   'cause you're like, he's got a pen,
[00:00:52.800 --> 00:00:54.500]   there's a lot of white space.
[00:00:54.500 --> 00:00:58.640]   There are gonna be some drawings,
[00:00:58.640 --> 00:00:59.920]   but they're all tame, okay?
[00:00:59.920 --> 00:01:03.380]   So anyway, where I wanna start off tonight is,
[00:01:03.380 --> 00:01:05.300]   my story is probably very similar to your story
[00:01:05.300 --> 00:01:07.040]   when it came to sex ed.
[00:01:07.040 --> 00:01:10.900]   If I look at it, I really had a lot of education growing up,
[00:01:10.900 --> 00:01:12.560]   but it was all a miseducation.
[00:01:12.560 --> 00:01:15.160]   And so what I wanna do is I wanna kinda
[00:01:15.160 --> 00:01:16.940]   give you guys a little glimpse into my life
[00:01:16.940 --> 00:01:18.840]   and go through kind of the miseducation
[00:01:18.840 --> 00:01:22.140]   and the reeducation of Adam Tornow when it came to sex.
[00:01:22.140 --> 00:01:24.600]   And so let's start off with some of the miseducation.
[00:01:24.600 --> 00:01:28.260]   The miseducation for me started when I was seven years old
[00:01:28.260 --> 00:01:31.940]   with an incident that I will call the snowman incident.
[00:01:31.940 --> 00:01:33.420]   All right?
[00:01:33.420 --> 00:01:35.760]   You might've had a snowman incident.
[00:01:35.760 --> 00:01:38.920]   I practice these drawings, by the way, so there we go.
[00:01:38.920 --> 00:01:40.120]   So there's the snowman incident.
[00:01:40.120 --> 00:01:43.800]   So the snowman incident happened when I was seven years old
[00:01:43.800 --> 00:01:46.680]   and it was snowing, that's why there was a snowman.
[00:01:46.680 --> 00:01:48.240]   It was snowing at my house where I was.
[00:01:48.240 --> 00:01:49.440]   I didn't grow up here.
[00:01:49.440 --> 00:01:51.880]   I grew up in the Washington, DC area.
[00:01:51.880 --> 00:01:55.180]   And so it had snowed and I went outside
[00:01:55.180 --> 00:01:56.600]   to go play in the snow.
[00:01:56.600 --> 00:02:00.000]   And my next door neighbor had a snowman in their front yard
[00:02:00.000 --> 00:02:03.320]   and on that snowman, there were two older neighbor kids.
[00:02:03.320 --> 00:02:05.720]   They were on that snowman tearing it down.
[00:02:05.720 --> 00:02:06.640]   They were destroying it.
[00:02:06.640 --> 00:02:08.700]   And so the seven year old Adam got pretty excited
[00:02:08.700 --> 00:02:11.740]   watching these older kids tear this snowman down.
[00:02:11.740 --> 00:02:14.700]   And so I decided to go next door and to watch them
[00:02:14.700 --> 00:02:16.640]   as they tore this snowman down.
[00:02:16.640 --> 00:02:18.740]   And as they were tearing down the snowman,
[00:02:18.740 --> 00:02:22.220]   they kept saying this word over and over and over again
[00:02:22.220 --> 00:02:23.500]   that I had never heard before.
[00:02:23.500 --> 00:02:25.560]   My little first grade seven year old mind
[00:02:25.560 --> 00:02:27.920]   had never, or your ears, had never heard this word.
[00:02:27.920 --> 00:02:31.280]   And this was the F word, all right?
[00:02:31.280 --> 00:02:33.760]   So they kept, I'm not gonna write the whole word,
[00:02:33.760 --> 00:02:35.880]   I'm just gonna say F word.
[00:02:35.880 --> 00:02:37.520]   Honestly, I was about to write it.
[00:02:37.520 --> 00:02:38.400]   I really was.
[00:02:38.400 --> 00:02:41.640]   So that is the spirit of God at work right now in me
