
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:17.800]   - I wanna start just by sharing with you,
[00:00:17.800 --> 00:00:20.280]   I love coming back to the porch
[00:00:20.280 --> 00:00:23.040]   because it brings me back to Dallas and I'm from Dallas.
[00:00:23.040 --> 00:00:25.440]   And so I went to high school,
[00:00:25.440 --> 00:00:27.800]   I graduated from high school just down the street
[00:00:27.800 --> 00:00:28.880]   at Highland Park High School.
[00:00:28.880 --> 00:00:31.640]   Don't judge me, that's just, that's where my family lives.
[00:00:31.640 --> 00:00:32.760]   So that's where I went.
[00:00:32.760 --> 00:00:37.000]   But as I was preparing for tonight,
[00:00:37.000 --> 00:00:41.160]   I decided to bring this newspaper, "The Bagpipe,"
[00:00:41.160 --> 00:00:44.000]   which was a Highland Park High School publication.
[00:00:44.000 --> 00:00:46.240]   And it was a senior issue
[00:00:46.240 --> 00:00:48.280]   where they included the senior poll.
[00:00:48.280 --> 00:00:50.200]   Your high school might've had a senior poll,
[00:00:50.200 --> 00:00:52.760]   but this is where they have a bunch of different categories
[00:00:52.760 --> 00:00:54.780]   and they rank people in the class, different things.
[00:00:54.780 --> 00:00:57.920]   I just wanna share with you what I was rated.
[00:00:57.920 --> 00:01:00.280]   Okay, I was rated three different things.
[00:01:00.280 --> 00:01:04.080]   Okay, the first thing that I was rated
[00:01:04.080 --> 00:01:09.080]   is I took third place in the category of just plain nice.
[00:01:09.080 --> 00:01:14.120]   So here's what that means.
[00:01:14.120 --> 00:01:17.680]   There was two people who were nicer than me at Highland Park
[00:01:17.680 --> 00:01:21.160]   but then I was nicer than about 376 other people.
[00:01:21.160 --> 00:01:24.000]   So that's a big deal, no big deal, but it's a big deal.
[00:01:26.040 --> 00:01:31.040]   I also took third place in most sincere,
[00:01:31.040 --> 00:01:36.840]   which means that there was people
[00:01:36.840 --> 00:01:39.400]   who didn't fake it as much as I did.
[00:01:39.400 --> 00:01:42.360]   And so they took the first two spots,
[00:01:42.360 --> 00:01:44.760]   but then I was more sincere than the rest of the class.
[00:01:44.760 --> 00:01:46.360]   And then this one stung a little,
[00:01:46.360 --> 00:01:48.160]   but it just was the reality.
[00:01:48.160 --> 00:01:51.600]   I took second place in most religious.
[00:01:51.600 --> 00:01:53.860]   Like there was someone who beat me.
[00:01:53.860 --> 00:01:55.300]   I'm like, how do you like me now?
[00:01:55.300 --> 00:01:57.040]   If you could just see what I'm doing now,
[00:01:57.040 --> 00:02:01.040]   I promise you first spot would go to this guy.
[00:02:01.040 --> 00:02:05.760]   Anyway, as I look back on what I was rated,
[00:02:05.760 --> 00:02:08.040]   I think that it can just be summed up
[00:02:08.040 --> 00:02:10.000]   that people saw me as a good guy.
[00:02:10.000 --> 00:02:11.720]   It was like, there's Timothy Atik.
[00:02:11.720 --> 00:02:12.600]   He's a good guy.
[00:02:12.600 --> 00:02:14.560]   Girls were like, Timothy Atik's the kind of guy
[00:02:14.560 --> 00:02:17.520]   you wanna marry, which was a subtle slap in the face
[00:02:17.520 --> 00:02:19.720]   'cause it was like, we don't want you now,
[00:02:19.720 --> 00:02:22.600]   but see me in about 15 years.
[00:02:22.600 --> 00:02:25.040]   But the point was like, hey, he's a good guy.
[00:02:25.040 --> 00:02:28.040]   And then I went to A&M and I think most people,
[00:02:28.040 --> 00:02:30.240]   not everyone, but most people would say,
[00:02:30.240 --> 00:02:32.720]   yeah, he was a good guy.
[00:02:32.720 --> 00:02:34.560]   Like he was nice to people.
[00:02:34.560 --> 00:02:36.960]   He went to church on Sundays.
[00:02:36.960 --> 00:02:40.200]   Like as far as we know, Timothy Atik was a good guy.
[00:02:40.200 --> 00:02:43.120]   And even now living in College Station,
[00:02:43.120 --> 00:02:45.360]   like I coach my kids' soccer teams.
[00:02:45.360 --> 00:02:48.720]   I send meals to people when they have a baby.
[00:02:48.720 --> 00:02:51.520]   Like I think people would look and be like,
[00:02:51.520 --> 00:02:53.000]   I think he's a good guy.
[00:02:54.200 --> 00:02:55.120]   But here's the deal.
[00:02:55.120 --> 00:02:57.260]   I don't wanna be known as just a good guy.
[00:02:57.260 --> 00:03:01.640]   I wanna be known as a godly guy.
[00:03:01.640 --> 00:03:02.920]   And that's what I want for you.
[00:03:02.920 --> 00:03:05.400]   I don't want you to just settle for being known
[00:03:05.400 --> 00:03:06.840]   as being a good guy or girl.
[00:03:06.840 --> 00:03:11.440]   I want you to know or be known as being a godly guy
[00:03:11.440 --> 00:03:12.800]   or a godly woman.
[00:03:12.800 --> 00:03:16.840]   Like if you consider yourself a follower of Jesus Christ,
[00:03:16.840 --> 00:03:21.840]   do not ever exit at just being a good guy or girl.
[00:03:21.840 --> 00:03:22.800]   Here's why.
[00:03:22.800 --> 00:03:26.720]   Listen to what Peter tells us in 2 Peter 1, verse 3.
[00:03:26.720 --> 00:03:29.720]   He says his, that's God's divine power,
[00:03:29.720 --> 00:03:34.200]   has given us everything we need for a godly life.
[00:03:34.200 --> 00:03:35.440]   So do you hear what that's saying?
[00:03:35.440 --> 00:03:38.720]   God has given us everything that we need for a godly life.
[00:03:38.720 --> 00:03:43.020]   So if God in his limitless, matchless power
[00:03:43.020 --> 00:03:47.120]   is giving us everything we need to live godly lives,
[00:03:47.120 --> 00:03:52.120]   why would we ever be okay just being good or good enough
[00:03:52.420 --> 00:03:53.760]   when we can be godly?
[00:03:53.760 --> 00:03:56.460]   Let me tell you what I'm really talking about tonight.
[00:03:56.460 --> 00:04:01.040]   I'm talking about moving from Jesus being a part
[00:04:01.040 --> 00:04:04.940]   of your life to being the passion of your life.
[00:04:04.940 --> 00:04:09.440]   Like why would you settle for just a little flicker
[00:04:09.440 --> 00:04:12.560]   of a flame for Jesus when you can be white hot?
[00:04:12.560 --> 00:04:16.160]   That's what he desires for you.
[00:04:16.160 --> 00:04:19.200]   And that's where the most joy and the most life is found.
[00:04:19.200 --> 00:04:20.840]   And so here's what I'm gonna do tonight.
[00:04:20.840 --> 00:04:23.100]   I'm gonna give you four keys
[00:04:23.100 --> 00:04:26.600]   to moving from good to godly.
[00:04:26.600 --> 00:04:30.360]   And I'm gonna do it by stepping into the life of King David.
[00:04:30.360 --> 00:04:32.820]   If you have a Bible, turn with me tonight
[00:04:32.820 --> 00:04:35.080]   to 2 Samuel chapter six.
[00:04:35.080 --> 00:04:40.080]   2 Samuel chapter six is where we are going to be tonight.
[00:04:40.080 --> 00:04:46.180]   2 Samuel chapter six, and if you're new to the Bible,
[00:04:46.180 --> 00:04:49.520]   then you still might be familiar with King David
[00:04:49.520 --> 00:04:52.160]   because you might have heard of the story
[00:04:52.160 --> 00:04:53.660]   of David and Goliath.
[00:04:53.660 --> 00:04:56.800]   We use that as analogies for all sorts of things
[00:04:56.800 --> 00:04:59.760]   anytime the little guy is up against the big guy.
[00:04:59.760 --> 00:05:02.840]   But there is so much more to the life of King David.
[00:05:02.840 --> 00:05:06.880]   He was the second king ever of the nation of Israel.
[00:05:06.880 --> 00:05:09.200]   The first king was a guy named Saul,
[00:05:09.200 --> 00:05:12.720]   and God saw him as a mediocre king.
[00:05:12.720 --> 00:05:14.880]   And so God replaced him with David.
[00:05:14.880 --> 00:05:18.400]   He dubbed David the man after my own heart.
[00:05:18.400 --> 00:05:22.300]   That's who David was, is he was a man after God's own heart.
[00:05:22.300 --> 00:05:25.320]   That's the type of guy that we should want to learn from
[00:05:25.320 --> 00:05:27.440]   as followers of Jesus Christ.
[00:05:27.440 --> 00:05:31.840]   David was the best king that Israel ever saw.
[00:05:31.840 --> 00:05:34.240]   He led the nation to a point
[00:05:34.240 --> 00:05:38.280]   where it was the dominating force throughout the world.
[00:05:38.280 --> 00:05:42.740]   David was God's man sitting on the throne.
[00:05:42.740 --> 00:05:46.280]   And we're gonna step into a story that when you hear it,
[00:05:46.280 --> 00:05:48.600]   you're gonna be like, this feels super outdated.
[00:05:48.600 --> 00:05:51.360]   Remember, we're looking at a story that took place
[00:05:51.360 --> 00:05:53.500]   in the ancient Near East.
[00:05:53.500 --> 00:05:56.960]   But what I need you to understand is that David
[00:05:56.960 --> 00:06:00.080]   is early on in his reign in Israel.
[00:06:00.080 --> 00:06:02.520]   And what he is doing just right out of the gate
[00:06:02.520 --> 00:06:06.320]   is he is showing us what he's gonna prioritize in his life,
[00:06:06.320 --> 00:06:09.360]   which is good as we read it for you as a young adult
[00:06:09.360 --> 00:06:12.120]   to just evaluate, am I prioritizing
[00:06:12.120 --> 00:06:13.740]   the right things in my life?
[00:06:13.740 --> 00:06:16.260]   You might be prioritizing things to be known
[00:06:16.260 --> 00:06:18.000]   as a good guy or a good girl,
[00:06:18.000 --> 00:06:20.440]   but there's a big difference between a Christian boy
[00:06:20.440 --> 00:06:21.360]   and a godly man.
[00:06:21.360 --> 00:06:25.880]   Don't you want to be a godly man or a godly woman?
[00:06:25.880 --> 00:06:28.460]   Do not settle for anything less
[00:06:28.460 --> 00:06:32.960]   if you consider yourself a follower of Jesus Christ.
[00:06:32.960 --> 00:06:36.000]   And so we're gonna look at a story
[00:06:36.000 --> 00:06:37.740]   early on in David's reign.
