
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:27.240]   - Well, hi Porsche.
[00:00:27.240 --> 00:00:28.480]   My name is Harrison Ross
[00:00:28.480 --> 00:00:31.140]   and I'm excited to be back with you tonight.
[00:00:31.140 --> 00:00:34.520]   Thank you.
[00:00:34.520 --> 00:00:35.360]   Yeah.
[00:00:35.360 --> 00:00:36.200]   Yay for you.
[00:00:36.200 --> 00:00:38.000]   Why not?
[00:00:38.000 --> 00:00:42.320]   Hey, so we're in a series called Mood.
[00:00:42.320 --> 00:00:43.140]   You just saw that.
[00:00:43.140 --> 00:00:45.220]   And last week, Dave and Marvin kicked us off
[00:00:45.220 --> 00:00:47.540]   and he gave us this overview,
[00:00:47.540 --> 00:00:49.160]   kicking us into the series,
[00:00:49.160 --> 00:00:51.240]   talking about for the next few weeks,
[00:00:51.240 --> 00:00:54.760]   what does the Bible have to say about emotions?
[00:00:54.760 --> 00:00:55.600]   We all have them.
[00:00:55.600 --> 00:00:57.040]   It's a human experience.
[00:00:57.040 --> 00:01:00.760]   We all experience these emotions and these feelings.
[00:01:00.760 --> 00:01:01.680]   And so what do we do with it?
[00:01:01.680 --> 00:01:03.560]   And all of us experience different things.
[00:01:03.560 --> 00:01:06.440]   Some of us cross over and have similar emotions.
[00:01:06.440 --> 00:01:09.960]   Sometimes we experience similar things or different things
[00:01:09.960 --> 00:01:12.800]   and experience different emotions.
[00:01:12.800 --> 00:01:14.180]   Sometimes that's subjective,
[00:01:14.180 --> 00:01:16.580]   but there are a few things that are not subjective.
[00:01:16.580 --> 00:01:19.880]   When you are placed in that place or that experience,
[00:01:19.880 --> 00:01:23.440]   it evokes something in you, a feeling, an emotion.
[00:01:23.440 --> 00:01:25.400]   If you don't believe me,
[00:01:25.400 --> 00:01:29.720]   what happens when you see these images right here?
[00:01:29.720 --> 00:01:32.640]   Where are you?
[00:01:32.640 --> 00:01:35.520]   Yes, vacation.
[00:01:35.520 --> 00:01:39.920]   Everything away from what you hate right now.
[00:01:39.920 --> 00:01:41.520]   Your job, your life,
[00:01:41.520 --> 00:01:44.040]   you're sitting there with a Corona in hand
[00:01:44.040 --> 00:01:47.040]   or a virgin mocktail for those that are out there.
[00:01:47.040 --> 00:01:49.860]   And you're just living a dream.
[00:01:49.860 --> 00:01:51.200]   You're loving life.
[00:01:51.200 --> 00:01:53.120]   You're completely sunburned
[00:01:53.120 --> 00:01:55.160]   'cause you're convinced I can get away with it.
[00:01:55.160 --> 00:01:56.200]   I'm young.
[00:01:56.200 --> 00:01:57.600]   I don't have leathery skin.
[00:01:57.600 --> 00:01:59.040]   I'll be fine.
[00:01:59.040 --> 00:02:00.680]   Said everyone else.
[00:02:00.680 --> 00:02:01.840]   And you look like a lobster,
[00:02:01.840 --> 00:02:04.760]   but you're on the beach and life is good.
[00:02:04.760 --> 00:02:07.120]   It fills you with delight and joy.
[00:02:07.120 --> 00:02:09.460]   Maybe the beach isn't your scene.
[00:02:09.460 --> 00:02:12.060]   You're into mountains or maybe this is your scene.
[00:02:12.060 --> 00:02:14.440]   College football season.
[00:02:14.440 --> 00:02:15.480]   (audience cheering)
[00:02:15.480 --> 00:02:16.520]   Oh goodness.
[00:02:16.520 --> 00:02:17.560]   I knew that would happen.
[00:02:17.560 --> 00:02:19.240]   This is a terrible choice.
[00:02:19.240 --> 00:02:20.160]   But here you are.
[00:02:20.160 --> 00:02:21.100]   You're at the game.
[00:02:21.100 --> 00:02:21.940]   It's game day.
[00:02:21.940 --> 00:02:22.980]   You're excited.
[00:02:22.980 --> 00:02:24.600]   Maybe you're in the season
[00:02:24.600 --> 00:02:26.720]   and your team's winning.
[00:02:26.720 --> 00:02:28.640]   The Aggies aren't my team.
[00:02:28.640 --> 00:02:31.400]   And you know, that experience where you're there,
[00:02:31.400 --> 00:02:33.720]   you're there together and they throw that long pass
[00:02:33.720 --> 00:02:35.200]   and you're like biting your nails
[00:02:35.200 --> 00:02:37.040]   and your girlfriend's like, "Why are we here?"
[00:02:37.040 --> 00:02:40.000]   And you're just like, you're in that moment
[00:02:40.000 --> 00:02:40.880]   and they score.
[00:02:40.880 --> 00:02:42.280]   You know, Dale Beckham's, he reaches out
[00:02:42.280 --> 00:02:43.120]   and he's like, (imitates gun firing)
[00:02:43.120 --> 00:02:44.200]   and he breaks his collarbone.
[00:02:44.200 --> 00:02:45.800]   And you're like, "Yeah!"
[00:02:45.800 --> 00:02:47.160]   You're high-fiving.
[00:02:47.160 --> 00:02:48.860]   It fills you with joy.
[00:02:48.860 --> 00:02:50.400]   Or maybe more than sports,
[00:02:50.400 --> 00:02:52.720]   you just love to watch your team lose.
[00:02:52.720 --> 00:02:54.800]   I hate the Aggies.
[00:02:54.800 --> 00:02:57.520]   I find joy.
[00:02:57.520 --> 00:02:58.360]   It's fine.
[00:02:58.360 --> 00:03:01.440]   (audience cheering)
[00:03:01.440 --> 00:03:03.920]   I find joy when the Aggies lose
[00:03:03.920 --> 00:03:06.080]   and I go, "Yeah, you just got whooped!
[00:03:06.080 --> 00:03:08.040]   "Whoop that!"
[00:03:08.040 --> 00:03:08.960]   It's amazing.
[00:03:08.960 --> 00:03:10.480]   It fills me with joy.
[00:03:10.480 --> 00:03:13.600]   Maybe different feelings.
[00:03:13.600 --> 00:03:15.000]   But sports do that.
[00:03:15.000 --> 00:03:17.400]   Now maybe neither of those things are your thing.
[00:03:17.400 --> 00:03:20.400]   But universally, we all know
[00:03:20.400 --> 00:03:22.720]   that this fills us with joy.
[00:03:22.720 --> 00:03:24.720]   Puppies, oh I know.
[00:03:24.720 --> 00:03:26.880]   It's just like, oh my goodness!
[00:03:26.880 --> 00:03:27.920]   Ah!
[00:03:27.920 --> 00:03:29.680]   It just doesn't matter who you are.
[00:03:29.680 --> 00:03:32.360]   Now there's a reason we didn't put cats up there
[00:03:32.360 --> 00:03:34.780]   because cats are divisive.
[00:03:34.780 --> 00:03:36.580]   Cats are disgusting.
[00:03:36.580 --> 00:03:39.200]   If you're a cat person, I'm not saying you're disgusting.
[00:03:39.200 --> 00:03:41.560]   Hiss away, you're an Aggie, that's fine.
[00:03:41.560 --> 00:03:45.040]   But we love puppies!
[00:03:45.040 --> 00:03:46.740]   We love puppies!
[00:03:46.740 --> 00:03:48.440]   They're just cute and cuddly.
[00:03:48.440 --> 00:03:50.680]   The problem is they grow into dogs
[00:03:50.680 --> 00:03:53.080]   and then they eat everything.
[00:03:53.080 --> 00:03:57.440]   But we see these things and it gives us this feeling,
[00:03:57.440 --> 00:04:02.080]   this emotion that we all can relate to.
[00:04:02.080 --> 00:04:05.120]   It's joy.
[00:04:05.120 --> 00:04:11.120]   This feeling of joy.
[00:04:11.120 --> 00:04:12.400]   And we want it.
[00:04:12.400 --> 00:04:16.400]   And then we spend our life chasing it
[00:04:16.400 --> 00:04:18.840]   from experience to experience.
[00:04:18.840 --> 00:04:23.140]   And so tonight, we're gonna look at how can we have joy?
[00:04:23.140 --> 00:04:24.660]   Because here's the problem.
[00:04:24.660 --> 00:04:30.960]   Life's not just vacations and football games and puppies.
[00:04:30.960 --> 00:04:33.320]   Life's a beach.
[00:04:33.320 --> 00:04:39.000]   Maybe life's a beach when you're there
[00:04:39.000 --> 00:04:40.040]   one or two weeks of the year,
[00:04:40.040 --> 00:04:42.360]   but everything else, it's hard!
[00:04:42.360 --> 00:04:44.000]   It's difficult!
[00:04:44.000 --> 00:04:45.740]   It's sometimes boring!
[00:04:45.940 --> 00:04:49.820]   And your team loses!
[00:04:49.820 --> 00:04:52.140]   And it's not always elation and joy
[00:04:52.140 --> 00:04:54.100]   and you're allergic to puppies!
[00:04:54.100 --> 00:04:55.860]   It doesn't fill you with joy!
[00:04:55.860 --> 00:04:59.560]   And you get rejected.
[00:04:59.560 --> 00:05:03.240]   But the guy or the girl that you care most about,
[00:05:03.240 --> 00:05:04.940]   they don't want you.
[00:05:04.940 --> 00:05:07.660]   Or you don't get that job that you wanted.
[00:05:07.660 --> 00:05:09.580]   You get turned down for that job.
[00:05:09.580 --> 00:05:11.740]   Or you can't even get a job.
[00:05:15.660 --> 00:05:17.060]   Or you start looking through Instagram
[00:05:17.060 --> 00:05:20.620]   and your life looks nothing else like everyone else's life.
[00:05:20.620 --> 00:05:22.120]   Or maybe if you're honest,
[00:05:22.120 --> 00:05:25.660]   your life looks nothing like you thought it would
[00:05:25.660 --> 00:05:27.800]   when you got to this point in your life.
[00:05:27.800 --> 00:05:33.220]   You're not Drake, 25, sitting on 25 mil.
[00:05:33.220 --> 00:05:34.680]   That's not your life.
[00:05:34.680 --> 00:05:40.820]   But through all of this,
[00:05:40.820 --> 00:05:42.660]   maybe you're not one of those things.
[00:05:42.660 --> 00:05:46.220]   Maybe you've gotten everything you've ever wanted
[00:05:46.220 --> 00:05:48.580]   and still you don't have joy.
[00:05:48.580 --> 00:05:50.380]   Maybe you are like Jake.
[00:05:50.380 --> 00:05:52.660]   Maybe you've got millions, you've got success,
[00:05:52.660 --> 00:05:55.260]   you've got status, you've got that guy or girl,
[00:05:55.260 --> 00:05:57.580]   and it's leaving you empty.
[00:05:57.580 --> 00:06:02.020]   You know what the Bible says?
[00:06:02.020 --> 00:06:03.980]   The Bible says that regardless
[00:06:03.980 --> 00:06:06.020]   of where you are on that spectrum,
[00:06:06.020 --> 00:06:08.140]   regardless if you've had the best life
[00:06:08.140 --> 00:06:09.340]   and everybody wants it,
[00:06:09.340 --> 00:06:10.580]   or you've had the worst life
[00:06:10.580 --> 00:06:12.340]   and no one wants to be in your shoes,
[00:06:12.340 --> 00:06:16.140]   the Bible says you can have joy.
[00:06:16.140 --> 00:06:22.100]   And so tonight we're gonna look at how do we have joy.
