
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:13.440]   - Portia, we do it, come on baby.
[00:00:13.440 --> 00:00:14.560]   (audience cheering)
[00:00:14.560 --> 00:00:15.560]   Come on baby.
[00:00:15.560 --> 00:00:19.720]   If you're a guest with us, we're so glad you're here.
[00:00:19.720 --> 00:00:22.600]   If you're tuning in from somewhere around the world,
[00:00:22.600 --> 00:00:23.440]   we love you guys.
[00:00:23.440 --> 00:00:27.360]   Houston, Fort Worth, Tulsa, El Paso, we love you guys.
[00:00:27.360 --> 00:00:29.460]   So glad, great to be here with you Dallas.
[00:00:29.620 --> 00:00:32.860]   Uh, man, when I was five years old,
[00:00:32.860 --> 00:00:36.520]   something rather traumatic happened to me.
[00:00:36.520 --> 00:00:38.220]   I went to the Houston Livestock Show.
[00:00:38.220 --> 00:00:40.960]   Anybody ever been to the Houston Livestock Show?
[00:00:40.960 --> 00:00:42.720]   Shout out Houston.
[00:00:42.720 --> 00:00:45.460]   Houston Livestock Show, that wasn't a traumatic event
[00:00:45.460 --> 00:00:46.700]   though, it happened there.
[00:00:46.700 --> 00:00:50.100]   I'm with my family, I'm five years old,
[00:00:50.100 --> 00:00:52.000]   and I'm walking around, there's like at least,
[00:00:52.000 --> 00:00:53.820]   you know, a billion people there.
[00:00:53.820 --> 00:00:56.500]   And we're walking through, there's a fair there,
[00:00:56.500 --> 00:00:59.900]   you know, like amazing lights and carnival and all that.
[00:00:59.900 --> 00:01:02.260]   And they've got like a stock show and a rodeo
[00:01:02.260 --> 00:01:03.780]   and all kinds of fun stuff.
[00:01:03.780 --> 00:01:06.980]   And I'm walking through this place and I see this ride,
[00:01:06.980 --> 00:01:08.780]   the zipper, anybody ever read the zippers?
[00:01:08.780 --> 00:01:10.420]   Got the, and I'm looking at the lights,
[00:01:10.420 --> 00:01:12.580]   and I'm like, wow, that looks amazing.
[00:01:12.580 --> 00:01:14.940]   And I'm like a moth to a flame looking at it,
[00:01:14.940 --> 00:01:16.400]   but that's not what was traumatic.
[00:01:16.400 --> 00:01:17.580]   This is what was traumatic.
[00:01:17.580 --> 00:01:20.140]   Then, as I'm looking at that, I look up,
[00:01:22.340 --> 00:01:26.660]   and I don't see my parents anywhere.
[00:01:26.660 --> 00:01:30.760]   No brothers and sisters, no mom and dad.
