
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.360]   - All right, what's up everybody in the room?
[00:00:21.360 --> 00:00:23.780]   Everybody tuning in online,
[00:00:23.780 --> 00:00:24.820]   wherever you're joining us from,
[00:00:24.820 --> 00:00:27.800]   Portslough Midland, Tulsa, North Houston,
[00:00:27.800 --> 00:00:32.200]   Boise, Cedar Rapids, Greater Lafayette, Indianapolis,
[00:00:32.200 --> 00:00:33.960]   all the different Portslough locations.
[00:00:33.960 --> 00:00:38.040]   We are wrapping up the book of Ephesians tonight.
[00:00:38.040 --> 00:00:41.360]   Let me bring you in a little bit to my world
[00:00:41.360 --> 00:00:44.120]   or give us some handholds for where we're going.
[00:00:44.120 --> 00:00:47.360]   Around this time last week, I was here at the porch
[00:00:47.360 --> 00:00:50.280]   and I could just tell something was not right
[00:00:50.280 --> 00:00:52.720]   with me like physically stomach.
[00:00:52.720 --> 00:00:54.520]   You know, those moments where you're like,
[00:00:54.520 --> 00:00:56.880]   man, this is something, this is not right.
[00:00:56.880 --> 00:00:58.040]   It's not just something I ate.
[00:00:58.040 --> 00:01:02.160]   And later that night, I started just a stomach flu
[00:01:02.160 --> 00:01:04.000]   that I had gotten from my son.
[00:01:04.000 --> 00:01:07.320]   And so all last week was just this miserable,
[00:01:07.320 --> 00:01:10.800]   you know, from Wednesday on of stomach sickness.
[00:01:10.800 --> 00:01:12.240]   And I knew that the weekend,
[00:01:12.240 --> 00:01:14.240]   we had a number of big plans going on,
[00:01:14.240 --> 00:01:17.300]   stuff each night and we were supposed to host
[00:01:17.300 --> 00:01:19.120]   one of my oldest son's friends.
[00:01:19.120 --> 00:01:21.240]   He was gonna come do a sleepover.
[00:01:21.240 --> 00:01:23.240]   A couple in our community group was going to get away
[00:01:23.240 --> 00:01:24.600]   and we divided and conquered the kids.
[00:01:24.600 --> 00:01:25.880]   And so I was worried, man,
[00:01:25.880 --> 00:01:27.040]   we're gonna have people over at the house.
[00:01:27.040 --> 00:01:29.480]   Someone ended up getting him sick and, you know,
[00:01:29.480 --> 00:01:31.080]   thank the Lord, everything passed.
[00:01:31.080 --> 00:01:31.920]   It was all fun.
[00:01:31.920 --> 00:01:34.080]   The weekend came, we got to host him.
[00:01:34.080 --> 00:01:37.000]   It was a great time, had a ton of fun
[00:01:37.000 --> 00:01:38.480]   and everything was going great.
[00:01:38.480 --> 00:01:41.480]   And my son and you know, his friend were playing
[00:01:41.480 --> 00:01:43.600]   and just like one of those weekends where you're like,
[00:01:43.600 --> 00:01:44.880]   hey, you say it, we're gonna do it.
[00:01:44.880 --> 00:01:47.020]   Popsicles in the middle of the night.
[00:01:47.020 --> 00:01:48.540]   We're doing popsicles in the middle of the night.
[00:01:48.540 --> 00:01:49.880]   Let's make some memories.
[00:01:49.880 --> 00:01:55.000]   It was all fun and games until Sunday around lunch,
[00:01:55.000 --> 00:01:57.560]   we had all as a family and this kid
[00:01:57.560 --> 00:02:00.040]   that was staying with us went to church
[00:02:00.040 --> 00:02:02.440]   and we came home and we began to eat lunch
[00:02:02.440 --> 00:02:05.080]   and set out lunch for all the kids.
[00:02:05.080 --> 00:02:06.760]   And I can tell his name's Cade,
[00:02:06.760 --> 00:02:08.120]   something was wrong with Cade.
[00:02:08.120 --> 00:02:08.960]   And he's sitting there going like,
[00:02:08.960 --> 00:02:10.800]   oh, I'm not hungry, I don't wanna eat.
[00:02:10.800 --> 00:02:12.720]   Which as a six year old is not that unusual.
[00:02:12.720 --> 00:02:15.040]   A lot of times it's just like, I just don't wanna eat that.
[00:02:15.040 --> 00:02:16.480]   And it's like, is there something else you wanna eat?
[00:02:16.480 --> 00:02:18.560]   Is it something wrong with the food?
[00:02:18.560 --> 00:02:19.400]   Do you not like that?
[00:02:19.400 --> 00:02:21.480]   And he's like, no, I just don't really wanna eat.
[00:02:21.480 --> 00:02:24.200]   And then eventually he says, can I go lay down?
[00:02:24.200 --> 00:02:25.520]   And I begin to go, okay,
[00:02:25.520 --> 00:02:27.740]   there's clearly something going wrong.
[00:02:27.740 --> 00:02:30.560]   But it's been a great weekend, lots of fun.
[00:02:30.560 --> 00:02:32.320]   His parents are gonna be here in like an hour and a half.
