
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.800]   - Well, what's up Porch?
[00:00:18.800 --> 00:00:20.000]   How are we doing tonight?
[00:00:20.000 --> 00:00:24.620]   Hey, it's so good to see you.
[00:00:24.620 --> 00:00:25.780]   Welcome to the Porch.
[00:00:25.780 --> 00:00:27.160]   My name is Timothy Atik,
[00:00:27.160 --> 00:00:29.640]   and I'm one of the teaching pastors here at Watermark
[00:00:29.640 --> 00:00:33.160]   on Sundays as well as here on Tuesday nights.
[00:00:33.160 --> 00:00:34.520]   I do wanna give a shout out
[00:00:34.520 --> 00:00:37.220]   to all of our Porch Live locations watching tonight.
[00:00:37.220 --> 00:00:40.280]   I'm looking at you Midland, Tulsa, Boise.
[00:00:40.280 --> 00:00:43.360]   I'm so glad that you're tuning in with us tonight.
[00:00:43.360 --> 00:00:45.960]   Would y'all say hello to my good friend, Jenny Allen,
[00:00:45.960 --> 00:00:49.000]   who's with us tonight.
[00:00:49.000 --> 00:00:52.400]   Hey, so here's the deal.
[00:00:52.400 --> 00:00:56.520]   If you are just jumping in for the first time in a while
[00:00:56.520 --> 00:00:59.840]   here at the Porch, we have been in a series
[00:00:59.840 --> 00:01:01.440]   on the topic of prayer.
[00:01:01.440 --> 00:01:04.180]   And the whole goal of the series has been
[00:01:04.180 --> 00:01:09.180]   to help us gain traction in talking to and hearing from God.
[00:01:09.180 --> 00:01:12.440]   And Jenny came and joined me
[00:01:12.440 --> 00:01:14.000]   on the first night of the series,
[00:01:14.000 --> 00:01:15.680]   and we, that was a voice crack.
[00:01:15.680 --> 00:01:17.460]   I just hit puberty yesterday.
[00:01:17.460 --> 00:01:19.820]   It's going super well so far.
[00:01:19.820 --> 00:01:24.680]   But on the first night of the series, four weeks ago,
[00:01:24.680 --> 00:01:27.280]   Jenny jumped in and we had a great conversation
[00:01:27.280 --> 00:01:29.160]   around prayer and it just felt right
[00:01:29.160 --> 00:01:33.800]   to bookend the series, having Jenny come back.
[00:01:33.800 --> 00:01:35.680]   If you haven't been tracking with us,
[00:01:35.680 --> 00:01:36.800]   Jenny, you wanna say hello?
[00:01:36.800 --> 00:01:38.600]   I'm just talking and you're there.
[00:01:38.600 --> 00:01:39.440]   - I'm good.
[00:01:39.440 --> 00:01:40.680]   It is so good to be here.
[00:01:40.680 --> 00:01:42.040]   Y'all, we're gonna cause trouble tonight.
[00:01:42.040 --> 00:01:45.240]   We don't totally have a plan for all of this.
[00:01:45.240 --> 00:01:46.920]   Can I just give a little hint?
[00:01:46.920 --> 00:01:47.920]   - Sure.
[00:01:47.920 --> 00:01:50.080]   - We're gonna pray tonight.
[00:01:50.080 --> 00:01:50.920]   (congregation cheering)
[00:01:50.920 --> 00:01:51.920]   Isn't that good?
[00:01:51.920 --> 00:01:53.620]   So creative.
[00:01:53.620 --> 00:01:55.080]   - Yeah, I mean, we were talking about it.
[00:01:55.080 --> 00:01:57.920]   It was like, okay, we'd been doing a series on prayer,
[00:01:57.920 --> 00:02:00.440]   but we haven't really prayed.
[00:02:00.440 --> 00:02:02.880]   So it felt right for us to,
[00:02:02.880 --> 00:02:04.440]   as we're doing a series on prayer,
[00:02:04.440 --> 00:02:06.320]   to actually pray together.
[00:02:06.320 --> 00:02:10.840]   So we're gonna do that in just a little bit.
[00:02:10.840 --> 00:02:13.000]   But before we do that,
[00:02:13.000 --> 00:02:15.040]   I felt like one of the best things I could do
[00:02:15.040 --> 00:02:19.040]   is take you to these couple verses in the Bible
[00:02:19.040 --> 00:02:22.880]   that I think will really set us up for tonight.
[00:02:22.880 --> 00:02:25.120]   So if you have a Bible,
[00:02:25.120 --> 00:02:29.840]   I want you to turn in your phones to Matthew 21.
[00:02:29.840 --> 00:02:34.160]   And I just wanna look at verses 12 and 13 very quickly,
[00:02:34.160 --> 00:02:36.980]   because it has everything to do
[00:02:36.980 --> 00:02:38.860]   with where we're going tonight.
[00:02:38.860 --> 00:02:40.500]   The fact that we are going to spend
[00:02:40.500 --> 00:02:43.400]   a little bit of time praying together,
[00:02:43.400 --> 00:02:45.900]   these couple verses will show us
[00:02:45.900 --> 00:02:48.200]   why we are going to do that.
[00:02:48.200 --> 00:02:50.520]   And it's a story in the Bible
[00:02:50.520 --> 00:02:54.800]   about Jesus cleaning out the temple.
[00:02:54.800 --> 00:02:59.800]   Here's what it says in Matthew 21, verses 12 and 13.
[00:02:59.800 --> 00:03:06.720]   It says this, "And Jesus entered the temple
[00:03:06.720 --> 00:03:11.660]   "and drove out all who sold and bought in the temple.
[00:03:11.660 --> 00:03:15.000]   "And he overturned the tables of the money changers
[00:03:15.000 --> 00:03:18.000]   "and the seats of those who sold pigeons.
[00:03:18.000 --> 00:03:20.260]   "He said to them, 'It is written,
[00:03:20.260 --> 00:03:24.160]   "'My house shall be called a house of prayer,
[00:03:24.160 --> 00:03:26.920]   "'but you make it a den of robbers.'"
[00:03:26.920 --> 00:03:29.440]   So here's why I wanted to start there, Jenny.
[00:03:29.440 --> 00:03:32.140]   I feel like it's a great place for us to start,
[00:03:32.140 --> 00:03:37.140]   because we wanna be people who value the presence of God.
[00:03:37.140 --> 00:03:38.400]   Like we wanna believe,
[00:03:38.400 --> 00:03:40.660]   and I know you believe this firmly in your life,
[00:03:40.660 --> 00:03:43.440]   that our God is a personal God,
[00:03:43.440 --> 00:03:45.320]   that he wants to meet with us.
[00:03:45.320 --> 00:03:48.280]   So when we step into this place at the porch,
[00:03:48.280 --> 00:03:50.360]   we believe God is here.
[00:03:50.360 --> 00:03:51.920]   He wants to meet with us.
[00:03:51.920 --> 00:03:54.640]   He wants to speak to us.
[00:03:54.640 --> 00:03:57.640]   In the temple, in the Bible,
[00:03:57.640 --> 00:04:01.600]   it was the place where God's presence dwelt.
[00:04:01.600 --> 00:04:03.560]   Like it was a very special place.
[00:04:03.560 --> 00:04:06.680]   The temple had a special room inside of it,
[00:04:06.680 --> 00:04:08.320]   known as the Holy of Holies,
[00:04:08.320 --> 00:04:12.160]   where the presence of God filled that one room.
[00:04:12.160 --> 00:04:14.700]   And only one person once a year
[00:04:14.700 --> 00:04:17.520]   was allowed to enter that room.
[00:04:17.520 --> 00:04:18.960]   And he would enter that room
[00:04:18.960 --> 00:04:21.120]   with a rope tied around his ankle
[00:04:21.120 --> 00:04:24.920]   in case he died when he was in there meeting with God.
[00:04:24.920 --> 00:04:26.000]   People could pull him out
[00:04:26.000 --> 00:04:28.840]   without having to go in after him.
[00:04:28.840 --> 00:04:30.560]   And so you have the temple,
[00:04:30.560 --> 00:04:32.660]   which is supposed to be the place
[00:04:32.660 --> 00:04:35.800]   where the presence of God resides,
[00:04:35.800 --> 00:04:38.600]   and the people of God are supposed to come
[00:04:38.600 --> 00:04:41.940]   and worship him and meet with him.
[00:04:41.940 --> 00:04:44.720]   But Jesus shows up, and what's going on?
[00:04:44.720 --> 00:04:49.440]   There's people who are selling animals in God's house.
[00:04:49.440 --> 00:04:52.240]   There's sheep and cows and pigeons
[00:04:52.240 --> 00:04:54.320]   roaming around God's house.
[00:04:54.320 --> 00:04:55.160]   And not only that,
