
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:00:02.420 --> 00:00:27.920]   - Love it.
[00:00:27.920 --> 00:00:28.760]   Hello, friends in the room.
[00:00:28.760 --> 00:00:29.680]   Hello, friends in Fort Worth
[00:00:29.680 --> 00:00:30.600]   and friends in Houston.
[00:00:30.600 --> 00:00:32.440]   I'm gonna start by reading the passage
[00:00:32.440 --> 00:00:34.080]   that we're gonna look at in Romans 8 tonight.
[00:00:34.080 --> 00:00:35.720]   I'm gonna start in reading a little bit
[00:00:35.720 --> 00:00:37.740]   before it in Romans 7 and then dive in
[00:00:37.740 --> 00:00:40.560]   and then I'm gonna pray and we will jump into tonight.
[00:00:40.560 --> 00:00:43.040]   So this comes from Romans chapter seven,
[00:00:43.040 --> 00:00:46.300]   verses 15 through 19, 24 and 25,
[00:00:46.300 --> 00:00:48.080]   and then one through four in chapter eight.
[00:00:48.080 --> 00:00:50.060]   We'll hang out tonight.
[00:00:50.060 --> 00:00:52.760]   Paul writing to the church in Rome says this,
[00:00:52.760 --> 00:00:55.280]   "I do not understand what I do,
[00:00:55.280 --> 00:00:59.180]   "for what I want to do, I do not do.
[00:00:59.180 --> 00:01:01.720]   "But what I hate, I do.
[00:01:01.720 --> 00:01:04.180]   "And if I do what I do not want to do,
[00:01:04.180 --> 00:01:07.380]   "I agree that the law is good.
[00:01:07.380 --> 00:01:11.580]   "As it is, it is no longer I myself who do it,
[00:01:11.580 --> 00:01:14.120]   "but it is sin living in me.
[00:01:14.120 --> 00:01:18.260]   "For I know that good itself does not dwell in me,
[00:01:18.260 --> 00:01:21.400]   "that is, in my sinful nature.
[00:01:21.400 --> 00:01:24.560]   "For I have the desire to do what is good,
[00:01:24.560 --> 00:01:27.160]   "but I cannot carry it out.
[00:01:27.160 --> 00:01:29.320]   "For I do not do the good I want to,
[00:01:29.320 --> 00:01:31.060]   "but the evil that I do not want to do,
[00:01:31.060 --> 00:01:32.560]   "this I keep on doing.
[00:01:32.560 --> 00:01:35.980]   "What a wretched man I am.
[00:01:35.980 --> 00:01:37.820]   "Who will rescue me from this body
[00:01:37.820 --> 00:01:40.120]   "that is subject to death?
[00:01:40.120 --> 00:01:42.080]   "But thanks be to God who delivers me
[00:01:42.080 --> 00:01:44.520]   "through Jesus Christ our Lord.
[00:01:44.520 --> 00:01:46.940]   "Therefore, there is now no condemnation
[00:01:46.940 --> 00:01:49.120]   "for those who are in Christ Jesus,
[00:01:49.120 --> 00:01:50.720]   "because through Christ Jesus,
[00:01:50.720 --> 00:01:54.280]   "the law of the spirit of life has set you free
[00:01:54.280 --> 00:01:56.860]   "from the law of sin and death.
[00:01:56.860 --> 00:01:58.560]   "For the law was powerless to do
[00:01:58.560 --> 00:02:02.400]   "because it was weakened by the flesh, God did,
[00:02:02.400 --> 00:02:05.360]   "by sending his own son in likeness of sinful flesh
[00:02:05.360 --> 00:02:07.420]   "to be a sin offering.
[00:02:07.420 --> 00:02:09.060]   "And so he condemned sin in the flesh
[00:02:09.060 --> 00:02:12.060]   "in order that the righteous requirement of the law
[00:02:12.060 --> 00:02:14.120]   "might be fully met in us,
[00:02:14.120 --> 00:02:16.580]   "who do not live according to the flesh,
[00:02:16.580 --> 00:02:18.100]   "but according to the spirit."
[00:02:18.100 --> 00:02:20.060]   Will you guys pray with me?
[00:02:20.060 --> 00:02:23.000]   Father, we thank you for Romans chapter eight.
[00:02:23.000 --> 00:02:26.060]   Thank you for the weeks ahead.
[00:02:27.000 --> 00:02:28.880]   And just the chance that Lord,
[00:02:28.880 --> 00:02:31.760]   hopefully, if it be your will,
[00:02:31.760 --> 00:02:32.980]   we will get to share together
[00:02:32.980 --> 00:02:35.280]   as we open and study this incredible chapter.
[00:02:35.280 --> 00:02:36.300]   Father, I pray for tonight,
[00:02:36.300 --> 00:02:39.120]   for the message that we're about to walk through,
[00:02:39.120 --> 00:02:42.520]   that anything that I say would be consistent with your word
[00:02:42.520 --> 00:02:45.000]   and your will.
[00:02:45.000 --> 00:02:46.800]   And if it's not, that it would be forgotten
[00:02:46.800 --> 00:02:49.800]   as soon as it is said from my mouth.
[00:02:49.800 --> 00:02:54.020]   I pray for friends in the room who know you,
[00:02:54.020 --> 00:02:56.080]   would they be encouraged and equipped
[00:02:56.080 --> 00:02:59.360]   and deepen in their relationship with you,
[00:02:59.360 --> 00:03:02.360]   not because of a message, but because of you.
[00:03:02.360 --> 00:03:03.320]   Pray for those who don't,
[00:03:03.320 --> 00:03:05.960]   would they encounter the living God tonight
[00:03:05.960 --> 00:03:08.200]   and the Savior who died for them on a cross.
[00:03:08.200 --> 00:03:09.660]   Will we pray for Brussels?
[00:03:09.660 --> 00:03:13.240]   And for all those who are hurting.
[00:03:13.240 --> 00:03:14.780]   And Lord, in the face of terror,
[00:03:14.780 --> 00:03:17.080]   we ask that you would strengthen your church
[00:03:17.080 --> 00:03:19.080]   in Belgium and in Brussels,
[00:03:19.080 --> 00:03:21.480]   and that where darkness is, light would invade
[00:03:21.480 --> 00:03:22.820]   and it would stomp out the darkness
[00:03:22.820 --> 00:03:25.080]   as light always does.
[00:03:25.080 --> 00:03:29.760]   As we wait for your kingdom to fully unravel,
[00:03:29.760 --> 00:03:31.760]   would we be ambassadors of hope,
[00:03:31.760 --> 00:03:37.100]   of life, of kindness in the face of evil.
[00:03:37.100 --> 00:03:41.040]   Thank you for Jesus, the King of all Kings,
[00:03:41.040 --> 00:03:42.840]   the Lord of all Lords.
[00:03:42.840 --> 00:03:45.140]   We love you, amen.
[00:03:45.140 --> 00:03:50.720]   Is anyone filled out,
[00:03:50.720 --> 00:03:53.320]   or did anyone fill out a March Madness bracket
[00:03:53.320 --> 00:03:55.080]   just by a show of hands in this room?
[00:03:55.080 --> 00:03:55.920]   Yeah?
[00:03:55.920 --> 00:03:58.020]   Not as many as I would have thought.
[00:03:58.020 --> 00:04:00.760]   Is anyone still have their bracket alive right now?
[00:04:00.760 --> 00:04:03.060]   It's still in perfect condition.
[00:04:03.060 --> 00:04:05.520]   No, no, I didn't think so.
[00:04:05.520 --> 00:04:06.560]   I filled one out.
[00:04:06.560 --> 00:04:07.720]   I filled it out every single year.
[00:04:07.720 --> 00:04:09.560]   In fact, it's actually a requirement
[00:04:09.560 --> 00:04:11.100]   or part of being on staff at Watermark.
[00:04:11.100 --> 00:04:12.340]   There's a little family thing
[00:04:12.340 --> 00:04:13.800]   where you have to fill out a bracket
[00:04:13.800 --> 00:04:16.300]   and it's a competition with consequences involved.
[00:04:16.300 --> 00:04:19.300]   But on staff, you'll fill this out.
[00:04:19.300 --> 00:04:20.640]   I filled it out every single year.
[00:04:20.640 --> 00:04:22.940]   And here's what happens with my bracket.
[00:04:22.940 --> 00:04:24.280]   Every single year, I fill it out.
[00:04:24.280 --> 00:04:26.320]   I'll choose differently depending on the year.
[00:04:26.320 --> 00:04:27.320]   And every year, I'm like,
[00:04:27.320 --> 00:04:28.380]   this year is going to be the year.
[00:04:28.380 --> 00:04:29.280]   I'm gonna go all the way.
[00:04:29.280 --> 00:04:30.120]   It's gonna be awesome.
[00:04:30.120 --> 00:04:30.960]   We're gonna get there.
[00:04:30.960 --> 00:04:32.920]   And every year, within like one round,
[00:04:32.920 --> 00:04:37.620]   some random school from generic Midwestern USA conference
[00:04:37.620 --> 00:04:39.660]   ends up beating a top school
[00:04:39.660 --> 00:04:42.600]   and the total bracket or my entire bracket is blown.
[00:04:42.600 --> 00:04:44.840]   Year after year, no matter how hard that I try.
[00:04:44.840 --> 00:04:46.100]   What was that?
[00:04:46.100 --> 00:04:46.940]   - SFA.
[00:04:46.940 --> 00:04:48.540]   - SFA, all right.
[00:04:49.540 --> 00:04:51.580]   Oh man, yeah, the SFA.
[00:04:51.580 --> 00:04:53.120]   SFA did it on Friday.
[00:04:53.120 --> 00:04:55.860]   The last perfect bracket was destroyed by SFA.
[00:04:55.860 --> 00:04:57.160]   But how about those Aggies?
[00:04:57.160 --> 00:04:57.980]   How about that?
[00:04:57.980 --> 00:04:59.420]   (audience cheering)
[00:04:59.420 --> 00:05:02.200]   That was just a shameless plug for A&M.
[00:05:02.200 --> 00:05:03.700]   Every single year, no matter how hard I try,
[00:05:03.700 --> 00:05:07.300]   no matter what strategy I take, it always breaks up.
[00:05:07.300 --> 00:05:08.200]   And here's what I know.
[00:05:08.200 --> 00:05:09.660]   I am in good company.
[00:05:09.660 --> 00:05:11.860]   And by good company, misery loves company.
[00:05:11.860 --> 00:05:13.160]   So we're all in this together.
[00:05:13.160 --> 00:05:14.480]   And I know that your bracket,
[00:05:14.480 --> 00:05:17.100]   every single year gets broken as well.
[00:05:17.100 --> 00:05:17.940]   Here's how I know that.
[00:05:17.940 --> 00:05:20.000]   Because there is never once, this is crazy.
[00:05:20.000 --> 00:05:21.140]   You can Google this later
[00:05:21.140 --> 00:05:22.880]   'cause it's about to distract everyone.
[00:05:22.880 --> 00:05:24.480]   In the history of these brackets,
[00:05:24.480 --> 00:05:28.380]   ever been a bracket filled out that was perfect?
[00:05:28.380 --> 00:05:30.460]   It's never happened once.
[00:05:30.460 --> 00:05:32.760]   Hundreds of millions of people have attempted.
