
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:22.520]   - Love it, love it.
[00:00:22.520 --> 00:00:23.360]   Welcome friends in the room,
[00:00:23.360 --> 00:00:25.880]   friends in Fort Worth, Houston, Tulsa,
[00:00:25.880 --> 00:00:28.480]   everywhere that you are joining us tonight
[00:00:28.480 --> 00:00:31.600]   as we wrap up this series, Bad Advice.
[00:00:31.600 --> 00:00:33.280]   And we look towards next week,
[00:00:33.280 --> 00:00:34.480]   which you already heard about, The Unseen,
[00:00:34.480 --> 00:00:36.940]   as we just explore what it looks like as Christians
[00:00:36.940 --> 00:00:40.520]   to fight and battle in the spiritual realm
[00:00:40.520 --> 00:00:41.360]   and spiritual warfare.
[00:00:41.360 --> 00:00:42.960]   So tonight we'll wrap up the series Bad Advice.
[00:00:42.960 --> 00:00:43.920]   I'm gonna start with a story
[00:00:43.920 --> 00:00:46.480]   that'll give us some traction for where we're going.
[00:00:46.480 --> 00:00:50.880]   When I was a senior in college at Texas A&M,
[00:00:50.880 --> 00:00:52.960]   me and some, (audience cheering)
[00:00:52.960 --> 00:00:55.000]   man, it is Aggies here.
[00:00:55.000 --> 00:00:56.200]   Did not see that coming.
[00:00:57.480 --> 00:00:58.840]   My senior year of spring break,
[00:00:58.840 --> 00:01:00.160]   me and three other friends decided,
[00:01:00.160 --> 00:01:01.400]   hey, we're gonna go on a road trip.
[00:01:01.400 --> 00:01:02.840]   It's our last spring break of all time.
[00:01:02.840 --> 00:01:04.040]   You don't get these in the real world.
[00:01:04.040 --> 00:01:04.880]   So we're really excited.
[00:01:04.880 --> 00:01:06.580]   We're gonna go take a road trip together.
[00:01:06.580 --> 00:01:09.640]   We will decide the destinations of the road trip
[00:01:09.640 --> 00:01:10.840]   at some later point.
[00:01:10.840 --> 00:01:12.880]   So we had just talked about this idea conceptually.
[00:01:12.880 --> 00:01:14.880]   And then as we got closer and closer to spring break,
[00:01:14.880 --> 00:01:16.000]   we're like, we'll figure it out when we get there.
[00:01:16.000 --> 00:01:17.680]   None of us were really planners,
[00:01:17.680 --> 00:01:20.160]   but the four of us total would go on a road trip.
[00:01:20.160 --> 00:01:22.440]   The day before spring break begins, it's Friday,
[00:01:22.440 --> 00:01:23.780]   everyone's left town.
[00:01:23.780 --> 00:01:25.520]   We're sitting in College Station trying to figure out
[00:01:25.520 --> 00:01:27.000]   what are we gonna do for spring break?
[00:01:27.000 --> 00:01:28.760]   We decide we're either gonna go west
[00:01:28.760 --> 00:01:29.920]   or we're gonna go east.
[00:01:29.920 --> 00:01:31.320]   And we'll just throw a number on three,
[00:01:31.320 --> 00:01:32.720]   one for west, two for east.
[00:01:32.720 --> 00:01:33.720]   We'll do a collective vote.
[00:01:33.720 --> 00:01:35.280]   It's a democracy.
[00:01:35.280 --> 00:01:37.220]   And we throw a vote, one, two, three, shoot.
[00:01:37.220 --> 00:01:39.960]   And east won as a count of three to one.
[00:01:39.960 --> 00:01:42.680]   So we get in the car and we just take off going east.
[00:01:42.680 --> 00:01:45.160]   We're gonna do a road trip for the next eight days.
