
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:26.560]   - Well good evening everyone.
[00:00:26.560 --> 00:00:28.460]   Not only that's right here in this very room,
[00:00:28.460 --> 00:00:31.420]   but I just found out today that there are 11 groups now.
[00:00:31.420 --> 00:00:32.720]   We're up to 11 groups that are meeting
[00:00:32.720 --> 00:00:34.880]   in other parts of the world right now together.
[00:00:34.880 --> 00:00:38.180]   Not to mention everyone who's listening individually,
[00:00:38.180 --> 00:00:39.980]   whether you're driving, walking,
[00:00:39.980 --> 00:00:41.200]   wherever you are right now,
[00:00:41.200 --> 00:00:43.580]   listening to The Porch and being a part of this thing.
[00:00:43.580 --> 00:00:44.420]   We're so glad you're here.
[00:00:44.420 --> 00:00:45.240]   My name is Garrett.
[00:00:45.240 --> 00:00:47.500]   I get a chance to help out on staff here.
[00:00:47.500 --> 00:00:48.520]   I was at The Porch Fort Worth
[00:00:48.520 --> 00:00:49.900]   for the last four amazing years,
[00:00:49.900 --> 00:00:51.740]   so special shout out to my Fort Worth fam.
[00:00:51.740 --> 00:00:52.860]   I'm gonna be helping out
[00:00:52.860 --> 00:00:54.780]   with the Awaken Conference going forward.
[00:00:54.780 --> 00:00:55.620]   If you don't know what Awaken is,
[00:00:55.620 --> 00:00:58.540]   you should press pause right now and go to awaken.live.
[00:00:58.540 --> 00:00:59.680]   That's not for you right here in the room,
[00:00:59.680 --> 00:01:02.800]   but if you're online or you're listening, awaken.live.
[00:01:02.800 --> 00:01:04.000]   It's gonna be amazing next May.
[00:01:04.000 --> 00:01:05.260]   You can check it out.
[00:01:05.260 --> 00:01:06.160]   Let's get started here tonight.
[00:01:06.160 --> 00:01:09.400]   Hey, are any of you diehards ready for Christmas already?
[00:01:09.400 --> 00:01:11.260]   (audience cheering)
[00:01:11.260 --> 00:01:12.440]   I'm offended at all of you.
[00:01:12.440 --> 00:01:14.620]   I think Christmas belongs between the day
[00:01:14.620 --> 00:01:16.900]   after Thanksgiving and December 31st.
[00:01:16.900 --> 00:01:18.660]   (audience cheering)
[00:01:18.660 --> 00:01:22.100]   I'm just gonna, I know I just divided the room terribly,
[00:01:22.100 --> 00:01:25.220]   but however you feel about the upcoming holiday,
[00:01:25.220 --> 00:01:26.700]   whether it should be celebrated now
[00:01:26.700 --> 00:01:29.820]   or in its proper place, just so you know where I stand,
[00:01:29.820 --> 00:01:31.620]   however you feel about that,
[00:01:31.620 --> 00:01:33.300]   one thing is going on right now,
[00:01:33.300 --> 00:01:36.020]   and it is that little people, children,
[00:01:36.020 --> 00:01:36.980]   are gonna be finding out
[00:01:36.980 --> 00:01:39.860]   that Santa Claus is actually not real,
