
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.360]   - All right, how are we doing?
[00:00:21.360 --> 00:00:23.640]   Man, it's amazing.
[00:00:23.640 --> 00:00:24.800]   Welcome friends in the room.
[00:00:24.800 --> 00:00:27.160]   What was amazing friends who are joining us, not here.
[00:00:27.160 --> 00:00:28.800]   It was just the worship session we just had.
[00:00:28.800 --> 00:00:30.120]   I'm sure it was amazing if you're in Fort Worth
[00:00:30.120 --> 00:00:31.400]   or Houston or wherever you are.
[00:00:31.400 --> 00:00:33.320]   I'm gonna start us off with a story
[00:00:33.320 --> 00:00:35.240]   as we continue this series called Bad Advice.
[00:00:35.240 --> 00:00:37.360]   We just look at these cultural expressions,
[00:00:37.360 --> 00:00:40.760]   beliefs and ideas that really were fed every day
[00:00:40.760 --> 00:00:42.080]   that if you really think about them,
[00:00:42.080 --> 00:00:44.840]   especially if you compare them to scripture, are bad advice.
[00:00:44.840 --> 00:00:47.280]   We've covered a couple of them related to follow your heart,
[00:00:47.280 --> 00:00:48.960]   why that's a bad idea and bad advice.
[00:00:48.960 --> 00:00:50.640]   Good people go to heaven, that's bad advice.
[00:00:50.640 --> 00:00:52.560]   Try before you buy, bad advice.
[00:00:52.560 --> 00:00:54.120]   And tonight we're gonna continue that series.
[00:00:54.120 --> 00:00:56.120]   I'm gonna start with a story that'll kind of give us
[00:00:56.120 --> 00:00:57.160]   traction for where we're going.
[00:00:57.160 --> 00:00:59.720]   And I'm gonna let you guys in to one of my more
[00:00:59.720 --> 00:01:01.120]   embarrassing moments.
[00:01:01.120 --> 00:01:03.680]   And so I'd like for us to keep this in the room
[00:01:03.680 --> 00:01:06.280]   and in the respective rooms, wherever you are.
[00:01:06.280 --> 00:01:09.360]   And this happened, so the last semester
[00:01:09.360 --> 00:01:11.920]   of my senior year of college, I had a good friend
[00:01:11.920 --> 00:01:14.280]   who came up and we were talking and we were buddies
[00:01:14.280 --> 00:01:16.120]   and he had a part-time job and he was like,
[00:01:16.120 --> 00:01:17.640]   "Hey, you should do this part-time job."
[00:01:17.640 --> 00:01:18.880]   I mean, I'm like banking on it.
[00:01:18.880 --> 00:01:22.520]   His part-time job was, he was modeling.
[00:01:22.520 --> 00:01:26.380]   So his, let's call this friend Matt,
[00:01:26.380 --> 00:01:27.280]   because that was his name.
[00:01:27.280 --> 00:01:30.720]   And Matt was, and he made like $300 an hour.
[00:01:30.720 --> 00:01:31.840]   He's like, "Dude, it's crazy."
[00:01:31.840 --> 00:01:33.240]   You know, he just put on a shirt and he's like,
[00:01:33.240 --> 00:01:34.080]   "There you go."
[00:01:34.080 --> 00:01:36.160]   And he's like, "Man, you should try it out."
[00:01:36.160 --> 00:01:40.280]   One year guy, and there's like 3,000 redheads
[00:01:40.280 --> 00:01:41.160]   on the entire planet.
[00:01:41.160 --> 00:01:43.580]   So you know, probably you're not competing against a lot.
[00:01:43.580 --> 00:01:44.420]   So go for it.
[00:01:44.420 --> 00:01:47.360]   And so he connected all this stuff.
[00:01:47.360 --> 00:01:49.400]   I can't believe I'm telling this story.
[00:01:49.400 --> 00:01:52.120]   He connected and he's like, "Here, here's all you need to go.
[00:01:52.120 --> 00:01:53.240]   "Here's the person that'll call you."
[00:01:53.240 --> 00:01:55.240]   They reach out, they set up this entire like shoot,
[00:01:55.240 --> 00:01:57.880]   hey, show up, here's the day,
[00:01:57.880 --> 00:01:59.080]   here's the place to go to.
[00:01:59.080 --> 00:02:01.260]   You're gonna go do this shoot for this like clothing line.
[00:02:01.260 --> 00:02:02.760]   It was actually in Dallas.
[00:02:02.760 --> 00:02:05.760]   And it was like, you know, some retail clothing place.
[00:02:05.760 --> 00:02:08.240]   So anyways, hey, show up, you'll put on these jeans
[00:02:08.240 --> 00:02:09.480]   and then you'll do this picture thing.
[00:02:09.480 --> 00:02:11.160]   Show up, the day comes, a little nervous,
[00:02:11.160 --> 00:02:12.000]   not what to expect.
[00:02:12.000 --> 00:02:13.840]   Get there, going in the place,
[00:02:13.840 --> 00:02:15.800]   kinda not sure what this is all gonna look like.
[00:02:15.800 --> 00:02:18.060]   Go up and I meet the lady who essentially says,
[00:02:18.060 --> 00:02:20.480]   "Oh yes, David, here you go, perfect.
[00:02:20.480 --> 00:02:22.180]   "Oh, here's the jeans, there's a changing room,
[00:02:22.180 --> 00:02:23.540]   "go put 'em on."
[00:02:23.540 --> 00:02:25.300]   I go to the changing room
[00:02:25.300 --> 00:02:28.420]   and this whole experience is new to me.
[00:02:28.420 --> 00:02:29.700]   And I'm not the changing room,
[00:02:29.700 --> 00:02:31.380]   but just, you know, the whole picture thing.
[00:02:31.380 --> 00:02:33.540]   And I begin to put on these jeans
[00:02:33.540 --> 00:02:35.980]   and I begin to realize something very quickly.
[00:02:35.980 --> 00:02:38.160]   Houston, we have a problem, a big problem.
[00:02:38.160 --> 00:02:40.700]   I can't fit these jeans over my legs.
[00:02:40.700 --> 00:02:42.700]   I'm like, they must be giving me ladies jeans or something.
[00:02:42.700 --> 00:02:44.540]   I check the tag and they are my size.
[00:02:44.540 --> 00:02:46.700]   And I'm like, oh my gosh, these are so tight.
[00:02:46.700 --> 00:02:49.480]   I can barely fit them up over my legs.
[00:02:49.480 --> 00:02:53.100]   I'm looking in the mirror like, this cannot be right.
[00:02:53.100 --> 00:02:54.620]   This is not the style.
[00:02:54.620 --> 00:02:56.300]   And I'm pretty sure, but then in the back of my head,
[00:02:56.300 --> 00:02:57.340]   I'm like, this doesn't look right,
[00:02:57.340 --> 00:02:59.900]   but maybe, you know, they're like, it's European looking
[00:02:59.900 --> 00:03:01.420]   and it's the style that's coming in
[00:03:01.420 --> 00:03:03.380]   and maybe this is what they want.
[00:03:03.380 --> 00:03:06.060]   And I can literally, true story, like barely walk.
[00:03:06.060 --> 00:03:08.800]   And so I'm like, I guess I'll make my way over to the lady
[00:03:08.800 --> 00:03:11.600]   and I'm waddling like a penguin over to her.
[00:03:11.600 --> 00:03:14.700]   And I walk up to her and without missing a beat,
[00:03:14.700 --> 00:03:16.340]   she goes, she looks at me.
[00:03:16.340 --> 00:03:18.180]   Yeah, that's not gonna work.
[00:03:18.180 --> 00:03:19.400]   Okay, I think we're done.
[00:03:19.400 --> 00:03:20.460]   You can go change back out.
[00:03:20.460 --> 00:03:22.440]   Literally, she sent me back to the room,
[00:03:22.440 --> 00:03:24.940]   had me change out of it and that was it.
[00:03:24.940 --> 00:03:27.140]   That was the short-lived, any opportunity that I had
[00:03:27.140 --> 00:03:28.980]   of clearly, hey, this is not for me
[00:03:28.980 --> 00:03:32.100]   and I need to go on a diet or something.
[00:03:32.100 --> 00:03:35.140]   And it was one of those moments where I was like,
[00:03:35.140 --> 00:03:38.620]   ouch, lady, first off, a little harsh, please.
[00:03:38.620 --> 00:03:39.900]   Not that I disagree with you.
[00:03:39.900 --> 00:03:41.940]   I kind of have that thought in the changing room,
[00:03:41.940 --> 00:03:44.000]   but still a little stronger
[00:03:44.000 --> 00:03:46.300]   than I would have wanted to hear.
[00:03:46.300 --> 00:03:49.660]   And the truth is, what she was doing in that moment
[00:03:49.660 --> 00:03:51.140]   was she was being honest.
[00:03:51.140 --> 00:03:52.480]   She was telling the truth.
[00:03:52.480 --> 00:03:58.080]   She was maybe being a little judgmental, if you will,
[00:03:58.080 --> 00:04:01.440]   but she was saying what was right and what was true.
[00:04:01.440 --> 00:04:03.880]   And the reason I start there is because just like
[00:04:03.880 --> 00:04:08.120]   in that scenario where clearly this person being me
[00:04:08.120 --> 00:04:11.440]   had not aligned to the standard of modeling.
[00:04:11.440 --> 00:04:12.800]   So my modeling career didn't make it
[00:04:12.800 --> 00:04:15.720]   and I had not aligned to what they were looking for
[00:04:15.720 --> 00:04:18.540]   in the same way and all she was doing was voicing that,
[00:04:18.540 --> 00:04:20.280]   communicating that in the same way.
[00:04:20.820 --> 00:04:23.880]   Tonight, we're gonna talk about a topic
[00:04:23.880 --> 00:04:27.860]   that involves and would require, just like that lady,
[00:04:27.860 --> 00:04:32.000]   speaking the truth honestly and what is accurate
[00:04:32.000 --> 00:04:34.920]   and what is true, even if it can feel judgmental
[00:04:34.920 --> 00:04:37.700]   because it fails to meet the standard
[00:04:37.700 --> 00:04:40.580]   and how that is a necessary part
[00:04:40.580 --> 00:04:42.840]   of living the Christian life.
[00:04:42.840 --> 00:04:45.000]   Specifically, we're gonna talk about a bad advice
[00:04:45.000 --> 00:04:48.120]   that contradicts this idea for Christians especially.
[00:04:48.120 --> 00:04:49.760]   So this message is really tailored
[00:04:49.760 --> 00:04:50.980]   to those of us who are Christians,
[00:04:50.980 --> 00:04:53.920]   but I think if you're still figuring this whole thing out,
[00:04:53.920 --> 00:04:55.800]   maybe you're new to church for the first time in a while,
[00:04:55.800 --> 00:04:56.700]   maybe you left church,
[00:04:56.700 --> 00:04:58.440]   maybe you're not even sure what you believe,
[00:04:58.440 --> 00:05:00.080]   maybe tonight's message will give you a little bit
[00:05:00.080 --> 00:05:03.240]   of clarity around the idea of why Christians
[00:05:03.240 --> 00:05:07.840]   have seemed so judgmental and have missed it
[00:05:07.840 --> 00:05:10.480]   as it relates to the topic we're about to talk about.
[00:05:10.480 --> 00:05:12.640]   Because there is an indication that we're given
[00:05:12.640 --> 00:05:15.720]   inside of the Bible that this idea of judging
[00:05:15.720 --> 00:05:17.520]   or holding someone to a standard
[00:05:17.520 --> 00:05:19.920]   and speaking the truth to them is a part
[00:05:19.920 --> 00:05:20.880]   of living the Christian life.
[00:05:20.880 --> 00:05:22.680]   You cannot be obedient to Jesus
[00:05:22.680 --> 00:05:24.400]   if you're unwilling to do that
[00:05:24.400 --> 00:05:26.960]   or if you're unwilling to have those voices
[00:05:26.960 --> 00:05:28.600]   inside of your life.
[00:05:28.600 --> 00:05:29.600]   But at the same time,
[00:05:29.600 --> 00:05:30.980]   Christians have really gotten this wrong.
[00:05:30.980 --> 00:05:32.560]   If you think about in culture what people think
[00:05:32.560 --> 00:05:34.680]   of when they think of Christians,
[00:05:34.680 --> 00:05:37.720]   being judgmental, homophobic,
[00:05:37.720 --> 00:05:40.960]   people who are self-righteous,
[00:05:40.960 --> 00:05:43.560]   all these different adjectives that a lot of times stem
[00:05:43.560 --> 00:05:46.680]   from the fact that culture feels so judged
[00:05:46.680 --> 00:05:48.760]   by the Christians who are very quick
[00:05:48.760 --> 00:05:50.560]   to judge others outside the church,
[00:05:50.560 --> 00:05:53.320]   but not quick to judge and care for those inside the church.
[00:05:53.320 --> 00:05:55.200]   Very quick to say, "Disney, I can't believe Beauty
[00:05:55.200 --> 00:05:56.280]   and the Beast, and that's crazy.
[00:05:56.280 --> 00:05:57.240]   What was Gaston doing?
[00:05:57.240 --> 00:05:58.060]   Oh my gosh."
[00:05:58.060 --> 00:06:00.140]   But they're not quick to say,
[00:06:00.140 --> 00:06:02.700]   "Hey, inside of the church, we have a divorce problem.
[00:06:02.700 --> 00:06:04.440]   This is not okay.
[00:06:04.440 --> 00:06:06.140]   Pornography's not okay.
[00:06:06.140 --> 00:06:12.440]   That covering up pedophilia
[00:06:12.440 --> 00:06:15.480]   as has been a part of certain denominations is not okay.
[00:06:16.480 --> 00:06:18.480]   And the church of Christ has to be much better
[00:06:18.480 --> 00:06:19.320]   as it relates to this."
[00:06:19.320 --> 00:06:21.040]   And I think you were gonna discover tonight
[00:06:21.040 --> 00:06:24.200]   that for many people,
[00:06:24.200 --> 00:06:25.840]   their impression of Christianity
[00:06:25.840 --> 00:06:27.960]   shaped by judgmental Christians
[00:06:27.960 --> 00:06:29.640]   is because those judgmental Christians
[00:06:29.640 --> 00:06:31.680]   just weren't handling this issue right.
[00:06:31.680 --> 00:06:33.240]   So we're gonna look and explore that tonight
[00:06:33.240 --> 00:06:34.800]   as we look at the bad advice
[00:06:34.800 --> 00:06:38.480]   that's often said in a number of different ways,
[00:06:38.480 --> 00:06:39.880]   but it relates to judging.
