
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.080]   Love it, keep going.
[00:00:18.080 --> 00:00:20.220]   Hello, friends in the room.
[00:00:20.220 --> 00:00:23.020]   Hello, Fort Worth and friends in Houston.
[00:00:23.020 --> 00:00:24.880]   I am gonna start with a story
[00:00:24.880 --> 00:00:28.180]   about some of my college experience, how I landed.
[00:00:28.180 --> 00:00:29.000]   It'll tell us where we're going.
[00:00:29.000 --> 00:00:30.080]   I was 18 years old.
[00:00:30.080 --> 00:00:33.500]   It was my second semester of my senior year in high school
[00:00:33.500 --> 00:00:37.180]   and I was enrolled in the University of Texas.
[00:00:37.180 --> 00:00:41.280]   If you, yeah, I love this.
[00:00:41.280 --> 00:00:43.300]   And I was planning on going there.
[00:00:43.300 --> 00:00:44.820]   I had a roommate lined up.
[00:00:44.820 --> 00:00:46.540]   I had a major that had been picked.
[00:00:46.540 --> 00:00:50.780]   I was all set and I got a call from a coach
[00:00:50.780 --> 00:00:53.180]   at the University of Texas A&M.
[00:00:53.180 --> 00:00:57.460]   Love it, didn't see that coming.
[00:00:57.460 --> 00:01:00.740]   And he basically said, hey, I have an opportunity
[00:01:00.740 --> 00:01:02.500]   that I want you to be a part of
[00:01:02.500 --> 00:01:06.100]   and it involves our track team.
[00:01:06.100 --> 00:01:07.260]   And I'm thinking, wait a second, track?
[00:01:07.260 --> 00:01:10.020]   I didn't play, I never did track in my whole life.
[00:01:10.020 --> 00:01:11.700]   Are you sure you have the right number right now?
[00:01:11.700 --> 00:01:14.020]   And the thing involved, and I think Chad is gonna hand me
[00:01:14.020 --> 00:01:16.220]   exactly what it involved, and it was an opportunity
[00:01:16.220 --> 00:01:18.820]   where he basically said, I want to give you a chance
[00:01:18.820 --> 00:01:22.060]   to be on our track team and it involved this.
[00:01:22.060 --> 00:01:24.100]   Now, what is this?
[00:01:24.100 --> 00:01:26.060]   A giant toothpick, of course.
[00:01:26.060 --> 00:01:27.020]   That's not at all what it is.
[00:01:27.020 --> 00:01:29.300]   It involved something called the javelin.
[00:01:29.300 --> 00:01:30.860]   And I'm going, again, buddy, are you sure
[00:01:30.860 --> 00:01:32.140]   you have the right number?
[00:01:32.140 --> 00:01:33.780]   And he says, yeah, if you will come to A&M,
[00:01:33.780 --> 00:01:35.340]   I will teach you to throw the javelin.
[00:01:35.340 --> 00:01:39.000]   Apparently, because no one throws the javelin
[00:01:39.000 --> 00:01:40.860]   in this country, or very few people do,
[00:01:40.860 --> 00:01:42.980]   the way that they get people on their team
[00:01:42.980 --> 00:01:44.940]   is they recruit young 18-year-olds
[00:01:44.940 --> 00:01:46.700]   who have no idea what they're doing with their life.
[00:01:46.700 --> 00:01:48.220]   And they say, hey, if you come here,
[00:01:48.220 --> 00:01:50.980]   I will teach you to throw this,
[00:01:50.980 --> 00:01:53.140]   especially those who, I played baseball and football.
[00:01:53.140 --> 00:01:54.500]   So he was like, yeah, it'll be great.
[00:01:54.500 --> 00:01:56.640]   So anyways, the crazier thing, I end up going,
[00:01:56.640 --> 00:01:59.100]   I changed everything for this sport
[00:01:59.100 --> 00:02:00.220]   that I'd never been a part of.
[00:02:00.220 --> 00:02:03.220]   I didn't even know existed, this thing that was out there
[00:02:03.220 --> 00:02:06.100]   called javelin, and being on this track team.
[00:02:06.100 --> 00:02:09.740]   In other words, I had never once in my life dreamed
[00:02:09.740 --> 00:02:12.220]   about going to be a part of a track team
[00:02:12.220 --> 00:02:13.840]   and specifically throwing the javelin.
[00:02:13.840 --> 00:02:15.420]   When you're a little kid sitting around in class,
[00:02:15.420 --> 00:02:16.420]   you're like, oh, this is what I'm gonna do
[00:02:16.420 --> 00:02:18.020]   for college someday.
[00:02:18.020 --> 00:02:20.100]   Never did it across my mind, I'm gonna throw the javelin
[00:02:20.100 --> 00:02:21.180]   at Texas A&M.
[00:02:21.180 --> 00:02:22.940]   That never happened, and yet, all of a sudden,
[00:02:22.940 --> 00:02:25.060]   this thing that I had no idea about
[00:02:25.060 --> 00:02:27.160]   really defined my college experience.
[00:02:27.160 --> 00:02:28.340]   It changed everything.
[00:02:28.340 --> 00:02:32.060]   It changed where I was going to school.
[00:02:32.060 --> 00:02:34.020]   It changed what I studied, because the program
[00:02:34.020 --> 00:02:36.740]   that I was going to study at Texas,
[00:02:36.740 --> 00:02:39.340]   the A&M school was not as strong.
[00:02:39.340 --> 00:02:40.500]   It wasn't a good thing to study there.
[00:02:40.500 --> 00:02:41.740]   So it changed what I studied.
[00:02:41.740 --> 00:02:42.940]   It changed my schedule.
[00:02:42.940 --> 00:02:44.780]   It changed what I did with my time,
[00:02:44.780 --> 00:02:46.940]   because all of a sudden, now I'm a part of this team,
[00:02:46.940 --> 00:02:49.100]   and I'm a part of 80 other people
[00:02:49.100 --> 00:02:51.220]   who are on this track team, and each person
[00:02:51.220 --> 00:02:53.740]   does these different roles and different functions.
[00:02:53.740 --> 00:02:56.180]   It put me underneath this new authority
[00:02:56.180 --> 00:02:58.580]   of this new coaching staff that I was a part of.
[00:02:58.580 --> 00:03:01.080]   This thing that I didn't even know existed,
[00:03:01.080 --> 00:03:05.820]   javelin, all of a sudden really defined
[00:03:05.820 --> 00:03:09.040]   my experience in college, and it changed everything.
[00:03:09.040 --> 00:03:12.480]   The reason I start there is because tonight,
[00:03:12.480 --> 00:03:13.700]   we're gonna talk about something,
[00:03:13.700 --> 00:03:16.880]   and it is something that I think many of us in the room
[00:03:16.880 --> 00:03:18.580]   don't even know it fully exists,
[00:03:18.580 --> 00:03:20.660]   and don't even know why it's so important.
[00:03:20.660 --> 00:03:23.680]   It's this thing out there, and it's this decision
[00:03:23.680 --> 00:03:27.300]   that if you will make tonight, will define everything
[00:03:27.300 --> 00:03:29.220]   for the rest of your life.
[00:03:29.220 --> 00:03:30.120]   Or let me say it this way.
[00:03:30.120 --> 00:03:31.380]   If there was something tonight,
[00:03:31.380 --> 00:03:33.220]   or there's something we're gonna discuss tonight,
[00:03:33.220 --> 00:03:36.180]   that if you will decide to embrace this truth
[00:03:36.180 --> 00:03:37.960]   that we're gonna look at, it will shape
[00:03:37.960 --> 00:03:38.900]   the rest of your future.
[00:03:38.900 --> 00:03:42.080]   It will provide for you a place where you will be protected
[00:03:42.080 --> 00:03:45.060]   from sin for the rest of your life.
[00:03:45.060 --> 00:03:46.720]   It will provide a place where you will have
[00:03:46.720 --> 00:03:49.700]   deeper relationships than you've ever known before.
[00:03:49.700 --> 00:03:51.940]   It will provide a place where your relationship with God
[00:03:51.940 --> 00:03:54.380]   will be stronger and increasingly stronger.
[00:03:54.380 --> 00:03:56.500]   It will provide a place for you to experience
[00:03:56.500 --> 00:03:58.260]   and find your purpose.
[00:03:58.260 --> 00:04:02.020]   Maybe for the first time ever, you'll experience that.
[00:04:02.020 --> 00:04:05.820]   And all of this can take place by simply making a decision.
[00:04:05.820 --> 00:04:08.540]   You will set yourself to experience all of those things.
[00:04:08.540 --> 00:04:11.600]   What is the thing that you may not even know exists
[00:04:11.600 --> 00:04:13.500]   that may define, and if you will allow,
[00:04:13.500 --> 00:04:16.480]   is supposed to define everything?
[00:04:16.480 --> 00:04:18.500]   The local church.
[00:04:18.500 --> 00:04:20.220]   Being a part of the local church.
[00:04:20.220 --> 00:04:22.700]   In other words, it is in making the decision
[00:04:22.700 --> 00:04:25.500]   that I am going to not just, if I'm a Christian,
[00:04:25.500 --> 00:04:27.220]   and I'm speaking primarily to Christians
