
[00:00:00.000 --> 00:00:23.000]   [Music]
[00:00:23.000 --> 00:00:24.600]   All right, let's go, Porsche.
[00:00:24.600 --> 00:00:25.500]   Let's do this.
[00:00:25.500 --> 00:00:26.100]   Y'all ready?
[00:00:26.100 --> 00:00:28.200]   Let's go!
[00:00:28.200 --> 00:00:31.000]   We are here to have a good time and we just want to go ahead and
[00:00:31.000 --> 00:00:34.000]   start off by, like we always do, welcoming our Porsche Live
[00:00:34.000 --> 00:00:34.700]   locations.
[00:00:34.700 --> 00:00:37.500]   I'm gonna let each of these guys welcome a Porsche Live location
[00:00:37.500 --> 00:00:39.800]   and make sure we show them some love in the room after each one.
[00:00:39.800 --> 00:00:40.500]   So David.
[00:00:40.500 --> 00:00:42.700]   Welcome, Houston, Texas.
[00:00:42.700 --> 00:00:44.100]   Let's go Astros!
[00:00:44.100 --> 00:00:45.700]   Porsche Live Houston, welcome.
[00:00:45.700 --> 00:00:50.800]   All of you self-righteous people about them being cheaters, like
[00:00:50.800 --> 00:00:52.500]   you've never done anything wrong in your life.
[00:00:52.500 --> 00:00:57.200]   Wow, I was going to not be as excited as that.
[00:00:57.200 --> 00:00:58.200]   You don't have to be, be you.
[00:00:58.200 --> 00:01:00.900]   Okay, Austin, we love you.
[00:01:00.900 --> 00:01:01.800]   We're really proud of you.
[00:01:01.800 --> 00:01:02.400]   Porsche Live Austin!
[00:01:02.400 --> 00:01:07.000]   Let's go Phoenix and Boise!
[00:01:07.000 --> 00:01:08.800]   Let's go Potatoes!
[00:01:08.800 --> 00:01:11.600]   Yeah, Phoenix and Boise.
[00:01:11.600 --> 00:01:14.500]   And as always, our friends in the room, we're so glad you're here.
[00:01:14.500 --> 00:01:18.100]   And like I said earlier, we are wrapping up the We're All Freaking
[00:01:18.100 --> 00:01:21.100]   Out series on mental health, anxiety, stress, worry, all the
[00:01:21.100 --> 00:01:21.600]   things.
[00:01:21.600 --> 00:01:26.100]   And so we did this at Awaken just like this, pretty much, and it
[00:01:26.100 --> 00:01:27.400]   was, I mean, everyone loved it.
[00:01:27.400 --> 00:01:29.100]   So, you know, we're diving in.
[00:01:29.100 --> 00:01:31.700]   You better keep making them happy.
[00:01:31.700 --> 00:01:34.200]   I loved it.
[00:01:34.200 --> 00:01:35.200]   I'm like, let's do it again.
[00:01:35.200 --> 00:01:36.700]   At least you guys loved it.
[00:01:36.700 --> 00:01:37.500]   Yeah, they're all like, who?
[00:01:37.500 --> 00:01:38.300]   What? Awaken?
[00:01:38.300 --> 00:01:39.300]   And so, okay.
[00:01:39.300 --> 00:01:43.900]   Well, first off, I know that you have all lived in Dallas at one
[00:01:43.900 --> 00:01:46.600]   point, the only one who doesn't, JP, you're down in Waco, Texas
[00:01:46.600 --> 00:01:48.500]   now, serving at Harris Creek.
[00:01:48.500 --> 00:01:52.500]   And, but you have lived in Dallas, obviously.
[00:01:52.500 --> 00:01:55.200]   What is one restaurant?
[00:01:55.200 --> 00:01:59.700]   If y'all only got to eat at one more restaurant in Dallas, Texas,
[00:01:59.700 --> 00:02:00.800]   what would it be?
[00:02:00.800 --> 00:02:03.400]   Fuzzies.
[00:02:03.400 --> 00:02:04.700]   I've got mine.
[00:02:04.700 --> 00:02:05.400]   You said fuzzies down here.
[00:02:05.400 --> 00:02:06.800]   You ready?
[00:02:06.800 --> 00:02:07.600]   Yeah, yeah, yeah.
[00:02:07.600 --> 00:02:08.100]   What is it?
[00:02:08.100 --> 00:02:12.800]   Yeah, no, if I could only choose one, I would choose Macero, Mico,
[00:02:12.800 --> 00:02:17.600]   Matitos, and Velvet Taco.
[00:02:17.600 --> 00:02:19.400]   Okay, got it.
[00:02:19.400 --> 00:02:19.900]   Got it.
[00:02:19.900 --> 00:02:20.700]   Mexican food.
[00:02:20.700 --> 00:02:21.900]   Math has never been his thing.
[00:02:21.900 --> 00:02:22.300]   Yeah.
[00:02:23.200 --> 00:02:26.400]   Okay, I never get tired of Jose's.
[00:02:26.400 --> 00:02:27.300]   Have y'all ever been there?
[00:02:27.300 --> 00:02:30.200]   The patio on a fall day.
[00:02:30.200 --> 00:02:31.300]   Zach introduced me to it.
[00:02:31.300 --> 00:02:33.100]   I know, we introduce everyone to it.
[00:02:33.100 --> 00:02:35.100]   If you go out to eat with us, we'll probably take you to Jose's.
[00:02:35.100 --> 00:02:36.200]   We are Mexican lovers.
[00:02:36.200 --> 00:02:37.200]   I would say Mico Sina.
[00:02:37.200 --> 00:02:37.800]   Wow.
[00:02:37.800 --> 00:02:39.200]   Yeah, Mico Sina.
[00:02:39.200 --> 00:02:39.600]   Okay.
[00:02:39.600 --> 00:02:42.700]   And then let's go a little more on the spiritual side, and then
[00:02:42.700 --> 00:02:44.400]   we'll dive into the questions on mental health.
[00:02:44.400 --> 00:02:50.500]   What is, I'll ask this, what book of the Bible are you reading
[00:02:50.500 --> 00:02:54.200]   right now, and give us kind of like, what are you learning in
[00:02:54.200 --> 00:02:54.400]   it?
[00:02:54.400 --> 00:02:56.900]   Are you reading the Bible?
[00:02:56.900 --> 00:02:58.600]   No, I actually stopped.
[00:02:58.600 --> 00:02:59.200]   Do you read the Bible?
[00:02:59.200 --> 00:03:00.200]   I actually stopped.
[00:03:00.200 --> 00:03:01.100]   He's in the Quran.
[00:03:01.100 --> 00:03:03.300]   It's great, man.
[00:03:03.300 --> 00:03:03.900]   It's got some really--
[00:03:03.900 --> 00:03:05.300]   Running to Joseph Smith, he loves them.
[00:03:05.300 --> 00:03:07.800]   There's some powerful nuggets in there for sure.
[00:03:07.800 --> 00:03:12.500]   Today, this morning, I read through Mark chapter 4, and
[00:03:12.500 --> 00:03:16.500]   actually I'll share this here in a second, but we was camping
[00:03:16.500 --> 00:03:17.600]   out in Mark chapter 4.
[00:03:17.600 --> 00:03:18.900]   And what did you learn?
[00:03:18.900 --> 00:03:19.800]   Oh, you'll share it later?
[00:03:19.800 --> 00:03:20.300]   Yeah, yeah.
[00:03:20.300 --> 00:03:22.500]   Okay, a foreshadowing of what's to come.
[00:03:22.500 --> 00:03:23.200]   Jenny?
[00:03:23.200 --> 00:03:27.200]   So I'm actually listening to Galatians this week on Dwell
