
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:25.600]   - Alright, well hey, welcome friends in the room
[00:00:25.600 --> 00:00:28.900]   in Fort Worth, Houston, El Paso, Fayetteville, Phoenix,
[00:00:28.900 --> 00:00:33.340]   Boise, Idaho, all the other PortsLive locations,
[00:00:33.340 --> 00:00:35.540]   and especially all of us in the room.
[00:00:35.540 --> 00:00:37.860]   We are continuing the series, Roaring 20s,
[00:00:37.860 --> 00:00:41.260]   how to have 20s, the decade between 2020 and 2030
[00:00:41.260 --> 00:00:43.120]   that roar in every way you want them to
[00:00:43.120 --> 00:00:44.320]   and every way that God wants them to,
[00:00:44.320 --> 00:00:48.260]   not to just survive the next decade or your 20s,
[00:00:48.260 --> 00:00:50.980]   but to thrive in a way that leads to the type of life
[00:00:50.980 --> 00:00:53.700]   that God wants and ultimately you want.
[00:00:53.700 --> 00:00:55.580]   Tonight, I'm gonna start by just telling kind of a story
[00:00:55.580 --> 00:00:57.200]   that'll give some direction for where we're going.
[00:00:57.200 --> 00:00:59.420]   In college, I had a chance to be on the track team
[00:00:59.420 --> 00:01:02.140]   where I went to school, and my first year of college
[00:01:02.140 --> 00:01:04.740]   showed up, and track is a spring sport,
[00:01:04.740 --> 00:01:08.620]   so the fall was a time of like conditioning and training
[00:01:08.620 --> 00:01:09.820]   and just doing a bunch of exercises,
[00:01:09.820 --> 00:01:11.420]   getting ready for the season coming up.
[00:01:11.420 --> 00:01:14.280]   I threw the javelin, which is the most random sport
[00:01:14.280 --> 00:01:16.940]   on the planet, which explains how I was able to do it
[00:01:16.940 --> 00:01:18.740]   at that school, 'cause there's like three of us
[00:01:18.740 --> 00:01:20.680]   out there that do it, but anyways,
[00:01:20.680 --> 00:01:23.220]   so I was with all the throwers, so you got javelin,
[00:01:23.220 --> 00:01:27.020]   shop hood, just people who were part of the throws group.
[00:01:27.020 --> 00:01:30.140]   And the biggest challenge in the conditioning season
[00:01:30.140 --> 00:01:32.740]   or that semester, the fall semester, that we had,
