
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.860]   - All right, here we go.
[00:00:21.860 --> 00:00:22.700]   - Here we are.
[00:00:22.700 --> 00:00:26.440]   - Corona porch edition week three.
[00:00:26.440 --> 00:00:29.180]   We are continuing this series on Esther,
[00:00:29.180 --> 00:00:30.620]   God save the queen, how you doing man?
[00:00:30.620 --> 00:00:31.700]   - I'm doing pretty good.
[00:00:31.700 --> 00:00:32.540]   - Yeah.
[00:00:32.540 --> 00:00:33.740]   - I'm excited just to be here.
[00:00:33.740 --> 00:00:34.580]   - Come on bro, I love it man.
[00:00:34.580 --> 00:00:36.020]   - Yeah, it's just nice to get out of the house.
[00:00:36.020 --> 00:00:38.400]   - It is so nice to get out of the house, good grief man.
[00:00:38.400 --> 00:00:39.900]   - Everyone's gotta stay away from me.
[00:00:39.900 --> 00:00:40.740]   - Cabin fever.
[00:00:40.740 --> 00:00:43.580]   Hey, so we're gonna wrap up the book of Esther tonight.
[00:00:43.580 --> 00:00:44.420]   If you're just joining us,
[00:00:44.420 --> 00:00:46.060]   we'll give you a recap on everything that's been going on.
[00:00:46.060 --> 00:00:48.140]   But let me ask a question.
[00:00:48.140 --> 00:00:49.780]   What is your favorite board game?
[00:00:49.780 --> 00:00:54.780]   - Ooh, recently it's been,
[00:00:54.780 --> 00:00:56.460]   have you ever heard of secret Hitler?
[00:00:56.460 --> 00:00:57.740]   - Oh, I totally have heard of secret Hitler.
[00:00:57.740 --> 00:01:00.900]   - Yeah, if y'all have not seen secret Hitler,
[00:01:00.900 --> 00:01:02.220]   I would highly recommend it.
[00:01:02.220 --> 00:01:04.140]   - Which sounds like a much worse game than it actually is.
[00:01:04.140 --> 00:01:06.180]   - Yeah, yeah, yeah, it actually does.
[00:01:06.180 --> 00:01:07.020]   - Yeah, totally.
[00:01:07.020 --> 00:01:08.820]   - It's really weird, but such a fun game.
[00:01:08.820 --> 00:01:09.820]   Watermark favorite too.
[00:01:09.820 --> 00:01:11.800]   - It's a total Watermark favorite,
[00:01:11.800 --> 00:01:13.020]   which is gonna confuse people,
[00:01:13.020 --> 00:01:15.720]   but it is a great game.
[00:01:15.720 --> 00:01:17.780]   Risk would be up there, there's several games.
[00:01:17.780 --> 00:01:19.300]   In my house right now though, with little kids,
[00:01:19.300 --> 00:01:21.020]   we are reintroducing all types of games
[00:01:21.020 --> 00:01:22.060]   that are like from my childhood,
[00:01:22.060 --> 00:01:24.780]   in order to stop all the Disney watching that's taking place.
[00:01:24.780 --> 00:01:26.500]   So we're playing Guess Who, do you remember Guess Who?
[00:01:26.500 --> 00:01:27.340]   - Oh yeah.
[00:01:27.340 --> 00:01:29.260]   - You have to flip it open, you have to, yeah,
[00:01:29.260 --> 00:01:30.580]   flip them down if they're not the person.
[00:01:30.580 --> 00:01:33.100]   We're playing Hungry Hungry Hippos.
[00:01:33.100 --> 00:01:34.740]   - Oh, loud game. - My son.
[00:01:34.740 --> 00:01:37.380]   Oh, totally loud game, he's all about it.
[00:01:37.380 --> 00:01:38.980]   And I played a new game for the first time this week
