
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:14.120]   - All right, how's it going?
[00:00:14.120 --> 00:00:16.120]   (congregation cheering)
[00:00:16.120 --> 00:00:18.200]   Hey, I don't know if we have met before,
[00:00:18.200 --> 00:00:21.120]   unfamiliar face, my name is Graham Shelby.
[00:00:21.120 --> 00:00:23.480]   I serve on the leadership team here at the Porsche.
[00:00:23.480 --> 00:00:26.240]   I am so excited to be with y'all tonight.
[00:00:26.240 --> 00:00:27.680]   So if you're tuning in here
[00:00:27.680 --> 00:00:30.400]   with those who are seated around us in Houston, El Paso,
[00:00:30.400 --> 00:00:32.840]   Chicago, for some of my friends,
[00:00:32.840 --> 00:00:34.000]   or wherever else you are tuning in,
[00:00:34.000 --> 00:00:36.860]   we are so excited for you to be here tonight.
[00:00:36.860 --> 00:00:37.700]   Hey, I got a quick question.
[00:00:37.700 --> 00:00:40.840]   Has anybody moved recently?
[00:00:40.840 --> 00:00:42.000]   Anybody moved recently?
[00:00:42.000 --> 00:00:45.080]   Right, it's the summer season, people are in transition,
[00:00:45.080 --> 00:00:46.500]   leases are coming up.
[00:00:46.500 --> 00:00:48.160]   If you have a truck,
[00:00:48.160 --> 00:00:50.540]   you just went up like three levels in popularity
[00:00:50.540 --> 00:00:54.000]   with your friends to becoming the best friend ever, right?
[00:00:54.000 --> 00:00:57.120]   'Cause now your truck is being used to move every couch
[00:00:57.120 --> 00:00:59.720]   in your friend group across, right?
[00:00:59.720 --> 00:01:02.360]   So let me tell you a story.
[00:01:02.360 --> 00:01:05.640]   I have moved three times in the last four years,
[00:01:05.640 --> 00:01:07.720]   three times in the last four years.
[00:01:07.720 --> 00:01:11.000]   And really when I was moving,
[00:01:11.000 --> 00:01:13.400]   I went through what I think all of us go through, right?
[00:01:13.400 --> 00:01:16.600]   Which is I have to start chasing my mail.
[00:01:16.600 --> 00:01:17.960]   I have to start chasing my mail
[00:01:17.960 --> 00:01:20.360]   because I'm changing my permanent address.
[00:01:20.360 --> 00:01:21.880]   And so I'm trying to keep up
[00:01:21.880 --> 00:01:24.120]   with telling all of the necessary parties
[00:01:24.120 --> 00:01:26.620]   of where you need to send me the relevant mail.
[00:01:26.620 --> 00:01:28.840]   And then now I'm trying to sift through all of the mail
[00:01:28.840 --> 00:01:31.720]   that seems to be following me that's not my own.
[00:01:31.720 --> 00:01:33.240]   You tracking with me on that?
[00:01:33.240 --> 00:01:36.740]   So recently, not recently, after college,
[00:01:36.740 --> 00:01:38.000]   I moved to Chicago.
[00:01:38.000 --> 00:01:41.320]   Moved to Chicago for a school teaching job.
[00:01:41.320 --> 00:01:43.840]   And I moved in to an apartment
[00:01:43.840 --> 00:01:45.960]   with three other guys that I met.
[00:01:45.960 --> 00:01:49.080]   And so we get this apartment, we start living together.
[00:01:49.080 --> 00:01:52.280]   And of course we get our mail.
[00:01:52.280 --> 00:01:55.240]   And as we're picking up our mail in the first few weeks,
[00:01:55.240 --> 00:01:57.560]   I'm noticing my name, all the other people's names.
[00:01:57.560 --> 00:01:59.720]   And then we're noticing this one name that's like,
[00:01:59.720 --> 00:02:01.280]   who is this name?
[00:02:01.280 --> 00:02:03.480]   And her name's Katie Romero.
[00:02:03.480 --> 00:02:04.720]   And all of a sudden we get some letters
[00:02:04.720 --> 00:02:06.840]   and we're like, ah, that's not me.
[00:02:06.840 --> 00:02:09.320]   But then we start to get a lot more things
[00:02:09.320 --> 00:02:11.720]   that are addressed to Katie.
[00:02:11.720 --> 00:02:14.320]   Like we start getting Bed Bath & Beyond coupons.
[00:02:14.320 --> 00:02:15.240]   And we're like, okay, cool.
[00:02:15.240 --> 00:02:16.720]   I don't really know, that's not for me,
[00:02:16.720 --> 00:02:19.020]   but I'll take it, I guess, right?
[00:02:19.020 --> 00:02:21.440]   And then it starts to become an educational process.
[00:02:21.440 --> 00:02:24.140]   Like we start getting these things called Sephora ads.
[00:02:24.140 --> 00:02:26.920]   I don't know, I have no idea what that even is,
[00:02:26.920 --> 00:02:30.200]   but I started to learn what cosmetics were all about.
[00:02:30.200 --> 00:02:32.600]   And I was like, okay, cool, Sephora,
[00:02:32.600 --> 00:02:35.240]   that's not relevant to for teachers
[00:02:35.240 --> 00:02:36.880]   that are living in Chicago.
[00:02:36.880 --> 00:02:37.960]   I mean, then we're getting things
[00:02:37.960 --> 00:02:40.640]   like Planet Fitness membership letters.
[00:02:40.640 --> 00:02:43.040]   We were like, man, who is this Katie Romero?
[00:02:43.040 --> 00:02:44.080]   And we started to get, I mean,
[00:02:44.080 --> 00:02:45.320]   we literally got in the mail one time
[00:02:45.320 --> 00:02:46.720]   of Victoria's Secret Magazine.
[00:02:46.720 --> 00:02:48.220]   And we were like, man, I don't know if Satan
[00:02:48.220 --> 00:02:50.960]   is behind the United States Postal Service,
[00:02:50.960 --> 00:02:53.760]   but we were experiencing some major spiritual warfare
[00:02:53.760 --> 00:02:55.720]   because that's not me, right?
[00:02:55.720 --> 00:02:58.140]   This is not who it's supposed to go to.
[00:02:58.140 --> 00:03:02.040]   And I think for many of us in the room tonight,
[00:03:02.040 --> 00:03:06.900]   for being honest, when we hear about the topic of generosity
[00:03:06.900 --> 00:03:08.640]   we think the same way.
[00:03:08.640 --> 00:03:10.940]   When we hear someone talk about this concept
[00:03:10.940 --> 00:03:13.180]   of generosity and giving,
[00:03:13.180 --> 00:03:15.760]   sometimes our instinctive reaction is to say,
[00:03:15.760 --> 00:03:18.040]   hey, that message is not for me.
[00:03:18.040 --> 00:03:20.640]   I think that's for someone else.
[00:03:20.640 --> 00:03:23.600]   It's not a message for me.
[00:03:23.600 --> 00:03:28.120]   And we think just like Sephora ads aren't applicable
[00:03:28.120 --> 00:03:29.960]   to a household of four guys.
[00:03:29.960 --> 00:03:32.520]   We say, hey, at least not right now,
[00:03:32.520 --> 00:03:35.520]   the conversation of me giving away things
[00:03:35.520 --> 00:03:38.160]   is not relevant to my life as a young adult.
[00:03:38.160 --> 00:03:40.680]   I think the reason we feel this way is threefold.
[00:03:40.680 --> 00:03:42.920]   First off, some of us are sitting in the room here tonight
[00:03:42.920 --> 00:03:45.200]   and we say, hey bro, this is your first time here.
[00:03:45.200 --> 00:03:48.160]   You may not know me, but I have student loan debts.
[00:03:48.160 --> 00:03:50.320]   Did you know that the average student loan debts
[00:03:50.320 --> 00:03:52.240]   is $40,000?
[00:03:52.240 --> 00:03:53.920]   I'm working a double job.
[00:03:53.920 --> 00:03:55.720]   I have debt that I'm paying.
[00:03:55.720 --> 00:03:57.780]   I can't be generous right now.
[00:03:57.780 --> 00:03:58.800]   I don't think you get it.
[00:03:58.800 --> 00:04:01.160]   I'm trying to pay rent and just get by.
[00:04:01.160 --> 00:04:03.160]   Generosity, great concept.
[00:04:03.160 --> 00:04:05.520]   Thanks for teaching, not for me.
[00:04:05.520 --> 00:04:07.800]   Other people in the room tonight may say,
[00:04:07.800 --> 00:04:09.840]   hey, I don't think you realize,
[00:04:09.840 --> 00:04:13.360]   at least for those live here, that we live in Dallas.
[00:04:13.360 --> 00:04:16.020]   Like have you realized that the average vehicle
[00:04:16.020 --> 00:04:19.020]   driving on the roads right now is a Range Rover
[00:04:19.020 --> 00:04:21.760]   and I drive a 20 year old Camry?
[00:04:21.760 --> 00:04:24.200]   It's not making sense.
[00:04:24.200 --> 00:04:27.440]   The standard of living that I am trying to catch up to
[00:04:27.440 --> 00:04:29.460]   and that I'm trying to achieve
[00:04:29.460 --> 00:04:31.520]   is not one that I currently have.
[00:04:31.520 --> 00:04:34.420]   And so as I try to elevate my standard of living
[00:04:34.420 --> 00:04:35.680]   and chase after that,
[00:04:35.680 --> 00:04:39.280]   then I'll be able to elevate my standard of giving,
[00:04:39.280 --> 00:04:40.760]   but not right now.
[00:04:40.760 --> 00:04:42.960]   And I think the last group of us,
[00:04:42.960 --> 00:04:46.020]   we'd say, hey, thanks for sharing this,
[00:04:46.020 --> 00:04:48.040]   but I think I'm generous already.
[00:04:48.040 --> 00:04:50.220]   Thanks for presenting that idea,
[00:04:50.220 --> 00:04:51.520]   giving me that piece of mail,
[00:04:51.520 --> 00:04:55.600]   but it's not addressed to me because, bro, I'm generous.
[00:04:55.600 --> 00:04:57.720]   You know, I give good birthday presents
[00:04:57.720 --> 00:05:00.000]   and I give to that one guy at one time.
[00:05:00.000 --> 00:05:04.440]   And so thank you, but pass your note along to someone else.
[00:05:04.440 --> 00:05:06.540]   And I think I'm exempt from that
[00:05:06.540 --> 00:05:10.360]   because of some perceived percentage, standard or amount.
[00:05:10.360 --> 00:05:11.720]   And I'll just be honest with you guys.
[00:05:11.720 --> 00:05:12.700]   We don't know each other
[00:05:12.700 --> 00:05:15.500]   because I haven't communicated here ever,
[00:05:15.500 --> 00:05:19.660]   but God over these last few weeks has grown my heart truly.
[00:05:19.660 --> 00:05:20.900]   God over these last few weeks,
[00:05:20.900 --> 00:05:22.340]   as I've been studying the scriptures
[00:05:22.340 --> 00:05:23.900]   on what it means to be generous,
[00:05:23.900 --> 00:05:25.180]   God has grown my heart.
[00:05:25.180 --> 00:05:28.820]   He has wrecked my heart on this topic
[00:05:28.820 --> 00:05:30.140]   because I showed up
[00:05:30.140 --> 00:05:32.340]   and I would have thought the last thing.
[00:05:32.340 --> 00:05:35.060]   I would have thought, you know, I think I'm pretty generous.
[00:05:35.060 --> 00:05:36.700]   I think I do a pretty great job
[00:05:36.700 --> 00:05:40.460]   of giving myself my resources away.
[00:05:40.460 --> 00:05:42.320]   But as I looked at what God's word said,
[00:05:42.320 --> 00:05:44.980]   I realized I don't think I'm as generous
[00:05:44.980 --> 00:05:46.420]   as I thought I was.
[00:05:46.420 --> 00:05:48.340]   I don't think I'm generous at all,
[00:05:48.340 --> 00:05:50.260]   according to what God says.
[00:05:50.260 --> 00:05:52.560]   And it's not because I don't make enough money.
[00:05:52.560 --> 00:05:58.340]   It's because I don't fully grasp what God has done for me
[00:05:58.340 --> 00:06:00.020]   and his intention for my life.
[00:06:00.020 --> 00:06:04.180]   And I realized that I wasn't stealing from God
[00:06:04.180 --> 00:06:07.460]   as much as my lack of generosity was stealing from me.
[00:06:07.460 --> 00:06:09.620]   And I say that in full sincerity.
[00:06:09.620 --> 00:06:11.140]   And I'll elaborate that on a little bit later,
[00:06:11.140 --> 00:06:12.460]   but you need to know
[00:06:12.460 --> 00:06:15.500]   that you don't have some field expert,
[00:06:15.500 --> 00:06:18.580]   prodigy in generosity speaking to you tonight.
[00:06:18.580 --> 00:06:22.020]   You have a peer under construction,
[00:06:22.020 --> 00:06:25.860]   growing in obedience to this concept.
[00:06:25.860 --> 00:06:28.120]   And I'm excited to tell you what I've learned so far.
[00:06:28.120 --> 00:06:30.140]   I'm excited to tell you how God's shaping
[00:06:30.140 --> 00:06:31.620]   and reshaping my heart.
[00:06:31.620 --> 00:06:33.820]   And I'm excited to tell you who God is
[00:06:33.820 --> 00:06:36.780]   and challenge you and call you to an abundant life
[00:06:36.780 --> 00:06:38.060]   that he would have for you.
[00:06:38.060 --> 00:06:39.940]   The Bible says that generosity,
[00:06:39.940 --> 00:06:42.440]   if you and I are unable to practice it
[00:06:42.440 --> 00:06:45.140]   and experience it, it's going to rob you
[00:06:45.140 --> 00:06:47.260]   both in this life and the next.
[00:06:47.260 --> 00:06:51.980]   And there's no better time to be generous than right now.
[00:06:51.980 --> 00:06:53.260]   And most of you, when you hear that,
[00:06:53.260 --> 00:06:55.340]   all you think about is money.
[00:06:55.340 --> 00:06:56.660]   Church just wants my money.
[00:06:56.660 --> 00:06:58.300]   God just wants my money.
[00:06:58.300 --> 00:07:01.580]   And it's so much more than money.
[00:07:01.580 --> 00:07:04.180]   And if we don't understand what true generosity is,
[00:07:04.180 --> 00:07:06.300]   we're gonna miss out on the true life
[00:07:06.300 --> 00:07:07.940]   that God has intended for us.
[00:07:07.940 --> 00:07:09.620]   And so tonight we're gonna look specifically
[00:07:09.620 --> 00:07:10.740]   at this idea of generosity
[00:07:10.740 --> 00:07:12.140]   and we're gonna continue it in the series,
[00:07:12.140 --> 00:07:13.260]   "The Remnant."
[00:07:13.260 --> 00:07:14.980]   And we're gonna look at three things
[00:07:14.980 --> 00:07:17.520]   that it relates to this idea of generosity.
[00:07:17.520 --> 00:07:20.320]   The first one comes from Acts chapter four.
[00:07:20.320 --> 00:07:21.160]   So if you have a Bible,
[00:07:21.160 --> 00:07:23.740]   you can follow along in the book of Acts.
[00:07:23.740 --> 00:07:24.640]   It's in the New Testament.
[00:07:24.640 --> 00:07:26.740]   Acts is the book that talks specifically
[00:07:26.740 --> 00:07:29.420]   about the birth of the church, the remnant,
[00:07:29.420 --> 00:07:32.180]   the early church that immediately follows
[00:07:32.180 --> 00:07:33.340]   the life of Christ.
[00:07:33.340 --> 00:07:35.960]   And in chapter four, we get a really, really good picture
[00:07:35.960 --> 00:07:37.820]   at how this remnant operated.
[00:07:37.820 --> 00:07:41.220]   And so in chapter four, verse 32, follow along.
[00:07:42.140 --> 00:07:44.860]   Now, the full number of those who believed
[00:07:44.860 --> 00:07:47.340]   were one heart and soul.
[00:07:47.340 --> 00:07:49.180]   And no one said that any of the things
[00:07:49.180 --> 00:07:50.940]   that belonged to him was his own,
[00:07:50.940 --> 00:07:53.860]   but they had everything in common.
[00:07:53.860 --> 00:07:55.860]   And with great power, the apostles were giving
[00:07:55.860 --> 00:07:58.540]   their testimony to the resurrection of the Lord Jesus.
[00:07:58.540 --> 00:08:00.700]   And great grace was upon them all.
[00:08:00.700 --> 00:08:03.060]   There was not a needy person among them,
[00:08:03.060 --> 00:08:07.180]   for as many as were landowners or had houses,
[00:08:07.180 --> 00:08:08.340]   they sold them.
[00:08:08.340 --> 00:08:10.700]   And they brought the proceeds of what was sold
[00:08:10.700 --> 00:08:13.260]   and they laid it at the apostles' feet.
[00:08:13.260 --> 00:08:16.860]   And it was distributed to each as any had need.
[00:08:16.860 --> 00:08:19.180]   My first point from the text tonight is this,
[00:08:19.180 --> 00:08:23.420]   that true generosity marks the people of God.
[00:08:23.420 --> 00:08:27.300]   True generosity marks the people of God.
[00:08:27.300 --> 00:08:29.780]   It's so easy for us to glaze over what I just read
[00:08:29.780 --> 00:08:33.500]   and to not think and understand how that practically
[00:08:33.500 --> 00:08:37.540]   plays itself out and just how insane that lifestyle was.
[00:08:37.540 --> 00:08:38.740]   Like I'm in commercial real estate.
[00:08:38.740 --> 00:08:41.060]   I work in the commercial real estate industry.
[00:08:41.060 --> 00:08:42.900]   I don't think I've ever come across someone
[00:08:42.900 --> 00:08:45.460]   who was like, yeah, I own this building
[00:08:45.460 --> 00:08:47.740]   and I'm just gonna give it away.
