
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.220]   - All right, well, Porch, how we doing?
[00:00:20.220 --> 00:00:22.440]   We doing good this Tuesday night?
[00:00:22.440 --> 00:00:24.160]   Man, it's so good to see you.
[00:00:24.160 --> 00:00:26.740]   I was gone last week.
[00:00:26.740 --> 00:00:27.860]   I got to watch it back.
[00:00:27.860 --> 00:00:29.640]   It was amazing.
[00:00:29.640 --> 00:00:31.580]   But man, I genuinely missed you.
[00:00:31.580 --> 00:00:34.560]   I was in Oklahoma doing ministry someplace else,
[00:00:34.560 --> 00:00:36.280]   but I left my heart in Texas.
[00:00:36.280 --> 00:00:38.820]   I was here with you the entire time I was gone.
[00:00:38.820 --> 00:00:40.560]   It's so good to have you.
[00:00:40.560 --> 00:00:43.360]   If you're a regular to the room, welcome back.
[00:00:43.360 --> 00:00:45.520]   If you're new to the room, welcome in.
[00:00:45.520 --> 00:00:47.400]   We love that you would choose to be here
[00:00:47.400 --> 00:00:52.400]   because God is doing something just crazy on Tuesday nights
[00:00:52.400 --> 00:00:55.520]   in this space, all across the country,
[00:00:55.520 --> 00:00:57.880]   through the lives of people just like you.
[00:00:57.880 --> 00:00:59.800]   And as a part of our ministry,
[00:00:59.800 --> 00:01:01.840]   you see, we've got the porch here in Dallas.
[00:01:01.840 --> 00:01:03.720]   Let me hear from you, Dallas.
[00:01:03.720 --> 00:01:05.760]   There you are, amazing.
[00:01:05.760 --> 00:01:08.280]   But we've got Porch Live locations all over the country,
[00:01:08.280 --> 00:01:09.800]   which I want to shout out.
[00:01:09.800 --> 00:01:12.500]   Porch Live Springfield, Porch Live Dayton,
[00:01:12.500 --> 00:01:14.880]   and Porch Live Scottsdale.
[00:01:14.880 --> 00:01:15.880]   Love you guys.
[00:01:15.880 --> 00:01:17.600]   Love what God is doing there.
[00:01:17.600 --> 00:01:19.960]   Man, I'm so excited for tonight.
[00:01:19.960 --> 00:01:21.920]   If you've been tracking with us through the previous weeks,
[00:01:21.920 --> 00:01:24.440]   we've been in a series called He Said, She Said.
[00:01:24.440 --> 00:01:25.720]   Anybody been around for that one?
[00:01:25.720 --> 00:01:27.560]   It's been great.
[00:01:27.560 --> 00:01:29.000]   We're back to it next week,
[00:01:29.000 --> 00:01:30.480]   but we're taking a brief pause
[00:01:30.480 --> 00:01:33.880]   because I am beyond excited.
[00:01:33.880 --> 00:01:37.960]   I am giddy with every part of my being
[00:01:37.960 --> 00:01:39.620]   to introduce to you somebody
[00:01:39.620 --> 00:01:41.640]   that I have admired from a distance,
[00:01:41.640 --> 00:01:45.200]   and I've gotten the chance now to visit with up close,
[00:01:45.200 --> 00:01:49.620]   that I think is one of the most profound thinkers
[00:01:49.620 --> 00:01:51.400]   and communicators in our day.
[00:01:52.940 --> 00:01:57.940]   He is an author, founding pastor and lead pastor,
[00:01:57.940 --> 00:02:02.600]   podcast host alongside of his wife, Jenny,
[00:02:02.600 --> 00:02:04.140]   and he's here with us tonight,
[00:02:04.140 --> 00:02:07.480]   eager to teach to us from God's word.
[00:02:07.480 --> 00:02:09.000]   I'm gonna introduce him to you in just a minute,
[00:02:09.000 --> 00:02:11.120]   but let me just say this to you.
[00:02:11.120 --> 00:02:13.960]   We're really protective of this platform
[00:02:13.960 --> 00:02:15.440]   because we want the word of God
[00:02:15.440 --> 00:02:18.040]   to be rightly divided for his people,
[00:02:18.040 --> 00:02:19.720]   and I think that this guy,
[00:02:19.720 --> 00:02:23.160]   he is able to teach the word in such a way
[00:02:23.160 --> 00:02:26.500]   that inclines our hearts to God's testimonies
[00:02:26.500 --> 00:02:28.560]   and leads us to understand it,
[00:02:28.560 --> 00:02:30.760]   not only clearer, but with more relevance.
[00:02:30.760 --> 00:02:33.560]   So friends, would y'all help me
[00:02:33.560 --> 00:02:34.920]   in doing an amazing job?
[00:02:34.920 --> 00:02:36.120]   It's all the way from Montana,
[00:02:36.120 --> 00:02:37.900]   so you gotta give it up for him,
[00:02:37.900 --> 00:02:39.040]   the Texas kind of way.
[00:02:39.040 --> 00:02:40.680]   You gotta put your hands together
[00:02:40.680 --> 00:02:44.720]   and help me welcome up my good friend, Levi Lusko.
[00:02:44.720 --> 00:02:47.720]   (audience cheering)
[00:02:49.560 --> 00:02:50.400]   - Thank you for being here.
[00:02:50.400 --> 00:02:51.220]   - Thank you.
[00:02:51.220 --> 00:02:52.060]   - Thank you for being here.
[00:02:52.060 --> 00:02:52.900]   - Thank you.
[00:02:52.900 --> 00:02:54.400]   - Yeah, thank you.
[00:02:54.400 --> 00:02:58.380]   - Man, what is it like to have Tom Hardy
[00:02:58.380 --> 00:03:00.380]   as your pastor, this guy?
[00:03:00.380 --> 00:03:01.680]   (audience laughing)
[00:03:01.680 --> 00:03:03.840]   - You were accustomed to the dark,
[00:03:03.840 --> 00:03:04.980]   but I was born in it.
[00:03:04.980 --> 00:03:07.080]   - I mean, just unbelievable.
[00:03:07.080 --> 00:03:09.380]   That just quenched the spirit.
[00:03:09.380 --> 00:03:10.860]   Holy Spirit's gone,
[00:03:10.860 --> 00:03:14.160]   but it just hit me sitting there just now.
[00:03:14.160 --> 00:03:16.820]   The porch, it is such a joy to be with you.
[00:03:16.820 --> 00:03:18.300]   Thank you so much for having me.
[00:03:18.300 --> 00:03:20.680]   It's such an honor, such a big fan
[00:03:20.680 --> 00:03:25.680]   of what God is doing in your midst and truly amazed.
[00:03:25.680 --> 00:03:28.400]   I wanna say hello to, I understand,
[00:03:28.400 --> 00:03:31.520]   not just this room, this moment here,
[00:03:31.520 --> 00:03:33.360]   but all the Porch Live locations,
