
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.360]   - All right, well, hey, let's go.
[00:00:19.360 --> 00:00:20.360]   Welcome friends in the room,
[00:00:20.360 --> 00:00:23.840]   friends in Houston, Texas,
[00:00:23.840 --> 00:00:27.720]   Northwest Arkansas, in Boise, Idaho,
[00:00:27.720 --> 00:00:30.680]   Cincinnati, Ohio, Tulsa, Scottsdale, Arizona,
[00:00:30.680 --> 00:00:32.840]   Cedar Rapids, Iowa, wherever you're joining us.
[00:00:32.840 --> 00:00:34.500]   And for the very first time tonight,
[00:00:34.500 --> 00:00:36.200]   North Houston at Champions Four,
[00:00:36.200 --> 00:00:38.120]   so Porch Live North Houston.
[00:00:38.120 --> 00:00:42.260]   We are kicking a series off, Hot Take Summer,
[00:00:42.260 --> 00:00:45.920]   where we are gonna look at some hot takes from God's word.
[00:00:45.920 --> 00:00:47.360]   A hot take is something that, you know,
[00:00:47.360 --> 00:00:49.000]   you throw out there that you would say,
[00:00:49.000 --> 00:00:50.140]   man, I'm just spitting facts,
[00:00:50.140 --> 00:00:52.320]   but there's a lot of people that may have,
[00:00:52.320 --> 00:00:53.600]   see it as a hot take,
[00:00:53.600 --> 00:00:56.280]   as though it's not the consensus of the world
[00:00:56.280 --> 00:00:58.000]   or of maybe even most people.
[00:00:58.000 --> 00:00:59.040]   Let me give a couple of hot takes
[00:00:59.040 --> 00:01:01.320]   that I would say are for me personally.
[00:01:01.320 --> 00:01:04.960]   Hot take, Michael Jordan is without question,
[00:01:04.960 --> 00:01:09.460]   undeniably, uncontroversially, that's not a word,
[00:01:09.460 --> 00:01:13.700]   the greatest basketball player of all time.
[00:01:13.700 --> 00:01:16.680]   (audience cheering)
[00:01:16.680 --> 00:01:19.920]   Hot take number two, McDonald's is delicious.
[00:01:19.920 --> 00:01:22.160]   I don't care what you say, it's amazing.
[00:01:22.160 --> 00:01:24.720]   And if you're saying, ooh,
[00:01:24.720 --> 00:01:28.320]   it's, you knew that you could lose weight
[00:01:28.320 --> 00:01:31.640]   and eat there every meal, you would eat there, fact.
[00:01:31.640 --> 00:01:35.440]   Hot take, this one's gonna sting a little bit,
[00:01:35.440 --> 00:01:37.240]   cheerleading is not a sport, okay?
[00:01:37.240 --> 00:01:40.120]   (audience cheering)
[00:01:40.120 --> 00:01:42.120]   Just saying, that's in my Bible.
[00:01:42.120 --> 00:01:49.880]   Hot take, a meal without meat is not a meal that is a snack.
[00:01:49.880 --> 00:01:54.520]   (audience cheering)
[00:01:54.520 --> 00:01:58.880]   Man, okay, hot take, iced coffee
[00:01:58.880 --> 00:02:00.520]   is the only way to drink coffee.
[00:02:00.520 --> 00:02:06.640]   Man, these are not hot takes at all, so at home.
[00:02:06.640 --> 00:02:12.520]   Hot take, the show "Friends" is overrated.
[00:02:12.520 --> 00:02:13.760]   (audience cheering)
[00:02:13.760 --> 00:02:14.600]   Wow.
[00:02:14.600 --> 00:02:18.900]   Good night, everybody.
[00:02:18.900 --> 00:02:24.160]   Man, you guys on another level tonight.
[00:02:24.160 --> 00:02:27.520]   Hot take, a Whataburger is better than In-N-Out.
[00:02:27.520 --> 00:02:30.520]   (audience cheering)
[00:02:30.520 --> 00:02:35.280]   Hot take, Texas is, in fact,
[00:02:35.280 --> 00:02:37.080]   sorry everyone tuning in from everywhere else,
[00:02:37.080 --> 00:02:39.640]   the greatest state in America.
[00:02:39.640 --> 00:02:42.640]   (audience cheering)
[00:02:42.640 --> 00:02:48.440]   And hot take, some of you don't come to the porch
[00:02:48.440 --> 00:02:51.160]   to hear about Jesus, you come to look for a spouse.
[00:02:51.160 --> 00:02:53.920]   (audience laughing)
[00:02:53.920 --> 00:02:56.080]   Just call it like it is, all right?
[00:02:56.080 --> 00:03:02.040]   Tonight, we are gonna look at another hot take,
[00:03:02.040 --> 00:03:06.200]   and it's one of the more unusual topics that we have covered,
[00:03:06.200 --> 00:03:07.320]   but God's Word talks about it,
[00:03:07.320 --> 00:03:09.320]   and we think it's appropriate and an important one,
[00:03:09.320 --> 00:03:11.820]   especially as we kick off summer, and that is this.
[00:03:11.820 --> 00:03:17.720]   Hot take, modest isn't hottest, but it's better.
[00:03:20.720 --> 00:03:25.240]   Hot take, modest isn't hottest, but it's better.
