
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:14.620]   - Ports, how we doing?
[00:00:14.620 --> 00:00:15.880]   (congregation cheering)
[00:00:15.880 --> 00:00:17.360]   Come on, come on.
[00:00:17.360 --> 00:00:19.080]   Man, I love worshiping with a band.
[00:00:19.080 --> 00:00:21.200]   I don't know where you're at, Fort Worth or Houston
[00:00:21.200 --> 00:00:22.720]   or wherever you're gathering.
[00:00:22.720 --> 00:00:27.200]   I hope, hopefully you just were able to worship the Lord
[00:00:27.200 --> 00:00:28.560]   through some gifted musicians.
[00:00:28.560 --> 00:00:31.400]   Can we just thank the band who point us to Jesus?
[00:00:31.400 --> 00:00:34.560]   (congregation cheering)
[00:00:34.560 --> 00:00:35.440]   It's awesome, man.
[00:00:35.440 --> 00:00:39.960]   It is awesome to be pointed to our creator with those guys.
[00:00:39.960 --> 00:00:41.760]   Anybody here in a band?
[00:00:41.760 --> 00:00:42.920]   Like those guys are so cool.
[00:00:42.920 --> 00:00:44.520]   I mean, they're in band.
[00:00:44.520 --> 00:00:47.980]   I was in band like when it wasn't so cool to be in band.
[00:00:47.980 --> 00:00:48.820]   Anybody else?
[00:00:48.820 --> 00:00:49.640]   Anybody else in band?
[00:00:49.640 --> 00:00:50.960]   Like that you're proud of it?
[00:00:50.960 --> 00:00:51.800]   Like, yeah, yeah.
[00:00:51.800 --> 00:00:53.680]   No, you don't have to do this, do this.
[00:00:53.680 --> 00:00:55.020]   It's like, yeah, I was in band.
[00:00:55.020 --> 00:00:56.920]   Yeah, yeah.
[00:00:56.920 --> 00:00:57.760]   What'd you play?
[00:00:58.360 --> 00:00:59.200]   - Percussion.
[00:00:59.200 --> 00:01:00.420]   - Trumpet, percussion.
[00:01:00.420 --> 00:01:04.880]   I played percussion.
[00:01:04.880 --> 00:01:08.880]   That's just a fancy way to say drums.
[00:01:08.880 --> 00:01:12.040]   I wanted to be like those guys who played the quads.
[00:01:12.040 --> 00:01:14.080]   You know, anybody who, you know, those guys.
[00:01:14.080 --> 00:01:18.920]   I went and I got my snare drum and go and you get it.
[00:01:18.920 --> 00:01:20.820]   And there I was in sixth grade.
[00:01:20.820 --> 00:01:24.840]   I had my snare drum and I was so excited about it.
[00:01:24.840 --> 00:01:26.760]   And I don't wanna brag,
[00:01:26.760 --> 00:01:27.920]   but for the first couple of weeks,
[00:01:27.920 --> 00:01:29.880]   I was first chair every week.
[00:01:29.880 --> 00:01:30.720]   No big deal.
[00:01:30.720 --> 00:01:31.960]   Don't treat me different, okay?
[00:01:31.960 --> 00:01:33.020]   (congregation laughing)
[00:01:33.020 --> 00:01:34.880]   Just a normal guy, first chair.
[00:01:34.880 --> 00:01:39.360]   And I remember my sister loved Metallica.
[00:01:39.360 --> 00:01:41.280]   And she was my older sister.
[00:01:41.280 --> 00:01:42.120]   She loved Metallica.
[00:01:42.120 --> 00:01:43.920]   Metallica's drummer was so amazing.
[00:01:43.920 --> 00:01:44.740]   His name was Lars.
[00:01:44.740 --> 00:01:46.880]   He would just go off on the kit.
[00:01:46.880 --> 00:01:48.800]   And that's what I thought I was gonna be like.
[00:01:48.800 --> 00:01:50.720]   So I signed up for band in the sixth grade.
[00:01:50.720 --> 00:01:53.320]   Well, then we go to competition and they put me,
[00:01:53.320 --> 00:01:56.920]   I heard one of you, you shout it like the triangle, okay?
[00:01:56.920 --> 00:02:00.000]   Like that was my role in the competition.
[00:02:00.000 --> 00:02:01.820]   All these guys were doing all this crazy stuff
[00:02:01.820 --> 00:02:04.620]   on the drums and I was like, ding, you know?
[00:02:04.620 --> 00:02:07.280]   Hit some blocks or something.
[00:02:07.280 --> 00:02:10.440]   And so it was, you know, as the next two years,
[00:02:10.440 --> 00:02:12.320]   I was in band, the next two years progressed.
[00:02:12.320 --> 00:02:13.200]   Here's what happened.
[00:02:13.200 --> 00:02:14.720]   I started out first chair.
[00:02:14.720 --> 00:02:16.360]   First chair, if you weren't in band,
[00:02:16.360 --> 00:02:18.000]   that's just a really good thing.
[00:02:18.000 --> 00:02:22.040]   And then as the weeks went on, the next 24 months went on,
[00:02:22.040 --> 00:02:23.440]   I moved to middle chair.
[00:02:23.440 --> 00:02:26.520]   And then that kind of next year, I sat in last chair
[00:02:26.520 --> 00:02:28.880]   and I stayed there and I never moved on.
[00:02:28.880 --> 00:02:29.720]   Here's why.
[00:02:29.720 --> 00:02:34.240]   I learned I'm not real passionate about the drums.
[00:02:34.240 --> 00:02:37.600]   And because I wasn't super passionate about the drums,
[00:02:37.600 --> 00:02:40.400]   I didn't practice like some of my peers did.
[00:02:40.400 --> 00:02:41.500]   Like they were passionate.
[00:02:41.500 --> 00:02:43.440]   They went home, they practiced every night.
[00:02:43.440 --> 00:02:45.100]   They disciplined themselves.
[00:02:45.100 --> 00:02:47.640]   They moved on to other percussion instruments.
[00:02:47.640 --> 00:02:50.960]   I sat there with the triangle in my last chair
[00:02:50.960 --> 00:02:54.500]   because my passion for the drums was waning.
[00:02:54.500 --> 00:02:57.360]   You know, I don't know if you know
[00:02:57.360 --> 00:02:58.680]   what they're saying about us.
[00:02:58.680 --> 00:03:01.560]   The reason I start with that story
[00:03:01.560 --> 00:03:03.400]   is because what they're saying
[00:03:03.400 --> 00:03:06.720]   is that if we're not passionate about something,
[00:03:06.720 --> 00:03:08.560]   then we don't apply ourselves to it.
[00:03:08.560 --> 00:03:11.200]   That's what they're saying about our generation.
[00:03:11.200 --> 00:03:12.520]   I don't know what you think about that.
[00:03:12.520 --> 00:03:14.280]   You can take that and be insulted
[00:03:14.280 --> 00:03:17.480]   or you can inspect your life and ask, is it true?
[00:03:17.480 --> 00:03:20.520]   Is that something that marks me?
[00:03:20.520 --> 00:03:23.440]   Is that something that's true for me?
[00:03:23.440 --> 00:03:25.400]   I can remember thinking when I was playing the drums
[00:03:25.400 --> 00:03:27.040]   is man, this is hard.
[00:03:27.040 --> 00:03:29.160]   It doesn't feel natural.
[00:03:29.160 --> 00:03:32.760]   And if it doesn't come natural and it seems difficult,
[00:03:32.760 --> 00:03:34.160]   it must not be right.
[00:03:34.160 --> 00:03:36.480]   Maybe you start questioning yourself.
[00:03:36.480 --> 00:03:39.460]   Maybe I wasn't made to do this.
[00:03:39.460 --> 00:03:43.840]   If I'm not great at it, it must not be my thing.
[00:03:43.840 --> 00:03:47.280]   Did you know that only 1% of people
