
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.320]   - All right, well, here we go.
[00:00:19.320 --> 00:00:22.340]   Welcome everyone that is tuning in from around the country.
[00:00:22.340 --> 00:00:23.520]   We are so excited.
[00:00:23.520 --> 00:00:25.660]   Like JD already said, we're kicking off a brand new series.
[00:00:25.660 --> 00:00:28.580]   I've got some friends that are hanging out with me
[00:00:28.580 --> 00:00:30.220]   that you'll probably see me interacting with
[00:00:30.220 --> 00:00:33.400]   as we dive in and kick off this series called Fact Check,
[00:00:33.400 --> 00:00:35.920]   which is a look at some of the tough questions
[00:00:35.920 --> 00:00:38.320]   facing Christianity and just answering
[00:00:38.320 --> 00:00:40.040]   some of the key objections people have
[00:00:40.040 --> 00:00:41.200]   as it relates to faith.
[00:00:41.200 --> 00:00:43.680]   How we doing guys?
[00:00:43.680 --> 00:00:45.440]   Everyone have a good Easter?
[00:00:45.440 --> 00:00:47.540]   Okay, so here, let me bring you guys
[00:00:47.540 --> 00:00:49.600]   and everyone listening into kind of Easter world
[00:00:49.600 --> 00:00:51.780]   for me as just a parent with young kids.
[00:00:51.780 --> 00:00:55.160]   This past weekend celebrated Easter, you know,
[00:00:55.160 --> 00:00:57.800]   quarantine style, and my four year old son
[00:00:57.800 --> 00:00:59.640]   was introduced for the very first time to the Easter bunny.
[00:00:59.640 --> 00:01:01.580]   Like we probably talked about it, but you know,
[00:01:01.580 --> 00:01:02.920]   the older they get, the more they're like,
[00:01:02.920 --> 00:01:05.360]   oh yeah, I can kind of remember that now.
[00:01:05.360 --> 00:01:08.440]   And the Easter bunny, you know,
[00:01:08.440 --> 00:01:10.120]   there's these different holiday mascots.
[00:01:10.120 --> 00:01:12.660]   Like you got Santa Claus, you got the leprechaun
[00:01:12.660 --> 00:01:16.400]   for St. Patrick's day, you got Cupid for Valentine's day.
[00:01:16.400 --> 00:01:20.120]   You got, I would put the tooth fairy kind of in that,
[00:01:20.120 --> 00:01:23.280]   even though it's not a holiday mascot, if you will.
[00:01:23.280 --> 00:01:26.580]   But of all of them, probably the more interesting
[00:01:26.580 --> 00:01:30.500]   and humorous to me is the Easter bunny.
[00:01:30.500 --> 00:01:32.640]   And I was realizing this as I was talking
[00:01:32.640 --> 00:01:34.720]   with my four year old who just has questions like,
[00:01:34.720 --> 00:01:39.720]   man, there's a bunny who brings us baskets of toys
[00:01:39.720 --> 00:01:41.760]   and he leaves them right where Santa Claus left them
[00:01:41.760 --> 00:01:42.780]   on the fireplace.
[00:01:42.780 --> 00:01:43.620]   How does he carry?
[00:01:43.620 --> 00:01:45.080]   'Cause he doesn't think bunny, like we all think
[00:01:45.080 --> 00:01:47.400]   like bugs bunny or a big bunny that's like a fake bunny.
[00:01:47.400 --> 00:01:48.760]   He thinks like an actual rabbit.
[00:01:48.760 --> 00:01:50.800]   And he's like bunnies, they can't really lift things
[00:01:50.800 --> 00:01:51.640]   and carry things.
[00:01:51.640 --> 00:01:54.240]   Like how does he carry all that to every kid out there?
[00:01:54.240 --> 00:01:56.620]   And like, how big is this bunny?
[00:01:56.620 --> 00:01:58.020]   That had to be a huge bunny.
[00:01:58.020 --> 00:01:59.540]   And I'm trying to figure out like,
