
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.760]   - Well, good evening here in Dallas
[00:00:20.760 --> 00:00:22.220]   and to friends back in Fort Worth
[00:00:22.220 --> 00:00:23.600]   where I spend most Tuesday nights,
[00:00:23.600 --> 00:00:25.920]   Houston and around the country.
[00:00:25.920 --> 00:00:28.200]   Dialed In for Amnesia Part Two, we are back.
[00:00:28.200 --> 00:00:30.140]   And I wanna start with a story.
[00:00:30.140 --> 00:00:33.040]   Every once in a while, you find $36 flights to Boulder.
[00:00:33.040 --> 00:00:35.680]   And when you do that, 100% of the time, you buy 'em.
[00:00:35.680 --> 00:00:37.760]   So a group of friends and I just went,
[00:00:37.760 --> 00:00:40.000]   seven of us to be exact, went to Boulder
[00:00:40.000 --> 00:00:41.440]   and spent a day there, climbed a mountain.
[00:00:41.440 --> 00:00:45.520]   And while we were there, a protest broke out in the street
[00:00:45.520 --> 00:00:48.440]   in kind of the downtown-ish area of Boulder.
[00:00:48.440 --> 00:00:49.280]   Now, I don't know if you know,
[00:00:49.280 --> 00:00:50.880]   but there was a new president elected.
[00:00:50.880 --> 00:00:53.120]   This was November 12th, the day we were there.
[00:00:53.120 --> 00:00:54.500]   The election was just a few days removed
[00:00:54.500 --> 00:00:56.880]   and some people were upset about that.
[00:00:56.880 --> 00:00:58.480]   And so they gathered, congregated.
[00:00:58.480 --> 00:00:59.560]   There was an all-out protest.
[00:00:59.560 --> 00:01:00.880]   And so just to give you kind of a picture
[00:01:00.880 --> 00:01:03.340]   of what's going on, I think 75 to 100 people,
[00:01:03.340 --> 00:01:06.040]   shouting, banners, you know, the whole deal,
[00:01:06.040 --> 00:01:08.120]   love trumps hate, everything you can imagine.
[00:01:08.120 --> 00:01:10.200]   Anti-governmental system, pretty aggressive chants.
[00:01:10.200 --> 00:01:12.520]   It wasn't anarchy, let's just call it messy, all right?
[00:01:12.520 --> 00:01:14.700]   And so I started to look around
[00:01:14.700 --> 00:01:17.840]   and most of the folks who were participating in this
[00:01:17.840 --> 00:01:20.080]   just appeared and proudly,
[00:01:20.080 --> 00:01:21.980]   they wouldn't be upset with me giving them this description.
[00:01:21.980 --> 00:01:24.280]   They appeared to be living an alternative lifestyle
[00:01:24.280 --> 00:01:25.680]   and they waved that banner quite proudly.
[00:01:25.680 --> 00:01:26.700]   And so that's what they were about.
[00:01:26.700 --> 00:01:28.760]   And so as the protest was going on,
[00:01:28.760 --> 00:01:30.240]   I thought, you know, when a protest happens,
[00:01:30.240 --> 00:01:32.080]   there's like a group of people that congregate
[00:01:32.080 --> 00:01:34.080]   and then there's a whole separate group of people
[00:01:34.080 --> 00:01:35.960]   around them that congregate and kind of watch.
[00:01:35.960 --> 00:01:37.560]   We were in that second group.
[00:01:37.560 --> 00:01:39.220]   And I thought, you know, I'm kind of good on politics.
[00:01:39.220 --> 00:01:41.520]   I don't feel any need to get into that discussion today.
[00:01:41.520 --> 00:01:43.660]   But what I would love to do is maybe we can share the hope
[00:01:43.660 --> 00:01:46.320]   and love of Christ, you know, and maybe we can do that.
[00:01:46.320 --> 00:01:48.640]   And so what happened is he finishes the protest.
[00:01:48.640 --> 00:01:49.800]   He's leading the chants and, you know,
[00:01:49.800 --> 00:01:51.460]   he's yelling into the megaphone.
[00:01:51.460 --> 00:01:53.320]   And as soon as he finishes, he calls the next meeting,
[00:01:53.320 --> 00:01:54.240]   puts the megaphone down.
[00:01:54.240 --> 00:01:57.340]   And as soon as he does, well, some friends and I
[00:01:57.340 --> 00:01:58.700]   that were with us that day, we went up
[00:01:58.700 --> 00:01:59.780]   and we wanted to approach him.
[00:01:59.780 --> 00:02:00.860]   And we did that pretty quickly.
[00:02:00.860 --> 00:02:04.500]   And so again, if you want to get a really clear picture,
[00:02:04.500 --> 00:02:07.100]   like not well-kept, not well-groomed,
[00:02:07.100 --> 00:02:08.620]   like totally, like they're averaging
[00:02:08.620 --> 00:02:09.660]   about two showers a week.
[00:02:09.660 --> 00:02:11.480]   I'm giving you total honesty.
[00:02:11.480 --> 00:02:12.640]   And so I approached these guys
[00:02:12.640 --> 00:02:13.800]   to get into a discussion with them.
[00:02:13.800 --> 00:02:15.860]   And it looks like the Brady bunch is going to talk to him
[00:02:15.860 --> 00:02:16.860]   'cause we're not dressed like them.
[00:02:16.860 --> 00:02:17.820]   We don't look like them.
[00:02:17.820 --> 00:02:19.820]   And so everybody all of a sudden is kind of intrigued,
[00:02:19.820 --> 00:02:21.680]   like, oh, we're about to have a discussion here.
[00:02:21.680 --> 00:02:23.140]   And so then they gather around again.
[00:02:23.140 --> 00:02:25.320]   And so now we just want to have a little discussion
[00:02:25.320 --> 00:02:27.660]   where we get a chance to share the hope and love of Christ
[00:02:27.660 --> 00:02:29.740]   over any political system with our friends.
[00:02:29.740 --> 00:02:30.980]   And so we're in this conversation.
[00:02:30.980 --> 00:02:32.700]   And if one thing happened in that conversation,
[00:02:32.700 --> 00:02:34.620]   that's the reason I start with this story.
[00:02:34.620 --> 00:02:36.660]   There was a girl who interrupted the conversation
[00:02:36.660 --> 00:02:39.700]   pretty angrily, accused me of anger,
[00:02:39.700 --> 00:02:43.040]   but in her anger, in her angry accusation,
[00:02:43.040 --> 00:02:44.420]   she asked me a question.
[00:02:44.420 --> 00:02:46.420]   It was like a moment came where she was going to put down
[00:02:46.420 --> 00:02:48.980]   her anger and she was going to be polite.
[00:02:48.980 --> 00:02:50.980]   And like the manners like kicked in.
[00:02:50.980 --> 00:02:53.140]   And when that happened, she chose a sentence
[00:02:53.140 --> 00:02:56.820]   that no one has ever said to me before out of manners.
[00:02:56.820 --> 00:02:59.260]   She said this sentence and I'm being totally serious.
[00:02:59.260 --> 00:03:00.460]   She was totally sincere.
[00:03:00.460 --> 00:03:01.420]   She didn't say it for a laugh.
[00:03:01.420 --> 00:03:03.260]   She didn't do anything out of the ordinary.
[00:03:03.260 --> 00:03:04.100]   She was being kind.
[00:03:04.100 --> 00:03:08.960]   She said, "Do you identify as a white male?"
[00:03:08.960 --> 00:03:11.060]   That's what she said.
[00:03:11.060 --> 00:03:13.020]   And it wasn't like, you know,
[00:03:13.020 --> 00:03:14.940]   that's not how we introduce ourselves in Fort Worth, okay?
[00:03:14.940 --> 00:03:16.540]   And so I'm like, if you do,
[00:03:16.540 --> 00:03:17.780]   then you would be considered rude
[00:03:17.780 --> 00:03:18.820]   or you'd be making fun of somebody
[00:03:18.820 --> 00:03:20.020]   or maybe making a bad joke.
[00:03:20.020 --> 00:03:21.380]   And like, ooh, that's kind of insensitive.
[00:03:21.380 --> 00:03:23.140]   And so it would just be misunderstood.
[00:03:23.140 --> 00:03:27.020]   But she was being completely sincere,
[00:03:27.020 --> 00:03:28.940]   totally kindhearted even.
[00:03:28.940 --> 00:03:31.860]   This was her way of showing love and care and acceptance
[00:03:31.860 --> 00:03:33.720]   was just to ask me, do I identify as a white male?
