
[00:00:00.000 --> 00:00:02.660]   (phone ringing)
[00:00:02.660 --> 00:00:03.500]   (phone dialing)
[00:00:03.500 --> 00:00:06.360]   - You have seven unheard messages.
[00:00:06.360 --> 00:00:08.040]   - Hey, sorry I haven't texted.
[00:00:08.040 --> 00:00:11.080]   I'm just not really sure what I'm feeling right now.
[00:00:11.080 --> 00:00:12.540]   - Hey yo, Danny!
[00:00:12.540 --> 00:00:14.240]   Where you at, bro?
[00:00:14.240 --> 00:00:16.080]   I'll see you soon, all right?
[00:00:16.080 --> 00:00:18.200]   - Hey, so I have moved on,
[00:00:18.200 --> 00:00:19.560]   but I feel like the Lord keeps putting me back
[00:00:19.560 --> 00:00:20.800]   on my heart for a reason.
[00:00:20.800 --> 00:00:22.480]   So please call me back.
[00:00:22.480 --> 00:00:24.820]   - Hey, bro, hey, I know you're going through it right now,
[00:00:24.820 --> 00:00:28.120]   but listen, I found another girl at the farmer's market now.
[00:00:28.120 --> 00:00:30.600]   She's not a farmer, but she is on the market, okay?
[00:00:30.600 --> 00:00:33.040]   So hit me back, love you, bro.
[00:00:33.040 --> 00:00:35.800]   - Not sure if this is the right number,
[00:00:35.800 --> 00:00:37.720]   but last night was a mistake.
[00:00:37.720 --> 00:00:40.640]   I was just hoping we could keep that between us.
[00:00:40.640 --> 00:00:41.880]   - Hey, just wanted to say,
[00:00:41.880 --> 00:00:43.680]   I don't think I can make it tonight.
[00:00:43.680 --> 00:00:47.960]   Yeah, I've just been thinking about us a lot lately,
[00:00:47.960 --> 00:00:50.400]   and we need to talk.
[00:00:50.400 --> 00:00:54.680]   - All right, Porch, how we doing tonight?
[00:00:54.680 --> 00:00:56.320]   We doing okay?
[00:00:56.320 --> 00:00:57.720]   Hey, it's great to be with you.
[00:00:57.720 --> 00:00:59.360]   Thanks for making the time to join us here
[00:00:59.360 --> 00:01:00.760]   on a Tuesday night.
[00:01:00.760 --> 00:01:06.080]   I'm so grateful that we get to do this every single week.
[00:01:06.080 --> 00:01:09.280]   I talk to the Lord early in the morning on Tuesday,
[00:01:09.280 --> 00:01:11.040]   and at the end of every day Tuesday,
[00:01:11.040 --> 00:01:13.960]   and what I find myself praying are prayers of gratitude
[00:01:13.960 --> 00:01:16.720]   that he is moving in the lives of people just like you
[00:01:16.720 --> 00:01:18.360]   in a generation just like ours.
[00:01:18.360 --> 00:01:20.680]   And so I'm so glad that you're here with us in Dallas.
[00:01:20.680 --> 00:01:23.520]   Thanks everybody that's tuning in online with us too.
[00:01:23.520 --> 00:01:26.480]   We're so grateful that God's not limited
[00:01:26.480 --> 00:01:28.360]   to just this one room, that he can meet with you
[00:01:28.360 --> 00:01:29.960]   anywhere, anytime, any place.
[00:01:29.960 --> 00:01:32.080]   And that includes right now, special shout out
[00:01:32.080 --> 00:01:35.440]   to Porch Live, Dating Fort Worth, and Wheaton.
[00:01:35.440 --> 00:01:39.680]   Well, Porch, I don't know if you've heard the news,
[00:01:39.680 --> 00:01:41.880]   but after two years of dating,
[00:01:41.880 --> 00:01:44.520]   Travis Michael Kelsey and Taylor Allison Swift
[00:01:44.520 --> 00:01:46.080]   are officially engaged.
[00:01:46.080 --> 00:01:49.080]   (audience cheering)
[00:01:49.080 --> 00:01:53.840]   Taylor did the impossible.
[00:01:53.840 --> 00:01:56.160]   Like somehow in a single moment,
[00:01:56.160 --> 00:01:59.040]   she simultaneously fulfilled the hopes
[00:01:59.040 --> 00:02:00.920]   of all her adoring Swifties,
[00:02:00.920 --> 00:02:04.880]   while crushing the dreams of so many guys,
[00:02:04.880 --> 00:02:06.840]   I thought they actually stood a chance.
[00:02:06.840 --> 00:02:10.440]   And it could not have come a day too soon,
[00:02:10.440 --> 00:02:15.080]   because it's today that we are actually wrapping
[00:02:15.080 --> 00:02:19.560]   our dating series called We Need to Talk.
[00:02:19.560 --> 00:02:20.880]   It is no surprise.
[00:02:20.880 --> 00:02:25.400]   It's no surprise that many of you have been gathering
[00:02:25.400 --> 00:02:26.600]   with us in this room over the course
[00:02:26.600 --> 00:02:29.320]   of the last several weeks, because you wanna end up
[00:02:29.320 --> 00:02:32.480]   where these two lovebirds find themselves right now.
[00:02:32.480 --> 00:02:34.840]   You wanna move through this world,
[00:02:34.840 --> 00:02:36.600]   not alone, but with someone.
[00:02:36.600 --> 00:02:38.800]   And so you've stepped into this space alongside us,
[00:02:38.800 --> 00:02:41.360]   and we've been exploring what does God have to say
[00:02:41.360 --> 00:02:43.880]   about dating in romance, in relationships?
[00:02:43.880 --> 00:02:45.720]   Like as we look at the landscape of love,
[00:02:45.720 --> 00:02:48.880]   how do we navigate what feels like a tumultuous territory?
[00:02:48.880 --> 00:02:51.440]   And as we've been doing it, what we've said repeatedly
[00:02:51.440 --> 00:02:54.200]   over the course of this series is that dating
[00:02:54.200 --> 00:02:57.600]   is not a period of attachment, it's a period of assessment.
[00:02:57.600 --> 00:03:00.640]   And what you need to know is that that period
[00:03:00.640 --> 00:03:03.920]   of assessment is never more difficult.
[00:03:03.920 --> 00:03:06.720]   The great dating dilemma stands before you
[00:03:06.720 --> 00:03:10.520]   when you look at someone and say, you are so great.
[00:03:10.520 --> 00:03:15.360]   So why am I not attracted to you more?
[00:03:15.360 --> 00:03:19.620]   And that's the question we're gonna get into tonight,
[00:03:19.620 --> 00:03:21.580]   because we all know this feeling.
[00:03:21.580 --> 00:03:24.180]   Like on paper, you've looked at someone and said,
