
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:13.780]   - Porch, what's good?
[00:00:13.780 --> 00:00:14.600]   How we doing?
[00:00:14.600 --> 00:00:16.640]   (audience cheering)
[00:00:16.640 --> 00:00:17.800]   Hey, it's so great to be with you.
[00:00:17.800 --> 00:00:19.040]   Great to worship with you.
[00:00:19.040 --> 00:00:21.440]   I wanna welcome those who are tuning in
[00:00:21.440 --> 00:00:24.320]   just through the stream and at other campuses and whatnot.
[00:00:24.320 --> 00:00:27.160]   And so it's just been a dream to be able
[00:00:27.160 --> 00:00:28.580]   to give you an alternative to the world,
[00:00:28.580 --> 00:00:30.040]   to the bars, to the clubs,
[00:00:30.040 --> 00:00:32.200]   to whatever else you might be doing on a Tuesday night.
[00:00:32.200 --> 00:00:33.360]   And so when I trusted Christ,
[00:00:33.360 --> 00:00:35.180]   like listen, I was a complete mess.
[00:00:35.180 --> 00:00:37.080]   And it's just, as I was worshiping,
[00:00:37.080 --> 00:00:39.520]   I was reflecting on God's grace in my life
[00:00:39.520 --> 00:00:42.760]   and the addictions that owned me,
[00:00:42.760 --> 00:00:44.960]   the drug use that owned me,
[00:00:44.960 --> 00:00:47.800]   the sexual addictions and perversions that owned me,
[00:00:47.800 --> 00:00:51.400]   and then got to experience His grace and forgiveness,
[00:00:51.400 --> 00:00:52.700]   came into the church.
[00:00:52.700 --> 00:00:55.340]   I was bored out of my mind at church growing up
[00:00:55.340 --> 00:00:58.280]   and didn't have a relationship with Jesus.
[00:00:58.280 --> 00:01:01.520]   And thought like really Christians were kind of weird
[00:01:01.520 --> 00:01:03.160]   and they were just kind of acting like,
[00:01:03.160 --> 00:01:05.600]   God was good, but really like, is God really good?
[00:01:05.600 --> 00:01:08.980]   And so as I came into a relationship with Him,
[00:01:08.980 --> 00:01:10.980]   I began to experience life for the first time.
[00:01:10.980 --> 00:01:12.380]   I'm not crazy, I'm not naive.
[00:01:12.380 --> 00:01:14.320]   I'm not just saying that because I'm up here.
[00:01:14.320 --> 00:01:17.920]   I truly began to experience life as it was intended.
[00:01:17.920 --> 00:01:21.220]   And a part of that was getting to share my faith with others
[00:01:21.220 --> 00:01:22.880]   and a part of sharing my faith with others
[00:01:22.880 --> 00:01:24.960]   was getting to travel all over the world
[00:01:24.960 --> 00:01:28.400]   on what you may have heard as called mission trips.
[00:01:28.400 --> 00:01:30.600]   We call them international discipleship trips.
[00:01:30.600 --> 00:01:33.920]   And so going to Africa and to Haiti and to different places.
[00:01:33.920 --> 00:01:36.280]   One of the places that I went to, in fact, my favorite,
[00:01:36.280 --> 00:01:41.280]   most memorable was to Brazil and getting on the Amazon River
[00:01:41.280 --> 00:01:44.440]   and going down the Amazon River, sharing the gospel.
[00:01:44.440 --> 00:01:46.840]   And the challenge with this particular trip
[00:01:46.840 --> 00:01:50.120]   is you stay on a boat the entire time for eight days.
[00:01:50.120 --> 00:01:53.760]   And so you got to pack for about 10 days, eight days
[00:01:53.760 --> 00:01:56.640]   in a bag about this size, okay?
[00:01:56.640 --> 00:01:59.360]   And that's honestly not the problem is packing,
[00:01:59.360 --> 00:02:01.520]   you know, for eight to 10 days in a bag this size.
[00:02:01.520 --> 00:02:04.360]   The problem with this particular trip
[00:02:04.360 --> 00:02:08.120]   is you've got to pack in a bag like this for 10 days
[00:02:08.120 --> 00:02:10.880]   and it has to weigh under 50 pounds.
[00:02:10.880 --> 00:02:12.480]   You guys done that thing where you get up there
[00:02:12.480 --> 00:02:14.200]   and you're like moving blow dryers around
[00:02:14.200 --> 00:02:16.720]   and switching shoes and hey, can I put this in your bag?
[00:02:16.720 --> 00:02:18.200]   And so you can't do that.
[00:02:18.200 --> 00:02:22.040]   Like we're going there, we're flying into Manaus, Brazil.
[00:02:22.040 --> 00:02:23.960]   We stay the night in a hotel and the next day
[00:02:23.960 --> 00:02:26.000]   we're on a boat and we're going down the river
[00:02:26.000 --> 00:02:28.440]   for seven or eight days and we're getting off at villages
[00:02:28.440 --> 00:02:29.920]   and we're sharing the gospel.
[00:02:29.920 --> 00:02:31.280]   And so you got to be packed up,
[00:02:31.280 --> 00:02:33.080]   the bag's got to be under 50 pounds.
[00:02:33.080 --> 00:02:35.040]   And so we're there with this team of young adults
[00:02:35.040 --> 00:02:37.080]   and you can imagine my confusion
[00:02:37.080 --> 00:02:39.440]   and a little bit my frustration
[00:02:39.440 --> 00:02:42.760]   when I see one girl pulls this out of her bag.
[00:02:42.760 --> 00:02:46.640]   It's a bag of rocks.
[00:02:46.640 --> 00:02:50.320]   In Brazil, she brought a bag of rocks to Brazil.
[00:02:50.320 --> 00:02:52.240]   I'm like, what are you doing?
[00:02:52.240 --> 00:02:56.160]   Like, how did you get that past customs first of all?
[00:02:56.160 --> 00:02:58.680]   And why, like they have rocks in Brazil.
[00:02:58.680 --> 00:03:01.840]   You don't need to bring American rocks to Brazil.
[00:03:01.840 --> 00:03:03.840]   Like, why are you doing this?
[00:03:03.840 --> 00:03:06.680]   And what did you not bring because of that?
[00:03:06.680 --> 00:03:08.200]   And we're having this conversation
[00:03:08.200 --> 00:03:11.240]   and she begins to tell me that she's in this Bible study,
[00:03:11.240 --> 00:03:14.580]   her and another girl on the trip are in this Bible study
[00:03:14.580 --> 00:03:16.920]   and they're working through forgiveness.
[00:03:16.920 --> 00:03:19.720]   And so what they had to do is for every person
[00:03:19.720 --> 00:03:22.000]   in their life that they had not forgiven,
[00:03:22.000 --> 00:03:24.200]   they had to put a rock and carry it with them
[00:03:24.200 --> 00:03:27.080]   until they were choosing to forgive them.
[00:03:27.080 --> 00:03:30.500]   And so as we're moving through Brazil,
[00:03:30.500 --> 00:03:33.320]   as we get on a boat, I think we have a picture of the boat,
[00:03:33.320 --> 00:03:34.920]   I don't know if we've shown that to you,
[00:03:34.920 --> 00:03:39.920]   but as we're on this boat traveling down the Amazon River,
[00:03:39.920 --> 00:03:42.540]   she's with this bag of rocks
[00:03:42.540 --> 00:03:45.320]   representing every person in her life
[00:03:45.320 --> 00:03:47.560]   that she hasn't forgiven is my friend, Ali.
[00:03:48.480 --> 00:03:49.920]   And so it's just this,
[00:03:49.920 --> 00:03:54.520]   it's a great example of the weight of bitterness.
[00:03:54.520 --> 00:03:58.280]   It's a great example of the weight of unforgiveness.
[00:03:58.280 --> 00:04:00.920]   A great example of the things that we carry,
[00:04:00.920 --> 00:04:03.460]   every one of you, when you came in here tonight,
[00:04:03.460 --> 00:04:05.560]   you're carrying some anger.
[00:04:05.560 --> 00:04:08.960]   You may not even see it, you may not even know what it is.
[00:04:08.960 --> 00:04:12.840]   And so we're in this series called Vice and Virtue.
[00:04:12.840 --> 00:04:17.240]   We've covered pride and humility, laziness and discipline,
[00:04:17.240 --> 00:04:22.240]   entitlement and gratitude, greed and generosity.
[00:04:22.240 --> 00:04:25.340]   And tonight we're talking about anger and forgiveness,
[00:04:25.340 --> 00:04:28.320]   really how the solution to anger is forgiveness.
[00:04:28.320 --> 00:04:31.080]   And I'm not talking about just regular, generic,
[00:04:31.080 --> 00:04:32.780]   you're angry that the Patriots lost.
[00:04:32.780 --> 00:04:34.180]   I'm not talking about that.
[00:04:34.180 --> 00:04:37.080]   I'm talking about an anger that's targeted towards someone.
[00:04:37.080 --> 00:04:40.160]   Call it bitterness, call it unforgiveness, if you will,
[00:04:40.160 --> 00:04:44.240]   but it's anger that you carry toward someone.
[00:04:44.240 --> 00:04:46.360]   And so I wanna ask you some questions.
[00:04:47.240 --> 00:04:51.500]   Who are the people in your life that have wronged you?
[00:04:51.500 --> 00:04:54.920]   Maybe it was a parent that abandoned you.
[00:04:54.920 --> 00:04:59.000]   Maybe it was an ex-boyfriend or an ex-girlfriend
