
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.220]   All right, how we doing, Parch?
[00:00:24.220 --> 00:00:25.560]   (audience cheering)
[00:00:25.560 --> 00:00:26.840]   Yeah.
[00:00:26.840 --> 00:00:29.720]   Last week of the Insta-Theology series
[00:00:29.720 --> 00:00:30.680]   that we're in the middle of,
[00:00:30.680 --> 00:00:32.160]   and let me just tell you, man,
[00:00:32.160 --> 00:00:33.600]   the internet, it's not reliable.
[00:00:33.600 --> 00:00:36.120]   You just can't trust it, as is evidenced by the fact
[00:00:36.120 --> 00:00:37.960]   that we're joining all our Ports locations
[00:00:37.960 --> 00:00:40.360]   a little late tonight, so we apologize.
[00:00:40.360 --> 00:00:41.340]   There's been some technical stuff.
[00:00:41.340 --> 00:00:43.760]   That's why we did a little more worship here
[00:00:43.760 --> 00:00:46.640]   in the Dallas area and kind of drug ourselves
[00:00:46.640 --> 00:00:48.800]   through the announcements, and JD, if you weren't here,
[00:00:48.800 --> 00:00:51.340]   all these other locations gave himself a dating shout-out,
[00:00:51.340 --> 00:00:53.920]   which was totally out of bounds, but he did it anyway.
[00:00:53.920 --> 00:00:55.880]   (audience laughing)
[00:00:55.880 --> 00:00:58.400]   So, but anyway, man, it's great to finally be hooked up
[00:00:58.400 --> 00:01:00.120]   with you guys and all the other campuses,
[00:01:00.120 --> 00:01:01.640]   and we're gonna talk about how to hook you up
[00:01:01.640 --> 00:01:03.160]   with some truth tonight.
[00:01:03.160 --> 00:01:04.000]   That's what we're doing.
[00:01:04.000 --> 00:01:05.680]   We love that we're diving in together.
[00:01:05.680 --> 00:01:07.840]   We've been talking about Insta-Theology,
[00:01:07.840 --> 00:01:11.320]   these little phrases, these slogans that are thrown at us
[00:01:11.320 --> 00:01:13.520]   that can inform us in so many ways,
[00:01:13.520 --> 00:01:15.200]   and tonight, we're gonna be talking about the phrase
[00:01:15.200 --> 00:01:16.600]   kind of follow your dreams, right?
[00:01:16.600 --> 00:01:19.840]   Follow your heart, follow your passions.
[00:01:19.840 --> 00:01:21.000]   You gotta go for it, right?
[00:01:21.000 --> 00:01:22.920]   Live your life.
[00:01:22.920 --> 00:01:23.920]   You do you.
[00:01:23.920 --> 00:01:25.880]   There's a thousand ways to say it,
[00:01:25.880 --> 00:01:27.320]   but what we're gonna talk about tonight
[00:01:27.320 --> 00:01:28.560]   is this is a really wisdom in there.
[00:01:28.560 --> 00:01:29.760]   Should we follow our heart?
[00:01:29.760 --> 00:01:31.120]   Should we follow our genes?
[00:01:31.120 --> 00:01:35.200]   Should we trace what seems right to us?
[00:01:35.200 --> 00:01:38.040]   Well, let me just start with just a few of these little
[00:01:38.040 --> 00:01:38.960]   posts that are out there.
[00:01:38.960 --> 00:01:40.320]   You've seen 'em, right?
[00:01:40.320 --> 00:01:42.120]   But here's a few that you're gonna run into
[00:01:42.120 --> 00:01:43.120]   when you go along the way, man.
[00:01:43.120 --> 00:01:44.560]   Follow your dreams, right?
[00:01:44.560 --> 00:01:47.240]   And the universe will open for you
[00:01:47.240 --> 00:01:49.360]   where there previously were only walls.
[00:01:49.360 --> 00:01:52.220]   Man, you gotta read that, and you're like, yes.
[00:01:52.220 --> 00:01:54.240]   That's what I'm saying right there.
[00:01:54.240 --> 00:01:55.640]   I'm down with that, okay?
[00:01:55.640 --> 00:01:58.000]   Or how about this one, follow your dreams.
[00:01:58.000 --> 00:01:59.000]   They know the way.
[00:01:59.000 --> 00:02:03.040]   That makes sense, right?
[00:02:03.040 --> 00:02:03.880]   How about this?
[00:02:03.880 --> 00:02:06.680]   Hey, sometimes, sometimes life is about
[00:02:06.680 --> 00:02:11.680]   risking everything for a dream no one can see but you.
[00:02:11.680 --> 00:02:13.080]   Right, man, you're sitting there,
[00:02:13.080 --> 00:02:14.000]   you're scrolling through your phone,
[00:02:14.000 --> 00:02:16.160]   you're like, yes, yes, I believe that.
[00:02:16.160 --> 00:02:17.240]   I'm down with that.
[00:02:17.240 --> 00:02:20.480]   The biggest, this is Oprah, Oprah's gonna chime in,
[00:02:20.480 --> 00:02:21.920]   the biggest adventure you can take
[00:02:21.920 --> 00:02:23.440]   is to live the life of your dreams.
[00:02:23.440 --> 00:02:26.240]   Oprah is on Instagram, okay?
[00:02:26.240 --> 00:02:27.720]   And so she apparently saw this other post
[00:02:27.720 --> 00:02:28.560]   and she's laying it on you.
[00:02:28.560 --> 00:02:32.520]   It's Oprah now, so it's not just some random post out there.
[00:02:32.520 --> 00:02:34.080]   That's Oprah.
[00:02:34.080 --> 00:02:39.080]   Walt Disney, if you can dream it, you can do it.
[00:02:39.080 --> 00:02:40.880]   Tinkerbell, come on, you can do it.
[00:02:40.880 --> 00:02:42.760]   Just flap those little fairy wings
[00:02:42.760 --> 00:02:44.920]   and we're gonna go somewhere.
[00:02:44.920 --> 00:02:46.560]   How about this one, Barbara Shurer, she says,
[00:02:46.560 --> 00:02:48.480]   as soon as you begin to pursue a dream,
[00:02:48.480 --> 00:02:52.780]   your life wakes up and everything has meaning.
[00:02:52.780 --> 00:02:54.320]   I mean, that's just like, yes.
[00:02:54.320 --> 00:02:56.080]   Say that to me again, give it to me.
[00:02:56.080 --> 00:02:58.120]   Steve Jobs, okay, that's coming to the practical,
[00:02:58.120 --> 00:02:59.000]   coming to reality.
[00:02:59.000 --> 00:03:00.680]   Have the courage to follow your heart.
[00:03:00.680 --> 00:03:04.000]   Steve Jobs famously, in a way that impacted a generation
[00:03:04.000 --> 00:03:06.800]   when he was at Stanford, kind of gave a message
[00:03:06.800 --> 00:03:07.640]   and he just talked about, I mean,
[00:03:07.640 --> 00:03:09.400]   you find a job that you love
[00:03:09.400 --> 00:03:10.560]   and he didn't finish it with a phrase,
[00:03:10.560 --> 00:03:11.880]   you'll never work a day in your life,
[00:03:11.880 --> 00:03:13.800]   but that's what he was implying right there.
[00:03:13.800 --> 00:03:15.240]   He just told them, have the courage
[00:03:15.240 --> 00:03:17.000]   to follow your heart and intuition.
[00:03:17.000 --> 00:03:20.000]   Then somehow know, they, you know,
[00:03:20.000 --> 00:03:22.280]   your dreams, your intuition, somehow it knows,
[00:03:22.280 --> 00:03:24.600]   he says, what you truly want to become.
[00:03:24.600 --> 00:03:28.120]   I don't know, is that true?
[00:03:28.120 --> 00:03:29.000]   How about this one?
[00:03:29.000 --> 00:03:30.080]   You know, this guy follows dreams.
[00:03:30.080 --> 00:03:32.200]   Yesterday I really wanted tacos,
[00:03:32.200 --> 00:03:34.040]   and now I'm eating tacos.
[00:03:34.040 --> 00:03:35.360]   Follow your dreams.
[00:03:35.360 --> 00:03:38.280]   Oh, now that one, okay, that one I'm gonna endorse
[00:03:38.280 --> 00:03:39.480]   right there, okay?
[00:03:39.480 --> 00:03:43.480]   Dream about tacos and have yourself a taco.
[00:03:43.480 --> 00:03:45.160]   That one will work.
[00:03:45.160 --> 00:03:47.440]   Everything else, though, might need a little help.
[00:03:47.440 --> 00:03:49.660]   Listen, some of those ideas, you know,
[00:03:49.660 --> 00:03:50.960]   they are a bit inspiring.
[00:03:50.960 --> 00:03:53.120]   They might get you, you know, wondering a little bit
[00:03:53.120 --> 00:03:54.680]   to where you get out of your just kind of
[00:03:54.680 --> 00:03:56.960]   little work-a-day world or just kind of believe
[00:03:56.960 --> 00:03:59.840]   that all I can be is all anybody's ever told me.
[00:03:59.840 --> 00:04:02.360]   And what I want to share with you tonight
[00:04:02.360 --> 00:04:04.120]   is you don't need insta-theology.
[00:04:04.120 --> 00:04:06.720]   I mean, you need real theology.
[00:04:06.720 --> 00:04:09.080]   There's a real God, and he's really there,
[00:04:09.080 --> 00:04:10.920]   and he really loves you, and he's not looking
[00:04:10.920 --> 00:04:12.320]   to rip you off.
[00:04:12.320 --> 00:04:14.580]   He is looking to set you free.
[00:04:14.580 --> 00:04:17.120]   This God loves you so much that he came to rescue you
[00:04:17.120 --> 00:04:18.680]   from a way that seems right to you,
[00:04:18.680 --> 00:04:20.640]   but in the end, it leads to death.
[00:04:20.640 --> 00:04:22.280]   Those are his words, not mine.
[00:04:22.280 --> 00:04:25.440]   He wants to rescue you from having to learn
[00:04:25.440 --> 00:04:27.280]   through experiencing, from having to kind of
[00:04:27.280 --> 00:04:28.440]   make your way through the dark.
[00:04:28.440 --> 00:04:30.840]   Plato, I mean, this is not new to your generation.
[00:04:30.840 --> 00:04:32.560]   This has been going on for a long time.
[00:04:32.560 --> 00:04:35.160]   Plato, okay, the great philosopher, he said,
[00:04:35.160 --> 00:04:38.200]   "Listen, man, until we hear a still more sure word
[00:04:38.200 --> 00:04:40.080]   "from God," this is what philosophers,
[00:04:40.080 --> 00:04:43.240]   philosopher, philo means love, you know, Sophia, wisdom,
[00:04:43.240 --> 00:04:45.160]   lovers of wisdom, that's where the word philosophy
[00:04:45.160 --> 00:04:47.120]   comes from, lovers of wisdom have always said
[00:04:47.120 --> 00:04:50.440]   what Plato said, "Until we hear a sure more word
[00:04:50.440 --> 00:04:53.760]   "from God, we're gonna be like two barks,"
[00:04:53.760 --> 00:04:55.640]   is the word he used, but it's the word that means ships,
[00:04:55.640 --> 00:04:58.200]   "We're gonna be like two ships, you know, making its way
[00:04:58.200 --> 00:05:02.120]   "through an ocean at night in the middle of a storm."
[00:05:02.120 --> 00:05:04.800]   What's Shakespeare, what's Plato saying there?
[00:05:04.800 --> 00:05:09.000]   Plato's saying, look, if you're a ship on the ocean
[00:05:09.000 --> 00:05:14.300]   at night in a storm, I mean, there's nothing to guide you.
[00:05:14.300 --> 00:05:16.320]   There's no truth anchored in the heavens, right?
[00:05:16.320 --> 00:05:19.720]   Because if you're on the ocean at night and you're in a ship,
[00:05:19.720 --> 00:05:23.440]   and you're gonna look up at the stars, okay?
[00:05:23.440 --> 00:05:25.760]   And not the planets, planets, the word planet
[00:05:25.760 --> 00:05:27.740]   comes from the word that literally means wanderer.
[00:05:27.740 --> 00:05:32.640]   Don't fix your future course on what wanders, what moves,
[00:05:32.640 --> 00:05:35.440]   but fix your future on what is anchored and true.
[00:05:35.440 --> 00:05:40.200]   And you follow what's up there, but if it's a storm
[00:05:40.200 --> 00:05:44.360]   at night and it's dark, Plato ends his quote by saying,
[00:05:44.360 --> 00:05:47.000]   "All we can do is trust in the best opinions of men."
[00:05:48.680 --> 00:05:50.800]   And he goes, that's trouble.
[00:05:50.800 --> 00:05:53.520]   Every philosopher, lovers of wisdom, would love
[00:05:53.520 --> 00:05:55.280]   a more sure word from God.
[00:05:55.280 --> 00:05:56.560]   You don't need instant theology
[00:05:56.560 --> 00:05:58.320]   when you can get real theology.
[00:05:58.320 --> 00:06:02.680]   When you can get literally God's word,
[00:06:02.680 --> 00:06:05.860]   that's what that means, theos, God, logos, word,
[00:06:05.860 --> 00:06:07.000]   the word of God.
[00:06:07.000 --> 00:06:10.500]   And so what we're trying to do is just lovingly share
[00:06:10.500 --> 00:06:12.320]   with you so you don't have to kind of pick your way
[00:06:12.320 --> 00:06:13.240]   through life.
[00:06:16.800 --> 00:06:20.320]   I've got lots of folks, you know, now that are kind
[00:06:20.320 --> 00:06:23.600]   of my generation and we're a lifetime and a half ahead
[00:06:23.600 --> 00:06:27.240]   of you, most of the folks that are dropping in on this.
[00:06:27.240 --> 00:06:30.600]   And I can now tell you with a little bit more experience
[00:06:30.600 --> 00:06:35.160]   that insta-theology, we didn't have Instagram,
[00:06:35.160 --> 00:06:37.800]   we didn't have any even social media, it wasn't around,
[00:06:37.800 --> 00:06:40.960]   but man, there were slogans that they fed us
[00:06:40.960 --> 00:06:43.760]   and that many of us formed our life on.
[00:06:45.900 --> 00:06:48.820]   I've got lots of buddies that have succeeded
[00:06:48.820 --> 00:06:51.340]   in following their dreams or attaining success
[00:06:51.340 --> 00:06:54.180]   and doing things at the highest pinnacles of life.
[00:06:54.180 --> 00:06:57.580]   I used to walk the class with Brad Pitt, all right?
[00:06:57.580 --> 00:06:58.900]   He and I went to college together.
[00:06:58.900 --> 00:07:02.300]   We lived next to each other and I can remember, you know,
[00:07:02.300 --> 00:07:03.460]   Brad kind of making his way.
[00:07:03.460 --> 00:07:06.660]   Cheryl Crowe and I hung out in college and we were friends.
[00:07:06.660 --> 00:07:08.580]   We were at a concert together on a date
[00:07:08.580 --> 00:07:11.100]   and I was sitting there, she looked at me,
[00:07:11.100 --> 00:07:12.820]   she just elbowed me, she goes, "Man, I'm gonna do that.
[00:07:12.820 --> 00:07:14.500]   "I'm gonna do that one day."
[00:07:14.500 --> 00:07:15.340]   And she did.
[00:07:16.340 --> 00:07:18.940]   But she did a lot of other things
[00:07:18.940 --> 00:07:21.620]   because following the dreams and Cheryl was gifted
[00:07:21.620 --> 00:07:25.340]   and Brad had talent, even then, I can just tell you,
[00:07:25.340 --> 00:07:27.620]   I've watched a lot of their journey through life
[00:07:27.620 --> 00:07:30.340]   and getting the success of their dreams and their visions,
[00:07:30.340 --> 00:07:33.500]   it doesn't always work out in the way
[00:07:33.500 --> 00:07:35.540]   that you think it will.
[00:07:35.540 --> 00:07:38.460]   I mean, this is my friend Brad, this is what he says to you.
[00:07:38.460 --> 00:07:39.280]   Listen to him.
[00:07:39.280 --> 00:07:42.300]   He says in an interview with Rolling Stone,
[00:07:42.300 --> 00:07:43.460]   "Man, I know all these things are supposed
[00:07:43.460 --> 00:07:47.140]   "to seem important, car, the condo, our version of success,
[00:07:47.140 --> 00:07:50.480]   "but if that's the case, why is the general feeling
[00:07:50.480 --> 00:07:55.160]   "out there reflecting more impotence and isolation
[00:07:55.160 --> 00:07:58.220]   "and desperation and loneliness?
[00:07:58.220 --> 00:08:00.700]   "If you ask me, I say toss it all.
[00:08:00.700 --> 00:08:02.540]   "We gotta find something else.
[00:08:02.540 --> 00:08:04.380]   "Because all I know is at this point in time,
[00:08:04.380 --> 00:08:07.020]   "we're heading for a dead end, a numbing of the soul,
[00:08:07.020 --> 00:08:09.480]   "a complete atrophy of the spiritual being
[00:08:09.480 --> 00:08:11.660]   "and I don't want that," he says.
[00:08:11.660 --> 00:08:13.700]   So the Rolling Stone Magazine interviewer said this,
[00:08:13.700 --> 00:08:15.840]   "So man, if we're heading toward this kind of existential,
[00:08:15.840 --> 00:08:18.460]   "dead-ended society, if the follow our dreams
[00:08:18.460 --> 00:08:22.980]   "and follow your heart's desires isn't the thing,
[00:08:22.980 --> 00:08:24.140]   "then what's the thing?"
[00:08:24.140 --> 00:08:24.980]   They ask him.
[00:08:24.980 --> 00:08:26.280]   What do you think should happen?
[00:08:26.280 --> 00:08:27.180]   This is Brad Pitt.
[00:08:27.180 --> 00:08:28.300]   Listen, you need to know something.
[00:08:28.300 --> 00:08:31.380]   Brad danced with spiritual truths.
[00:08:31.380 --> 00:08:38.240]   He was around theology, but it never became his theology.
