
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.760]   - All right, well, welcome friends in the room,
[00:00:15.760 --> 00:00:17.440]   friends in Fort Worth, friends in Houston,
[00:00:17.440 --> 00:00:22.440]   El Paso, Tulsa, Cedar Springs, wherever you are, tuning in.
[00:00:22.440 --> 00:00:25.160]   We are continuing this series, Vice and Virtue.
[00:00:25.160 --> 00:00:26.240]   I'm gonna start with a story that'll give us
[00:00:26.240 --> 00:00:27.320]   some direction for where we're going.
[00:00:27.320 --> 00:00:31.200]   A few years ago, at something we call staff prayer,
[00:00:31.200 --> 00:00:32.840]   once a week, our staff at Watermark,
[00:00:32.840 --> 00:00:36.120]   couple hundred of us get together and meet Tuesdays,
[00:00:36.120 --> 00:00:38.640]   and it's usually almost exclusively staff,
[00:00:38.640 --> 00:00:41.080]   and every once in a while, someone who has a relationship
[00:00:41.080 --> 00:00:44.040]   with a member on staff will get invited to be a part of it.
[00:00:44.040 --> 00:00:48.120]   And so, there was a guy who was a missionary in Russia,
[00:00:48.120 --> 00:00:49.640]   who had been there for the last eight years,
[00:00:49.640 --> 00:00:51.920]   he was formerly in Dallas, had some connections
[00:00:51.920 --> 00:00:54.040]   and relationships with people on our staff,
[00:00:54.040 --> 00:00:56.680]   and he was back visiting, and so he came
[00:00:56.680 --> 00:00:57.960]   and he joined us for staff prayer.
[00:00:57.960 --> 00:00:59.680]   And so, we're sitting around in this circle,
[00:00:59.680 --> 00:01:02.760]   and he's sharing about what God is up to in Russia,
[00:01:02.760 --> 00:01:05.320]   and then there was a chance for just kind of like
[00:01:05.320 --> 00:01:07.120]   a conversation that took place with him,
[00:01:07.120 --> 00:01:09.480]   and one person asked him, hey, you haven't been here
[00:01:09.480 --> 00:01:13.400]   in eight years in Dallas, what has changed?
[00:01:13.400 --> 00:01:15.160]   And I'll never forget his answer,
[00:01:15.160 --> 00:01:17.080]   'cause he like immediately had an answer.
[00:01:17.080 --> 00:01:19.600]   He said, oh, all the storage units,
[00:01:19.600 --> 00:01:21.800]   or all the storage facilities.
[00:01:21.800 --> 00:01:24.420]   And our response was a lot like your response.
[00:01:24.420 --> 00:01:26.200]   All the storage facilities?
[00:01:26.200 --> 00:01:27.040]   What are you talking about?
[00:01:27.040 --> 00:01:27.860]   All the storage?
[00:01:27.860 --> 00:01:29.120]   Yeah, all the storage facilities, they're everywhere.
[00:01:29.120 --> 00:01:31.040]   These little like facilities where you store stuff
[00:01:31.040 --> 00:01:33.120]   and where you put your stuff, like they're popping up,
[00:01:33.120 --> 00:01:36.100]   they're exploding, and we all, almost as a staff,
[00:01:36.100 --> 00:01:37.360]   everyone that was there that day,
[00:01:37.360 --> 00:01:38.840]   we would laugh about it now, 'cause we all
[00:01:38.840 --> 00:01:39.680]   had the same experience.
[00:01:39.680 --> 00:01:40.920]   What are you talking about?
[00:01:40.920 --> 00:01:43.120]   And then we left and we would go drive around,
[00:01:43.120 --> 00:01:45.000]   and then it was like, there are storage units
[00:01:45.000 --> 00:01:46.840]   everywhere around here.
[00:01:46.840 --> 00:01:47.680]   This is crazy.
[00:01:47.680 --> 00:01:51.000]   I mean, you drive up 75, 635, I'm certain it's the same
[00:01:51.000 --> 00:01:54.320]   in Fort Worth and in Houston, and there really are.
[00:01:54.320 --> 00:01:57.240]   As he just said, man, Americans have so much stuff
[00:01:57.240 --> 00:01:59.320]   that they are running out of places to even put it
[00:01:59.320 --> 00:02:00.160]   in their house.
[00:02:00.160 --> 00:02:01.000]   Most people are concerned about,
[00:02:01.000 --> 00:02:02.640]   will we even be able to have a house?
[00:02:02.640 --> 00:02:04.180]   We are concerned about, are we gonna have a house
[00:02:04.180 --> 00:02:05.360]   for our stuff to put in?
[00:02:05.360 --> 00:02:09.840]   And really, it's not just something where I'm inviting you
[00:02:09.840 --> 00:02:11.240]   to, hey, now you'll drive around and see it,
[00:02:11.240 --> 00:02:12.840]   though now you will.
[00:02:12.840 --> 00:02:16.880]   It is a, as I looked into that idea this week
[00:02:16.880 --> 00:02:20.400]   or was studying this week, it's crazy
[00:02:20.400 --> 00:02:24.000]   how many storage unit facilities we have in America.
[00:02:24.000 --> 00:02:27.960]   Like if there was a gold medal sport called hoarding,
[00:02:27.960 --> 00:02:32.120]   America is gonna win first, second, and third every time.
[00:02:32.120 --> 00:02:33.800]   Like here's what I mean by that.
[00:02:33.800 --> 00:02:38.800]   There are 58,000 storage unit facilities in America.
[00:02:38.800 --> 00:02:42.100]   Not storage units, not like, oh, one little box counts
[00:02:42.100 --> 00:02:45.800]   as one, facilities or different locations for these places.
[00:02:45.800 --> 00:02:50.800]   58,000, that is more than McDonald's,
[00:02:51.360 --> 00:02:56.200]   number of McDonald's, Starbucks, Walmarts, Walgreens,
[00:02:56.200 --> 00:03:00.600]   CVS, and 7-Eleven combined.
[00:03:00.600 --> 00:03:02.200]   In other words, it's like, man, this is Starbucks
[00:03:02.200 --> 00:03:03.360]   in every corner.
[00:03:03.360 --> 00:03:07.240]   There is 10 times as many storage unit facilities,
[00:03:07.240 --> 00:03:10.760]   look it up, as there are Starbucks, not right now,
[00:03:10.760 --> 00:03:12.100]   but look it up.
[00:03:12.100 --> 00:03:14.960]   I mean, if you combine all of those, Walmart, 7-Eleven,
[00:03:14.960 --> 00:03:18.240]   Walgreens, CVS, Starbucks, McDonald's,
[00:03:18.240 --> 00:03:19.920]   those golden arches you see everywhere,
[00:03:19.920 --> 00:03:22.640]   they pale in comparison to the number,
[00:03:22.640 --> 00:03:25.520]   there's almost four times as many storage unit facilities.
[00:03:25.520 --> 00:03:26.440]   It's crazy.
[00:03:26.440 --> 00:03:29.360]   In all of Europe, this is going to where I promise,
[00:03:29.360 --> 00:03:31.920]   in all of Europe, if you were to guess,
[00:03:31.920 --> 00:03:33.840]   how many storage unit facilities, like, you know,
[00:03:33.840 --> 00:03:35.840]   Europe's really big, it's bigger than America.
[00:03:35.840 --> 00:03:37.860]   How many do they have over there?
[00:03:37.860 --> 00:03:42.300]   America has 58,000, Europe has 2,400 total.
[00:03:42.300 --> 00:03:44.800]   I mean, it is an American phenomenon.
[00:03:44.800 --> 00:03:48.740]   We are the world-class best in sport at accumulating stuff,
[00:03:48.740 --> 00:03:50.700]   stuff, stuff.
[00:03:50.700 --> 00:03:55.700]   And the reason I start there is because we live in a culture
[00:03:55.700 --> 00:04:03.320]   that we're so inoculated to this idea
[00:04:03.320 --> 00:04:04.900]   that it's almost hard for us to believe
[00:04:04.900 --> 00:04:09.000]   that we are really pursuing more and more stuff.
[00:04:09.000 --> 00:04:11.500]   And the Bible has a name for a group of people
[00:04:11.500 --> 00:04:17.440]   who pursue accumulating more money and more wealth,
[00:04:18.120 --> 00:04:18.960]   greedy.
[00:04:18.960 --> 00:04:21.780]   Tonight, we're gonna continue the series Vice and Virtue
[00:04:21.780 --> 00:04:24.980]   and look at what Jesus says about the topic of greed,
[00:04:24.980 --> 00:04:26.820]   vice and virtue is essentially where each week
[00:04:26.820 --> 00:04:28.860]   we've been taking a cultural vice,
[00:04:28.860 --> 00:04:31.320]   so laziness, entitlement, pride,
[00:04:31.320 --> 00:04:35.820]   and covering it with a biblical virtue to replace it with.
[00:04:35.820 --> 00:04:37.140]   And everyone who came in the room tonight,
[00:04:37.140 --> 00:04:38.120]   here's the hard thing about greed,
[00:04:38.120 --> 00:04:40.900]   'cause it's gonna be almost impossible for me
[00:04:40.900 --> 00:04:42.740]   to convince any of us that we struggle with greed,
[00:04:42.740 --> 00:04:43.740]   'cause you're like, I'm not greedy.
[00:04:43.740 --> 00:04:46.060]   I mean, greedy is like the top billionaires,
[00:04:46.060 --> 00:04:48.240]   1% out there, taken from everybody else.
[00:04:48.240 --> 00:04:49.720]   They've got a basement full of coins
[00:04:49.720 --> 00:04:51.240]   that they're just swimming in at night,
[00:04:51.240 --> 00:04:53.400]   and that's the greedy people.
[00:04:53.400 --> 00:04:54.440]   That's not me.
[00:04:54.440 --> 00:04:57.240]   And what we're gonna see is Jesus says
[00:04:57.240 --> 00:04:59.600]   that greed has nothing to do with how much you have
[00:04:59.600 --> 00:05:02.000]   and everything to do with your heart.
[00:05:02.000 --> 00:05:05.520]   And it's complicated by the fact that greed
[00:05:05.520 --> 00:05:07.520]   really is one of those things that hides,
[00:05:07.520 --> 00:05:09.420]   it's hard to see in the mirror,
[00:05:09.420 --> 00:05:12.400]   because it hides behind kind of other things
[00:05:12.400 --> 00:05:15.480]   or other good things, we would say.
[00:05:15.480 --> 00:05:17.680]   Oftentimes, people who are greedy say things like,
[00:05:17.680 --> 00:05:20.180]   I'm not greedy, I'm just cautious, okay?
[00:05:20.180 --> 00:05:21.520]   I'm a saver.
[00:05:21.520 --> 00:05:24.200]   Or, hey, I'm not greedy, which is, by greed,
[00:05:24.200 --> 00:05:26.380]   I just mean the desire, the preoccupation
[00:05:26.380 --> 00:05:29.240]   with accumulating wealth or stuff.
[00:05:29.240 --> 00:05:32.600]   They'll say things like, dude, I'm not greedy.
[00:05:32.600 --> 00:05:34.080]   It's like, I was raised poor.
[00:05:34.080 --> 00:05:35.380]   I am never going back there.
[00:05:35.380 --> 00:05:37.940]   I'm gonna make it in life, I'm gonna get more money,
[00:05:37.940 --> 00:05:40.840]   and I'm gonna set myself up and be successful.
[00:05:40.840 --> 00:05:42.520]   Or it'll hide behind anxiety.
[00:05:42.520 --> 00:05:45.400]   Or it'll hide behind just like, I'm not greedy,
[00:05:45.400 --> 00:05:48.600]   I just appreciate the finer things in life, okay?
[00:05:48.600 --> 00:05:51.780]   And it is almost impossible to see in the mirror,
[00:05:51.780 --> 00:05:56.100]   but the effects that it has are really much easier to see.
[00:05:56.100 --> 00:06:00.200]   I mean, people will sacrifice their family
[00:06:00.200 --> 00:06:01.300]   on the altar of greed.
[00:06:01.300 --> 00:06:04.480]   They'll sacrifice their marriage.
[00:06:04.480 --> 00:06:06.120]   And it just looks like working a job
[00:06:06.120 --> 00:06:08.320]   and pursuing, climbing the corporate ladder,
[00:06:08.320 --> 00:06:10.980]   they'll sacrifice relationships with their children.
[00:06:10.980 --> 00:06:12.000]   They sacrifice their health.
[00:06:12.000 --> 00:06:15.260]   People commit suicide over greed.
[00:06:15.260 --> 00:06:18.600]   I mean, it is clear, it is causing a wave of destruction.
[00:06:18.600 --> 00:06:22.200]   And if any people on the planet, and maybe in history,
[00:06:22.200 --> 00:06:25.840]   are in danger of what Jesus says is an epidemic of the heart
[00:06:25.840 --> 00:06:28.600]   that will turn you away from God,
[00:06:28.600 --> 00:06:30.520]   it's gotta be the richest people
[00:06:30.520 --> 00:06:34.720]   in the history of the world, which is you and me,
[00:06:34.720 --> 00:06:36.320]   as Americans.
[00:06:36.320 --> 00:06:38.520]   And so tonight, we're gonna explore what Jesus says
[00:06:38.520 --> 00:06:41.660]   about really what is the source of greed
[00:06:41.660 --> 00:06:43.960]   and what greed is going to lead to,
[00:06:43.960 --> 00:06:45.280]   and what are the side effects,
[00:06:45.280 --> 00:06:46.200]   one of the side effects that Jesus points to,
[00:06:46.200 --> 00:06:47.960]   and where the solution for greed is.
[00:06:47.960 --> 00:06:49.120]   So we're gonna be in Luke chapter 12.
[00:06:49.120 --> 00:06:51.160]   If you have a Bible, you can flip over to Luke chapter 12.
[00:06:51.160 --> 00:06:53.460]   If you don't, it'll be up on the screens.
[00:06:53.460 --> 00:06:56.580]   Luke chapter 12, we'll start in verse 13.
[00:06:56.580 --> 00:07:00.360]   And let me say one last preface before we dive in.
[00:07:00.360 --> 00:07:02.200]   Money and church is weird.
[00:07:02.200 --> 00:07:03.700]   Can we all agree?
[00:07:03.700 --> 00:07:04.540]   I mean, it just is.
