
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:22.420]   - All right, let's go.
[00:00:22.420 --> 00:00:24.020]   Hey, welcome friends in the room.
[00:00:24.020 --> 00:00:24.860]   Check, check, check.
[00:00:24.860 --> 00:00:26.120]   Welcome friends in Fort Worth,
[00:00:26.120 --> 00:00:28.600]   El Paso, Houston, Porch North,
[00:00:28.600 --> 00:00:31.160]   Dallas is kicking off tonight in Frisco and Plano
[00:00:31.160 --> 00:00:32.240]   at the Angelica Theater.
[00:00:32.240 --> 00:00:33.920]   So welcome to you guys and everybody else
[00:00:33.920 --> 00:00:36.160]   tuning in from around the country.
[00:00:36.160 --> 00:00:38.280]   I was flying back from Atlanta yesterday
[00:00:38.280 --> 00:00:41.140]   and got food poisoning, which was awesome.
[00:00:41.140 --> 00:00:43.740]   So today in the last 24 hours have been interesting.
[00:00:43.740 --> 00:00:48.360]   So if tonight seems interesting, there you go.
[00:00:48.360 --> 00:00:52.080]   And hey, we're continuing this series, Instagram Theology,
[00:00:52.080 --> 00:00:54.040]   where we are looking at some of the cultural mantras
[00:00:54.040 --> 00:00:57.140]   and questioning how they align with biblical truth.
[00:00:57.140 --> 00:01:00.080]   And one of the things that I love about social media
[00:01:00.080 --> 00:01:03.800]   is oftentimes it gives a voice or it gives a perspective
[00:01:03.800 --> 00:01:07.000]   or it just showcases just different things in culture
[00:01:07.000 --> 00:01:10.200]   that create a unique rise among people.
[00:01:10.200 --> 00:01:11.200]   What do I mean by that?
[00:01:11.200 --> 00:01:13.560]   Recently, if you've been following on Twitter
[00:01:13.560 --> 00:01:16.240]   or you've been following on Instagram, mainly Twitter,
[00:01:16.240 --> 00:01:19.880]   there has been a debate taking place or a war,
[00:01:19.880 --> 00:01:23.200]   some have called it, about the chicken sandwich.
[00:01:24.720 --> 00:01:27.040]   What is the best chicken sandwich?
[00:01:27.040 --> 00:01:30.840]   Is it Chick-fil-A?
[00:01:30.840 --> 00:01:33.520]   Is it Popeyes?
[00:01:33.520 --> 00:01:35.880]   Who has had a Popeyes chicken sandwich in here?
[00:01:35.880 --> 00:01:38.440]   They're sold out, dude.
[00:01:38.440 --> 00:01:40.400]   The most genius marketing ploy of all time.
[00:01:40.400 --> 00:01:42.140]   They're sold out.
[00:01:42.140 --> 00:01:43.400]   But there's just been a back and forth
[00:01:43.400 --> 00:01:45.560]   that a lot of hilarious things have come out of that
[00:01:45.560 --> 00:01:47.880]   and different memes and different people raising their voice
[00:01:47.880 --> 00:01:49.120]   and raising the perspective on like,
[00:01:49.120 --> 00:01:50.920]   hey, this is the best chicken sandwich of all time.
[00:01:50.920 --> 00:01:52.520]   And it just kind of like exploded
[00:01:52.520 --> 00:01:53.720]   and people putting forward, you know,
[00:01:53.720 --> 00:01:55.360]   Chick-fil-A versus Popeyes
[00:01:55.360 --> 00:01:57.000]   and then Wendy's tries to throw something in there
[00:01:57.000 --> 00:01:59.080]   just to get a little air time
[00:01:59.080 --> 00:02:00.600]   and everyone's like, all right, we're done with you.
[00:02:00.600 --> 00:02:02.000]   And back to Chick-fil-A and Popeyes
[00:02:02.000 --> 00:02:04.080]   and just people going off about, you know,
[00:02:04.080 --> 00:02:05.240]   hey, this is what I think is best.
[00:02:05.240 --> 00:02:06.080]   No, this is what is best.
[00:02:06.080 --> 00:02:07.080]   No, this is what's best.
[00:02:07.080 --> 00:02:08.200]   Hey, you haven't even tried it yet.
[00:02:08.200 --> 00:02:09.560]   You don't have a chance
[00:02:09.560 --> 00:02:11.000]   or you don't have the right to even speak into this.
[00:02:11.000 --> 00:02:12.600]   This is for sure the best chicken sandwich
[00:02:12.600 --> 00:02:13.440]   that is out there.
[00:02:13.440 --> 00:02:14.840]   Or really, you know, if you take the Popeyes
[00:02:14.840 --> 00:02:15.860]   and you add the Chick-fil-A sauce,
[00:02:15.860 --> 00:02:17.800]   that's the best scenario that you can have, really.
[00:02:17.800 --> 00:02:19.660]   And people just going off about their opinion
[00:02:19.660 --> 00:02:21.280]   and expressing it in social media
[00:02:21.280 --> 00:02:23.560]   gives us really a chance to kind of voice
[00:02:23.560 --> 00:02:26.960]   what we think is true or our opinion
[00:02:26.960 --> 00:02:28.400]   about a certain situation.
[00:02:28.400 --> 00:02:29.760]   And this was another recent scenario
[00:02:29.760 --> 00:02:30.600]   in the last couple of weeks
[00:02:30.600 --> 00:02:32.160]   where that happened with the sandwich.
[00:02:32.160 --> 00:02:34.960]   Not dissimilar to a time about a year ago
[00:02:34.960 --> 00:02:37.200]   where there was another moment in our culture
[00:02:37.200 --> 00:02:39.580]   or on social media where another thing came up
[00:02:39.580 --> 00:02:43.420]   that sharply divided people around what is actually true
[00:02:43.420 --> 00:02:45.980]   and what is their perspective on this thing was.
[00:02:45.980 --> 00:02:47.440]   What I mean, it was something that had to do
[00:02:47.440 --> 00:02:49.480]   with an audio tape or audio recording.
[00:02:50.560 --> 00:02:52.240]   Oh man, you guys know it.
[00:02:52.240 --> 00:02:55.080]   And this is the audio recording.
[00:02:55.080 --> 00:02:56.600]   I think, Billy, you have it.
[00:02:56.600 --> 00:03:02.440]   (imitating chicken clucking)
[00:03:02.440 --> 00:03:06.440]   And in the room right now,
[00:03:06.440 --> 00:03:10.880]   you are either hearing Laurel or Yanny.
[00:03:10.880 --> 00:03:14.000]   By show of hands, all right, that's enough.
[00:03:14.000 --> 00:03:17.600]   It's a little creepy, more creepy than I thought it would be.
[00:03:17.600 --> 00:03:21.200]   By show of hands, who hears Laurel in this room?
[00:03:21.200 --> 00:03:22.760]   Oh wow.
[00:03:22.760 --> 00:03:25.360]   Okay, who hears Yanny?
[00:03:25.360 --> 00:03:28.840]   Wow, wait a second, one more time.
[00:03:28.840 --> 00:03:29.680]   Hold on, hold on.
[00:03:29.680 --> 00:03:33.120]   Laurel, raise 'em high, raise 'em praise.
[00:03:33.120 --> 00:03:35.320]   Okay, I hear Laurel.
[00:03:35.320 --> 00:03:36.560]   Who hears Yanny?
[00:03:36.560 --> 00:03:38.880]   Okay, the math doesn't add up.
[00:03:38.880 --> 00:03:40.960]   Some of you guys are raising your hands twice here.
[00:03:40.960 --> 00:03:42.800]   (audience laughing)
[00:03:42.800 --> 00:03:45.440]   It was another one of those moments where in culture,
[00:03:45.440 --> 00:03:47.760]   everyone was like, hey, you guys are crazy
[00:03:47.760 --> 00:03:48.960]   to think that it's Yanny,
[00:03:48.960 --> 00:03:50.400]   or you're crazy to think that it's Laurel.
[00:03:50.400 --> 00:03:51.320]   I'm not even gonna bring up
[00:03:51.320 --> 00:03:53.640]   the black and blue dress gate of 2015.
[00:03:53.640 --> 00:03:54.640]   We're over that one.
[00:03:54.640 --> 00:03:58.480]   But social media has really given us a chance
[00:03:58.480 --> 00:04:02.040]   to kind of divide and take sides and express our opinion
[00:04:02.040 --> 00:04:03.320]   and express what we think it is
[00:04:03.320 --> 00:04:05.720]   and express our perspective on the matter
[00:04:05.720 --> 00:04:06.960]   or our opinion on it.
[00:04:06.960 --> 00:04:09.600]   And the reason I start there is 'cause tonight,
[00:04:09.600 --> 00:04:11.000]   we're gonna talk about another subject
[00:04:11.000 --> 00:04:13.680]   or really something that goes along those lines
[00:04:13.680 --> 00:04:16.120]   that is a cultural mantra that takes place
[00:04:16.120 --> 00:04:17.160]   often in social media,
[00:04:17.160 --> 00:04:19.680]   but really even more broadly in society,
[00:04:19.680 --> 00:04:21.880]   that further encourages,
[00:04:21.880 --> 00:04:23.920]   you have an opinion and you have an perspective
[00:04:23.920 --> 00:04:25.840]   and you need to share that perspective,
[00:04:25.840 --> 00:04:27.200]   but it doesn't call it your perspective.
[00:04:27.200 --> 00:04:29.920]   It calls it share your truth.
[00:04:29.920 --> 00:04:32.960]   There's a cultural mantra that you and I
[00:04:32.960 --> 00:04:36.800]   should be encouraged to go speak your truth,
[00:04:36.800 --> 00:04:38.600]   that you have a truth, you have a story,
[00:04:38.600 --> 00:04:39.680]   you need to speak it.
[00:04:39.680 --> 00:04:43.320]   It was popularized by Oprah in 2013 at an award ceremony
[00:04:43.320 --> 00:04:45.560]   where she just said that the most important thing
[00:04:45.560 --> 00:04:47.760]   or the most powerful thing that you can do
[00:04:47.760 --> 00:04:50.240]   is to speak your truth.
[00:04:50.240 --> 00:04:52.320]   Other variations of it can look like people saying things
[00:04:52.320 --> 00:04:55.880]   like, man, I've just been trying to live my truth lately.
[00:04:55.880 --> 00:04:58.200]   Or saying in the midst of a conversation
[00:04:58.200 --> 00:04:59.480]   where maybe you disagree with somebody,
[00:04:59.480 --> 00:05:01.280]   they're like, hey dude, that works for you.
[00:05:01.280 --> 00:05:04.360]   We disagree, your truth is your truth, my truth is mine.
[00:05:04.360 --> 00:05:06.840]   It's really another variation of the you do you
[00:05:06.840 --> 00:05:09.840]   or do whatever makes you happy.
[00:05:09.840 --> 00:05:12.000]   No longer is there just kind of a source
[00:05:12.000 --> 00:05:15.760]   or singular truth, but what is true
[00:05:15.760 --> 00:05:17.160]   could be just true for you.
[00:05:17.160 --> 00:05:21.520]   Now the consequences of this scenario with Laurel and Yanny,
[00:05:21.520 --> 00:05:22.840]   the chicken sandwich is really just kind of
[00:05:22.840 --> 00:05:25.440]   a matter of opinion, but when it comes to Laurel and Yanny,
[00:05:25.440 --> 00:05:27.920]   it's a matter of your perspective.
[00:05:27.920 --> 00:05:29.560]   And there are times where my perspective,
[00:05:29.560 --> 00:05:30.680]   I could believe it's true,
[00:05:30.680 --> 00:05:32.700]   but it's not necessarily the truth.
[00:05:32.700 --> 00:05:35.820]   There is a truth to it, whether it's Laurel or Yanny.
[00:05:35.820 --> 00:05:38.320]   But the consequences of believing wrongly
[00:05:38.320 --> 00:05:39.420]   or having the wrong perspective
[00:05:39.420 --> 00:05:41.520]   or believing the wrong truth about that thing
[00:05:41.520 --> 00:05:43.840]   are pretty minimal, other than it may
[00:05:43.840 --> 00:05:45.160]   make for an interesting conversation
[00:05:45.160 --> 00:05:47.960]   with your coworkers or with friends after tonight.
[00:05:47.960 --> 00:05:49.680]   But the consequences for believing
[00:05:49.680 --> 00:05:53.920]   a perspective that's not true about marriage,
