
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:27.840]   Let's go.
[00:00:27.840 --> 00:00:30.760]   Hey, welcome friends in the room.
[00:00:30.760 --> 00:00:33.600]   Now we can clap for that.
[00:00:33.600 --> 00:00:36.560]   Friends in Fort Worth, Houston, El Paso,
[00:00:36.560 --> 00:00:40.180]   Cedar Rapids, Spring, wherever you are joining
[00:00:40.180 --> 00:00:42.680]   or listening from as we continue this series,
[00:00:42.680 --> 00:00:43.520]   Abuse on the Porch.
[00:00:43.520 --> 00:00:46.720]   Hey, quick PSA, tonight's topic is a little bit,
[00:00:46.720 --> 00:00:49.440]   is a mature content, so if you have children
[00:00:49.440 --> 00:00:51.400]   with you in the room, this would probably be a good time
[00:00:51.400 --> 00:00:56.040]   to head to Sonic or some other place.
[00:00:56.040 --> 00:00:57.960]   Or if you're listening at a future date,
[00:00:57.960 --> 00:01:00.100]   this would be a time for you to probably hit pause
[00:01:00.100 --> 00:01:02.200]   and listen to it yourself.
[00:01:02.200 --> 00:01:03.680]   I'm gonna start with a little bit of a story.
[00:01:03.680 --> 00:01:06.480]   Recently, I have been in preparation for a talk
[00:01:06.480 --> 00:01:08.800]   that we may give at a future date inside of this series
[00:01:08.800 --> 00:01:10.240]   or at least at some point in the porch
[00:01:10.240 --> 00:01:12.120]   in a number of different conversations
[00:01:12.120 --> 00:01:17.120]   that I've recognized that as I sit in just kind of a circle
[00:01:17.120 --> 00:01:19.520]   and have these conversations,
[00:01:19.520 --> 00:01:24.100]   a heightened sensitivity as I approach it.
[00:01:24.100 --> 00:01:26.760]   And it's a conversation about race.
[00:01:26.760 --> 00:01:29.000]   Race is a huge issue inside of our culture right now.
[00:01:29.000 --> 00:01:31.800]   And just the conversation about how does the church
[00:01:31.800 --> 00:01:35.880]   play a role in bringing healing to an area
[00:01:35.880 --> 00:01:39.340]   where it seems like society is further getting divided
[00:01:39.340 --> 00:01:40.440]   and how do we be a part of that?
[00:01:40.440 --> 00:01:42.880]   And just as I've sat kind of in conversations
[00:01:42.880 --> 00:01:45.500]   in circles with people and we just try to listen
[00:01:45.500 --> 00:01:47.000]   to one another and talk through how does the church
[00:01:47.000 --> 00:01:50.040]   play an active role in bringing this conversation about
[00:01:50.040 --> 00:01:53.860]   in a healthy way, I've just recognized like a sensitivity
[00:01:53.860 --> 00:01:57.120]   around it where I just, I wanna make sure that I'm not,
[00:01:57.120 --> 00:02:00.520]   by the questions that I ask, even the terms that I use,
[00:02:00.520 --> 00:02:03.140]   either being invalidating or insulting
[00:02:03.140 --> 00:02:05.160]   and at the same time that I recognize
[00:02:05.160 --> 00:02:07.240]   and care for those who are there.
[00:02:07.240 --> 00:02:08.800]   And I think the reason why is twofold.
[00:02:08.800 --> 00:02:11.840]   One, I don't know if you can tell, I'm white
[00:02:11.840 --> 00:02:15.920]   and like extra white, like I get sunburn indoors.
[00:02:15.920 --> 00:02:19.400]   And so there's that and so I wanna make sure that this,
[00:02:19.400 --> 00:02:21.240]   you know, I wanna learn from different perspectives.
[00:02:21.240 --> 00:02:24.460]   I think it's something that if the body of Christ
[00:02:24.460 --> 00:02:27.420]   can't learn to listen and hear different perspectives
[00:02:27.420 --> 00:02:28.940]   and care for one another, who can?
[00:02:28.940 --> 00:02:30.460]   And so I wanna be sensitive to that.
[00:02:30.460 --> 00:02:32.680]   And then the other reason I think there's a sensitivity
[00:02:32.680 --> 00:02:35.780]   to make sure that the tenderness around that topic
[00:02:35.780 --> 00:02:40.660]   and just the handling of that topic is done really well
[00:02:40.660 --> 00:02:43.180]   is because historically, the church has not always
[00:02:43.180 --> 00:02:45.180]   done really well about that topic.
[00:02:45.180 --> 00:02:46.980]   And so I wanna make sure that we are
[00:02:46.980 --> 00:02:51.220]   allowing the spirit of God to continue to create unity
