
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:00:02.580 --> 00:00:17.440]   How are we?
[00:00:17.440 --> 00:00:20.480]   Oh man, okay.
[00:00:20.480 --> 00:00:22.720]   Hey, let's thank these guys for leading us.
[00:00:22.720 --> 00:00:25.400]   Fort Worth, I know you have Jared Rutzel.
[00:00:25.400 --> 00:00:28.200]   Houston, I don't know who you're worshiping to,
[00:00:28.200 --> 00:00:30.800]   but man, worship leaders just stir our affections for Jesus.
[00:00:30.800 --> 00:00:32.440]   It's fun to come into this place
[00:00:32.440 --> 00:00:35.440]   and sing love songs to God wherever you're at.
[00:00:35.440 --> 00:00:38.240]   If you're tuning in somewhere, streaming,
[00:00:38.240 --> 00:00:39.900]   we hope that you're worshiping with us,
[00:00:39.900 --> 00:00:41.840]   if not through song, as we open God's word.
[00:00:41.840 --> 00:00:44.520]   And so I want you to turn to Judges 11.
[00:00:44.520 --> 00:00:46.520]   If you have your Bible, if you don't have a Bible
[00:00:46.520 --> 00:00:49.480]   or own a Bible, we'll give you a Bible free this evening.
[00:00:49.480 --> 00:00:51.640]   You can pull out your phones and turn there
[00:00:51.640 --> 00:00:55.120]   on your phones or device or whatever that looks like.
[00:00:55.120 --> 00:01:00.120]   Judges 11, Genesis, Exodus, Leviticus, Numbers,
[00:01:00.120 --> 00:01:04.360]   Deuteronomy, Joshua, Judges, chapter 11.
[00:01:04.360 --> 00:01:07.440]   I'm gonna open tonight with a crazy story.
[00:01:07.440 --> 00:01:09.520]   We're gonna talk about Jephthah.
[00:01:09.520 --> 00:01:13.560]   And so who can tell me some things about Jephthah?
[00:01:13.560 --> 00:01:15.960]   Okay, not a lot of hands, okay?
[00:01:15.960 --> 00:01:17.440]   I didn't see one actually.
[00:01:17.440 --> 00:01:20.000]   And so this story that I'm about to tell you,
[00:01:20.000 --> 00:01:22.720]   you may have never heard it preached in your entire life.
[00:01:22.720 --> 00:01:25.400]   You probably have never heard this story.
[00:01:25.400 --> 00:01:27.320]   And I read it this week and I was just like,
[00:01:27.320 --> 00:01:30.480]   that's a crazy story, why is that in our Bibles?
[00:01:30.480 --> 00:01:33.440]   And so I just wanna turn there with you.
[00:01:33.440 --> 00:01:37.680]   And so let me set this up, Jephthah, he's a gang leader.
[00:01:37.680 --> 00:01:39.800]   Okay, true story.
[00:01:39.800 --> 00:01:44.040]   He was, his dad was married and he had some brothers,
[00:01:44.040 --> 00:01:45.840]   but his dad slept with a prostitute.
[00:01:45.840 --> 00:01:48.720]   The prostitute got pregnant and had Jephthah.
[00:01:48.720 --> 00:01:51.520]   And so he's this illegitimate child of this man
[00:01:51.520 --> 00:01:53.600]   and he goes into the home, the brothers kick him out,
[00:01:53.600 --> 00:01:55.320]   throw him on the streets, he goes on the streets,
[00:01:55.320 --> 00:01:56.800]   he starts gang banging.
[00:01:56.800 --> 00:01:58.880]   And so he's like a blood or a crip or something.
[00:01:58.880 --> 00:02:02.400]   And the Israelites, just to set the scene,
[00:02:02.400 --> 00:02:05.480]   God's people are under attack from other nations.
[00:02:05.480 --> 00:02:08.160]   Specifically, there's this really powerful nation
[00:02:08.160 --> 00:02:09.400]   called the Ammonites.
[00:02:09.400 --> 00:02:13.040]   And they're after God's people, they're after God's land.
[00:02:13.040 --> 00:02:16.440]   And they're just getting their tails handed to them
[00:02:16.440 --> 00:02:17.960]   and they're like, what are we gonna do?
[00:02:17.960 --> 00:02:20.240]   You know what, we're gonna go after that bad,
[00:02:20.240 --> 00:02:23.000]   bad gang leader, Jephthah, who we threw out.
[00:02:23.000 --> 00:02:26.960]   And let's see if he can lead us into victory.
[00:02:26.960 --> 00:02:29.600]   And so this has been going on.
[00:02:29.600 --> 00:02:31.400]   And so Jephthah kind of enters the scene.
[00:02:31.400 --> 00:02:32.800]   He's like, hey, but you guys rejected me.
[00:02:32.800 --> 00:02:34.440]   They're like, we know, but if you'll come
[00:02:34.440 --> 00:02:37.160]   and you'll lead us to fight this army, the Ammonites,
[00:02:37.160 --> 00:02:39.060]   you know, we'll take you back and you can be a part of us.
[00:02:39.060 --> 00:02:40.440]   And he's like, okay, maybe so.
[00:02:40.440 --> 00:02:44.200]   And so Jephthah kind of enters the picture
[00:02:44.200 --> 00:02:47.320]   and Jephthah reaches out to the Ammonite king
[00:02:47.320 --> 00:02:51.180]   and just says, hey, why do you wanna fight with us?
[00:02:51.180 --> 00:02:54.600]   And he says, well, because you took our land.
[00:02:54.600 --> 00:02:56.720]   And he goes, no, we didn't.
[00:02:56.720 --> 00:02:58.000]   God gave us this land.
[00:02:58.000 --> 00:03:00.160]   And by the way, that was 300 years ago.
[00:03:00.160 --> 00:03:03.500]   And why have you been silent for 300 years?
[00:03:03.500 --> 00:03:07.360]   And the guy basically says, shut up, it's my land,
[00:03:07.360 --> 00:03:08.520]   let's make war.
[00:03:08.520 --> 00:03:09.840]   That's the message version.
[00:03:09.840 --> 00:03:11.280]   And so here's where we're at.
[00:03:11.280 --> 00:03:13.680]   And I'm gonna start here in verse 29.
[00:03:13.680 --> 00:03:15.320]   Let me go, okay.
[00:03:15.320 --> 00:03:17.280]   So verse 29, chapter 11, verse 29.
[00:03:17.280 --> 00:03:19.760]   "Then the Spirit of the Lord came on Jephthah.
[00:03:19.760 --> 00:03:21.540]   "He crossed Gilead and Manasseh,
[00:03:21.540 --> 00:03:23.560]   "passed through Mizpah of Gilead,
[00:03:23.560 --> 00:03:27.260]   "and from there he advanced against the Ammonites.
[00:03:27.260 --> 00:03:30.400]   "And Jephthah," listen, "made a vow to the Lord.
[00:03:30.400 --> 00:03:32.400]   "If you give the Ammonites into my hands,
[00:03:32.400 --> 00:03:34.840]   "whatever comes out of the door of my house
[00:03:34.840 --> 00:03:37.960]   "to meet me when I return in triumph from the Ammonites
[00:03:37.960 --> 00:03:40.600]   "will be the Lord's, and I will sacrifice it
[00:03:40.600 --> 00:03:42.060]   "as a burnt offering."
[00:03:43.400 --> 00:03:45.460]   Anybody have a pet here, a puppy?
[00:03:45.460 --> 00:03:48.040]   Specifically a puppy.
[00:03:48.040 --> 00:03:49.240]   Cats are hardly pets.
[00:03:49.240 --> 00:03:51.600]   But if you have, anybody?
[00:03:51.600 --> 00:03:54.020]   Raise your hand high if you have a puppy.
[00:03:54.020 --> 00:03:56.320]   Okay, and so if you don't know what I'm talking about,
[00:03:56.320 --> 00:03:58.080]   find somebody with their hand up afterwards
[00:03:58.080 --> 00:03:58.900]   and you can ask them.
[00:03:58.900 --> 00:04:00.880]   When you guys go out of town, right,
