
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.680]   - All right.
[00:00:19.680 --> 00:00:23.400]   Well, welcome friends in the room in El Paso, Phoenix,
[00:00:23.400 --> 00:00:27.840]   Tulsa, Austin, Houston, Fayetteville,
[00:00:27.840 --> 00:00:29.720]   Philly, wherever you are joining,
[00:00:29.720 --> 00:00:31.080]   and especially friends here,
[00:00:31.080 --> 00:00:32.540]   we are kicking off a brand new series tonight
[00:00:32.540 --> 00:00:34.600]   on the Book of Esther.
[00:00:34.600 --> 00:00:38.440]   One of the most unique books in all of the Bible.
[00:00:38.440 --> 00:00:39.520]   So if this is your first night,
[00:00:39.520 --> 00:00:40.720]   you chose a great night to come,
[00:00:40.720 --> 00:00:42.520]   'cause we're about to open up this book
[00:00:42.520 --> 00:00:45.960]   that is like a, if Game of Thrones,
[00:00:45.960 --> 00:00:48.760]   The Bachelor and Princess Diaries had a baby,
[00:00:48.760 --> 00:00:50.160]   that would be the Book of Esther.
[00:00:50.160 --> 00:00:52.440]   So it is about to go down in here.
[00:00:52.440 --> 00:00:54.960]   Hey, let me start by sharing a little bit about me
[00:00:54.960 --> 00:00:56.900]   and it'll give us some tracks of where we're going.
[00:00:56.900 --> 00:01:00.260]   My team would say that I am a little bit of a germaphobe.
[00:01:00.260 --> 00:01:05.260]   Like I like to keep Purell around me all the time.
[00:01:05.260 --> 00:01:08.420]   If you are sick, I don't want you to come into work.
[00:01:08.420 --> 00:01:09.640]   Don't be a hero.
[00:01:09.640 --> 00:01:11.480]   I'm not impressed by how tough you are.
[00:01:11.480 --> 00:01:12.680]   You're just being selfish
[00:01:12.680 --> 00:01:14.680]   and you're getting all the rest of us sick.
[00:01:14.680 --> 00:01:16.480]   Yesterday I was writing this message
[00:01:16.480 --> 00:01:18.560]   and I feel like all the coronavirus
[00:01:18.560 --> 00:01:20.860]   has only made everybody a little bit more like,
[00:01:20.860 --> 00:01:22.240]   (coughs)
[00:01:22.240 --> 00:01:23.080]   excuse me.
[00:01:23.080 --> 00:01:24.480]   (audience laughs)
[00:01:24.480 --> 00:01:25.880]   I was at Starbucks
[00:01:25.880 --> 00:01:28.540]   and it was like everywhere that I went in this Starbucks,
[00:01:28.540 --> 00:01:30.340]   I switched seats three different times
[00:01:30.340 --> 00:01:32.280]   'cause I kept sitting next to people who were like,
[00:01:32.280 --> 00:01:33.780]   (coughs)
[00:01:33.780 --> 00:01:36.860]   and you're like, dude, what are you doing here right now?
[00:01:36.860 --> 00:01:38.300]   You should be home.
[00:01:38.300 --> 00:01:40.900]   And now all of us are gonna be sick because of you.
[00:01:40.900 --> 00:01:43.540]   And then I switched seats and I sat right next to a guy
[00:01:43.540 --> 00:01:46.920]   and people just like don't know how to cough appropriately,
[00:01:46.920 --> 00:01:48.900]   like cough into your arm or into your hand
[00:01:48.900 --> 00:01:49.740]   or into your shirt.
[00:01:49.740 --> 00:01:51.860]   Don't just let it out there, people.
[00:01:51.860 --> 00:01:53.260]   And then I went to the restroom
[00:01:53.260 --> 00:01:55.000]   and somebody told me this recently
[00:01:55.000 --> 00:01:57.420]   and I went to go like wash my hands
[00:01:57.420 --> 00:01:59.020]   in the midst of working on this message
[00:01:59.020 --> 00:02:02.140]   and they didn't have paper towels,
[00:02:02.140 --> 00:02:03.260]   they only had the air vents.
[00:02:03.260 --> 00:02:04.860]   And somebody this past week told me
[00:02:04.860 --> 00:02:07.380]   that if you wash your hands and you blow dry your hands,
[00:02:07.380 --> 00:02:09.140]   you might as well not even wash your hands
[00:02:09.140 --> 00:02:11.000]   'cause it just circulates all that air
[00:02:11.000 --> 00:02:12.500]   and blows all the different things,
[00:02:12.500 --> 00:02:14.800]   bacteria and germs that are in the air on there.
[00:02:14.800 --> 00:02:16.540]   So I'm like, dude, I'm toast now
[00:02:16.540 --> 00:02:19.420]   and just thinking I'm for sure, you know,
