
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:12.880]   - All right.
[00:00:12.880 --> 00:00:13.720]   (audience cheering)
[00:00:13.720 --> 00:00:14.560]   Hey, guys.
[00:00:14.560 --> 00:00:17.480]   Good to see y'all.
[00:00:17.480 --> 00:00:19.600]   See, I like this because normally at church,
[00:00:19.600 --> 00:00:20.680]   when they tell you to greet people,
[00:00:20.680 --> 00:00:22.280]   you like nod at one person.
[00:00:22.280 --> 00:00:24.600]   You're like, "Greetings," and then sit.
[00:00:24.600 --> 00:00:27.080]   Y'all were like making connections, exchanging numbers.
[00:00:27.080 --> 00:00:27.920]   This was fun.
[00:00:29.440 --> 00:00:31.620]   Well, hey, it is an honor to be here with you.
[00:00:31.620 --> 00:00:33.920]   Like I said earlier, my name's Ben Stewart.
[00:00:33.920 --> 00:00:36.600]   I'm a pastor, just moved to Washington, D.C.,
[00:00:36.600 --> 00:00:38.160]   so pray for us.
[00:00:38.160 --> 00:00:40.000]   My wife and I moved up there
[00:00:40.000 --> 00:00:41.760]   because it's a city of young people.
[00:00:41.760 --> 00:00:43.580]   One out of every three people in the district
[00:00:43.580 --> 00:00:45.840]   is between the ages of 20 and 35.
[00:00:45.840 --> 00:00:49.000]   And we moved there because my passion and heartbeat
[00:00:49.000 --> 00:00:51.760]   is to meet people right in your range of life,
[00:00:51.760 --> 00:00:53.960]   many of you, that are making huge decisions
[00:00:53.960 --> 00:00:55.680]   and are willing to leverage your life
[00:00:55.680 --> 00:00:56.880]   for some things that matter most.
[00:00:56.880 --> 00:00:58.760]   So it's exciting for us to be there,
[00:00:58.760 --> 00:01:00.960]   but man, it's good to be home back in Texas.
[00:01:00.960 --> 00:01:03.960]   It's good to be here at The Porch
[00:01:03.960 --> 00:01:06.080]   because I know many of you know this,
[00:01:06.080 --> 00:01:07.720]   but if you're visiting and don't,
[00:01:07.720 --> 00:01:11.000]   the leadership here is absolutely incredible.
[00:01:11.000 --> 00:01:13.680]   And these are some amazing men and women.
[00:01:13.680 --> 00:01:14.520]   Yeah.
[00:01:14.520 --> 00:01:20.200]   Jonathan Picluda, one of God's gifts
[00:01:20.200 --> 00:01:21.880]   to young people alive today.
[00:01:21.880 --> 00:01:23.520]   And man, last time I was here,
[00:01:23.520 --> 00:01:26.440]   The Porch was just a humble little ministry
[00:01:26.440 --> 00:01:29.040]   to thousands of people in Dallas.
[00:01:29.040 --> 00:01:32.480]   And now you're like in El Paso and Oklahoma
[00:01:32.480 --> 00:01:34.520]   and Switzerland and everywhere else.
[00:01:34.520 --> 00:01:37.960]   And in Houston, which is just amazing.
[00:01:37.960 --> 00:01:40.080]   And so if you're in Houston watching this,
[00:01:40.080 --> 00:01:42.040]   we're praying for you and we love you.
[00:01:42.040 --> 00:01:44.320]   And we're with you as you're going through
[00:01:44.320 --> 00:01:47.000]   all that's ahead of you in the days to come recovery.
[00:01:47.000 --> 00:01:49.280]   And it's an honor to pray with you.
[00:01:49.280 --> 00:01:52.160]   And man, what a cool place to be.
[00:01:52.160 --> 00:01:53.920]   So love you guys, honored to be here,
[00:01:53.920 --> 00:01:57.000]   honored to jump in right at the front end of a series
[00:01:57.000 --> 00:01:58.840]   on dating and relationships
[00:01:58.840 --> 00:02:01.200]   and to see what God might do with our time together.
[00:02:01.200 --> 00:02:04.440]   So let me pray for us and then we'll jump in together.
[00:02:04.440 --> 00:02:05.280]   Sound good?
[00:02:05.280 --> 00:02:10.240]   Father, I wanna thank you for every person here.
[00:02:10.240 --> 00:02:14.280]   God, whether they're here and church is their favorite thing,
[00:02:14.280 --> 00:02:15.800]   they mark it on the calendar,
[00:02:15.800 --> 00:02:18.000]   little alarms go off every Sunday
[00:02:18.000 --> 00:02:21.160]   that they can't wait to be in church, they love this place.
[00:02:21.160 --> 00:02:23.680]   Or whether they're here and aren't sure
[00:02:23.680 --> 00:02:25.840]   to think about any of this.
[00:02:25.840 --> 00:02:28.040]   Wherever we land on the spectrum of how we deal
[00:02:28.040 --> 00:02:30.560]   with rooms like this and moments like this,
[00:02:30.560 --> 00:02:33.000]   I just thank you God that we're here.
[00:02:33.000 --> 00:02:35.440]   In all different rooms in Fort Worth and El Paso
[00:02:35.440 --> 00:02:37.720]   and different places, we're here.
[00:02:37.720 --> 00:02:41.000]   And you've given us a moment to pause
[00:02:41.000 --> 00:02:44.280]   and to think about what our God thinks about us.
[00:02:44.280 --> 00:02:48.520]   And God, I pray as we think about what you think about
[00:02:48.520 --> 00:02:51.480]   that we would care about what you care about.
[00:02:51.480 --> 00:02:53.280]   And so God, I'm asking tonight
[00:02:53.280 --> 00:02:55.520]   that you not just change our thinking,
[00:02:55.520 --> 00:02:58.960]   but you change the way we feel and change the way we live.
[00:02:58.960 --> 00:03:02.440]   God, I feel like you want some young men and women
[00:03:02.440 --> 00:03:06.480]   to be different forever tonight, that this is their night.
[00:03:06.480 --> 00:03:09.960]   And I can't produce that, the porch can't, but you can God.
[00:03:09.960 --> 00:03:12.240]   And I just feel that tonight.
[00:03:12.240 --> 00:03:13.720]   And we just say yes to that God.
[00:03:13.720 --> 00:03:15.640]   And I wanna invite you if you're willing,
[00:03:15.640 --> 00:03:17.240]   you would take a minute and just ask him,
[00:03:17.240 --> 00:03:19.780]   say God, please teach me something tonight.
[00:03:20.660 --> 00:03:23.080]   (whispering)
[00:03:23.080 --> 00:03:27.420]   And then if you would, please pray for me
[00:03:27.420 --> 00:03:30.140]   that the Lord would use me and I'd be helpful to you.
[00:03:30.140 --> 00:03:38.740]   Well, Father, we love you and we trust you.
[00:03:38.740 --> 00:03:42.520]   Use this time and we pray that in Jesus' name, amen.
[00:03:42.520 --> 00:03:46.740]   Well, I became a youth pastor right out of college.
[00:03:46.740 --> 00:03:48.020]   And one of my favorite things to do
[00:03:48.020 --> 00:03:50.060]   is to take our students rappelling.
[00:03:50.060 --> 00:03:51.500]   And we would take them to some mountain
[00:03:51.500 --> 00:03:53.420]   somewhere in Colorado, and we'd go with one
[00:03:53.420 --> 00:03:54.980]   of those outfitters that had all the gear,
[00:03:54.980 --> 00:03:57.580]   had all the guides, and they would strap our kids in
[00:03:57.580 --> 00:03:59.580]   and then send them off the sides of cliffs.
[00:03:59.580 --> 00:04:04.140]   But every time we did it, these guys would circle us up
[00:04:04.140 --> 00:04:06.340]   and they'd give us the speech.
[00:04:06.340 --> 00:04:08.380]   And it always started the same way.
[00:04:08.380 --> 00:04:10.540]   The guide would get up front and he would say,
[00:04:10.540 --> 00:04:13.140]   I want you to know, every guide here today
[00:04:13.140 --> 00:04:15.500]   has been sending children off the side of mountains
[00:04:15.500 --> 00:04:17.100]   for over a decade.
[00:04:17.100 --> 00:04:19.620]   In that time, we've never lost a man, woman, or child.
[00:04:19.620 --> 00:04:21.840]   None of you will die today on the rocks below.
[00:04:21.840 --> 00:04:23.060]   Do you believe this?
[00:04:23.060 --> 00:04:24.680]   And as they would say it, all of us were like,
[00:04:24.680 --> 00:04:28.380]   we know, we know, we know, 'cause we'd heard it before.
[00:04:28.380 --> 00:04:29.900]   But he's undaunted.
[00:04:29.900 --> 00:04:33.820]   He would say, and this rope could hold over 6,000 pounds
[00:04:33.820 --> 00:04:35.500]   of weight, it could hold up a Buick with all of you
[00:04:35.500 --> 00:04:39.480]   inside it, wouldn't snap, twist, bend, break in the slightest.
[00:04:39.480 --> 00:04:41.380]   No one will die 'cause of faulty equipment today.
[00:04:41.380 --> 00:04:43.100]   And we were like, we know, we know.
[00:04:43.100 --> 00:04:45.780]   And on he would go to the Caribbeaners and whatnot,
[00:04:45.780 --> 00:04:49.340]   just explaining that we were gonna make it alive today.
[00:04:49.340 --> 00:04:52.020]   And we would all say we know 'cause we'd heard it.
[00:04:52.020 --> 00:04:56.420]   And then, when it came time to repel down the mountain,
[00:04:56.420 --> 00:04:57.540]   and many of you have been repelling.
[00:04:57.540 --> 00:04:59.340]   You know, when you repel, you don't climb down a mountain.
[00:04:59.340 --> 00:05:02.860]   You lean back onto the rope and you descend.
[00:05:02.860 --> 00:05:05.380]   As soon as that moment would start,
[00:05:05.380 --> 00:05:09.120]   half of the people would totally freak out.
[00:05:09.120 --> 00:05:13.420]   And weirdly, it was usually the guys.
[00:05:13.420 --> 00:05:15.700]   Which I don't know why that was.
[00:05:15.700 --> 00:05:17.700]   Like, I don't know if the guys just weren't paying attention
[00:05:17.700 --> 00:05:19.260]   during the instructions, like, wait, what are we doing?
[00:05:19.260 --> 00:05:20.420]   You know, or that.
[00:05:20.420 --> 00:05:22.020]   Or if it was the fact that the guide was like
[00:05:22.020 --> 00:05:23.980]   this young, cute guy that had huge biceps,
[00:05:23.980 --> 00:05:25.900]   like apparently everyone who works at Watermark.
[00:05:25.900 --> 00:05:30.220]   And he would just look in the girls' eyes and be like,
[00:05:30.220 --> 00:05:31.420]   just go ahead and lean back.
[00:05:31.420 --> 00:05:32.540]   And they were like, okay.
[00:05:32.540 --> 00:05:34.380]   And just off they would go.
[00:05:34.380 --> 00:05:35.440]   Like, all right.
[00:05:35.440 --> 00:05:38.140]   But it was the weirdest thing.
[00:05:38.140 --> 00:05:40.540]   Like, these guys would get to the edge of the cliff
[00:05:40.540 --> 00:05:41.900]   and they would get there and they would just go,
[00:05:41.900 --> 00:05:44.100]   wait, no, wait, no, stop.
[00:05:44.100 --> 00:05:46.620]   And you're like, like something was wrong.
[00:05:46.620 --> 00:05:48.300]   And you'd be like, what?
[00:05:48.300 --> 00:05:50.140]   Is the rope breaking?
[00:05:50.140 --> 00:05:50.980]   No.
[00:05:50.980 --> 00:05:53.100]   Is the carabiner snapping?
[00:05:53.100 --> 00:05:53.940]   No.
[00:05:53.940 --> 00:05:55.540]   Did he suddenly forget what he's doing?
[00:05:55.540 --> 00:05:56.540]   No.
[00:05:56.540 --> 00:05:59.900]   And yet on they would go, wait, hold on, no, wait, wait.
[00:05:59.900 --> 00:06:04.220]   And they would end up prolonging
[00:06:04.220 --> 00:06:07.320]   the absolute least enjoyable part of the experience.
[00:06:07.320 --> 00:06:10.340]   And it was a fascinating thing to watch.
[00:06:10.340 --> 00:06:11.500]   And you go, why are you even bringing this up?
[00:06:11.500 --> 00:06:12.540]   What does this have to do with anything?
[00:06:12.540 --> 00:06:14.320]   Because here's the deal.
[00:06:14.320 --> 00:06:17.580]   30 minutes before, you believe you're gonna make it.
[00:06:17.580 --> 00:06:19.960]   Yeah, I know, I know, I know.
[00:06:19.960 --> 00:06:22.340]   But when it comes time to trust it,
[00:06:22.340 --> 00:06:25.440]   your actions betray what you really believe.
[00:06:25.440 --> 00:06:29.260]   You go, why are you talking about that?
[00:06:29.260 --> 00:06:32.040]   Because in 1 John, we're in this series,
[00:06:32.040 --> 00:06:34.000]   kicking off this series, which I love this idea
[00:06:34.000 --> 00:06:35.620]   where it says, first comes love.
[00:06:35.620 --> 00:06:40.340]   And in 1 John, the word love shows up 46 times.
[00:06:40.340 --> 00:06:43.100]   46 times, John talks about love.
[00:06:43.100 --> 00:06:45.780]   27 of them in the passage we're gonna look at tonight
[00:06:45.780 --> 00:06:47.860]   in 1 John chapter four.
[00:06:47.860 --> 00:06:50.180]   And so the simple message of tonight is this.
[00:06:50.180 --> 00:06:51.980]   If you wanna know in advance, what's the message?
[00:06:51.980 --> 00:06:53.180]   Here's the message.
[00:06:53.180 --> 00:06:55.540]   You are loved.
[00:06:55.540 --> 00:07:00.620]   And if you are in Christ, the most beautiful,
[00:07:00.620 --> 00:07:05.060]   powerful being in existence cherishes you.
[00:07:05.060 --> 00:07:06.580]   He likes you.
[00:07:06.580 --> 00:07:09.060]   He knows your name and he sees you tonight.
[00:07:10.060 --> 00:07:13.220]   But my guess is, when many of you hear that,
[00:07:13.220 --> 00:07:15.680]   you would say, I know.
[00:07:15.680 --> 00:07:18.220]   Like, that's your message tonight?
[00:07:18.220 --> 00:07:19.940]   Did you know God loves you?
[00:07:19.940 --> 00:07:21.700]   Uh, yeah.
[00:07:21.700 --> 00:07:23.260]   You flew here for that?
[00:07:23.260 --> 00:07:25.460]   Yes, I knew that.
[00:07:25.460 --> 00:07:27.020]   And yet, it's a fascinating thing.
[00:07:27.020 --> 00:07:29.340]   In 1 John four, he begins to tell us,
[00:07:29.340 --> 00:07:32.780]   he says in verse 16, so we have come to know
[00:07:32.780 --> 00:07:35.980]   and believe in the love God has for us.
[00:07:35.980 --> 00:07:38.260]   And then he gives us two attributes
[00:07:38.260 --> 00:07:40.420]   that characterize those who know
[00:07:40.420 --> 00:07:42.620]   and believe that God loves them.
[00:07:42.620 --> 00:07:44.580]   The first one's in verse 18.
[00:07:44.580 --> 00:07:47.220]   He says, there's no fear in love,
[00:07:47.220 --> 00:07:49.780]   but perfect love casts out fear,
[00:07:49.780 --> 00:07:51.460]   for fear has to do with punishment,
[00:07:51.460 --> 00:07:53.940]   and whoever fears has not been perfected in love.
[00:07:53.940 --> 00:07:56.780]   He says, the people who know and believe
[00:07:56.780 --> 00:08:01.660]   they are loved by God are characterized by a fearlessness.
[00:08:01.660 --> 00:08:05.060]   They're not an anxious people.
[00:08:05.060 --> 00:08:07.060]   The people who know that they know
[00:08:07.060 --> 00:08:10.380]   they're loved by God aren't stressed,
[00:08:10.380 --> 00:08:12.780]   not fearful, not anxious.
[00:08:12.780 --> 00:08:16.940]   There's a wonderful, sweet confidence about them.
[00:08:16.940 --> 00:08:20.600]   And not only are they fearless, they're free.
[00:08:20.600 --> 00:08:22.420]   They're free to love other people.
[00:08:22.420 --> 00:08:24.480]   And you see it in verse seven of the same chapter.
