
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.440]   - All right, what is up guys?
[00:00:21.440 --> 00:00:24.480]   We are back, that is right, with another week of Esther.
[00:00:24.480 --> 00:00:27.000]   We are in the quarantine Corona edition,
[00:00:27.000 --> 00:00:29.720]   but I am with my friend, JD Rogers.
[00:00:29.720 --> 00:00:30.560]   What's up everyone?
[00:00:30.560 --> 00:00:31.380]   - This is part of leadership here,
[00:00:31.380 --> 00:00:34.120]   and we're gonna dive back into Esther chapter five and six.
[00:00:34.120 --> 00:00:35.000]   - So excited.
[00:00:35.000 --> 00:00:36.320]   - How we doing, man?
[00:00:36.320 --> 00:00:37.160]   - Pretty good.
[00:00:37.160 --> 00:00:39.500]   This is the first time I've been in the proximity
[00:00:39.500 --> 00:00:40.880]   of another human in quite a while.
[00:00:40.880 --> 00:00:41.720]   It's been nice.
[00:00:41.720 --> 00:00:44.400]   I've been making dance videos at home alone.
[00:00:44.400 --> 00:00:46.280]   - Hey, we are, yes he has.
[00:00:46.280 --> 00:00:47.120]   We gotta give him more to do.
[00:00:47.120 --> 00:00:48.480]   We are six feet apart, don't worry.
[00:00:48.480 --> 00:00:50.100]   We got the hand sanitizer ready.
[00:00:50.100 --> 00:00:52.000]   We're gonna about to open the scripture,
[00:00:52.000 --> 00:00:53.800]   but hey, let me start by this.
[00:00:53.800 --> 00:00:54.960]   This will be a question for you.
[00:00:54.960 --> 00:00:59.680]   What is your favorite Disney movie ever?
[00:00:59.680 --> 00:01:01.080]   You at home, you can comment below
[00:01:01.080 --> 00:01:01.960]   if you're on YouTube live,
[00:01:01.960 --> 00:01:03.600]   or if you're listening wherever you are,
[00:01:03.600 --> 00:01:04.500]   you can comment there.
[00:01:04.500 --> 00:01:06.960]   What's the greatest Disney movie of all time?
[00:01:06.960 --> 00:01:08.360]   Disney or Pixar?
[00:01:08.360 --> 00:01:12.080]   - You know, David, I'd have to say for me,
[00:01:12.080 --> 00:01:13.160]   Emperor's New Groove.
[00:01:13.160 --> 00:01:14.000]   - Ah.
[00:01:14.000 --> 00:01:15.000]   - It's my favorite.
[00:01:15.000 --> 00:01:16.720]   - Emperor's New Groove is actually a really strong movie.
[00:01:16.720 --> 00:01:17.760]   - It's so good.
[00:01:17.760 --> 00:01:20.240]   Yzma is the most underrated villain in the game.
[00:01:20.240 --> 00:01:21.080]   - Yzma.
[00:01:21.080 --> 00:01:23.240]   - Yzma, she's hilarious.
[00:01:23.240 --> 00:01:24.780]   - The scene with the angel and the devil
[00:01:24.780 --> 00:01:25.920]   on the shoulders things,
[00:01:25.920 --> 00:01:27.400]   and he's like, no, he's actually got a good point.
[00:01:27.400 --> 00:01:28.480]   - He's like, no, no, no, look what I can do.
[00:01:28.480 --> 00:01:30.200]   He does like the handstand.
[00:01:30.200 --> 00:01:31.560]   - Hey, we have been watching all kinds of,
[00:01:31.560 --> 00:01:32.960]   this is going somewhere, by the way.
[00:01:32.960 --> 00:01:34.400]   In my house, with little kids,
[00:01:34.400 --> 00:01:36.760]   Disney+ is like your saving grace.
[00:01:36.760 --> 00:01:39.360]   And so our kids have gotten reacquainted,
[00:01:39.360 --> 00:01:41.120]   not just with like the recent movies,
