
[00:00:00.000 --> 00:00:03.460]   [MUSIC PLAYING]
[00:00:03.460 --> 00:00:18.080]   Well, hey, if you've been tracking along with the Olympics,
[00:00:18.080 --> 00:00:21.640]   then you know the games ended in stunning fashion
[00:00:21.640 --> 00:00:22.740]   this past Sunday.
[00:00:22.740 --> 00:00:24.440]   Some of you know what I'm talking about.
[00:00:24.440 --> 00:00:26.920]   For others of you, though, you may be uninformed.
[00:00:26.920 --> 00:00:31.440]   So let me do you a great kindness in informing you.
[00:00:31.440 --> 00:00:40.520]   The US men's hockey team won gold in stellar fashion.
[00:00:40.520 --> 00:00:42.760]   Stellar fashion because this is the first gold medal
[00:00:42.760 --> 00:00:45.480]   we've picked up in the last 46 years.
[00:00:45.480 --> 00:00:46.520]   Yes, you heard me right.
[00:00:46.520 --> 00:00:48.560]   The last 46 years.
[00:00:48.560 --> 00:00:50.600]   Yes, it has been roughly half a century
[00:00:50.600 --> 00:00:53.720]   since we found ourselves in the gold medal match.
[00:00:53.720 --> 00:00:56.120]   We were then at that time accustomed to people
[00:00:56.120 --> 00:00:58.920]   like Coach Herb Brooks and all those young boys that
[00:00:58.920 --> 00:01:03.080]   performed the miracle on ice as we took on the undefeatable
[00:01:03.080 --> 00:01:03.920]   Soviet Union.
[00:01:03.920 --> 00:01:06.400]   And yet we did the impossible then.
[00:01:06.400 --> 00:01:09.120]   Wouldn't you know it, we did the impossible again.
[00:01:09.120 --> 00:01:11.440]   But that's not the only thing that's amazing about this
[00:01:11.440 --> 00:01:12.400]   last weekend.
[00:01:12.400 --> 00:01:15.480]   It's not just that we won gold after 46 years.
[00:01:15.480 --> 00:01:20.320]   It's also the way in which we won gold in overtime.
[00:01:20.320 --> 00:01:23.280]   In what was just a little over a minute
[00:01:23.280 --> 00:01:26.840]   when all hope seemed lost, one young man
[00:01:26.840 --> 00:01:29.000]   by the name of Jack Hughes decided
[00:01:29.000 --> 00:01:32.760]   to take matters into his own hands and seal the deal
[00:01:32.760 --> 00:01:37.600]   and score the golden goal for our country.
[00:01:37.600 --> 00:01:40.640]   It was an amazing event.
[00:01:40.640 --> 00:01:46.800]   And yet, though it is remarkable that Jack Hughes did this,
[00:01:46.800 --> 00:01:50.800]   it's also remarkable to know that he wasn't alone.
[00:01:50.800 --> 00:01:53.600]   Jack is one of two brothers that plays
[00:01:53.600 --> 00:01:56.080]   on the US men's hockey team.
[00:01:56.080 --> 00:01:59.040]   His brother Quinn Hughes also serves on the hockey team
[00:01:59.040 --> 00:01:59.800]   as a defenseman.
[00:01:59.800 --> 00:02:01.760]   And so when I learned that he wasn't alone,
[00:02:01.760 --> 00:02:05.360]   that Quinn is in there as well, I had to ask the question,
[00:02:05.360 --> 00:02:08.240]   how is Quinn dealing with all of this?
[00:02:08.240 --> 00:02:13.240]   Baby brother swoops in and steals the glory for himself.
[00:02:13.240 --> 00:02:17.600]   And I was shocked to find, as is much of the country,
[00:02:17.600 --> 00:02:20.440]   that Quinn, who is such a class act,
[00:02:20.440 --> 00:02:23.480]   has just expressed the utmost admiration and pride
[00:02:23.480 --> 00:02:25.160]   towards his brother.
[00:02:25.160 --> 00:02:26.400]   He said this in an interview.
[00:02:26.400 --> 00:02:29.120]   He said, I'm just so proud of him.
[00:02:29.120 --> 00:02:31.960]   People have no idea how hard this journey has been for him.
[00:02:31.960 --> 00:02:34.260]   Dealing with injuries and battling through so much
[00:02:34.260 --> 00:02:35.760]   to be the player that he is, he's
[00:02:35.760 --> 00:02:37.300]   one of the best players in the world.
[00:02:37.300 --> 00:02:41.120]   And I'm so glad that everybody got to see why today.
[00:02:41.120 --> 00:02:41.920]   He's just a dog.
[00:02:44.640 --> 00:02:47.000]   In a post later on that he commented
[00:02:47.000 --> 00:02:51.600]   after sharing it alongside SportsCenter and ESPN,
[00:02:51.600 --> 00:02:55.640]   he simply said one word to surmise his thoughts
[00:02:55.640 --> 00:02:57.880]   around his brother Jack.
[00:02:57.880 --> 00:03:01.080]   And it was beneath this photo that he said, hero.
[00:03:01.080 --> 00:03:09.120]   You see, our nation has been stunned since Sunday,
[00:03:09.120 --> 00:03:12.400]   not just because the US men's hockey team did something
[00:03:12.400 --> 00:03:13.600]   that was unimaginable.
[00:03:13.600 --> 00:03:15.320]   They stepped in and they won gold.
[00:03:15.320 --> 00:03:17.200]   Yes, that is so shocking.
[00:03:17.200 --> 00:03:19.320]   But we have also been shocked by the way
[00:03:19.320 --> 00:03:24.080]   in which Quinn has responded to the success of his brother.
[00:03:24.080 --> 00:03:26.480]   You see, he has been a class act, as I've already said.
[00:03:26.480 --> 00:03:28.320]   And yet at the same time, what we know
[00:03:28.320 --> 00:03:30.640]   is this has got to be hard.
[00:03:30.640 --> 00:03:33.000]   Like, all of us are reading through the comments
[00:03:33.000 --> 00:03:35.800]   and trying to ascertain, man, what do we all really
[00:03:35.800 --> 00:03:36.560]   think about this?
[00:03:36.560 --> 00:03:39.560]   Because, man, Quinn, you are arguably
[00:03:39.560 --> 00:03:41.120]   the more decorated skater.
[00:03:41.120 --> 00:03:42.800]   You are the older brother.
[00:03:42.800 --> 00:03:46.920]   And yet your brother has swept in and he has stolen the glory.
[00:03:46.920 --> 00:03:48.640]   How are you dealing with that?
[00:03:48.640 --> 00:03:52.120]   And yet as he has responded so admirably,
[00:03:52.120 --> 00:03:54.680]   it has left the nation speechless.
[00:03:54.680 --> 00:03:58.400]   We're trying to reckon with how one man could respond
[00:03:58.400 --> 00:04:00.080]   in the way in which he has, because we
[00:04:00.080 --> 00:04:04.680]   know this would be difficult. And the reason we know it
[00:04:04.680 --> 00:04:06.520]   is because we've lived it.
[00:04:06.520 --> 00:04:08.280]   We've found ourselves in positions
[00:04:08.280 --> 00:04:11.400]   where we're looking at our own set of circumstances
[00:04:11.400 --> 00:04:13.440]   and we've evaluated differently than he did.
[00:04:13.440 --> 00:04:17.000]   We've evaluated, this isn't fair.
[00:04:17.000 --> 00:04:18.320]   This feels crazy.
[00:04:18.320 --> 00:04:19.760]   It doesn't make any sense.
[00:04:19.760 --> 00:04:21.280]   I'm totally misunderstood.
[00:04:21.280 --> 00:04:23.720]   Things didn't play out the way that I thought.
[00:04:23.720 --> 00:04:27.120]   You see, according to one study by the Edelman Trust Barometer,
[00:04:27.120 --> 00:04:29.440]   which evaluates fairness and opportunity in the United
[00:04:29.440 --> 00:04:32.000]   States, it gets us 83%.
[00:04:32.000 --> 00:04:34.200]   That would be the vast majority of our room.
[00:04:34.200 --> 00:04:39.520]   Eight out of 10 of you, young adults, 18 to 34-year-olds,
[00:04:39.520 --> 00:04:41.480]   reported feeling subjected to unfair treatment
[00:04:41.480 --> 00:04:44.160]   in some way in their life.
[00:04:44.160 --> 00:04:47.080]   Feeling discriminated against, whether it's at work
[00:04:47.080 --> 00:04:49.400]   or it's in their social sphere or it's
[00:04:49.400 --> 00:04:52.480]   in the marketplace in some way, which is something we all
[00:04:52.480 --> 00:04:54.440]   understand, because whether you're working hard,
[00:04:54.440 --> 00:04:56.680]   but you still can't afford rent, or you're
[00:04:56.680 --> 00:04:59.320]   reminded via social media often that outcomes
[00:04:59.320 --> 00:05:02.320]   in other people's lives rarely actually match their effort,
[00:05:02.320 --> 00:05:05.600]   or you and your ex have very different responses
[00:05:05.600 --> 00:05:06.520]   after the breakup.
[00:05:06.520 --> 00:05:08.440]   They're thriving while you're still healing,
[00:05:08.440 --> 00:05:10.560]   or you're just quietly quitting on the job
[00:05:10.560 --> 00:05:13.920]   because your boss overworks you but undervalues you.
[00:05:13.920 --> 00:05:15.840]   We can't help but agree with what
[00:05:15.840 --> 00:05:19.560]   that great 21st century philosopher,
[00:05:19.560 --> 00:05:21.960]   Olivia Rodrigo, said.
[00:05:21.960 --> 00:05:24.760]   God, it's brutal out here.
[00:05:24.760 --> 00:05:28.960]   In a study, ABC News found that only 21% of US adults
[00:05:28.960 --> 00:05:30.920]   believe in the American dream.
[00:05:30.920 --> 00:05:33.520]   21%.
[00:05:33.520 --> 00:05:37.200]   It has stunned researchers to hear our generation lean in
[00:05:37.200 --> 00:05:40.440]   and say that doesn't feel legitimate any longer.
[00:05:40.440 --> 00:05:42.520]   And so as they've tried to make reason as to why
[00:05:42.520 --> 00:05:45.440]   we think the American dream is, in fact, just a dream,
[00:05:45.440 --> 00:05:49.680]   they have asked us and what we have said in response
[00:05:49.680 --> 00:05:54.760]   is that idealized life just is not fair.
[00:05:54.760 --> 00:06:02.000]   It feels unrealistic because, well, life is unrealistic.
[00:06:02.000 --> 00:06:02.840]   Life is unfair.
[00:06:02.840 --> 00:06:04.400]   It doesn't matter if you want to call it burnout,
[00:06:04.400 --> 00:06:05.320]   if you want to call it hard mode,
[00:06:05.320 --> 00:06:06.400]   if you want to call it character development,
[00:06:06.400 --> 00:06:08.480]   if you want to call it late stage capitalism,
[00:06:08.480 --> 00:06:11.800]   or if you just want to believe that the algorithm hates you.
[00:06:11.800 --> 00:06:13.480]   Everyone is saying the same thing
[00:06:13.480 --> 00:06:14.480]   just through different words.
[00:06:14.480 --> 00:06:16.920]   We think life is not fair,
[00:06:16.920 --> 00:06:19.560]   which is easier to accept if you don't believe in God
[00:06:19.560 --> 00:06:20.520]   and you just think that everything
[00:06:20.520 --> 00:06:23.280]   that's happening around you is the accidental byproduct
[00:06:23.280 --> 00:06:24.480]   of some random processes.
[00:06:24.480 --> 00:06:27.280]   But it is much more difficult if you do believe in God
[00:06:27.280 --> 00:06:30.160]   because you know nothing is accidental.
[00:06:30.160 --> 00:06:33.040]   Everything is purposeful, that there is a sovereign supreme,
[00:06:33.040 --> 00:06:35.800]   a creator of the cosmos, that this God,
[00:06:35.800 --> 00:06:36.960]   whom we say we believe in,
[00:06:36.960 --> 00:06:39.240]   is supposed to be the giver of every good and perfect gift.
[00:06:39.240 --> 00:06:40.720]   And yet, as we look at the world around us
[00:06:40.720 --> 00:06:42.120]   and we consider the life that we live,
[00:06:42.120 --> 00:06:46.120]   we know something just doesn't make sense.
[00:06:46.120 --> 00:06:49.560]   And it's not just that life doesn't feel fair,
[00:06:49.560 --> 00:06:52.480]   it's that he doesn't feel fair.
[00:06:52.480 --> 00:06:55.640]   What do you do with that?
[00:06:55.640 --> 00:06:59.200]   Well, that's what Genesis four is all about.
[00:06:59.200 --> 00:07:00.680]   So if you have a Bible, you can grab it,
[00:07:00.680 --> 00:07:03.040]   you can turn with me to Genesis chapter four.
[00:07:03.040 --> 00:07:05.040]   If this is your first time to the porch, welcome.
[00:07:05.040 --> 00:07:06.040]   We're so glad you're here.
[00:07:06.040 --> 00:07:08.560]   We've been working through a series in the book of Genesis
[00:07:08.560 --> 00:07:12.280]   where we're looking at 10 of the most iconic stories
[00:07:12.280 --> 00:07:13.600]   found within its pages.
[00:07:13.600 --> 00:07:17.560]   And the reason why is we want to acquaint ourselves,
[00:07:17.560 --> 00:07:20.680]   for many of us, reacquaint ourselves with who God is.
[00:07:20.680 --> 00:07:22.960]   And as we study this first book in the Bible,
[00:07:22.960 --> 00:07:24.800]   what we see are each of these stories
[00:07:24.800 --> 00:07:28.720]   telling us different aspects of our Lord.
[00:07:28.720 --> 00:07:31.360]   And as we come to this story, we find ourselves,
[00:07:31.360 --> 00:07:32.760]   and yet again, another familiar one.
[00:07:32.760 --> 00:07:35.320]   We find ourselves looking at the story of Cain and Abel.
[00:07:35.320 --> 00:07:39.760]   This is the first sibling rivalry in human history.
[00:07:39.760 --> 00:07:42.360]   I don't know how you feel about your siblings,
[00:07:42.360 --> 00:07:44.400]   but these guys had some beef.
[00:07:44.400 --> 00:07:47.800]   And as we look, is that many of us approach this story
[00:07:47.800 --> 00:07:48.880]   with a different perspective.
[00:07:48.880 --> 00:07:50.120]   Some of you, you've read this story,
[00:07:50.120 --> 00:07:52.080]   you're actually really familiar with it.
[00:07:52.080 --> 00:07:54.280]   And so you approach it systematically.
[00:07:54.280 --> 00:07:56.840]   You theologically unpack and think through
[00:07:56.840 --> 00:07:58.400]   the essence of total depravity
