
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:23.760]   - Porch, how we doing?
[00:00:23.760 --> 00:00:25.400]   We doing okay?
[00:00:25.400 --> 00:00:26.560]   Hey, it's great to see you.
[00:00:26.560 --> 00:00:28.540]   Thanks for making the time to be with us this evening.
[00:00:28.540 --> 00:00:30.260]   So glad that you would be here.
[00:00:30.260 --> 00:00:31.540]   I'm really excited for tonight.
[00:00:31.540 --> 00:00:32.380]   I don't know about you.
[00:00:32.380 --> 00:00:33.200]   I don't know how you're feeling tonight.
[00:00:33.200 --> 00:00:35.980]   I am personally very excited.
[00:00:35.980 --> 00:00:37.600]   Number one, we got some fall weather rolling in,
[00:00:37.600 --> 00:00:39.600]   which is praiseworthy, right?
[00:00:39.600 --> 00:00:40.440]   Can I get an amen?
[00:00:40.440 --> 00:00:41.260]   That's a good thing.
[00:00:41.260 --> 00:00:42.180]   Yeah, I love that.
[00:00:42.180 --> 00:00:44.300]   Really excited that you're here tonight.
[00:00:44.300 --> 00:00:46.980]   I don't just say that, I actually mean that truly.
[00:00:46.980 --> 00:00:49.540]   I do not take it for granted that you would be
[00:00:49.540 --> 00:00:51.860]   in this room with us every single Tuesday.
[00:00:51.860 --> 00:00:52.900]   Part of me always wonders,
[00:00:52.900 --> 00:00:54.140]   God, are they gonna come back?
[00:00:54.140 --> 00:00:55.500]   And yet you keep due.
[00:00:55.500 --> 00:00:56.620]   And so we're gonna keep showing up.
[00:00:56.620 --> 00:00:57.860]   And I think God's got good things in store.
[00:00:57.860 --> 00:01:00.380]   We also really excited because we've got young adults
[00:01:00.380 --> 00:01:03.300]   from all over the nation tuning in tonight.
[00:01:03.300 --> 00:01:04.580]   Everybody give it up for Porch Live.
[00:01:04.580 --> 00:01:07.060]   Yes, give it up for them.
[00:01:07.060 --> 00:01:09.740]   Love what God's doing around the globe.
[00:01:09.740 --> 00:01:11.380]   It's so cool that we get to be a part
[00:01:11.380 --> 00:01:12.620]   of what he's doing in your life.
[00:01:12.620 --> 00:01:14.900]   We truly mean it, that we believe God can be
[00:01:14.900 --> 00:01:17.460]   with any person anywhere and at any time.
[00:01:17.460 --> 00:01:19.660]   And that includes those of you that are tuning in.
[00:01:19.660 --> 00:01:23.520]   Special shout out to Porch Live Fresno, Boise, and Dayton.
[00:01:23.520 --> 00:01:24.540]   So glad you're here.
[00:01:24.540 --> 00:01:28.140]   And then also we've got some very special friends
[00:01:28.140 --> 00:01:30.060]   that are tuning in with us from Alaska.
[00:01:30.060 --> 00:01:31.960]   So we're really glad y'all are on too.
[00:01:31.960 --> 00:01:34.740]   And then last thing that I'm really excited about
[00:01:34.740 --> 00:01:38.180]   is the person you're gonna get to hear from tonight.
[00:01:38.180 --> 00:01:42.580]   We're taking a brief pause in our series Disciple
[00:01:42.580 --> 00:01:44.420]   because we wanted to introduce to you someone
[00:01:44.420 --> 00:01:48.500]   that we're really excited to tell you about.
[00:01:48.500 --> 00:01:51.340]   As you've heard me say from this stage before,
[00:01:51.340 --> 00:01:54.900]   something that I feel a personal passion for
[00:01:54.900 --> 00:01:58.420]   as a young adult ministering to young adults
[00:01:58.420 --> 00:02:02.580]   is finding the next generation of communicators,
[00:02:02.580 --> 00:02:04.340]   people that I think we should be learning
[00:02:04.340 --> 00:02:06.020]   and listening from.
[00:02:06.020 --> 00:02:08.780]   And so I'm excited because tonight I get to introduce
[00:02:08.780 --> 00:02:10.460]   to you someone that I think fits that bill
[00:02:10.460 --> 00:02:11.660]   really, really well.
[00:02:11.660 --> 00:02:15.140]   Someone that I think is a trusted voice
[00:02:15.140 --> 00:02:19.140]   on any platform she stands on and is also a trusted voice
[00:02:19.140 --> 00:02:20.740]   in my own personal life as I've just gotten
[00:02:20.740 --> 00:02:22.420]   to observe her from afar and then do ministry
[00:02:22.420 --> 00:02:24.500]   alongside her in different capacities
[00:02:24.500 --> 00:02:25.860]   and learn from her myself.
[00:02:25.860 --> 00:02:28.060]   So I'm really excited to introduce to you
[00:02:28.060 --> 00:02:30.140]   a good friend of mine.
[00:02:30.140 --> 00:02:35.140]   And so Porch, I need you to do an exceptional job,
[00:02:35.140 --> 00:02:37.100]   like the best job.
[00:02:37.100 --> 00:02:38.380]   She's from Portland.
[00:02:38.380 --> 00:02:41.060]   You gotta give her a big Texas welcome
[00:02:41.060 --> 00:02:42.540]   when she comes to the stage.
[00:02:42.540 --> 00:02:45.540]   Would y'all give it up for my good friend Brenna Blain.
[00:02:45.540 --> 00:02:48.700]   [audience applauding]
[00:02:49.700 --> 00:02:52.700]   [audience cheering]
[00:02:52.700 --> 00:03:01.220]   This is my third time in Texas.
[00:03:01.220 --> 00:03:04.300]   And something about me, yeah, that's a good thing.
[00:03:04.300 --> 00:03:07.860]   Something about me is that when I get really excited
[00:03:07.860 --> 00:03:12.860]   about something, I tend to assimilate to the culture
[00:03:12.860 --> 00:03:15.420]   a little bit much.
[00:03:15.420 --> 00:03:18.140]   And so the last time I was in Dallas,
[00:03:18.140 --> 00:03:21.380]   I went to Tyler Kingston Mercantile
[00:03:21.380 --> 00:03:25.020]   and bought out almost the entire store.
[00:03:25.020 --> 00:03:27.900]   I got this shirt that said Texas on it.
[00:03:27.900 --> 00:03:29.580]   I got a bandana.
[00:03:29.580 --> 00:03:34.220]   And for the next six months, I would wear cutoff jeans.
[00:03:34.220 --> 00:03:36.660]   I'd wear my Texas shirt and my bandana
[00:03:36.660 --> 00:03:39.060]   when I would go preach places.
[00:03:39.060 --> 00:03:41.180]   And it started to happen that people would be like,
[00:03:41.180 --> 00:03:43.180]   oh, Texas shirt, are you from Texas?
[00:03:43.180 --> 00:03:46.540]   And I'd go, well, not technically.
[00:03:46.540 --> 00:03:48.660]   'Cause I was just so in love.
[00:03:48.660 --> 00:03:52.660]   And I think I come by this enthusiastic love
