
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.560]   (audience cheering)
[00:00:19.560 --> 00:00:27.480]   - How's everybody doing?
[00:00:27.480 --> 00:00:28.800]   Good.
[00:00:28.800 --> 00:00:31.540]   Good to be here with y'all today.
[00:00:31.540 --> 00:00:36.540]   I appreciate that enthusiasm, that's nice.
[00:00:36.540 --> 00:00:37.780]   I feel welcome.
[00:00:37.780 --> 00:00:40.780]   (audience cheering)
[00:00:40.780 --> 00:00:46.880]   If you don't know me, my name is Trip.
[00:00:46.880 --> 00:00:47.720]   What?
[00:00:47.720 --> 00:00:50.600]   I don't know what you said.
[00:00:50.600 --> 00:00:52.560]   What did you say?
[00:00:52.560 --> 00:00:54.660]   I can't decide if I should feel excited or mad or not.
[00:00:54.660 --> 00:00:56.400]   What'd you say?
[00:00:56.400 --> 00:00:59.300]   Okay, I don't think he wants to tell me what he said.
[00:00:59.300 --> 00:01:00.280]   I'm excited to be here.
[00:01:00.280 --> 00:01:01.740]   If you don't know me, I'm Trip.
[00:01:01.740 --> 00:01:05.080]   I'm a rapper and I'm also a pastor
[00:01:05.080 --> 00:01:07.380]   at Concord Church in South Oak Cliff.
[00:01:07.380 --> 00:01:09.520]   So I love what y'all are doing here.
[00:01:09.520 --> 00:01:12.320]   Excited to be able to be here and serve with y'all.
[00:01:12.320 --> 00:01:14.120]   And I'm excited to get to preach the word tonight.
[00:01:14.120 --> 00:01:15.660]   Anybody want to hear from God's word?
[00:01:15.660 --> 00:01:18.160]   (audience cheering)
[00:01:18.160 --> 00:01:19.460]   See, this is what I do, I pray.
[00:01:19.460 --> 00:01:21.960]   And then we'll get started.
[00:01:21.960 --> 00:01:25.460]   Father, we come before you in Jesus' name.
[00:01:25.460 --> 00:01:28.800]   Father, there's no other name under heaven
[00:01:28.800 --> 00:01:30.040]   by which we can be saved.
[00:01:30.040 --> 00:01:35.040]   God, the name of Jesus is all we have to lay claim to, Lord.
[00:01:35.040 --> 00:01:37.180]   So we thank you for Jesus.
[00:01:37.180 --> 00:01:38.180]   And we thank you for this time
[00:01:38.180 --> 00:01:39.760]   when we can hear from you and your word.
[00:01:39.760 --> 00:01:41.120]   God, we pray you'd speak to us
[00:01:41.120 --> 00:01:43.520]   that this would be a good use of our time,
[00:01:43.520 --> 00:01:44.840]   that you would work in us, Lord,
[00:01:44.840 --> 00:01:46.400]   that we can know you more.
[00:01:46.400 --> 00:01:49.180]   And we ask this in Jesus' name, amen.
[00:01:49.180 --> 00:01:52.160]   Amen.
[00:01:52.160 --> 00:01:55.160]   All right, well, I want to talk this evening.
[00:01:55.160 --> 00:01:56.960]   I want to talk about fear.
[00:01:56.960 --> 00:01:59.840]   I want to talk about fear.
[00:01:59.840 --> 00:02:03.600]   And fear is not one of those things that,
[00:02:03.600 --> 00:02:05.880]   when you think about preaching a sermon on fear,
[00:02:05.880 --> 00:02:08.080]   it's not one of those things where I'm wondering,
[00:02:08.080 --> 00:02:09.440]   is this the type of issue
[00:02:09.440 --> 00:02:12.040]   that will be relevant to people's lives?
[00:02:12.040 --> 00:02:13.840]   Are these the kind of people who have fears?
[00:02:13.840 --> 00:02:16.120]   Because fear is a part of all of our lives, right?
[00:02:16.120 --> 00:02:18.120]   There's not a single person in this room,
[00:02:18.120 --> 00:02:19.960]   you know, if I said, "Hey, if you've never struggled
[00:02:19.960 --> 00:02:22.460]   with any fear, raise your hand."
[00:02:22.460 --> 00:02:24.880]   No one would raise their hands unless they were liars
[00:02:24.880 --> 00:02:26.360]   and you need to repent.
[00:02:26.360 --> 00:02:29.180]   Fear is a part of all of our lives.
[00:02:29.180 --> 00:02:30.120]   When I think of fear,
[00:02:30.120 --> 00:02:33.320]   one of the things I think about is the IRS,
[00:02:33.320 --> 00:02:35.580]   because I have a particular situation.
[00:02:35.580 --> 00:02:37.120]   Stop laughing, let me tell you.
[00:02:37.120 --> 00:02:43.440]   So because I've been, for most of my life,
[00:02:43.440 --> 00:02:45.800]   my main employment has been being self-employed
[00:02:45.800 --> 00:02:46.620]   'cause I'm a rapper.
[00:02:46.620 --> 00:02:50.040]   That means that my taxes are not, you know,
[00:02:50.040 --> 00:02:52.160]   it doesn't just get taken out of my check, all right?
[00:02:52.160 --> 00:02:55.140]   No one pays me a salary, I'm self-employed.
[00:02:55.140 --> 00:02:57.040]   And so that means that there were some things
[00:02:57.040 --> 00:02:59.100]   about my taxes that were a little harder.
[00:02:59.100 --> 00:03:00.240]   And so me and my wife felt like,
[00:03:00.240 --> 00:03:02.040]   "Look, we need to get an accountant
[00:03:02.040 --> 00:03:04.240]   so this isn't so stressful and someone to take care of it."
[00:03:04.240 --> 00:03:06.400]   This was real early on in my career.
[00:03:06.400 --> 00:03:09.040]   So we do that and then we feel like we can relax.
[00:03:09.040 --> 00:03:11.680]   We're like, "Good, it's taken care of."
[00:03:11.680 --> 00:03:14.940]   Until we started getting notices in the mail.
[00:03:14.940 --> 00:03:18.680]   Just so you know, if you get an envelope in the IRS,
[00:03:18.680 --> 00:03:20.080]   the IRS doesn't write you love letters.
[00:03:20.080 --> 00:03:22.200]   So if you get something from the IRS,
[00:03:22.200 --> 00:03:23.520]   it's usually not a good thing.
[00:03:23.520 --> 00:03:25.160]   And so we would get these notices that would say,
[00:03:25.160 --> 00:03:27.120]   "Hey, you didn't pay this, you owe this.
[00:03:27.120 --> 00:03:28.360]   Hey, you didn't pay this, you owe this."
[00:03:28.360 --> 00:03:29.640]   And so these things would pop up
[00:03:29.640 --> 00:03:31.260]   and we show it to our accountant like,
[00:03:31.260 --> 00:03:36.260]   "Hey, this is your whole job and I need you to do that."
[00:03:36.260 --> 00:03:38.600]   And they'd be like, "Oh, my bad."
[00:03:38.600 --> 00:03:40.160]   And then we'll take care of it.
[00:03:40.160 --> 00:03:42.840]   And this kept happening and we had to pay these late fees.
[00:03:42.840 --> 00:03:45.000]   And so it was around this time that the spirit of God
[00:03:45.000 --> 00:03:47.760]   revealed to me that I needed a new accountant.
[00:03:47.760 --> 00:03:50.640]   He said it to me clear as day.
[00:03:50.640 --> 00:03:52.280]   And so we got there.
[00:03:52.280 --> 00:03:55.000]   And now, because we've got this new accountant,
[00:03:55.000 --> 00:03:56.480]   I got a good accountant, I got a good CPA,
[00:03:56.480 --> 00:03:58.880]   right, it means that I'm again at a place,
[00:03:58.880 --> 00:04:02.040]   taxes are still annoying, but it doesn't mean,
[00:04:02.040 --> 00:04:05.160]   it doesn't give the same stress and anxiety and fear.
[00:04:05.160 --> 00:04:07.700]   And here's what that shows me,
[00:04:07.700 --> 00:04:10.360]   is that the exact same situations
[00:04:10.360 --> 00:04:15.400]   can have a lot less fear depending on whose hands it's in.
[00:04:16.560 --> 00:04:19.880]   The exact same situations seem a lot scary
[00:04:19.880 --> 00:04:22.620]   when it's in the hands of somebody you trust.
[00:04:22.620 --> 00:04:25.120]   So I wanna talk about fear today.
[00:04:25.120 --> 00:04:27.240]   And here's why I think this matters
[00:04:27.240 --> 00:04:28.160]   and we should talk about this,
[00:04:28.160 --> 00:04:30.320]   because while fear is a part of all of our lives
[00:04:30.320 --> 00:04:34.200]   and it will be, fear doesn't have to rule our lives.
[00:04:34.200 --> 00:04:35.840]   Fear doesn't have to be the thing
[00:04:35.840 --> 00:04:38.880]   that reigns over all of our decisions,
[00:04:38.880 --> 00:04:40.320]   because this is what fear can do.
[00:04:40.320 --> 00:04:42.880]   Fear can make us begin to live in a way
[00:04:42.880 --> 00:04:44.600]   where we're so afraid of things
[00:04:44.600 --> 00:04:47.280]   that we make all of our decisions based on avoiding
[00:04:47.280 --> 00:04:48.960]   what we think is a worst case scenario,
[00:04:48.960 --> 00:04:51.040]   so that our life becomes about avoidance
[00:04:51.040 --> 00:04:52.400]   instead of actually moving forward
[00:04:52.400 --> 00:04:54.400]   towards something specific.
[00:04:54.400 --> 00:04:57.920]   And when we begin to think about who God made us to be
[00:04:57.920 --> 00:04:59.560]   and what God calls us to,
[00:04:59.560 --> 00:05:01.520]   he has not called us to live our lives
[00:05:01.520 --> 00:05:02.920]   just to avoid things we fear,
[00:05:02.920 --> 00:05:06.600]   he's called us to live actively in a way that honors him,
[00:05:06.600 --> 00:05:09.960]   right, and it's in accordance with who he made us to be.
[00:05:09.960 --> 00:05:11.880]   And so I want us to be able to do that
[00:05:11.880 --> 00:05:14.120]   and to know we can relax if we're in good hands.
[00:05:14.120 --> 00:05:18.280]   We're gonna look at Isaiah chapter 41, verse 10.
[00:05:18.280 --> 00:05:19.720]   So if you have a Bible, turn there,
[00:05:19.720 --> 00:05:20.600]   it should be on the screen.
[00:05:20.600 --> 00:05:22.920]   If you don't have a Bible, that is fine.
[00:05:22.920 --> 00:05:26.880]   Isaiah 41, 10, one of my favorite verses of scripture,
[00:05:26.880 --> 00:05:28.600]   and it's in these verses
