
[00:00:00.000 --> 00:00:20.000]   [MUSIC]
[00:00:20.000 --> 00:00:23.000]   All right, how we doing tonight, Porch?
[00:00:23.000 --> 00:00:25.000]   [APPLAUSE]
[00:00:25.000 --> 00:00:26.000]   Come on.
[00:00:26.000 --> 00:00:30.000]   Shout out to downtown, shout out to Houston, El Paso,
[00:00:30.000 --> 00:00:32.000]   the other locations from around the country that are tuning in
[00:00:32.000 --> 00:00:35.000]   to be with us tonight for The Porch Live.
[00:00:35.000 --> 00:00:37.000]   My name's Daniel Crawford.
[00:00:37.000 --> 00:00:41.000]   I lead our college ministry here at Watermark and work closely--
[00:00:41.000 --> 00:00:43.000]   you're out there, that's cool--
[00:00:43.000 --> 00:00:45.000]   work closely with the Porch team,
[00:00:45.000 --> 00:00:48.000]   and so it is a joy to be with you guys tonight.
[00:00:48.000 --> 00:00:53.000]   Generally speaking, I would describe myself as more of a lover than a fighter,
[00:00:53.000 --> 00:00:55.000]   but I did get in one fight one time.
[00:00:55.000 --> 00:00:59.000]   It was during my very prolific high school football career.
[00:00:59.000 --> 00:01:01.000]   We were sophomores.
[00:01:01.000 --> 00:01:04.000]   The game ended in somewhat of a controversial manner,
[00:01:04.000 --> 00:01:07.000]   and the other team had a problem with that.
[00:01:07.000 --> 00:01:09.000]   The referees didn't have a problem, but the other team did,
[00:01:09.000 --> 00:01:11.000]   and so as we're walking to the locker room,
[00:01:11.000 --> 00:01:16.000]   I see our team and their team slowly start to converge on one another
[00:01:16.000 --> 00:01:21.000]   until that first proverbial shot is fired, and then it's on, right?
[00:01:21.000 --> 00:01:23.000]   And so I'm about two-thirds of the way back.
[00:01:23.000 --> 00:01:25.000]   I'm kind of surveying the scene.
[00:01:25.000 --> 00:01:28.000]   We're 16 years old, so some of us look 24.
[00:01:28.000 --> 00:01:31.000]   Others of us look 12.
[00:01:31.000 --> 00:01:36.000]   I'm post-puberty, 5'8", and so at this time I look like I'm 12,
[00:01:36.000 --> 00:01:39.000]   and I'm like 120 pounds soaking wet.
[00:01:39.000 --> 00:01:43.000]   And so the survival instincts kick in, and you get one or two things, right?
[00:01:43.000 --> 00:01:46.000]   You either fight or flight.
[00:01:46.000 --> 00:01:50.000]   And so I don't love--I'm not crazy about either of those two options in that moment.
[00:01:50.000 --> 00:01:53.000]   And so I'm figuring out what to do, and I decide I'm just going to kind of get in there
[00:01:53.000 --> 00:01:56.000]   and kind of start like shoving people around a little bit
[00:01:56.000 --> 00:01:58.000]   and maybe grab somebody by the back of the pads.
[00:01:58.000 --> 00:02:01.000]   That's illegal, but the referees have no more power anymore,
[00:02:01.000 --> 00:02:03.000]   so I'm going to do some of that.
[00:02:03.000 --> 00:02:07.000]   And so I do that, and I'm kind of letting gravity work, and things are going well.
[00:02:07.000 --> 00:02:09.000]   I am gaining confidence.
[00:02:09.000 --> 00:02:12.000]   My confidence is becoming perhaps arrogance,
[00:02:12.000 --> 00:02:15.000]   and in my arrogance something starts to swell in me,
[00:02:15.000 --> 00:02:17.000]   and I'm overcome with this desire.
[00:02:17.000 --> 00:02:21.000]   And before I know it, I pop that helmet off, and I'm ready to go.
[00:02:21.000 --> 00:02:26.000]   And then not three seconds later, I get popped in the mouth is what I get.
[00:02:26.000 --> 00:02:28.000]   And so I look around to see who did it,
[00:02:28.000 --> 00:02:32.000]   and then to my even further embarrassment, I realize I didn't even get punched.
[00:02:32.000 --> 00:02:35.000]   Like my buddy who was wearing his helmet got shoved into me,
[00:02:35.000 --> 00:02:37.000]   and it hit me in the mouth.
[00:02:37.000 --> 00:02:40.000]   So I get to go to school the next day with a fat lip.
[00:02:40.000 --> 00:02:43.000]   The fight actually made the news, and so people knew what it was.
[00:02:43.000 --> 00:02:45.000]   I totally said that I got into a fight,
[00:02:45.000 --> 00:02:49.000]   and you should see the other guy that he was in way worse condition than I was,
[00:02:49.000 --> 00:02:50.000]   which is not true.
[00:02:50.000 --> 00:02:53.000]   But afterwards, as I just got to think by myself, I'm like,
[00:02:53.000 --> 00:02:57.000]   "Man, why would I take my pads off?
[00:02:57.000 --> 00:03:00.000]   Like why would I remove my helmet?
[00:03:00.000 --> 00:03:03.000]   Like the things that I just wore for an entire football game
[00:03:03.000 --> 00:03:08.000]   that are scientifically engineered to protect me from harm,
[00:03:08.000 --> 00:03:11.000]   when it's going down, I take it off.
[00:03:11.000 --> 00:03:13.000]   What was I thinking?"
[00:03:13.000 --> 00:03:16.000]   And I suffered for it.
[00:03:16.000 --> 00:03:20.000]   And so as a man who has navigated his 20s
[00:03:20.000 --> 00:03:24.000]   in close proximity to other people navigating their 20s,
[00:03:24.000 --> 00:03:28.000]   here's what I know is that most of us in the room tonight
[00:03:28.000 --> 00:03:31.000]   are kind of like me in that story,
[00:03:31.000 --> 00:03:35.000]   where we realize we're coming up against adversity in different ways.
