
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:26.680]   Love it.
[00:00:26.680 --> 00:00:28.820]   Let's go, new series, kicking off.
[00:00:28.820 --> 00:00:32.060]   (audience cheering)
[00:00:32.060 --> 00:00:33.160]   Very excited.
[00:00:33.160 --> 00:00:36.660]   Yes, we are kicking off a new series tonight,
[00:00:36.660 --> 00:00:38.180]   asking for a friend, welcome friends in the room,
[00:00:38.180 --> 00:00:40.340]   friends in Fort Worth, Houston, El Paso, Tulsa,
[00:00:40.340 --> 00:00:43.620]   Spring, Cedar Rapids, wherever you are joining us
[00:00:43.620 --> 00:00:44.580]   from tonight.
[00:00:44.580 --> 00:00:46.780]   I'm gonna start with a little bit of a story.
[00:00:46.780 --> 00:00:51.140]   I, six years ago, this past weekend,
[00:00:51.140 --> 00:00:55.460]   got engaged on 7/7/12.
[00:00:55.460 --> 00:00:59.700]   Me, Justin Bieber, have that in common now.
[00:00:59.700 --> 00:01:03.180]   And I know, I was like, dude, come on, man,
[00:01:03.180 --> 00:01:04.100]   get your own day.
[00:01:04.100 --> 00:01:08.260]   And anyway, so, hey, I'm gonna tell a little bit
[00:01:08.260 --> 00:01:09.660]   of the day and how that came.
[00:01:09.660 --> 00:01:13.180]   So my wife's birthday was on 7/7/12.
[00:01:13.180 --> 00:01:14.740]   It's every year on 7/7.
[00:01:14.740 --> 00:01:17.020]   And I decided, I came up with this plot.
[00:01:17.020 --> 00:01:18.760]   I thought that she would assume there's no way
[00:01:18.760 --> 00:01:20.740]   I'm gonna get engaged on her birthday
[00:01:20.740 --> 00:01:22.220]   'cause she'd be like, oh, that's so like plain.
[00:01:22.220 --> 00:01:24.260]   Of course he's not, so I was one step ahead of her.
[00:01:24.260 --> 00:01:26.260]   And of course I'm gonna get engaged on her birthday
[00:01:26.260 --> 00:01:28.540]   'cause that's when she would least expect it
[00:01:28.540 --> 00:01:31.460]   because reverse psychology of her reverse psychology.
[00:01:31.460 --> 00:01:33.220]   Anyway, so I put together this whole plan,
[00:01:33.220 --> 00:01:35.540]   this elaborate scheme, and began to plan out
[00:01:35.540 --> 00:01:36.540]   what we would do.
[00:01:36.540 --> 00:01:39.780]   And towards the evening part of kind of that
[00:01:39.780 --> 00:01:42.140]   birthday day celebration, I told her,
[00:01:42.140 --> 00:01:43.860]   hey, I'm gonna pick you up about five o'clock.
[00:01:43.860 --> 00:01:45.420]   We're gonna go to the Arboretum.
[00:01:45.420 --> 00:01:48.420]   Then we're gonna go to have dinner at this place
[00:01:48.420 --> 00:01:51.260]   after that for your birthday and celebrate it.
[00:01:51.260 --> 00:01:54.540]   I intentionally wove in a little misstep
[00:01:54.540 --> 00:01:57.140]   to throw her off the scent in case she was thinking
[00:01:57.140 --> 00:01:59.080]   we are going to get engaged at this time.
[00:01:59.080 --> 00:02:00.180]   So here's what I did.
[00:02:00.180 --> 00:02:02.120]   I told her we're gonna go to the Arboretum,
[00:02:02.120 --> 00:02:03.580]   but I knew it was Saturday night
[00:02:03.580 --> 00:02:06.120]   and the Arboretum is closed on Saturday night.
[00:02:06.120 --> 00:02:08.760]   So I'm like literally during the day calling to confirm,
[00:02:08.760 --> 00:02:11.220]   hey, I need you guys to for sure be not open tonight
[00:02:11.220 --> 00:02:15.320]   because we are gonna deviate and go to another location
[00:02:15.320 --> 00:02:17.060]   where people were going to meet us.
