
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.780]   - I remember when we started this deal,
[00:00:20.780 --> 00:00:22.180]   we had this vision for young adults
[00:00:22.180 --> 00:00:24.540]   that you would trade in the American dream
[00:00:24.540 --> 00:00:26.480]   and whatever it is the enemy is tempting you with
[00:00:26.480 --> 00:00:28.760]   out there in the world in Dallas and Fort Worth
[00:00:28.760 --> 00:00:30.920]   and wherever you would gather and you would say,
[00:00:30.920 --> 00:00:33.080]   hey, I'm just gonna trade that for giving my life to Jesus.
[00:00:33.080 --> 00:00:35.920]   I just have a little time here, you know, 20 years,
[00:00:35.920 --> 00:00:39.000]   30 years, 50 years, 60 years, 80 years, whatever it is.
[00:00:39.000 --> 00:00:41.440]   And then I'm gonna be somewhere forever and ever and ever.
[00:00:41.440 --> 00:00:44.120]   I pray that's with God forever and ever and ever
[00:00:44.120 --> 00:00:46.240]   looking back on the treasures that you were able
[00:00:46.240 --> 00:00:48.080]   to store there with him.
[00:00:48.080 --> 00:00:51.200]   And there's this weird thing happening in Christendom today
[00:00:51.200 --> 00:00:53.440]   in the evangelical world today,
[00:00:53.440 --> 00:00:56.480]   where we began to trade our worship for the world
[00:00:56.480 --> 00:00:59.360]   and we come into the church and we begin to worship pastors.
[00:00:59.360 --> 00:01:01.520]   And so there's this weird thing going on right now,
[00:01:01.520 --> 00:01:04.640]   the celebrity pastors, you know, that's just a weird thing.
[00:01:04.640 --> 00:01:07.620]   If you've written a book or you speak in conferences,
[00:01:07.620 --> 00:01:10.680]   what happens is there's a temptation in Christians
[00:01:10.680 --> 00:01:14.600]   to worship a person rather than the creator.
[00:01:14.600 --> 00:01:16.320]   And I will tell you, I'm not impressed.
[00:01:16.320 --> 00:01:18.840]   There's a lot of terrible books on the bookshelf.
[00:01:18.840 --> 00:01:21.560]   So I'm not impressed when someone writes a book
[00:01:21.560 --> 00:01:22.980]   or has a large following.
[00:01:22.980 --> 00:01:26.240]   There's lots of heretics that have a large followings.
[00:01:26.240 --> 00:01:31.240]   I am unbelievably impressed when someone lives 69 years,
[00:01:31.240 --> 00:01:34.800]   most of which they walk faithfully with Jesus.
[00:01:34.800 --> 00:01:39.360]   I am unbelievably impressed when the spirit of God
[00:01:39.360 --> 00:01:43.160]   calls someone into such a deep dependence on them
[00:01:43.160 --> 00:01:46.120]   that they would have 33 years of preaching
[00:01:46.120 --> 00:01:48.920]   from the pulpit without moral failure.
[00:01:48.920 --> 00:01:53.140]   When their relationship with God marks their lives
[00:01:53.140 --> 00:01:56.680]   much more unseen than what is seen
[00:01:56.680 --> 00:01:58.920]   as we've recently talked about in Matthew.
[00:01:58.920 --> 00:02:02.360]   And so for my limited time with Pastor John Piper,
[00:02:02.360 --> 00:02:03.200]   that is what I've seen.
[00:02:03.200 --> 00:02:05.440]   That is the reputation that goes before him.
[00:02:05.440 --> 00:02:07.240]   That is what I've heard from mutual friends.
[00:02:07.240 --> 00:02:09.240]   And so would you guys celebrate with me
[00:02:09.240 --> 00:02:12.340]   that the Lord would share with us tonight, Pastor John Piper.
[00:02:12.340 --> 00:02:15.500]   (audience applauding)
[00:02:15.500 --> 00:02:18.500]   (audience cheering)
[00:02:18.500 --> 00:02:34.320]   - Preserve me, O God, for in you I take refuge.
[00:02:34.320 --> 00:02:36.200]   I say to the Lord, you are my Lord.
[00:02:36.200 --> 00:02:37.880]   I have no good apart from you.
[00:02:37.880 --> 00:02:41.240]   As for the saints in the land,
[00:02:41.240 --> 00:02:43.740]   they are the noble in whom is all my delight.
[00:02:44.960 --> 00:02:49.960]   Those who choose another God multiply their sorrows.
[00:02:49.960 --> 00:02:53.320]   Their libations of blood I will not pour out
[00:02:53.320 --> 00:02:56.040]   or take their names upon my lips.
[00:02:56.040 --> 00:03:00.280]   The Lord is my chosen portion and my cup.
[00:03:00.280 --> 00:03:02.580]   You hold my lot.
[00:03:02.580 --> 00:03:06.320]   The lines have fallen for me in pleasant places.
[00:03:06.320 --> 00:03:11.180]   Indeed, I have a beautiful inheritance.
[00:03:11.180 --> 00:03:13.840]   I bless the Lord who gives me counsel.
[00:03:13.840 --> 00:03:16.560]   In the night also my heart instructs me.
[00:03:16.560 --> 00:03:20.240]   Because you are right at my right hand,
[00:03:20.240 --> 00:03:23.160]   I shall not be moved.
[00:03:23.160 --> 00:03:27.320]   Therefore, my heart is glad and my soul rejoices
[00:03:27.320 --> 00:03:29.680]   and my whole body dwells secure.
[00:03:29.680 --> 00:03:32.220]   For you do not give me up to shield
[00:03:32.220 --> 00:03:34.700]   or let your godly ones see the pit.
[00:03:34.700 --> 00:03:36.520]   You show me the path of life.
[00:03:36.520 --> 00:03:40.880]   In your presence is fullness of joy.
[00:03:40.880 --> 00:03:45.640]   At your right hand are pleasures forevermore.
[00:03:45.640 --> 00:03:51.120]   So if you have a Bible or a phone with a Bible on it
[00:03:51.120 --> 00:03:53.420]   or an iPad with a Bible on it,
[00:03:53.420 --> 00:03:58.420]   I want you to open it to Psalm 16, which I just recited.
[00:03:58.420 --> 00:04:03.120]   We'll have some of it on the screen up here,
[00:04:03.120 --> 00:04:05.320]   but if you can follow it on your own,
[00:04:05.320 --> 00:04:07.920]   I think it will make more of an impact
[00:04:07.920 --> 00:04:09.440]   because we're gonna look at this Psalm
[00:04:09.440 --> 00:04:13.060]   in great detail for the next hour.
[00:04:13.060 --> 00:04:16.880]   Let me set the table for you before I pray
[00:04:16.880 --> 00:04:20.300]   and ask God to come and do mighty things among us.
[00:04:20.300 --> 00:04:22.240]   And the reason I feel an anticipation
[00:04:22.240 --> 00:04:24.700]   that he's going to do remarkable things
[00:04:24.700 --> 00:04:28.680]   is because the way he has set up this evening.
[00:04:28.680 --> 00:04:31.840]   So two weeks ago, I was in the Boundary Waters
[00:04:31.840 --> 00:04:35.680]   in Northern Minnesota fishing with my son
[00:04:35.680 --> 00:04:40.320]   and six others.
[00:04:40.320 --> 00:04:45.280]   And one of those others was a 20-year colleague
[00:04:45.280 --> 00:04:47.840]   whom I love, who has been the worship leader
[00:04:47.840 --> 00:04:50.280]   at our church for 20 years.
[00:04:50.280 --> 00:04:53.880]   And when we got back to the Outfitters,
[00:04:53.880 --> 00:04:56.480]   he was to call home and the phone call
[00:04:56.480 --> 00:05:01.480]   was that his son had died at 22
[00:05:01.480 --> 00:05:05.460]   without the slightest history of trouble.
[00:05:06.300 --> 00:05:10.380]   He was in Northern Ireland doing a mission trip
[00:05:10.380 --> 00:05:13.420]   and simply fell over.
[00:05:13.420 --> 00:05:18.100]   And with his sister at his side, met Jesus.
[00:05:18.100 --> 00:05:22.440]   The funeral was last Friday, four days ago.
[00:05:22.440 --> 00:05:28.580]   And little did we know that Alex,
[00:05:28.580 --> 00:05:31.140]   before he had left for Northern Ireland,
[00:05:31.140 --> 00:05:34.960]   had told his small group what he wanted in his funeral.
[00:05:35.800 --> 00:05:38.020]   He didn't think he was going to die,
[00:05:38.020 --> 00:05:41.840]   but he said, "Here are the songs."
[00:05:41.840 --> 00:05:44.400]   We sang all the songs that he chose.
[00:05:44.400 --> 00:05:47.740]   And here's the text that I want, Psalm 16.
[00:05:47.740 --> 00:05:51.680]   That's the psalm that I was asked to speak on months ago
[00:05:51.680 --> 00:05:54.280]   at this event.
[00:05:54.280 --> 00:05:58.160]   And so last Friday, in front of about 1,000 young people,
[00:05:58.160 --> 00:06:02.520]   mainly, I was doing what I just did,
[00:06:02.520 --> 00:06:07.480]   praying over these people, Psalm 16.
[00:06:07.480 --> 00:06:10.600]   And now I'm here speaking to several thousand people,
[00:06:10.600 --> 00:06:15.020]   not too much older probably than Alex.
[00:06:15.020 --> 00:06:18.120]   Psalm 16.
[00:06:18.120 --> 00:06:23.120]   And in my judgment, God is setting that up
[00:06:23.120 --> 00:06:28.000]   to burden me for you in a way that he wouldn't
[00:06:28.000 --> 00:06:31.240]   or couldn't any other way.
[00:06:32.240 --> 00:06:37.240]   You have no idea whether you will live out this week.
[00:06:37.240 --> 00:06:39.320]   None.
[00:06:39.320 --> 00:06:42.480]   He had no history whatsoever.
[00:06:42.480 --> 00:06:45.240]   And to this moment, we do not know why he died.
[00:06:45.240 --> 00:06:47.920]   Let's pray.
[00:06:47.920 --> 00:06:52.900]   So Lord, I believe this is a divine appointment for many.
[00:06:52.900 --> 00:06:58.300]   Whether it be the case that some here
[00:06:58.300 --> 00:07:00.160]   will not live out the week
[00:07:00.160 --> 00:07:03.400]   or whether they will live 60 more years.
[00:07:03.400 --> 00:07:06.480]   It's a divine appointment and the weight I feel
[00:07:06.480 --> 00:07:09.420]   for this psalm to come to reality in their lives
[00:07:09.420 --> 00:07:10.440]   is very great.
[00:07:10.440 --> 00:07:14.320]   And so I invite you, Holy Spirit, to come.
[00:07:14.320 --> 00:07:17.040]   In the name of Jesus, I plead with you to come.
[00:07:17.040 --> 00:07:19.860]   Don't leave me to my resources.
[00:07:19.860 --> 00:07:24.640]   I look away from myself and I ask that these friends
[00:07:24.640 --> 00:07:25.600]   would do the same.
[00:07:25.600 --> 00:07:28.240]   May they look away from themselves
[00:07:28.240 --> 00:07:33.240]   and all their performances and look wholly to you
[00:07:33.240 --> 00:07:37.160]   to speak to them now.
[00:07:37.160 --> 00:07:44.100]   So that what David is and sees in this psalm,
[00:07:44.100 --> 00:07:49.080]   they would be and see and feel.
[00:07:49.080 --> 00:07:54.600]   I ask this in Jesus' powerful name, amen.
[00:07:56.040 --> 00:07:58.560]   Let me give you the main point as I understand it
[00:07:58.560 --> 00:08:01.240]   in one sentence.
[00:08:01.240 --> 00:08:03.880]   So I'm gonna try to sum up the main point
[00:08:03.880 --> 00:08:07.360]   of all 11 verses in one sentence.
[00:08:07.360 --> 00:08:09.300]   It goes like this.
[00:08:09.300 --> 00:08:14.300]   God will bring you body and soul
[00:08:14.300 --> 00:08:22.360]   through life and death into full and everlasting pleasure
[00:08:23.360 --> 00:08:28.360]   if God is your safest refuge and your sovereign Lord
[00:08:28.360 --> 00:08:39.920]   and your supreme treasure and your trusted counselor.
[00:08:39.920 --> 00:08:44.200]   I know it's a long sentence.
[00:08:44.200 --> 00:08:49.640]   So I'm gonna say it again and then we're gonna move
[00:08:49.640 --> 00:08:52.300]   through the entire psalm verse by verse
[00:08:52.300 --> 00:08:56.880]   and you will watch for whether I'm right
[00:08:56.880 --> 00:08:59.480]   to sum it up this way.
[00:08:59.480 --> 00:09:02.320]   Goes like this.
[00:09:02.320 --> 00:09:07.320]   God will bring you body and soul
[00:09:07.320 --> 00:09:13.640]   through life and death into full and everlasting pleasure
[00:09:19.200 --> 00:09:24.200]   if God is for you your safest refuge,
[00:09:24.200 --> 00:09:33.260]   your supreme treasure, your sovereign Lord
[00:09:33.260 --> 00:09:38.900]   and your trusted counselor.
[00:09:38.900 --> 00:09:45.260]   And so if he's not, my prayer is that as God speaks
[00:09:45.260 --> 00:09:48.420]   through this psalm, he would become that for you.
[00:09:49.420 --> 00:09:54.420]   A few of you who really know your Bible well
[00:09:54.420 --> 00:10:01.560]   might hear that summary in one sentence and say to me,
[00:10:01.560 --> 00:10:06.080]   are you going to take into account
[00:10:06.080 --> 00:10:12.860]   what the apostle Peter over in Acts chapter two
[00:10:12.860 --> 00:10:16.220]   in the New Testament makes of this psalm?
[00:10:16.720 --> 00:10:21.720]   Because Peter says that verses nine to 11
[00:10:21.720 --> 00:10:30.080]   are a prophecy of the resurrection of Jesus.
[00:10:30.080 --> 00:10:37.780]   Hey, you didn't mention that in your main point.
[00:10:37.780 --> 00:10:40.120]   Why not?
[00:10:40.120 --> 00:10:44.200]   'Cause that's the one thing he picked out of the psalm
[00:10:44.200 --> 00:10:45.020]   to mention.
[00:10:45.840 --> 00:10:50.840]   And my answer is number one, yes, I am going to deal
[00:10:50.840 --> 00:10:56.400]   with what Peter makes of this psalm in Acts two.
[00:10:56.400 --> 00:11:01.000]   And number two, the reason I don't say
[00:11:01.000 --> 00:11:04.900]   that the resurrection of Jesus is part of the main point
[00:11:04.900 --> 00:11:07.780]   of this psalm is because I don't think it is.
[00:11:07.780 --> 00:11:14.280]   But rather is a massive and unshakable,
[00:11:15.040 --> 00:11:18.040]   argument for the main point of the psalm.
[00:11:18.040 --> 00:11:23.360]   And if that sounds strange to you,
[00:11:23.360 --> 00:11:27.740]   that something is massive and unshakable and great
[00:11:27.740 --> 00:11:32.040]   and glorious as the resurrection of the son of God
[00:11:32.040 --> 00:11:37.040]   from the dead should be an argument under a main point,
[00:11:37.040 --> 00:11:42.120]   supporting it, just know this,
[00:11:42.120 --> 00:11:44.680]   that one of the great and amazing
[00:11:44.680 --> 00:11:48.200]   and wonderful things about the Bible
[00:11:48.200 --> 00:11:52.720]   is that again and again and again,
[00:11:52.720 --> 00:11:59.400]   glorious things, massive, unshakable, beautiful,
[00:11:59.400 --> 00:12:04.920]   awesome realities are made to serve practical,
[00:12:04.920 --> 00:12:09.960]   personal main points in texts.
[00:12:09.960 --> 00:12:13.520]   That's amazing and that's true all over the Bible.
[00:12:13.520 --> 00:12:19.720]   So yes, we will get to Peter's application
[00:12:19.720 --> 00:12:22.760]   of verses nine to 11 in the resurrection
[00:12:22.760 --> 00:12:26.200]   and we will discover it is not the main point of this text.
[00:12:26.200 --> 00:12:33.560]   The main point of this text is that God will bring you
[00:12:33.560 --> 00:12:39.120]   body and soul through death into full
[00:12:39.120 --> 00:12:43.400]   and everlasting pleasure if he is your treasure
[00:12:43.400 --> 00:12:48.600]   and refuge and sovereign and counselor.
[00:12:48.600 --> 00:12:52.320]   That's the main point.
[00:12:52.320 --> 00:12:55.600]   So let's try to think David's thoughts after him now.
[00:12:55.600 --> 00:12:57.280]   My goal when I read the Bible
[00:12:57.280 --> 00:12:58.880]   and when I interpret the Bible
[00:12:58.880 --> 00:13:01.240]   is simply to try to get inside the head
[00:13:01.240 --> 00:13:03.400]   and especially in the Psalms,
[00:13:03.400 --> 00:13:06.920]   get inside the heart of the writers
[00:13:06.920 --> 00:13:09.680]   and think the way they think.
[00:13:09.680 --> 00:13:11.920]   Follow their reasoning,
[00:13:11.920 --> 00:13:15.480]   have emotions that correspond to their emotions
[00:13:15.480 --> 00:13:18.480]   as they are seeing truth and responding to it
[00:13:18.480 --> 00:13:23.480]   with a spirit inspired power and guidance.
[00:13:23.480 --> 00:13:31.440]   This Psalm begins verse one with David's petition
[00:13:31.440 --> 00:13:34.720]   and that's an important word.
[00:13:34.720 --> 00:13:39.720]   This is a petition, a request, a prayer, a plea.
[00:13:39.720 --> 00:13:44.440]   Preserve me, oh God.
[00:13:44.440 --> 00:13:47.160]   That's a prayer, right?
[00:13:47.160 --> 00:13:50.760]   God, preserve me.
[00:13:50.760 --> 00:13:55.760]   Now you don't know yet from what or for what.
[00:13:55.760 --> 00:14:02.040]   All you know is this Psalm begins, save me,
[00:14:03.400 --> 00:14:07.720]   preserve me, protect me, keep me.
[00:14:07.720 --> 00:14:10.520]   And you have to just suspend judgment for a few minutes.
[00:14:10.520 --> 00:14:13.120]   We will see it from what?
[00:14:13.120 --> 00:14:17.560]   What are you worried about?
[00:14:17.560 --> 00:14:25.560]   Preserve me, oh God is the way he begins
[00:14:25.560 --> 00:14:29.520]   and that petition colors everything in this Psalm
[00:14:29.520 --> 00:14:31.560]   as we will see.
[00:14:31.560 --> 00:14:33.560]   And now he moves forward.
[00:14:33.560 --> 00:14:35.760]   What does he do in moving forward?
[00:14:35.760 --> 00:14:41.760]   He begins declaring and exalting in what God is for him.
[00:14:41.760 --> 00:14:49.520]   And he does that for seven verses.
[00:14:49.520 --> 00:14:54.520]   He declares and he exalts in what God is for him
[00:14:54.520 --> 00:14:59.440]   and the effect that has on his petition
[00:14:59.440 --> 00:15:02.120]   by the time he gets to verse eight is stunning.
[00:15:02.120 --> 00:15:03.360]   It's amazing.
[00:15:03.360 --> 00:15:08.360]   So let's follow him as he does this.
[00:15:08.360 --> 00:15:12.720]   Verse one, preserve me, oh God,
[00:15:12.720 --> 00:15:18.680]   for in you I take refuge.
[00:15:18.680 --> 00:15:26.640]   Because I take refuge in you, preserve me.
[00:15:28.520 --> 00:15:32.320]   I take refuge in you, therefore preserve me.
[00:15:32.320 --> 00:15:33.960]   So you see the way the two,
[00:15:33.960 --> 00:15:38.080]   the declaration, you are my refuge.
[00:15:38.080 --> 00:15:40.960]   He is hoping with all his might
[00:15:40.960 --> 00:15:44.960]   will have an effect on God to incline God to preserve him.
[00:15:44.960 --> 00:15:47.680]   That's what for means, right?
[00:15:47.680 --> 00:15:51.520]   Preserve me for, preserve me because.
[00:15:51.520 --> 00:15:53.000]   I'm taking refuge in you.
[00:15:53.000 --> 00:15:56.200]   So you see me taking refuge in you
[00:15:56.200 --> 00:16:01.200]   as my safe place and you will therefore preserve me.
[00:16:01.200 --> 00:16:04.320]   Will you not God?
[00:16:04.320 --> 00:16:06.760]   So the first thing he does is declare
[00:16:06.760 --> 00:16:11.480]   and exalt in God as his refuge, a safe place.
[00:16:11.480 --> 00:16:12.680]   So I'm turning to you.
[00:16:12.680 --> 00:16:16.040]   I'm not turning to other places for safety.
[00:16:16.040 --> 00:16:19.640]   You are my safest place.
[00:16:25.960 --> 00:16:30.960]   Verse two, I say to the Lord, all caps, Yahweh.
[00:16:30.960 --> 00:16:38.080]   Whenever you see all caps, Lord in the Bible,
[00:16:38.080 --> 00:16:41.120]   it's because behind it is the Hebrew proper name
[00:16:41.120 --> 00:16:42.720]   for God, Yahweh.
