
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.720]   - How we doing Porch?
[00:00:18.720 --> 00:00:21.040]   (audience cheering)
[00:00:21.040 --> 00:00:22.960]   Man, it's so fun to be with you guys tonight.
[00:00:22.960 --> 00:00:23.800]   My name is Garrett.
[00:00:23.800 --> 00:00:24.620]   If we've never met before,
[00:00:24.620 --> 00:00:26.960]   I've been on staff at the Porch for the last five years.
[00:00:26.960 --> 00:00:28.760]   Came in through the Watermark Residency Program,
[00:00:28.760 --> 00:00:31.760]   did some great years out in Fort Worth.
[00:00:31.760 --> 00:00:32.960]   So shout out to my Fort Worth family
[00:00:32.960 --> 00:00:35.140]   and of course every other group that's invisible
[00:00:35.140 --> 00:00:36.180]   to the group here in Dallas.
[00:00:36.180 --> 00:00:37.680]   But we know all around the country
[00:00:37.680 --> 00:00:38.520]   and even around the world,
[00:00:38.520 --> 00:00:40.760]   people are tuning in tonight to be a part of this.
[00:00:40.760 --> 00:00:42.600]   And now I'm serving with the Awakened Conference.
[00:00:42.600 --> 00:00:44.900]   Anybody got an Awakened Conference ticket out there?
[00:00:44.900 --> 00:00:48.980]   Man, this is gonna be the farthest reaching,
[00:00:48.980 --> 00:00:52.560]   we pray, event that we've ever done
[00:00:52.560 --> 00:00:53.680]   in the entire history of the Porch.
[00:00:53.680 --> 00:00:55.080]   It's gonna be something special.
[00:00:55.080 --> 00:00:57.080]   Hey, we're taking a break from our series tonight,
[00:00:57.080 --> 00:00:58.320]   before they were kings.
[00:00:58.320 --> 00:01:02.000]   And we're gonna talk about one very, very specific topic.
[00:01:02.000 --> 00:01:04.560]   So let me share a little mistake I made recently,
[00:01:04.560 --> 00:01:07.480]   very small, that will introduce this idea.
[00:01:07.480 --> 00:01:10.000]   So mistake number one, I went to the grocery store.
[00:01:10.000 --> 00:01:12.200]   Anybody else get really stressed by the grocery store?
[00:01:12.200 --> 00:01:13.040]   Just me?
[00:01:13.040 --> 00:01:14.080]   I mean, it gets to me, man.
[00:01:14.080 --> 00:01:15.980]   I'm just gonna be real with you.
[00:01:15.980 --> 00:01:17.640]   I get stressed.
[00:01:17.640 --> 00:01:20.320]   I feel like it takes too much time.
[00:01:20.320 --> 00:01:22.680]   I got other things I wanna get back to doing.
[00:01:22.680 --> 00:01:24.200]   Too many people, too many options.
[00:01:24.200 --> 00:01:25.560]   And it just kinda gets to me, man.
[00:01:25.560 --> 00:01:26.660]   It's a little quirk.
[00:01:26.660 --> 00:01:29.880]   So I get back to, but once my record was,
[00:01:29.880 --> 00:01:32.040]   when I was single, it was four months
[00:01:32.040 --> 00:01:33.580]   I went without even going to the grocery store.
[00:01:33.580 --> 00:01:34.640]   I was pretty proud of that.
[00:01:34.640 --> 00:01:38.200]   I just, I ate out with friends, fasted,
[00:01:38.200 --> 00:01:40.440]   and I just don't love it.
[00:01:40.440 --> 00:01:42.700]   So anyway, but my wife now, she works full time.
[00:01:42.700 --> 00:01:44.440]   We gotta split the domestic responsibilities.
[00:01:44.440 --> 00:01:46.040]   So I gotta pull some weight around here
