
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:11.520]   I want to start by introducing you guys to someone, okay?
[00:00:11.520 --> 00:00:15.320]   So I want you to meet my, not my friend, but someone.
[00:00:15.320 --> 00:00:17.360]   Lesia, this is a picture of her.
[00:00:17.360 --> 00:00:21.400]   It's coming, there you go.
[00:00:21.400 --> 00:00:23.240]   She is a sweet girl.
[00:00:23.240 --> 00:00:26.480]   And so Lesia made national news this week.
[00:00:26.480 --> 00:00:27.940]   I don't know if you saw it,
[00:00:27.940 --> 00:00:30.520]   but she met a guy, okay,
[00:00:30.520 --> 00:00:34.040]   and fell head over heels in love with him.
[00:00:34.040 --> 00:00:37.760]   And within 12 hours, he convinced her
[00:00:37.760 --> 00:00:41.480]   to get his name tattooed across her face.
[00:00:41.480 --> 00:00:42.320]   Okay?
[00:00:42.320 --> 00:00:45.720]   And so I'm going to show you,
[00:00:45.720 --> 00:00:49.360]   if you are squeamish,
[00:00:49.360 --> 00:00:50.400]   you're going to want to look away
[00:00:50.400 --> 00:00:51.980]   or close your eyes for just a minute.
[00:00:51.980 --> 00:00:54.400]   But I'm going to show you the picture
[00:00:54.400 --> 00:00:56.440]   of her getting her name, his name,
[00:00:56.440 --> 00:00:58.000]   a tattooed across her face.
[00:00:58.000 --> 00:01:01.480]   It did make national news.
[00:01:01.480 --> 00:01:04.320]   This was, this went viral this weekend.
[00:01:04.320 --> 00:01:05.720]   And so there she is.
[00:01:05.720 --> 00:01:06.720]   His name is Ruslan.
[00:01:06.720 --> 00:01:10.280]   So R-U-S on one side, L-A-N on the other side.
[00:01:10.280 --> 00:01:13.720]   Five inch Gothic script letters, okay?
[00:01:13.720 --> 00:01:17.440]   Here's a picture of the beautiful couple together,
[00:01:17.440 --> 00:01:18.880]   happily ever after.
[00:01:18.880 --> 00:01:19.800]   There they are.
[00:01:19.800 --> 00:01:23.640]   His name across her face.
[00:01:23.640 --> 00:01:25.040]   What was interesting in the article,
[00:01:25.040 --> 00:01:26.400]   a couple things stood out to me.
[00:01:26.400 --> 00:01:29.080]   One is just the way that people responded,
[00:01:29.080 --> 00:01:30.360]   much like the way you responded,
[00:01:30.360 --> 00:01:32.800]   much like the way I responded, gasp,
[00:01:32.800 --> 00:01:34.680]   and then you could comment below,
[00:01:34.680 --> 00:01:35.800]   and it was just like things like,
[00:01:35.800 --> 00:01:38.040]   what an idiot, I can't believe she did that.
[00:01:38.040 --> 00:01:40.560]   She deserves to have that name across her face.
[00:01:40.560 --> 00:01:41.640]   And then people would say,
[00:01:41.640 --> 00:01:44.240]   he should be arrested for having done that,
[00:01:44.240 --> 00:01:45.080]   those sorts of things.
[00:01:45.080 --> 00:01:47.520]   And so it was just like full of comments,
[00:01:47.520 --> 00:01:48.640]   one after the other,
[00:01:48.640 --> 00:01:51.320]   kind of this, just this hateful speech.
[00:01:51.320 --> 00:01:53.280]   And what the article also went on to say
[00:01:53.280 --> 00:01:55.800]   is it insinuated that the two,
[00:01:55.800 --> 00:01:58.920]   within the 12 hours of meeting, had had sex.
[00:01:58.920 --> 00:02:00.200]   And so that got me thinking,
[00:02:00.200 --> 00:02:01.360]   that got me wondering,
[00:02:01.360 --> 00:02:04.480]   which was the worst act?
[00:02:04.480 --> 00:02:08.720]   Okay, which act was more offensive to God?
[00:02:08.720 --> 00:02:11.960]   Within 12 hours, her meeting this guy
[00:02:11.960 --> 00:02:16.320]   and giving her body to him in the form of sex,
[00:02:16.320 --> 00:02:19.680]   or getting his name tattooed across her face?
[00:02:21.520 --> 00:02:26.520]   Which of those was more offensive?
[00:02:26.520 --> 00:02:30.280]   And because in the same way, I see it,
