
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.200]   - All right, all right, let's do it.
[00:00:18.200 --> 00:00:19.340]   Porch, how we doing?
[00:00:19.340 --> 00:00:21.080]   (audience cheering)
[00:00:21.080 --> 00:00:22.600]   If we haven't met, my name is JD.
[00:00:22.600 --> 00:00:24.400]   I'm the creative director here on Tuesday nights.
[00:00:24.400 --> 00:00:25.400]   It's an honor to be here.
[00:00:25.400 --> 00:00:26.440]   We're gonna jump right in.
[00:00:26.440 --> 00:00:27.600]   I wanna say what's up first
[00:00:27.600 --> 00:00:29.960]   to our Porch Live locations tonight.
[00:00:29.960 --> 00:00:32.280]   Say hello to Porch Live North Houston,
[00:00:32.280 --> 00:00:35.880]   Porch Live Scottsdale, Tulsa, and Midland.
[00:00:35.880 --> 00:00:37.920]   Let's give them a hello from Dallas, Texas.
[00:00:37.920 --> 00:00:38.960]   (audience cheering)
[00:00:38.960 --> 00:00:40.480]   So glad you guys are tuning in.
[00:00:40.480 --> 00:00:41.920]   Wherever you're watching online,
[00:00:41.920 --> 00:00:44.040]   you are welcome here tonight.
[00:00:44.040 --> 00:00:46.200]   I wanna go and give a preview of where we're heading tonight.
[00:00:46.200 --> 00:00:48.020]   We are in between series.
[00:00:48.020 --> 00:00:51.160]   We just finished RIP to the old me.
[00:00:51.160 --> 00:00:53.780]   Next week, we have something really exciting in store.
[00:00:53.780 --> 00:00:54.840]   Stay tuned.
[00:00:54.840 --> 00:00:57.520]   And tonight, we're gonna look at a story
[00:00:57.520 --> 00:00:59.480]   that I think a lot of us are familiar with
[00:00:59.480 --> 00:01:01.800]   and when I was praying about where
[00:01:01.800 --> 00:01:03.800]   the kind of God wanted to take us tonight,
[00:01:03.800 --> 00:01:06.740]   there was a quote that I used the last time I spoke
[00:01:06.740 --> 00:01:08.940]   from A.W. Tozer, and he said,
[00:01:08.940 --> 00:01:13.160]   "Your view of God determines your response to him."
[00:01:13.160 --> 00:01:16.240]   Your view of God determines your response to him.
[00:01:16.240 --> 00:01:18.120]   And it seemed to resonate with a lot of people.
[00:01:18.120 --> 00:01:19.220]   And so I thought tonight,
[00:01:19.220 --> 00:01:22.400]   I'd take us further on what that looks like.
[00:01:22.400 --> 00:01:23.940]   And we're gonna do that through this story
[00:01:23.940 --> 00:01:25.320]   in Luke chapter 15.
[00:01:25.320 --> 00:01:26.640]   And so if you go ahead and turn there,
[00:01:26.640 --> 00:01:29.000]   I'm gonna just read the story for us tonight.
[00:01:29.000 --> 00:01:32.240]   And then after that, we're gonna pray and get right in.
[00:01:32.240 --> 00:01:34.080]   Luke chapter 15 set the scene.
[00:01:34.080 --> 00:01:37.000]   Jesus is sitting in verse one, we see this.
[00:01:37.000 --> 00:01:39.440]   He says, "Now the tax collectors and sinners
[00:01:39.440 --> 00:01:43.160]   were all drawing near to him," him being Jesus.
[00:01:43.160 --> 00:01:47.680]   "And the Pharisees and the scribes grumbled,
[00:01:47.680 --> 00:01:52.000]   saying, 'This man receives sinners and eats with them.'"
[00:01:52.000 --> 00:01:55.160]   That's the setting that we're sitting in.
[00:01:55.160 --> 00:01:57.920]   And clearly what Jesus is about to show us here
[00:01:57.920 --> 00:01:59.640]   is there are people in his midst
[00:01:59.640 --> 00:02:03.620]   who had a wrong view of what he was about,
[00:02:03.620 --> 00:02:06.840]   had a wrong view of what his father was about
[00:02:06.840 --> 00:02:10.200]   and the people that he wanted to reach and to save,
[00:02:10.200 --> 00:02:12.960]   the people that he wanted to draw near to.
[00:02:12.960 --> 00:02:15.280]   There were people in his midst who were grumbling
[00:02:15.280 --> 00:02:18.440]   and complaining and distant from Jesus
[00:02:18.440 --> 00:02:20.760]   because they did not know what he was about,
[00:02:20.760 --> 00:02:24.040]   what his actual heart was for people.
[00:02:24.040 --> 00:02:26.040]   And so Jesus takes this moment
[00:02:26.040 --> 00:02:27.520]   where he's gonna share this story
[00:02:27.520 --> 00:02:30.360]   that resonates with every single person
[00:02:30.360 --> 00:02:31.920]   in this room tonight.
[00:02:31.920 --> 00:02:34.320]   And he reads this story because we know
[00:02:34.320 --> 00:02:37.600]   that scripture tells us that Jesus was fully God
[00:02:37.600 --> 00:02:39.440]   and fully man.
[00:02:39.440 --> 00:02:42.320]   And I don't know right now what has dictated your view
[00:02:42.320 --> 00:02:45.640]   of God and the church up into this point.
[00:02:45.640 --> 00:02:48.220]   I don't know what experience has brought you
[00:02:48.220 --> 00:02:51.800]   to how you currently view him, but there is no one,
[00:02:51.800 --> 00:02:54.400]   no one who has ever walked the earth
[00:02:54.400 --> 00:02:57.660]   who knows more of how to have the right view of God
[00:02:57.660 --> 00:02:58.920]   than Jesus.
[00:02:58.920 --> 00:03:00.960]   And so if you wanna have the right view of him,
[00:03:00.960 --> 00:03:03.000]   this is the story 'cause he's gonna tell you,
[00:03:03.000 --> 00:03:05.920]   hey, this is the heart of God.
[00:03:05.920 --> 00:03:08.420]   Chapter 15, verse 11.
[00:03:08.420 --> 00:03:11.140]   Here's how he describes the heart of God.
[00:03:11.140 --> 00:03:15.480]   He parallels it to a young man and his father.
[00:03:15.480 --> 00:03:17.680]   Verse 11, and he said,
[00:03:17.680 --> 00:03:19.200]   "There was a man who had two sons
[00:03:19.200 --> 00:03:20.800]   "and the younger of them said to his father,
[00:03:20.800 --> 00:03:22.340]   "Father, give me the share of property
[00:03:22.340 --> 00:03:23.680]   "that is coming to me.
[00:03:23.680 --> 00:03:26.080]   "And he divided his property between them.
[00:03:26.080 --> 00:03:28.640]   "Not many days later, the younger son gathered all he had
[00:03:28.640 --> 00:03:30.720]   "and took a journey into a far country.
[00:03:30.720 --> 00:03:34.940]   "And there he squandered his property in reckless living.
[00:03:34.940 --> 00:03:36.640]   "And when he has spent everything,
[00:03:36.640 --> 00:03:38.960]   "a severe famine arose in that country
[00:03:38.960 --> 00:03:40.380]   "and he began to be in need.
[00:03:40.380 --> 00:03:42.240]   "So he went and hired himself out
[00:03:42.240 --> 00:03:44.440]   "to the one of the citizens of that country
[00:03:44.440 --> 00:03:48.460]   "who sent him into the fields to feed pigs.
[00:03:48.460 --> 00:03:50.360]   "And he was longing to be fed with the pods
[00:03:50.360 --> 00:03:54.380]   "that the pigs ate and no one gave him anything.
[00:03:54.380 --> 00:03:59.100]   "But when he came to himself,
[00:03:59.100 --> 00:04:03.000]   "he said, how many of my father's hired servants
[00:04:03.000 --> 00:04:04.580]   "have more than enough bread,
[00:04:04.580 --> 00:04:07.040]   "but I perish here with hunger.
[00:04:07.040 --> 00:04:08.780]   "I will arise and go to my father
[00:04:08.780 --> 00:04:09.700]   "and I will say to him,
[00:04:09.700 --> 00:04:12.940]   "Father, I have sinned against heaven and before you.
[00:04:12.940 --> 00:04:16.000]   "I am no longer worthy to be called your son.
[00:04:16.000 --> 00:04:18.940]   "Treat me as one of your hired servants.
[00:04:18.940 --> 00:04:21.800]   "And he arose and came to his father.
[00:04:21.800 --> 00:04:25.720]   "But while he was still a long ways off,
[00:04:25.720 --> 00:04:29.160]   "his father saw him and felt compassion.
[00:04:29.160 --> 00:04:33.620]   "And he ran and embraced him and kissed him.
[00:04:33.620 --> 00:04:34.580]   "And the son said to him,
[00:04:34.580 --> 00:04:37.040]   "Father, I have sinned against heaven and before you.
[00:04:37.040 --> 00:04:39.320]   "I'm no longer worthy to be called your son.
[00:04:39.320 --> 00:04:40.960]   "But the father said to his servants,
[00:04:40.960 --> 00:04:43.260]   "bring quickly the best robe, put it on him,
[00:04:43.260 --> 00:04:45.320]   "put the ring on his hand, the shoes on his feet
