
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:15.420]   - Love it, welcome friends in the room.
[00:00:15.420 --> 00:00:16.260]   Gosh.
[00:00:16.260 --> 00:00:17.080]   (audience cheering)
[00:00:17.080 --> 00:00:19.280]   And friends in Fort Worth and El Paso
[00:00:19.280 --> 00:00:24.040]   and wherever else you are, it's flooding outside.
[00:00:24.040 --> 00:00:25.520]   And it's gonna be a great night.
[00:00:25.520 --> 00:00:27.560]   We're gonna talk and continue this series
[00:00:27.560 --> 00:00:29.860]   for the next 30 to 35 minutes.
[00:00:29.860 --> 00:00:31.080]   I'm gonna start with a story that'll give us
[00:00:31.080 --> 00:00:32.980]   some traction for where we're going.
[00:00:32.980 --> 00:00:37.240]   A few years ago, a girl on our staff now,
[00:00:37.240 --> 00:00:40.360]   but at the time was interviewing to have a position,
[00:00:40.360 --> 00:00:41.880]   interviewed and applied at Watermark
[00:00:41.880 --> 00:00:43.680]   and she lived in Cocoa Beach, Florida.
[00:00:43.680 --> 00:00:45.680]   And so as she was going through the process,
[00:00:45.680 --> 00:00:48.080]   we hadn't met her yet and really didn't know her.
[00:00:48.080 --> 00:00:49.840]   We were connected with other people on our staff
[00:00:49.840 --> 00:00:52.600]   who said she had interest in applying and she applied
[00:00:52.600 --> 00:00:56.200]   and we want your team to set up a conference call
[00:00:56.200 --> 00:00:58.320]   or a Skype and get some time with her on the phone.
[00:00:58.320 --> 00:01:00.840]   So we set up kind of an interview with her as a team
[00:01:00.840 --> 00:01:03.440]   and our administrative person set up
[00:01:03.440 --> 00:01:06.480]   and coordinated all six people on the young adults team
[00:01:06.480 --> 00:01:09.260]   and got us all in a room, conference phone there
[00:01:09.260 --> 00:01:10.620]   and we made the call.
[00:01:10.620 --> 00:01:13.640]   So I began to call and her name is Elena.
[00:01:13.640 --> 00:01:16.400]   And so we took out the big conference kind of phone,
[00:01:16.400 --> 00:01:17.920]   you put it right in the middle and you dial it up
[00:01:17.920 --> 00:01:20.120]   and you dial the number and they were calling
[00:01:20.120 --> 00:01:22.400]   and ring, ring, ring, she doesn't answer.
[00:01:22.400 --> 00:01:25.480]   So I leave a message going, hey, Elena, this is David.
[00:01:25.480 --> 00:01:27.120]   I'm with the young adult team here
[00:01:27.120 --> 00:01:29.020]   at the porch in Dallas.
[00:01:29.020 --> 00:01:30.820]   I think we're supposed to have a phone conversation
