
[00:00:00.000 --> 00:00:26.980]   [MUSIC PLAYING]
[00:00:26.980 --> 00:00:27.640]   All right.
[00:00:27.640 --> 00:00:28.920]   Hey, it's porch day.
[00:00:28.920 --> 00:00:31.400]   How we feeling?
[00:00:31.400 --> 00:00:33.840]   Yes.
[00:00:33.840 --> 00:00:34.880]   I feel similarly.
[00:00:34.880 --> 00:00:36.360]   It's so good to be back.
[00:00:36.360 --> 00:00:38.720]   You know, I look forward to every single Tuesday,
[00:00:38.720 --> 00:00:41.640]   and I'm so glad that you chose to be here with us.
[00:00:41.640 --> 00:00:44.080]   We've also got some very special friends joining us
[00:00:44.080 --> 00:00:45.920]   from around the nation.
[00:00:45.920 --> 00:00:47.760]   We have Porch Live locations tuning in,
[00:00:47.760 --> 00:00:51.000]   and we want to give a special shout out to Porch Live Dayton
[00:00:51.000 --> 00:00:52.760]   and Porch Live Des Moines.
[00:00:52.760 --> 00:00:53.560]   We love you guys.
[00:00:53.560 --> 00:00:55.880]   Thanks so much for being here with us.
[00:00:55.880 --> 00:00:57.800]   Hey, tonight we're starting a brand new series,
[00:00:57.800 --> 00:00:58.880]   and it's going to be great.
[00:00:58.880 --> 00:01:00.080]   I'm excited about it.
[00:01:00.080 --> 00:01:04.200]   But to kick things off, I just want to lead off with a story.
[00:01:04.200 --> 00:01:07.120]   The beginning of this year, I found myself
[00:01:07.120 --> 00:01:10.200]   in the midst of the most stressful situation
[00:01:10.200 --> 00:01:13.400]   I've probably encountered in the last year or so.
[00:01:13.400 --> 00:01:16.480]   My car decided to break down.
[00:01:16.480 --> 00:01:18.760]   Very unexpectedly, something that I was not
[00:01:18.760 --> 00:01:20.400]   planning for at all-- you know, we're
[00:01:20.400 --> 00:01:22.280]   good stewards of our finances, and so we
[00:01:22.280 --> 00:01:24.680]   were saving up for the day when we would buy another one.
[00:01:24.680 --> 00:01:26.440]   But you know, my engine failed.
[00:01:26.440 --> 00:01:29.280]   And so it was time to buy a new vehicle.
[00:01:29.280 --> 00:01:30.860]   And I needed to do it quick, because it
[00:01:30.860 --> 00:01:32.480]   was in the middle of our move to Dallas.
[00:01:32.480 --> 00:01:35.560]   You know, whenever you transition tests, trials,
[00:01:35.560 --> 00:01:36.400]   they come a mini.
[00:01:36.400 --> 00:01:39.280]   And so this was one of the many that we found ourselves facing.
[00:01:39.280 --> 00:01:41.640]   And so we decided, OK, we've got to find a car.
[00:01:41.640 --> 00:01:44.040]   And so I immediately got to work.
[00:01:44.040 --> 00:01:47.360]   I needed to find something that was easy on the pocketbook,
[00:01:47.360 --> 00:01:52.680]   that was reliable to drive, gently used, no damage at all.
[00:01:52.680 --> 00:01:56.000]   And so I started hunting it down, you know?
[00:01:56.000 --> 00:01:58.320]   And what you would expect, given that criteria,
[00:01:58.320 --> 00:02:02.640]   is that I was probably looking for a nice family sedan,
[00:02:02.640 --> 00:02:07.160]   a Toyota Corolla, you know, or a Honda Civic.
[00:02:07.160 --> 00:02:13.000]   That's what your mind would naturally run to.
[00:02:13.000 --> 00:02:14.520]   My mind's different.
[00:02:14.520 --> 00:02:23.360]   I naturally ran to a 1990s single cab Ford pickup truck.
[00:02:23.360 --> 00:02:24.080]   You know?
[00:02:24.080 --> 00:02:25.620]   The heart wants what the heart wants,
[00:02:25.620 --> 00:02:26.620]   and that's what I wanted.
[00:02:26.620 --> 00:02:28.840]   And so I applied myself, man.
[00:02:28.840 --> 00:02:31.040]   Like, I put myself to the test.
[00:02:31.040 --> 00:02:35.760]   I went to work trying to hunt down this unicorn of a vehicle.
[00:02:35.760 --> 00:02:39.400]   And what I found is that I was spending
[00:02:39.400 --> 00:02:41.720]   an obsessive amount of time on things
[00:02:41.720 --> 00:02:45.360]   like Craigslist, and Facebook Marketplace, and AutoTrader.
[00:02:45.360 --> 00:02:47.400]   Anywhere I could look, I was looking,
[00:02:47.400 --> 00:02:51.360]   because I wanted so desperately to find this truck.
[00:02:51.360 --> 00:02:55.200]   It's the one thing that I wanted most of all.
[00:02:55.200 --> 00:02:59.960]   And yet, no matter how hard I looked, I could not find it.
[00:02:59.960 --> 00:03:02.300]   At least not one that met the specs I needed.
[00:03:02.300 --> 00:03:05.720]   Again, my criteria was I needed to be reliable.
[00:03:05.720 --> 00:03:08.240]   I needed to have zero damage.
[00:03:08.240 --> 00:03:12.120]   I need something that's somewhere less than 100,000
[00:03:12.120 --> 00:03:13.040]   miles, you know?
[00:03:13.040 --> 00:03:14.800]   And it needs to be easy on the pocketbook.
[00:03:14.800 --> 00:03:16.520]   Like, there's a lot of trucks out there,
[00:03:16.520 --> 00:03:21.720]   but not many that are 34 years old that meet that criteria.
[00:03:21.720 --> 00:03:24.080]   And so I wisened up, you know?
[00:03:24.080 --> 00:03:25.660]   And I decided, OK, I probably just need
[00:03:25.660 --> 00:03:29.000]   to change my search criteria.
[00:03:29.000 --> 00:03:30.440]   I need to stop looking for trucks,
[00:03:30.440 --> 00:03:34.640]   and I need to start looking for nice family sedans.
[00:03:34.640 --> 00:03:36.960]   And so within a matter of a couple of days, I found one.
[00:03:36.960 --> 00:03:43.000]   I found a 2010 Ford Fusion.
[00:03:43.000 --> 00:03:43.760]   Yeah, man.
[00:03:43.760 --> 00:03:44.280]   It's OK.
[00:03:44.280 --> 00:03:47.680]   Save your pity laugh, pity applause.
[00:03:47.680 --> 00:03:48.960]   It met my criteria, OK?
[00:03:48.960 --> 00:03:50.560]   66,000 miles.
[00:03:50.560 --> 00:03:53.280]   It was cheaper than dirt to buy.
[00:03:53.280 --> 00:03:56.360]   And I decided, OK, let me test drive the thing.
