
[00:00:00.000 --> 00:00:03.440]   [MUSIC PLAYING]
[00:00:03.440 --> 00:00:24.680]   All right, well, let's go.
[00:00:24.680 --> 00:00:26.920]   Welcome everybody in the room, everybody
[00:00:26.920 --> 00:00:30.560]   at the 15 Ports Live locations.
[00:00:30.560 --> 00:00:33.880]   We've got a special treat and special guest for tonight
[00:00:33.880 --> 00:00:39.520]   that should Jesus tarry, and in a couple hundred years,
[00:00:39.520 --> 00:00:41.720]   they're going to write the history of Jesus
[00:00:41.720 --> 00:00:43.480]   doesn't come back.
[00:00:43.480 --> 00:00:44.940]   At some point in time, they're going
[00:00:44.940 --> 00:00:48.600]   to write the history books of the church in North America.
[00:00:48.600 --> 00:00:50.480]   And inside of it, I am confident they're
[00:00:50.480 --> 00:00:53.560]   going to include something about passion and passion
[00:00:53.560 --> 00:00:57.160]   conferences and the impact and the ripple and the effect
[00:00:57.160 --> 00:00:59.440]   that that ministry has had.
[00:00:59.440 --> 00:01:00.920]   My life personally was impacted.
[00:01:00.920 --> 00:01:03.640]   I remember sitting as a college student
[00:01:03.640 --> 00:01:05.380]   and hearing somebody get up on a stage
[00:01:05.380 --> 00:01:08.240]   and passionately believe in my generation.
[00:01:08.240 --> 00:01:10.720]   And that ripple effect impacted me, still impacts me today.
[00:01:10.720 --> 00:01:12.340]   And the number of friends and ministry
[00:01:12.340 --> 00:01:14.760]   that I have that share that same story is astounding.
[00:01:14.760 --> 00:01:16.380]   What does that have to do with tonight?
[00:01:16.380 --> 00:01:18.220]   Well, tonight, we're continuing this series,
[00:01:18.220 --> 00:01:22.560]   and Louis Giglio is here to teach
[00:01:22.560 --> 00:01:24.440]   as we continue this series.
[00:01:24.440 --> 00:01:26.760]   And if you don't, for whatever reason, know Louis,
[00:01:26.760 --> 00:01:27.960]   you are about to be blessed.
[00:01:27.960 --> 00:01:31.880]   He's one of the most incredible teachers of God's word
[00:01:31.880 --> 00:01:33.120]   alive right now.
[00:01:33.120 --> 00:01:35.080]   We are so privileged to have him here.
[00:01:35.080 --> 00:01:38.260]   So will you give a huge welcome and hand together
