
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.560]   - Hi guys, my name is Harrison Ross.
[00:00:24.560 --> 00:00:26.400]   I'm the junior high director here
[00:00:26.400 --> 00:00:28.160]   at Watermark Community Church.
[00:00:28.160 --> 00:00:30.160]   Been hanging around here for about six years.
[00:00:30.160 --> 00:00:33.040]   So welcome Fort Worth, welcome Plano,
[00:00:33.040 --> 00:00:35.520]   welcome friends all across the country.
[00:00:35.520 --> 00:00:36.600]   Excited to jump in.
[00:00:36.600 --> 00:00:40.480]   Something I wanna tell you about me is I'm a new dad.
[00:00:40.480 --> 00:00:43.880]   I've got, yes, yeah.
[00:00:43.880 --> 00:00:45.540]   So here's my family.
[00:00:45.540 --> 00:00:47.320]   I've got a beautiful wife named Hunter
[00:00:47.320 --> 00:00:50.600]   and I've got two sweet little boys, Abel's two.
[00:00:50.600 --> 00:00:52.800]   Hugh is six months.
[00:00:52.800 --> 00:00:54.200]   They're amazing.
[00:00:54.200 --> 00:00:57.080]   But there's something crazy that's going on in my life
[00:00:57.080 --> 00:00:59.760]   that I need to come and confess before you.
[00:00:59.760 --> 00:01:00.960]   It's not church discipline,
[00:01:00.960 --> 00:01:02.480]   it's just something I need to get off my chest
[00:01:02.480 --> 00:01:03.940]   and share with you.
[00:01:03.940 --> 00:01:07.580]   As a new dad, I'm now experiencing some things in life
[00:01:07.580 --> 00:01:09.000]   that for most of my life,
[00:01:09.000 --> 00:01:11.400]   I made fun of every other parent for doing.
[00:01:11.400 --> 00:01:13.840]   So I've looked at friends I've had,
[00:01:13.840 --> 00:01:15.800]   at family who had babies,
[00:01:15.800 --> 00:01:18.200]   and I looked at them like they were crazy
[00:01:18.200 --> 00:01:20.680]   for some of the things that they took too seriously.
[00:01:20.680 --> 00:01:24.320]   But now, having kids, my wife and I,
[00:01:24.320 --> 00:01:26.480]   she's a new mama, I'm a new dad,
[00:01:26.480 --> 00:01:31.480]   and we are taking crazy things way too seriously.
[00:01:31.480 --> 00:01:34.840]   Something we're taking seriously is bedtime.
[00:01:34.840 --> 00:01:36.080]   It's like a religion.
[00:01:36.080 --> 00:01:38.620]   And when I say we're taking it too seriously,
[00:01:38.620 --> 00:01:40.800]   I mean she's taking it too seriously.
[00:01:40.800 --> 00:01:44.000]   And so, guys, little advice for you gentlemen out there
[00:01:44.000 --> 00:01:46.080]   who wanna get married and maybe have kids,
[00:01:46.080 --> 00:01:47.000]   listen to mama.
[00:01:47.000 --> 00:01:49.160]   If mama ain't happy, ain't nobody happy.
[00:01:49.160 --> 00:01:51.180]   And so listen to her.
[00:01:51.180 --> 00:01:53.400]   My wife is an unbelievable mom.
[00:01:53.400 --> 00:01:55.980]   She does an amazing job with these two kids.
[00:01:55.980 --> 00:01:58.480]   But we take bedtime seriously.
[00:01:58.480 --> 00:02:00.560]   I cannot believe I'm that guy.
[00:02:00.560 --> 00:02:02.720]   I'm the guy that we have to call ahead
[00:02:02.720 --> 00:02:03.840]   to our family or friends,
[00:02:03.840 --> 00:02:06.000]   oh guys, yeah, we're so excited about hanging out,
[00:02:06.000 --> 00:02:07.760]   but we're gonna have to kinda leave early.
[00:02:07.760 --> 00:02:09.920]   We're gonna have to kinda jet out, you know, the kids.
[00:02:09.920 --> 00:02:12.280]   Oh man, seriously, like, you're gonna have to leave at eight?
[00:02:12.280 --> 00:02:13.100]   That's so early.
[00:02:13.100 --> 00:02:15.240]   Oh no, no, no, I gotta leave at like 6.30 or seven
[00:02:15.240 --> 00:02:17.080]   to get 'em down at 7.30.
[00:02:17.080 --> 00:02:18.560]   And they're just like, you're kidding me?
[00:02:18.560 --> 00:02:19.640]   I'm that guy!
[00:02:19.640 --> 00:02:21.760]   I can't believe I'm that guy!
[00:02:21.760 --> 00:02:25.240]   No region testimony starts with,
[00:02:25.240 --> 00:02:26.600]   hi, my name's Harrison,
[00:02:26.600 --> 00:02:29.720]   and my parents just didn't take my sleep schedule
[00:02:29.720 --> 00:02:30.640]   serious enough.
[00:02:30.640 --> 00:02:32.500]   (audience laughing)
[00:02:32.500 --> 00:02:35.880]   When I was 18 months old, I missed a nap,
[00:02:35.880 --> 00:02:37.440]   and it was downhill from there.
[00:02:37.440 --> 00:02:38.280]   (audience laughing)
[00:02:38.280 --> 00:02:39.660]   It doesn't happen that way!
[00:02:39.660 --> 00:02:42.280]   But yet it's what my wife and I are consumed by,
[00:02:42.280 --> 00:02:43.680]   and it's not gonna change their life,
[00:02:43.680 --> 00:02:46.240]   it's changing our life when we're sleeping.
[00:02:46.240 --> 00:02:47.720]   But that's the season we're in,
[00:02:47.720 --> 00:02:50.240]   and we're taking crazy things too seriously.
[00:02:50.240 --> 00:02:51.440]   They're gonna grow up,
[00:02:51.440 --> 00:02:54.120]   and we're gonna take their magazine drive too seriously.
[00:02:54.120 --> 00:02:57.940]   We're gonna take the PTSA, whatever it is, too seriously.
[00:02:57.940 --> 00:03:00.480]   We all have things in our lives
[00:03:00.480 --> 00:03:03.600]   that in different seasons we take too seriously.
[00:03:03.600 --> 00:03:05.940]   Sports teams, football's coming up.
[00:03:05.940 --> 00:03:07.240]   Who's excited for football?
[00:03:07.240 --> 00:03:08.080]   (audience cheering)
[00:03:08.080 --> 00:03:09.180]   You bet you are.
[00:03:09.180 --> 00:03:11.120]   Maybe some of you guys are already putting together
[00:03:11.120 --> 00:03:12.760]   your fantasy football league,
[00:03:12.760 --> 00:03:14.360]   you're trying to get the draft.
[00:03:14.360 --> 00:03:16.960]   I got two friends in community who live in Dallas,
[00:03:16.960 --> 00:03:20.780]   are flying to Georgia to pick their fantasy football team.
[00:03:20.780 --> 00:03:23.660]   You're taking it too seriously, guys.
[00:03:23.660 --> 00:03:26.000]   You're leaving your family for nothing.
[00:03:26.000 --> 00:03:29.440]   Fantasy football is huge in our culture.
[00:03:29.440 --> 00:03:31.800]   Maybe it's your dating life.
[00:03:31.800 --> 00:03:33.920]   Maybe it's your hypothetical dating life.
[00:03:33.920 --> 00:03:35.400]   (audience laughing)
[00:03:35.400 --> 00:03:40.400]   Your Instagram likes, the perfect caption, CrossFit.
[00:03:40.400 --> 00:03:41.960]   Oh, I gotta make sure I post my WOD,
[00:03:41.960 --> 00:03:44.720]   and how awesome I did with the best time, blah!
[00:03:44.720 --> 00:03:45.880]   (audience laughing)
[00:03:45.880 --> 00:03:48.800]   You're taking it too seriously, nobody cares,
[00:03:48.800 --> 00:03:50.760]   and we all have these things
[00:03:51.640 --> 00:03:55.300]   that we take way too seriously,
[00:03:55.300 --> 00:03:57.980]   and we take way too seriously most of the times
[00:03:57.980 --> 00:03:59.940]   the things that don't matter,
[00:03:59.940 --> 00:04:03.620]   but there are things in life that we should take seriously.
[00:04:03.620 --> 00:04:06.620]   One that I wanna talk about specifically tonight.
[00:04:06.620 --> 00:04:10.580]   We don't take it serious enough.
[00:04:10.580 --> 00:04:14.060]   We kinda get consumed by all these other things,
[00:04:14.060 --> 00:04:18.100]   but the one thing that we should take seriously are faith.
[00:04:19.340 --> 00:04:22.760]   We believe some lies and bad advice,
[00:04:22.760 --> 00:04:24.460]   and don't take it serious.
[00:04:24.460 --> 00:04:25.960]   We're in this series called Bad Advice,
[00:04:25.960 --> 00:04:29.320]   and the bad advice that we're gonna tackle tonight is,
[00:04:29.320 --> 00:04:31.360]   man, don't take your faith too seriously.
[00:04:31.360 --> 00:04:36.220]   I mean, come on, you don't wanna be that crazy Christian.
[00:04:36.220 --> 00:04:40.080]   You don't wanna be that weirdo at the office,
[00:04:40.080 --> 00:04:42.560]   the guy who's always just kinda yapping about Jesus,
[00:04:42.560 --> 00:04:45.800]   and got that Greek tattoo on the bicep
[00:04:45.800 --> 00:04:48.400]   that kinda peeks out under your shirt.
[00:04:48.400 --> 00:04:50.100]   Man, don't take your faith too seriously.
[00:04:50.100 --> 00:04:52.500]   Lighten up, live a little.
[00:04:52.500 --> 00:04:55.580]   We're in our 20s and 30s, we're young adults, let's go.
[00:04:55.580 --> 00:05:00.700]   Tonight we're gonna look at a passage in Revelation
[00:05:00.700 --> 00:05:04.020]   where Jesus speaks directly to the church,
[00:05:04.020 --> 00:05:05.740]   and he's gonna tackle this bad advice
[00:05:05.740 --> 00:05:08.120]   of don't take your faith too seriously.
[00:05:08.120 --> 00:05:11.120]   He's gonna call us to take our faith too seriously.
[00:05:11.120 --> 00:05:14.460]   What we're gonna look at is Jesus casts out those
[00:05:14.460 --> 00:05:16.700]   who don't take their faith too seriously.
[00:05:17.780 --> 00:05:22.300]   Jesus calls us to seriously value
[00:05:22.300 --> 00:05:25.260]   where true treasure is found,
[00:05:25.260 --> 00:05:27.600]   and then Jesus seriously loves you.
[00:05:27.600 --> 00:05:31.260]   If you got your Bible, let's open up to Revelation 3.
[00:05:31.260 --> 00:05:33.400]   We're gonna be in a passage here
[00:05:33.400 --> 00:05:36.820]   that Jesus has been speaking to different churches.
[00:05:36.820 --> 00:05:38.540]   There are a series of seven churches
[00:05:38.540 --> 00:05:40.240]   that he is giving a message to.
[00:05:40.240 --> 00:05:42.700]   This is the last of these seven churches.
[00:05:42.700 --> 00:05:44.860]   It's a church in Laodicea,
[00:05:44.860 --> 00:05:48.420]   and Jesus is talking through this whole passage.
[00:05:48.420 --> 00:05:50.720]   So starting in verse 14, here's what we say.
[00:05:50.720 --> 00:05:55.380]   And the angel of the church in Laodicea
[00:05:55.380 --> 00:05:59.380]   write the words of the amen, the faithful and true witness,
[00:05:59.380 --> 00:06:01.660]   the beginning of God's creation.
[00:06:01.660 --> 00:06:03.380]   I know your works.
[00:06:03.380 --> 00:06:05.260]   You're neither cold nor hot,
[00:06:05.260 --> 00:06:07.200]   whither you either cold or hot.
[00:06:07.200 --> 00:06:10.660]   So because you are lukewarm and neither hot nor cold,
[00:06:10.660 --> 00:06:14.700]   I will spit you out of my mouth.
[00:06:14.700 --> 00:06:15.900]   Here's the first point.
[00:06:15.900 --> 00:06:19.900]   Jesus casts out those
[00:06:19.900 --> 00:06:21.900]   who don't take their faith too seriously.
[00:06:21.900 --> 00:06:25.700]   Did you see what we just read?
[00:06:25.700 --> 00:06:27.380]   Did you just really say that?
[00:06:27.380 --> 00:06:28.740]   He's talking about hot and cold,
[00:06:28.740 --> 00:06:31.460]   and okay, maybe there's different parts of our faith
[00:06:31.460 --> 00:06:32.580]   or our life that are that way,
[00:06:32.580 --> 00:06:34.660]   but then he amps it up a little bit,
[00:06:34.660 --> 00:06:37.060]   and he says, "If you are lukewarm,
[00:06:37.060 --> 00:06:39.420]   "I'm gonna spit you out of my mouth."
[00:06:39.420 --> 00:06:42.560]   And what he's talking about here is cultural Christianity,
[00:06:43.460 --> 00:06:45.460]   and we're all guilty of it at some point.
[00:06:45.460 --> 00:06:51.300]   Cultural Christianity, he calls it lukewarm Christianity.
[00:06:51.300 --> 00:06:55.380]   A lukewarm Christian is somebody who lives their life
[00:06:55.380 --> 00:06:57.940]   in compartments, in boxes.
[00:06:57.940 --> 00:07:01.260]   This is maybe what a lukewarm Christian looks like,
[00:07:01.260 --> 00:07:05.220]   somebody who's got all of these things segmented out.
[00:07:05.220 --> 00:07:06.540]   It sounds like a good way to live,
[00:07:06.540 --> 00:07:08.820]   to think wisely about all these areas
[00:07:08.820 --> 00:07:11.220]   and make sure that you've got your ducks in a row,
[00:07:11.220 --> 00:07:15.180]   you've got your career, your friends, you wanna have fun,
