
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.580]   ♪ And you know I've been tested ♪
[00:00:07.580 --> 00:00:12.600]   ♪ I won't be taken for granted ♪
[00:00:12.600 --> 00:00:15.020]   ♪ I've seen the proof ♪
[00:00:15.020 --> 00:00:16.740]   ♪ I know the truth ♪
[00:00:16.740 --> 00:00:20.240]   ♪ This is what I was made to do ♪
[00:00:20.240 --> 00:00:24.240]   ♪ I was born ♪
[00:00:24.240 --> 00:00:26.480]   ♪ For this ♪
[00:00:26.480 --> 00:00:30.640]   - Mom?
[00:00:31.880 --> 00:00:33.520]   Wow, this is awesome.
[00:00:33.520 --> 00:00:35.240]   Porchies, hey!
[00:00:35.240 --> 00:00:38.440]   How we doing, we doing okay?
[00:00:38.440 --> 00:00:39.560]   Doing okay tonight?
[00:00:39.560 --> 00:00:43.780]   It is, it's really, really, really good to be here with you.
[00:00:43.780 --> 00:00:48.400]   My name is Jimmy and I'm actually a pastor right now
[00:00:48.400 --> 00:00:50.000]   at a church on the south side of Dallas,
[00:00:50.000 --> 00:00:52.840]   but we have so much love for this church
[00:00:52.840 --> 00:00:54.240]   and especially for the porch
[00:00:54.240 --> 00:00:55.720]   and for David and the whole crew here.
[00:00:55.720 --> 00:00:57.600]   So thanks for having me today.
[00:00:57.600 --> 00:01:00.320]   You didn't have a choice, but thank you for it.
[00:01:00.320 --> 00:01:05.320]   Nonetheless, I'm eager to get into the word with you
[00:01:05.320 --> 00:01:07.320]   in this series.
[00:01:07.320 --> 00:01:09.780]   So if you have a Bible, get it out.
[00:01:09.780 --> 00:01:14.780]   We're gonna be in the book of Luke chapter 18.
[00:01:14.780 --> 00:01:16.700]   We got a lot of verses to cover.
[00:01:16.700 --> 00:01:18.320]   I'm gonna read it first.
[00:01:18.320 --> 00:01:19.800]   We're gonna pray and then we're gonna jump into things.
[00:01:19.800 --> 00:01:21.600]   Does that sound good?
[00:01:21.600 --> 00:01:23.600]   Yes, to the four of you, here we go.
[00:01:23.600 --> 00:01:26.320]   Let me read it.
[00:01:26.320 --> 00:01:30.040]   Luke chapter 18, starting in verse one.
[00:01:31.040 --> 00:01:34.200]   "And he told them a parable to the effect
[00:01:34.200 --> 00:01:37.660]   that they ought always to pray and not lose heart.
[00:01:37.660 --> 00:01:41.880]   He said, 'In a certain city, there was a judge
[00:01:41.880 --> 00:01:44.900]   who neither feared God nor respected man.
[00:01:44.900 --> 00:01:46.660]   And there was a widow in that city
[00:01:46.660 --> 00:01:48.520]   who kept coming to him and saying,
[00:01:48.520 --> 00:01:51.840]   "Give me justice against my adversary."
[00:01:51.840 --> 00:01:54.560]   For a while he refused, but afterward he said to himself,
[00:01:54.560 --> 00:01:57.480]   "Though I neither fear God nor respect man,
[00:01:57.480 --> 00:02:00.560]   yet because this widow keeps bothering me,
[00:02:00.560 --> 00:02:03.880]   I will give her justice so that she will not beat me down
[00:02:03.880 --> 00:02:05.780]   by her continual coming."
[00:02:05.780 --> 00:02:11.680]   And the Lord said, "Hear what the unrighteous judge says.
[00:02:11.680 --> 00:02:15.320]   And will not God give justice to his elect
[00:02:15.320 --> 00:02:17.880]   who cry to him day and night?
[00:02:17.880 --> 00:02:20.560]   Will he delay long over them?
[00:02:20.560 --> 00:02:23.960]   I tell you, he will give justice to them speedily.
[00:02:23.960 --> 00:02:26.020]   Nevertheless, when the Son of Man comes,
[00:02:26.020 --> 00:02:27.720]   will he find faith on the earth?"
[00:02:27.720 --> 00:02:30.480]   He also told them this parable to some
[00:02:30.480 --> 00:02:33.280]   who trusted in themselves that they were righteous
[00:02:33.280 --> 00:02:35.860]   and treated others with contempt.
[00:02:35.860 --> 00:02:38.220]   Two men went up into the temple to pray,
[00:02:38.220 --> 00:02:40.040]   one a Pharisee and the other a tax collector.
[00:02:40.040 --> 00:02:42.700]   The Pharisee, standing by himself, prayed thus,
[00:02:42.700 --> 00:02:45.720]   "God, I thank you that I'm not like other men,
[00:02:45.720 --> 00:02:48.480]   extortioners, unjust, adulterers,
[00:02:48.480 --> 00:02:51.040]   or even like this tax collector.
[00:02:51.040 --> 00:02:53.360]   I fast twice a week, I give tithes of all that I get,
[00:02:53.360 --> 00:02:55.680]   but the tax collector standing far off
[00:02:55.680 --> 00:02:58.400]   would not even lift up his eyes to heaven,
[00:02:58.400 --> 00:02:59.920]   but beat his breast saying,
[00:02:59.920 --> 00:03:03.000]   "God, be merciful to me, a sinner."
[00:03:03.000 --> 00:03:06.540]   I tell you, this man went down to his house justified
[00:03:06.540 --> 00:03:07.680]   rather than the other.
[00:03:07.680 --> 00:03:10.780]   "For everyone who exalts himself will be humbled,
[00:03:10.780 --> 00:03:14.720]   but the one who humbles himself will be exalted."
[00:03:14.720 --> 00:03:19.260]   Now, they were bringing even infants to him
[00:03:19.260 --> 00:03:20.820]   that he might touch them.
[00:03:20.820 --> 00:03:24.080]   And when the disciples saw it, they rebuked them.
[00:03:24.080 --> 00:03:29.080]   But Jesus said to him, called them to him saying,
[00:03:29.080 --> 00:03:33.160]   "Let the children come to me and do not hinder them,
[00:03:33.160 --> 00:03:35.440]   for to such belongs the kingdom of God.
[00:03:35.440 --> 00:03:38.820]   Truly I say to you, whoever does not receive
[00:03:38.820 --> 00:03:43.280]   the kingdom of God like a child shall not enter it."
[00:03:43.280 --> 00:03:47.600]   That's God's word.
[00:03:47.600 --> 00:03:48.440]   Let's pray.
[00:03:53.520 --> 00:03:56.280]   Father, it is always a holy thing to come to your word.
[00:03:56.280 --> 00:03:59.200]   We don't come to it lightly.
[00:03:59.200 --> 00:04:02.980]   We come to it with an amount of sobriety
[00:04:02.980 --> 00:04:07.160]   because we know what it really is.
[00:04:07.160 --> 00:04:08.920]   We know that it's living.
[00:04:08.920 --> 00:04:10.280]   We know that it's active.
[00:04:10.280 --> 00:04:12.480]   We know that it's sharper than a sword,
[00:04:12.480 --> 00:04:14.720]   that it pierces us, it divides our motives.
[00:04:14.720 --> 00:04:18.000]   It susses us out, God.
[00:04:18.000 --> 00:04:19.220]   It finds us out.
[00:04:19.220 --> 00:04:20.500]   It exposes us.
[00:04:20.500 --> 00:04:21.680]   It convicts us.
[00:04:21.680 --> 00:04:24.960]   And it is able to provide the wisdom to us,
[00:04:24.960 --> 00:04:27.340]   to lead us to salvation, Paul says.
[00:04:27.340 --> 00:04:32.600]   And we also understand that this word is,
[00:04:32.600 --> 00:04:35.220]   in the words of Paul, spiritually apprehended,
[00:04:35.220 --> 00:04:39.920]   which means apart from the Holy Spirit
[00:04:39.920 --> 00:04:44.920]   doing something tonight, this is a big waste of our time.
[00:04:44.920 --> 00:04:51.160]   And God, we're gonna hear words spoken and read
[00:04:51.160 --> 00:04:55.320]   and preached, but if your spirit doesn't allow us
[00:04:55.320 --> 00:04:58.960]   to apprehend these things, we're gonna have a stubbornness
[00:04:58.960 --> 00:05:02.040]   in our heart and a blindness and a hardness.
[00:05:02.040 --> 00:05:03.280]   We don't want that.
[00:05:03.280 --> 00:05:05.520]   We don't want that.
[00:05:05.520 --> 00:05:08.760]   So we are appealing to you, the kind one,
[00:05:08.760 --> 00:05:11.920]   to give us grace as we understand,
[00:05:11.920 --> 00:05:13.520]   seek to understand your word.
[00:05:13.520 --> 00:05:16.200]   Would your spirit come alongside the truth
[00:05:16.200 --> 00:05:18.240]   and awaken hearts?
[00:05:18.240 --> 00:05:20.320]   Help us to believe, we pray.
[00:05:20.320 --> 00:05:22.040]   In Jesus' name, amen.
[00:05:22.040 --> 00:05:23.680]   Amen.
[00:05:23.680 --> 00:05:27.920]   Well, when I was in middle school,
[00:05:27.920 --> 00:05:31.380]   I was not what you would call an athletic individual.
[00:05:31.380 --> 00:05:33.160]   That was not what you would call me.
[00:05:33.160 --> 00:05:35.660]   There were words that you could call me.
[00:05:35.660 --> 00:05:39.660]   Rotund was a word.
[00:05:39.660 --> 00:05:44.680]   Non-fast, sweaty.
[00:05:44.680 --> 00:05:47.560]   These are all words that you could call me
[00:05:47.560 --> 00:05:51.280]   in middle school, but athletic was not one of them.
[00:05:51.280 --> 00:05:53.160]   So you can imagine PE was a little bit
[00:05:53.160 --> 00:05:55.060]   of a trouble spot for me.
[00:05:55.060 --> 00:05:57.640]   And one day, as I was in eighth grade,
[00:05:57.640 --> 00:05:59.760]   I showed up to PE and I found out
[00:05:59.760 --> 00:06:03.240]   that we were having a badminton tournament.
[00:06:03.240 --> 00:06:06.960]   Now, I don't know if you know anything about badminton,
[00:06:06.960 --> 00:06:11.800]   but you should know that slow reflexes
[00:06:11.800 --> 00:06:14.680]   and poor eye-hand coordination are not your friend
[00:06:14.680 --> 00:06:15.960]   when you're playing the game, okay?
[00:06:15.960 --> 00:06:17.280]   It's not gonna help you in this game.
[00:06:17.280 --> 00:06:19.120]   So our teacher starts pairing us up,
[00:06:19.120 --> 00:06:22.920]   and to add insult to injury, I was paired up last, classic.
[00:06:22.920 --> 00:06:27.360]   And the guy that I got paired with was a guy named Paul.
[00:06:27.360 --> 00:06:28.920]   Now, you don't know Paul.
