
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:06.880]   In preparing the message,
[00:00:06.880 --> 00:00:09.040]   we're always thinking through the opening story, right?
[00:00:09.040 --> 00:00:10.320]   And so my team asked me,
[00:00:10.320 --> 00:00:12.680]   we have a sermon prep team,
[00:00:12.680 --> 00:00:14.080]   as we put together these messages,
[00:00:14.080 --> 00:00:14.920]   and they said,
[00:00:14.920 --> 00:00:19.920]   "Well, do you have a story of somebody
[00:00:19.920 --> 00:00:22.800]   "doing something really stupid when they were drunk?"
[00:00:22.800 --> 00:00:25.460]   (congregation laughing)
[00:00:25.460 --> 00:00:26.960]   And like all of these slides
[00:00:26.960 --> 00:00:28.640]   start flashing through my head, you know?
[00:00:28.640 --> 00:00:30.060]   I was like, the better question,
[00:00:30.060 --> 00:00:33.360]   do I have a story of anybody doing something not stupid
[00:00:33.360 --> 00:00:34.200]   when they were drunk?
[00:00:34.200 --> 00:00:36.240]   Like that would be much more difficult to find,
[00:00:36.240 --> 00:00:39.020]   but as you know, if you've been running with us,
[00:00:39.020 --> 00:00:41.040]   I wasn't a follower of Christ in college,
[00:00:41.040 --> 00:00:43.600]   and so that really looked like every weekend
[00:00:43.600 --> 00:00:47.640]   watching somebody do something ridiculously stupid
[00:00:47.640 --> 00:00:48.800]   when they were drunk.
[00:00:48.800 --> 00:00:50.360]   Sometimes it was me,
[00:00:50.360 --> 00:00:52.140]   but the memories that flashed through my head,
[00:00:52.140 --> 00:00:54.800]   I mean, I remember one particular night,
[00:00:54.800 --> 00:00:58.240]   a really close friend of mine had too much to drink.
[00:00:58.240 --> 00:00:59.560]   I mean, have you ever seen someone
[00:00:59.560 --> 00:01:01.640]   who has had too much to drink?
[00:01:01.640 --> 00:01:03.800]   I mean, too much.
[00:01:03.800 --> 00:01:06.480]   Like, a whole 'nother level too much,
[00:01:06.480 --> 00:01:08.840]   like, okay, like cannot control themselves,
[00:01:08.840 --> 00:01:10.960]   out of control, drunk.
[00:01:10.960 --> 00:01:14.560]   And so it starts with kind of the tragedy,
[00:01:14.560 --> 00:01:15.680]   tragic events of that night.
[00:01:15.680 --> 00:01:20.600]   Start with him wanting to go to his truck to drive,
[00:01:20.600 --> 00:01:21.720]   and I'm like, you cannot do,
[00:01:21.720 --> 00:01:24.360]   I just remember trying to reason with a drunk man,
[00:01:24.360 --> 00:01:26.080]   like, you cannot do this.
[00:01:26.080 --> 00:01:27.480]   Give me your keys, you know?
[00:01:27.480 --> 00:01:29.840]   And you can't drive.
[00:01:29.840 --> 00:01:32.600]   If you drive, there's going to be casualties.
[00:01:32.600 --> 00:01:33.720]   This will not be good.
[00:01:33.720 --> 00:01:37.400]   And he's like, no, I can't, I can't, I'm good, man.
[00:01:37.400 --> 00:01:39.960]   You know, and you're like, no, you can't even talk,
[00:01:39.960 --> 00:01:42.920]   you can't even stand, much less drive down the road.
[00:01:42.920 --> 00:01:44.240]   Give me your keys.
[00:01:44.240 --> 00:01:48.400]   Then it progresses to he wanted to fight me, right?
[00:01:48.400 --> 00:01:50.520]   And I'm just like, I'm not into that.
[00:01:50.520 --> 00:01:52.200]   Like, you know, I'm not gonna drive.
[00:01:52.200 --> 00:01:54.360]   Then he wanted to fight.
